事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,2月,1808,1480,328,18,14,4,35,32,3,1791,1462,329,0.3,0.3,0
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,3月,1791,1458,333,20,19,1,16,15,1,1795,1462,333,0.7,0.6,1.2
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,4月,1795,1462,333,160,139,21,75,67,8,1880,1534,346,1,0.9,1.2
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,5月,1880,1533,347,41,36,5,31,30,1,1890,1539,351,1,0.9,1.4
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,6月,1891,1536,355,35,32,3,40,34,6,1886,1534,352,1.9,1.6,3.1
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,7月,1886,1533,353,18,18,0,52,50,2,1852,1501,351,1.9,1.6,3.1
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,8月,1852,1475,377,10,9,1,28,25,3,1834,1459,375,0.9,0.8,1.1
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,9月,1834,1486,348,35,30,5,28,28,0,1841,1488,353,1.9,1.6,3.1
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,10月,1841,1494,347,25,24,1,33,27,6,1833,1491,342,1,0.9,1.5
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,11月,1833,1459,374,15,9,6,22,18,4,1826,1450,376,0.9,0.8,1.1
30人以上,C 鉱業，採石業，砂利採取業,平成24,2012,12月,1826,1484,342,19,19,0,28,23,5,1817,1480,337,1,0.9,1.5
30人以上,D 建設業,平成18,2006,年平均,206605,183400,23205,2907,2412,496,2816,2311,505,206696,183501,23196,0.5,0.1,4.1
30人以上,D 建設業,平成19,2007,年平均,209211,182100,27111,3041,2558,483,3024,2547,477,209228,182111,27117,2.7,1.3,12.4
30人以上,D 建設業,平成20,2008,年平均,213696,186399,27297,3137,2683,454,2672,2230,443,214161,186852,27308,2.7,1.3,12.4
30人以上,D 建設業,平成21,2009,年平均,196280,171018,25262,2500,2103,397,2213,1968,246,196567,171153,25413,2.7,1.4,11.5
30人以上,D 建設業,平成22,2010,年平均,197690,171512,26177,2381,2113,268,2601,2215,386,197470,171410,26059,1.7,0.6,8.7
30人以上,D 建設業,平成23,2011,年平均,194039,169422,24618,2091,1823,268,2307,1941,366,193823,169304,24520,1.6,0.6,8.7
30人以上,D 建設業,平成24,2012,年平均,210124,182529,27595,2752,2370,382,2677,2276,401,210199,182623,27576,1.6,0.8,6.4
30人以上,D 建設業,平成24,2012,1月,209106,181617,27489,794,647,147,1401,1260,141,208499,181004,27495,1.5,0.8,5.8
30人以上,D 建設業,平成24,2012,2月,208499,180865,27634,1041,957,84,2181,1773,408,207359,180049,27310,1.5,0.8,5.9
30人以上,D 建設業,平成24,2012,3月,207359,180125,27234,3452,3004,448,1992,1843,149,208819,181286,27533,1.5,0.9,5.8
30人以上,D 建設業,平成24,2012,4月,208819,180951,27868,10902,9326,1576,7288,6589,699,212433,183688,28745,1.5,0.8,5.6
30人以上,D 建設業,平成24,2012,5月,212433,185232,27201,2811,1929,882,3660,3080,580,211584,184081,27503,1.6,0.8,6.7
30人以上,D 建設業,平成24,2012,6月,211584,184082,27502,2648,2432,216,2915,2049,866,211317,184465,26852,1.6,0.9,6.8
30人以上,D 建設業,平成24,2012,7月,211317,182894,28423,1570,1240,330,2037,1873,164,210850,182261,28589,1.5,0.8,6.3
30人以上,D 建設業,平成24,2012,8月,210850,182262,28588,1771,1713,58,1732,1306,426,210889,182669,28220,1.5,0.8,6.3
30人以上,D 建設業,平成24,2012,9月,210889,182921,27968,1374,1323,51,1513,1288,225,210750,182956,27794,1.6,0.9,6.3
30人以上,D 建設業,平成24,2012,10月,210750,184178,26572,3081,2649,432,2846,2540,306,210985,184287,26698,1.6,0.8,6.9
30人以上,D 建設業,平成24,2012,11月,210985,184233,26752,984,959,25,3076,2543,533,208893,182649,26244,1.6,0.8,7.1
30人以上,D 建設業,平成24,2012,12月,208893,180990,27903,2595,2255,340,1485,1172,313,210003,182073,27930,1.8,1,7.3
30人以上,E 製造業,平成18,2006,年平均,524022,403059,120963,7687,5349,2337,7770,5288,2483,523939,403120,120817,8.3,3.5,24.6
30人以上,E 製造業,平成19,2007,年平均,512962,391994,120968,7012,4828,2184,6637,4664,1973,513337,392158,121179,6.2,1.7,20.8
30人以上,E 製造業,平成20,2008,年平均,519505,397808,121697,6573,4684,1889,6470,4586,1884,519608,397906,121702,6,1.7,20.1
30人以上,E 製造業,平成21,2009,年平均,529699,398942,130757,8606,6248,2359,8663,6437,2226,529642,398753,130890,5.3,2.3,14.3
30人以上,E 製造業,平成22,2010,年平均,516447,395325,121122,7690,5803,1887,7952,6101,1851,516185,395027,121158,5.4,2.8,14.1
30人以上,E 製造業,平成23,2011,年平均,512861,392817,120044,6629,5020,1609,7057,5406,1650,512433,392431,120003,5.8,2.9,15.1
30人以上,E 製造業,平成24,2012,年平均,550968,421410,129558,7158,5191,1967,6983,5332,1651,551143,421269,129874,5,2.1,14.3
30人以上,E 製造業,平成24,2012,1月,549131,420581,128550,3287,2494,793,4161,3050,1111,548257,420025,128232,4.7,1.8,14.1
30人以上,E 製造業,平成24,2012,2月,546890,419654,127236,4127,3038,1089,4199,3055,1144,546818,419637,127181,4.8,2,14.1
30人以上,E 製造業,平成24,2012,3月,548185,418617,129568,5316,4193,1123,5058,3764,1294,548443,419046,129397,5,2.1,14.4
30人以上,E 製造業,平成24,2012,4月,548443,421116,127327,28547,21188,7359,13599,11323,2276,563391,430981,132410,4.7,2.1,13.4
30人以上,E 製造業,平成24,2012,5月,563391,431709,131682,6971,4711,2260,9849,7643,2206,560513,428777,131736,4.7,2,13.5
30人以上,E 製造業,平成24,2012,6月,560513,429272,131241,6149,4534,1615,8859,7064,1795,557803,426742,131061,4.7,2.1,13.2
30人以上,E 製造業,平成24,2012,7月,557803,426047,131756,5710,4040,1670,8571,6498,2073,554942,423589,131353,4.9,2.1,14
30人以上,E 製造業,平成24,2012,8月,554942,422835,132107,3562,2493,1069,6962,5148,1814,551542,420180,131362,5.2,2.2,14.6
30人以上,E 製造業,平成24,2012,9月,551542,420348,131194,4331,2995,1336,5006,3274,1732,550867,420069,130798,5.2,2.3,14.7
30人以上,E 製造業,平成24,2012,10月,536782,409998,126784,7724,5728,1996,6928,5376,1552,537578,410350,127228,5.6,2.4,15.8
30人以上,E 製造業,平成24,2012,11月,543698,414893,128805,3272,2236,1036,4643,3285,1358,542327,413844,128483,5,1.9,14.8
30人以上,E 製造業,平成24,2012,12月,550293,421846,128447,6898,4640,2258,5962,4508,1454,551229,421978,129251,5.3,2.2,15.3
30人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,36832,31909,4923,317,274,42,346,297,49,36803,31886,4916,3.8,2.1,14.7
30人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,36713,30108,6606,672,570,103,676,572,103,36709,30106,6606,8.2,6.7,15.4
30人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,36676,30215,6461,916,744,172,570,449,122,37022,30510,6511,7.5,6.1,13.8
30人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,31166,27329,3837,637,566,71,535,491,44,31268,27404,3864,1.5,1.4,2.4
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,31428,27358,4070,569,490,78,593,538,55,31404,27310,4093,2.2,2.1,2.9
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,31746,27499,4247,632,543,89,683,587,96,31695,27455,4240,2.8,2.3,6.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,31375,27563,3812,290,268,21,364,331,33,31301,27500,3800,9.1,7.4,20.7
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,1月,31915,27571,4344,0,0,0,307,307,0,31608,27264,4344,9.1,7.6,18.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,2月,31608,27633,3975,32,28,4,140,114,26,31500,27547,3953,8.8,7.2,19.7
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,3月,31500,27535,3965,76,64,12,134,122,12,31442,27477,3965,8.9,7.3,19.8
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,4月,31442,27614,3828,824,768,56,1212,1072,140,31054,27310,3744,8.8,7.2,20.8
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,5月,31054,27309,3745,499,475,24,112,92,20,31441,27692,3749,8.8,7.1,20.8
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,6月,31441,27692,3749,173,173,0,309,257,52,31305,27608,3697,9,7.3,21.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,7月,31305,27607,3698,733,721,12,609,585,24,31429,27743,3686,9.2,7.6,21.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,8月,31429,27744,3685,172,156,16,165,153,12,31436,27747,3689,9.3,7.7,21.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,9月,31436,27747,3689,64,44,20,177,169,8,31323,27622,3701,9.3,7.7,21.1
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,10月,31323,27622,3701,643,599,44,912,860,52,31054,27361,3693,9.2,7.6,21.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,11月,31054,27361,3693,104,96,8,164,132,32,30994,27325,3669,9.1,7.4,21.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,12月,30994,27326,3668,156,96,60,125,113,12,31025,27309,3716,9.2,7.4,22.1
30人以上,G 情報通信業,平成18,2006,年平均,496688,387191,109497,9959,7056,2903,9676,6992,2685,496971,387255,109715,4.1,2.2,10.7
30人以上,G 情報通信業,平成19,2007,年平均,501540,398249,103291,7737,5538,2199,6896,4881,2015,502381,398906,103475,3.9,1.3,13.7
30人以上,G 情報通信業,平成20,2008,年平均,516341,411317,105024,7922,5234,2688,6375,4215,2160,517888,412336,105552,4.8,1.9,16.2
30人以上,G 情報通信業,平成21,2009,年平均,626709,466690,160019,8484,5753,2730,8105,5197,2909,627088,467246,159840,3.5,1.1,10.6
30人以上,G 情報通信業,平成22,2010,年平均,621616,458013,163603,7675,5302,2372,7533,4979,2554,621758,458336,163421,2.4,0.5,7.7
30人以上,G 情報通信業,平成23,2011,年平均,627098,466642,160455,7406,4982,2424,7536,5248,2289,626968,466376,160590,2.2,0.5,7.1
30人以上,G 情報通信業,平成24,2012,年平均,643831,492617,151214,7512,4672,2839,8227,5400,2828,643116,491889,151225,2.9,1.5,7.4
30人以上,G 情報通信業,平成24,2012,1月,644869,493056,151813,4101,2316,1785,5008,2775,2233,643962,492597,151365,3.2,1.7,8.2
30人以上,G 情報通信業,平成24,2012,2月,643962,493895,150067,4410,2436,1974,5677,3258,2419,642695,493073,149622,2.6,1.2,7
30人以上,G 情報通信業,平成24,2012,3月,642695,492425,150270,4181,2079,2102,6790,4202,2588,640086,490302,149784,3.3,1.8,8.1
30人以上,G 情報通信業,平成24,2012,4月,640086,489885,150201,30870,20551,10319,17242,12452,4790,653714,497984,155730,3.1,1.7,7.8
30人以上,G 情報通信業,平成24,2012,5月,653714,499638,154076,6102,3209,2893,9026,5517,3509,650790,497330,153460,3.1,1.6,8
30人以上,G 情報通信業,平成24,2012,6月,650790,497668,153122,3663,2131,1532,7038,4729,2309,647415,495070,152345,2.6,1.6,6.1
30人以上,G 情報通信業,平成24,2012,7月,647415,494175,153240,6877,4647,2230,11239,8221,3018,643053,490601,152452,3.2,1.7,8.1
30人以上,G 情報通信業,平成24,2012,8月,643053,492923,150130,7454,4950,2504,8113,5446,2667,642394,492427,149967,2.6,1.2,7
30人以上,G 情報通信業,平成24,2012,9月,642394,491255,151139,4504,2898,1606,6221,3558,2663,640677,490595,150082,3,1.6,7.5
30人以上,G 情報通信業,平成24,2012,10月,640677,488980,151697,10117,6497,3620,11530,7958,3572,639264,487519,151745,2.5,1.2,6.7
30人以上,G 情報通信業,平成24,2012,11月,639264,490092,149172,4294,2384,1910,6507,3902,2605,637051,488574,148477,2.4,1.2,6.5
30人以上,G 情報通信業,平成24,2012,12月,637051,487412,149639,3565,1968,1597,4333,2776,1557,636283,486604,149679,3.2,1.7,8.1
30人以上,"H 運輸業,郵便業",平成18,2006,年平均,263850,203713,60137,4299,2793,1507,4453,3061,1392,263696,203445,60252,13.2,5.9,36.8
30人以上,"H 運輸業,郵便業",平成19,2007,年平均,258076,225819,32256,4788,3864,924,4745,3947,798,258119,225736,32382,11.9,9.4,28.9
30人以上,"H 運輸業,郵便業",平成20,2008,年平均,256995,225139,31856,4677,3887,790,4787,3995,791,256885,225031,31855,10.9,8.7,26.3
30人以上,"H 運輸業,郵便業",平成21,2009,年平均,289302,235423,53879,5454,3798,1656,5117,3782,1335,289639,235439,54200,10.8,9.2,17.8
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,289993,234220,55773,5391,3673,1718,5575,3908,1667,289809,233985,55824,10.5,8.8,17.4
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,292394,235890,56504,5295,3714,1581,4936,3383,1553,292753,236221,56532,11.2,9,20.6
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,372665,311423,61241,5619,4227,1392,6461,5047,1413,371823,310603,61220,14,10.9,30
30人以上,"H 運輸業,郵便業",平成24,2012,1月,377660,316276,61384,2499,2092,407,4267,3374,893,375892,314994,60898,14.3,11.1,31.1
30人以上,"H 運輸業,郵便業",平成24,2012,2月,375892,314467,61425,3757,2710,1047,4196,3286,910,375453,313891,61562,14.6,11.3,31.5
30人以上,"H 運輸業,郵便業",平成24,2012,3月,375453,313907,61546,4527,3473,1054,6408,5104,1304,373572,312276,61296,14.6,11.2,31.8
30人以上,"H 運輸業,郵便業",平成24,2012,4月,373572,312290,61282,17470,13569,3901,13652,10745,2907,377390,315114,62276,14,10.8,29.9
30人以上,"H 運輸業,郵便業",平成24,2012,5月,377390,315667,61723,5761,3568,2193,9208,6839,2369,373943,312396,61547,13.7,10.4,30.9
30人以上,"H 運輸業,郵便業",平成24,2012,6月,373943,311787,62156,4059,3097,962,6150,4989,1161,371852,309895,61957,14.1,10.7,31.1
30人以上,"H 運輸業,郵便業",平成24,2012,7月,371852,311855,59997,6111,4745,1366,6311,5327,984,371652,311273,60379,14.1,10.9,30.6
30人以上,"H 運輸業,郵便業",平成24,2012,8月,371652,309120,62532,4710,3876,834,5441,3952,1489,370921,309044,61877,13.6,10.5,29.1
30人以上,"H 運輸業,郵便業",平成24,2012,9月,370921,307690,63231,3084,2226,858,5178,3847,1331,368827,306069,62758,12.9,9.7,28.3
30人以上,"H 運輸業,郵便業",平成24,2012,10月,368827,308850,59977,6754,5423,1331,7573,5687,1886,368008,308586,59422,13.6,11.1,26.5
30人以上,"H 運輸業,郵便業",平成24,2012,11月,368008,307671,60337,4597,2992,1605,5800,4673,1127,366805,305990,60815,14.3,11.3,29
30人以上,"H 運輸業,郵便業",平成24,2012,12月,366805,307499,59306,4101,2956,1145,3342,2746,596,367564,307709,59855,14.5,11.4,30.4
30人以上,"I 卸売業,小売業",平成18,2006,年平均,816578,500528,316050,17384,8529,8855,14113,7362,6751,819849,501695,318154,19.8,6.9,40
30人以上,"I 卸売業,小売業",平成19,2007,年平均,829372,506915,322458,15140,7668,7472,15325,7879,7447,829187,506704,322483,21.9,7.7,44.3
30人以上,"I 卸売業,小売業",平成20,2008,年平均,841376,534439,306937,17664,9969,7694,14036,7923,6114,845004,536485,308517,18.8,6.1,40.7
30人以上,"I 卸売業,小売業",平成21,2009,年平均,864251,526661,337590,17432,10508,6924,14904,8646,6257,866779,528523,338257,18.5,6.1,37.9
30人以上,"I 卸売業,小売業",平成22,2010,年平均,867432,519029,348403,14235,6553,7682,14927,7973,6955,866740,517609,349130,17.8,6,35.4
30人以上,"I 卸売業,小売業",平成23,2011,年平均,860570,508127,352443,13231,7525,5706,13434,8015,5419,860367,507637,352730,18.8,6.5,36.6
30人以上,"I 卸売業,小売業",平成24,2012,年平均,902125,509072,393053,12697,6845,5852,15441,7735,7706,899381,508182,391199,23.9,10.4,41.4
30人以上,"I 卸売業,小売業",平成24,2012,1月,908848,509902,398946,4898,3139,1759,7275,3912,3363,906471,509129,397342,23.9,10.2,41.4
30人以上,"I 卸売業,小売業",平成24,2012,2月,906471,509823,396648,9847,6077,3770,13879,6603,7276,902439,509297,393142,23.7,10.2,41.2
30人以上,"I 卸売業,小売業",平成24,2012,3月,902439,505744,396695,16849,9631,7218,14297,6729,7568,904991,508646,396345,23.8,10.5,41
30人以上,"I 卸売業,小売業",平成24,2012,4月,904991,510256,394735,34622,20083,14539,25164,16114,9050,914449,514225,400224,23.4,10.4,40.2
30人以上,"I 卸売業,小売業",平成24,2012,5月,914449,510081,404368,12396,4926,7470,11917,5929,5988,914928,509078,405850,23.5,10.3,40
30人以上,"I 卸売業,小売業",平成24,2012,6月,914928,514159,400769,10114,5016,5098,13762,5897,7865,911280,513278,398002,23.5,10.5,40.2
30人以上,"I 卸売業,小売業",平成24,2012,7月,911280,513023,398257,11916,6169,5747,18140,8060,10080,905056,511132,393924,23.5,10.4,40.6
30人以上,"I 卸売業,小売業",平成24,2012,8月,905056,512425,392631,9493,5137,4356,13512,6766,6746,901037,510796,390241,24.6,10.8,42.7
30人以上,"I 卸売業,小売業",平成24,2012,9月,901037,510447,390590,10860,6230,4630,20199,9845,10354,891698,506832,384866,24.2,10.6,42.1
30人以上,"I 卸売業,小売業",平成24,2012,10月,891698,507622,384076,15044,8225,6819,20089,10396,9693,886653,505451,381202,24.5,10.3,43.3
30人以上,"I 卸売業,小売業",平成24,2012,11月,886653,506927,379726,8069,3950,4119,17070,7298,9772,877652,503579,374073,23.3,9.9,41.5
30人以上,"I 卸売業,小売業",平成24,2012,12月,877652,498457,379195,8251,3553,4698,9989,5269,4720,875914,496741,379173,24.7,10.9,42.7
30人以上,"J 金融業,保険業",平成18,2006,年平均,307963,178665,129298,7007,4008,2999,5936,3424,2512,309034,179249,129785,7.4,2.4,14.5
30人以上,"J 金融業,保険業",平成19,2007,年平均,326280,191431,134848,8234,4772,3462,6564,3982,2582,327950,192221,135728,6,2.1,11.6
30人以上,"J 金融業,保険業",平成20,2008,年平均,334470,193913,140557,6577,3725,2852,6334,3865,2469,334713,193773,140940,6.2,1.9,12.1
30人以上,"J 金融業,保険業",平成21,2009,年平均,307911,188403,119508,6722,3939,2783,6099,3878,2221,308534,188464,120070,4.7,1.6,9.6
30人以上,"J 金融業,保険業",平成22,2010,年平均,316464,187333,129131,7056,4155,2901,6562,4223,2339,316958,187265,129693,4.5,1.7,8.6
30人以上,"J 金融業,保険業",平成23,2011,年平均,316874,180997,135877,5419,3359,2059,5495,3583,1912,316798,180773,136024,5.2,2.1,9.3
30人以上,"J 金融業,保険業",平成24,2012,年平均,323215,175246,147969,6463,3520,2943,6690,4011,2679,322988,174755,148233,9,0.9,18.4
30人以上,"J 金融業,保険業",平成24,2012,1月,324501,178736,145765,3882,1847,2035,4057,2546,1511,324326,178037,146289,8.2,0.9,17.2
30人以上,"J 金融業,保険業",平成24,2012,2月,324326,179747,144579,4306,2818,1488,5418,3366,2052,323214,179199,144015,7.9,0.8,16.7
30人以上,"J 金融業,保険業",平成24,2012,3月,323214,177309,145905,2924,1672,1252,8303,4983,3320,317835,173998,143837,8.1,0.8,16.9
30人以上,"J 金融業,保険業",平成24,2012,4月,317835,172474,145361,21810,12605,9205,17031,10724,6307,322614,174355,148259,8.6,1,17.5
30人以上,"J 金融業,保険業",平成24,2012,5月,322614,176298,146316,9710,4591,5119,7418,3990,3428,324906,176899,148007,8.9,0.9,18.3
30人以上,"J 金融業,保険業",平成24,2012,6月,324906,176327,148579,5401,3369,2032,4825,2777,2048,325482,176919,148563,9,0.9,18.6
30人以上,"J 金融業,保険業",平成24,2012,7月,325482,176850,148632,7451,3572,3879,8907,5653,3254,324026,174769,149257,9.1,0.9,18.7
30人以上,"J 金融業,保険業",平成24,2012,8月,324026,174607,149419,3380,1956,1424,4224,2353,1871,323182,174210,148972,9.2,0.9,18.8
30人以上,"J 金融業,保険業",平成24,2012,9月,323182,173789,149393,3690,2114,1576,4537,2667,1870,322335,173236,149099,9.3,0.9,19
30人以上,"J 金融業,保険業",平成24,2012,10月,322335,173024,149311,9445,4700,4745,8375,5081,3294,323405,172643,150762,9.7,1,19.7
30人以上,"J 金融業,保険業",平成24,2012,11月,323405,171043,152362,3165,1704,1461,3820,2288,1532,322750,170459,152291,9.9,0.8,19.9
30人以上,"J 金融業,保険業",平成24,2012,12月,322750,172746,150004,2397,1296,1101,3363,1703,1660,321784,172339,149445,9.5,0.9,19.6
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,109769,74309,35459,1822,1125,697,1712,1020,691,109879,74414,35465,17.2,9.9,32.6
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,110601,73666,36935,2180,1330,849,2068,1299,770,110713,73697,37014,17.5,11.1,30.4
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,130017,85145,44873,2128,1272,856,2139,1272,867,130006,85145,44862,20.8,15.5,30.7
30人以上,"K 不動産業,物品賃貸業",平成24,2012,1月,129787,86148,43639,949,585,364,1349,730,619,129387,86003,43384,20.2,15.8,29
30人以上,"K 不動産業,物品賃貸業",平成24,2012,2月,129387,85846,43541,1545,794,751,1670,1007,663,129262,85633,43629,20.8,16.5,29.4
30人以上,"K 不動産業,物品賃貸業",平成24,2012,3月,129262,84062,45200,1889,1100,789,2363,1257,1106,128788,83905,44883,18.6,12.2,30.5
30人以上,"K 不動産業,物品賃貸業",平成24,2012,4月,128788,84100,44688,6397,4041,2356,4641,3141,1500,130544,85000,45544,18.7,13.1,29.4
30人以上,"K 不動産業,物品賃貸業",平成24,2012,5月,130544,85071,45473,3006,1976,1030,2633,1639,994,130917,85408,45509,18.8,12.9,29.8
30人以上,"K 不動産業,物品賃貸業",平成24,2012,6月,130917,85165,45752,1626,840,786,1684,944,740,130859,85061,45798,19.4,13.3,30.8
30人以上,"K 不動産業,物品賃貸業",平成24,2012,7月,130859,84796,46063,2291,1456,835,2101,1456,645,131049,84796,46253,22,17.2,30.9
