事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,E 製造業,平成24,2012,6月,20,168,153.8,14.2,18.4,136.8,124.1,12.7
30人以上,E 製造業,平成24,2012,7月,19.8,165.9,152.1,13.8,17.8,132.3,121.1,11.2
30人以上,E 製造業,平成24,2012,8月,18.9,159.1,145.5,13.6,17.6,131,120,11
30人以上,E 製造業,平成24,2012,9月,18.5,154.9,141.7,13.2,17.4,130.4,119.7,10.7
30人以上,E 製造業,平成24,2012,10月,19.3,162.7,148.5,14.2,17.4,129.6,117.5,12.1
30人以上,E 製造業,平成24,2012,11月,20.3,170.8,156,14.8,18.4,135.8,124.9,10.9
30人以上,E 製造業,平成24,2012,12月,19,159.9,145.4,14.5,17.7,132.8,121.4,11.4
30人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,19,161.5,144.6,16.9,15.2,93.9,92.9,1
30人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,19.1,160.1,144.9,15.2,16,119.5,115.8,3.7
30人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,19.1,160,145,15,16,121.1,117.5,3.6
30人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,18.8,163.8,141.8,22,16.1,111.8,111.7,0.1
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,19,165,143.2,21.8,17.4,124.4,124.1,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.3,169.1,142.6,26.5,18.6,135.4,135.1,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,19.4,167,147.7,19.3,17.5,133.1,131.8,1.3
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,1月,17.7,152.5,133.8,18.7,15.6,118.7,117.1,1.6
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,2月,20,173.4,152.7,20.7,17.7,133.8,132.6,1.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,3月,19.8,173.2,151.5,21.7,17.7,134.6,133.1,1.5
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,4月,19.2,166.9,146.4,20.5,16.9,128.2,126.8,1.4
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,5月,19.2,166,146.2,19.8,17.1,129.9,128.4,1.5
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,6月,20,171,152.5,18.5,18,137.1,135.6,1.5
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,7月,20,171.7,152.6,19.1,18.3,140.2,138.8,1.4
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,8月,20.3,172,155,17,19.2,145.1,144.2,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,9月,17.9,154.1,136.3,17.8,16.3,124.2,123.1,1.1
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,10月,20.9,179.8,159.3,20.5,18.7,142.5,141.3,1.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,11月,20,170.8,150.9,19.9,18,136.3,135.3,1
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,12月,17.8,151.8,135.1,16.7,16.5,126,124.9,1.1
30人以上,G 情報通信業,平成18,2006,年平均,19.1,166.7,144.7,22,17,125.9,105.4,20.5
30人以上,G 情報通信業,平成19,2007,年平均,19.4,169.7,148.1,21.6,16.4,113,104.4,8.6
30人以上,G 情報通信業,平成20,2008,年平均,19.3,168.4,146.7,21.7,17.1,121.5,107.2,14.3
30人以上,G 情報通信業,平成21,2009,年平均,19.2,166.2,144.7,21.5,15.9,100.7,96.4,4.3
30人以上,G 情報通信業,平成22,2010,年平均,19.1,165.5,144,21.5,16,103.7,99.2,4.5
30人以上,G 情報通信業,平成23,2011,年平均,19.1,166.1,144.3,21.8,15.5,100.8,96.8,4
30人以上,G 情報通信業,平成24,2012,年平均,19.5,170.3,149,21.3,13.3,96.7,89.7,7
30人以上,G 情報通信業,平成24,2012,1月,17.9,157.7,136.1,21.6,11.3,80.6,74.7,5.9
30人以上,G 情報通信業,平成24,2012,2月,19.6,172,150.2,21.8,13.9,102.3,93.1,9.2
30人以上,G 情報通信業,平成24,2012,3月,20,175.6,152.5,23.1,12.8,94.1,86.7,7.4
30人以上,G 情報通信業,平成24,2012,4月,19.7,170.8,149,21.8,12.4,89.5,83.5,6
30人以上,G 情報通信業,平成24,2012,5月,19.3,167.8,147.3,20.5,13.3,95.4,89.5,5.9
30人以上,G 情報通信業,平成24,2012,6月,20.2,174.4,153.2,21.2,14.5,106,97.6,8.4
30人以上,G 情報通信業,平成24,2012,7月,20,173.4,152.6,20.8,13.5,97.6,90.8,6.8
30人以上,G 情報通信業,平成24,2012,8月,19.9,171.5,150.7,20.8,15.2,112.9,102.7,10.2
30人以上,G 情報通信業,平成24,2012,9月,18.7,164.6,144.4,20.2,12.4,89.3,83.9,5.4
30人以上,G 情報通信業,平成24,2012,10月,20.3,177.3,155.5,21.8,14.8,107.2,100.7,6.5
30人以上,G 情報通信業,平成24,2012,11月,20.1,175,153.6,21.4,13.7,105.9,98.5,7.4
30人以上,G 情報通信業,平成24,2012,12月,18.6,163.5,142.6,20.9,12.4,89.6,83.7,5.9
30人以上,"H 運輸業,郵便業",平成18,2006,年平均,20,178.1,152.9,25.2,12.1,73.2,67.4,5.8
30人以上,"H 運輸業,郵便業",平成19,2007,年平均,20.4,179.9,154.2,25.7,15.2,106.3,94.9,11.4
30人以上,"H 運輸業,郵便業",平成20,2008,年平均,20.4,182.5,157.9,24.6,14.9,108.1,98.3,9.8
30人以上,"H 運輸業,郵便業",平成21,2009,年平均,20.2,174.6,152.3,22.3,15.6,111,100.5,10.5
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,20.2,176,153.1,22.9,15.7,109,99.3,9.7
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,20.2,178.6,154.6,24,16,108.3,98.4,9.9
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,19.8,180.5,158.3,22.2,17.8,112.5,102.6,9.9
30人以上,"H 運輸業,郵便業",平成24,2012,1月,19.2,177.5,155.4,22.1,17,108.6,97.8,10.8
30人以上,"H 運輸業,郵便業",平成24,2012,2月,19.8,176.4,156.6,19.8,17.7,112.9,103.8,9.1
30人以上,"H 運輸業,郵便業",平成24,2012,3月,19.9,180.9,159.4,21.5,17.4,109.6,101,8.6
30人以上,"H 運輸業,郵便業",平成24,2012,4月,20,183,160.9,22.1,17.5,108.5,99.8,8.7
30人以上,"H 運輸業,郵便業",平成24,2012,5月,19.5,178.1,156.6,21.5,17.7,110.4,100.8,9.6
30人以上,"H 運輸業,郵便業",平成24,2012,6月,20.1,183.2,160.8,22.4,18.6,114.3,105.5,8.8
30人以上,"H 運輸業,郵便業",平成24,2012,7月,19.8,181.2,158.3,22.9,18.2,116.1,104.5,11.6
30人以上,"H 運輸業,郵便業",平成24,2012,8月,19.9,182.2,160.2,22,18,111.2,102.4,8.8
30人以上,"H 運輸業,郵便業",平成24,2012,9月,19.5,177,156.6,20.4,17.9,113.5,105.8,7.7
30人以上,"H 運輸業,郵便業",平成24,2012,10月,19.5,178.3,156.9,21.4,17.3,113.8,104.7,9.1
30人以上,"H 運輸業,郵便業",平成24,2012,11月,20.4,185.8,162.4,23.4,17.7,115.1,105,10.1
30人以上,"H 運輸業,郵便業",平成24,2012,12月,20,182.8,155.2,27.6,18.1,116.5,100.8,15.7
30人以上,"I 卸売業,小売業",平成18,2006,年平均,19.9,162.4,151.7,10.7,17.2,98.5,95.9,2.6
30人以上,"I 卸売業,小売業",平成19,2007,年平均,20,164.4,153,11.4,17.6,106.6,103.1,3.5
30人以上,"I 卸売業,小売業",平成20,2008,年平均,19.9,162.3,152.2,10.1,17.5,108.1,104.4,3.7
30人以上,"I 卸売業,小売業",平成21,2009,年平均,19.7,160.1,149.5,10.6,16.4,99.9,96.3,3.6
30人以上,"I 卸売業,小売業",平成22,2010,年平均,19.7,159.2,149,10.2,16,97.8,94.7,3.1
30人以上,"I 卸売業,小売業",平成23,2011,年平均,19.6,157.7,148.1,9.6,15.9,97.9,94,3.9
30人以上,"I 卸売業,小売業",平成24,2012,年平均,20,162.3,151.9,10.4,16.9,100.5,98.5,2
30人以上,"I 卸売業,小売業",平成24,2012,1月,18.4,151.2,141.1,10.1,16.5,98,95.7,2.3
30人以上,"I 卸売業,小売業",平成24,2012,2月,20.2,164.5,153.8,10.7,16.9,101.5,99.6,1.9
30人以上,"I 卸売業,小売業",平成24,2012,3月,20.2,164,152.8,11.2,16.5,100.4,98.2,2.2
30人以上,"I 卸売業,小売業",平成24,2012,4月,20.3,165.4,154.4,11,17,101.8,99.8,2
30人以上,"I 卸売業,小売業",平成24,2012,5月,19.6,158.6,148.6,10,16.9,101.9,100,1.9
30人以上,"I 卸売業,小売業",平成24,2012,6月,20.8,167.8,157.8,10,17.2,102,100.3,1.7
30人以上,"I 卸売業,小売業",平成24,2012,7月,20.2,163.5,153.4,10.1,17,100.8,98.9,1.9
30人以上,"I 卸売業,小売業",平成24,2012,8月,19.9,160,150.2,9.8,17,100.7,98.6,2.1
30人以上,"I 卸売業,小売業",平成24,2012,9月,19.5,158.2,148.2,10,16.9,98.9,96.9,2
30人以上,"I 卸売業,小売業",平成24,2012,10月,20.4,165.2,154.9,10.3,16.7,97.4,95.4,2
30人以上,"I 卸売業,小売業",平成24,2012,11月,20.7,168.3,157.7,10.6,17.1,101.2,99.3,1.9
30人以上,"I 卸売業,小売業",平成24,2012,12月,19.7,160.6,150,10.6,17,101.3,99,2.3
30人以上,"J 金融業,保険業",平成18,2006,年平均,19.4,158.1,142,16.1,16.9,117.2,113.1,4.1
30人以上,"J 金融業,保険業",平成19,2007,年平均,19.2,157.3,141.6,15.7,16,110.2,104.9,5.3
30人以上,"J 金融業,保険業",平成20,2008,年平均,19.1,156.7,140.9,15.8,15.5,105.6,101,4.6
30人以上,"J 金融業,保険業",平成21,2009,年平均,19.2,160.6,143.6,17,15.4,101.6,98.7,2.9
30人以上,"J 金融業,保険業",平成22,2010,年平均,19.2,160.5,143.4,17.1,15.7,106.9,103.6,3.3
30人以上,"J 金融業,保険業",平成23,2011,年平均,19.2,159.5,143.2,16.3,16,109.3,105.4,3.9
30人以上,"J 金融業,保険業",平成24,2012,年平均,19.5,160.9,143.3,17.6,16.5,109.6,105.2,4.4
30人以上,"J 金融業,保険業",平成24,2012,1月,18.3,151.3,134.9,16.4,15.8,104,100.6,3.4
30人以上,"J 金融業,保険業",平成24,2012,2月,19.4,159.7,142.8,16.9,16.1,105.8,102.4,3.4
30人以上,"J 金融業,保険業",平成24,2012,3月,19.8,164.7,145.5,19.2,16.7,110.9,106.8,4.1
30人以上,"J 金融業,保険業",平成24,2012,4月,19.5,161.5,142.8,18.7,16.5,109.3,105.2,4.1
30人以上,"J 金融業,保険業",平成24,2012,5月,20,165.3,147.3,18,17.2,114.2,109.6,4.6
30人以上,"J 金融業,保険業",平成24,2012,6月,20,164.4,146.9,17.5,16.9,112,107.3,4.7
30人以上,"J 金融業,保険業",平成24,2012,7月,20,164.1,146.8,17.3,17,112.3,107.8,4.5
30人以上,"J 金融業,保険業",平成24,2012,8月,20.1,164.4,147.6,16.8,17,112.5,107.9,4.6
30人以上,"J 金融業,保険業",平成24,2012,9月,18.2,150.6,134.1,16.5,16.2,107.4,103.1,4.3
30人以上,"J 金融業,保険業",平成24,2012,10月,20.4,167.2,149.3,17.9,16.7,109.8,105.1,4.7
30人以上,"J 金融業,保険業",平成24,2012,11月,20,164.8,146.6,18.2,16.8,111.6,106.9,4.7
30人以上,"J 金融業,保険業",平成24,2012,12月,18.3,152.7,135.3,17.4,15.8,104.5,99.6,4.9
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,19.8,163.8,148.9,14.9,17.5,97.9,95.3,2.6
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,19.8,162.4,147.6,14.8,17.5,96.8,94.4,2.4
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,19.8,164.3,149.8,14.5,17.3,94.7,91.5,3.2
30人以上,"K 不動産業,物品賃貸業",平成24,2012,1月,18.6,156.7,140.9,15.8,16.7,89.8,86,3.8
30人以上,"K 不動産業,物品賃貸業",平成24,2012,2月,19.6,162.4,148.3,14.1,18,97,93.3,3.7
30人以上,"K 不動産業,物品賃貸業",平成24,2012,3月,20.4,169.7,154.4,15.3,17.4,93.9,90.7,3.2
30人以上,"K 不動産業,物品賃貸業",平成24,2012,4月,20.2,169.3,153.1,16.2,17.2,93.8,90.9,2.9
30人以上,"K 不動産業,物品賃貸業",平成24,2012,5月,19.7,165,149.3,15.7,16.9,90.3,87.2,3.1
30人以上,"K 不動産業,物品賃貸業",平成24,2012,6月,20.4,170,154.7,15.3,17.7,95,92,3
30人以上,"K 不動産業,物品賃貸業",平成24,2012,7月,20.5,168.8,154.3,14.5,17.5,96.2,93.2,3
30人以上,"K 不動産業,物品賃貸業",平成24,2012,8月,19.7,163.1,149.1,14,17.4,96.4,93.4,3
30人以上,"K 不動産業,物品賃貸業",平成24,2012,9月,19,158.2,145,13.2,17.3,95.6,92.5,3.1
30人以上,"K 不動産業,物品賃貸業",平成24,2012,10月,19.9,163.9,150.1,13.8,17.2,94,91.1,2.9
30人以上,"K 不動産業,物品賃貸業",平成24,2012,11月,20.3,166.7,153.1,13.6,17.8,97.1,94.1,3
30人以上,"K 不動産業,物品賃貸業",平成24,2012,12月,19.2,157.8,145.2,12.6,16.8,95.8,92.7,3.1
30人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,19.6,166.4,145.1,21.3,14.9,102.6,98.2,4.4
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.4,163.2,142.8,20.4,14.7,97.5,92.9,4.6
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,19.9,170.6,148.9,21.7,14.4,96.2,94.1,2.1
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,1月,17.6,149.9,129.3,20.6,12.6,86.8,85.3,1.5
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,2月,20.8,178.4,154,24.4,14.3,97.1,94.8,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,3月,20.4,173.6,150.5,23.1,14.6,93.4,90.6,2.8
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,4月,20.4,183.4,158.8,24.6,13,88.7,86.1,2.6
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,5月,20.2,177.5,155.5,22,14.6,97.1,96.2,0.9
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,6月,20.6,175.1,153.8,21.3,15.1,100.9,99,1.9
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,7月,19.8,168.5,147.9,20.6,15,100.7,98.7,2
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,8月,19.9,169.6,148.5,21.1,15,99.6,97.6,2
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,9月,19,161.4,141.8,19.6,13.9,93.4,90.7,2.7
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,10月,20.5,173.5,152.6,20.9,16.3,107.6,105,2.6
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,11月,20.9,178.1,155.9,22.2,15.1,101.6,99.2,2.4
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,12月,18.6,157.4,137.7,19.7,13.5,90.9,89.1,1.8
30人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,20.5,171.1,159.4,11.7,13.6,77.7,74.9,2.8
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,20.2,170.4,160.4,10,13.4,77,74.6,2.4
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,21.1,177.9,163.1,14.8,15.5,89.3,86.4,2.9
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,1月,21,175.9,160.1,15.8,15.2,85.8,82.8,3
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,2月,20.7,176.7,161.6,15.1,15.4,86.8,84.3,2.5
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,3月,21.4,185.1,168.5,16.6,15.8,89.3,86.4,2.9
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,4月,21.5,182.8,166.5,16.3,15.3,87.3,84.1,3.2
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,5月,21.1,177.5,162.7,14.8,15.7,92.3,89.1,3.2
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,6月,21.1,176.7,163,13.7,15.6,89.6,86.8,2.8
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,7月,21.1,177.5,164,13.5,15.7,91.8,89.1,2.7
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,8月,21,176.8,163.5,13.3,15.1,88,85.2,2.8
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,9月,20.4,172.8,158.8,14,15.2,89.9,87.3,2.6
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,10月,21.2,177.6,163.7,13.9,15.7,90.5,88.1,2.4
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,11月,21.1,176.1,161.4,14.7,15.3,89.9,86.4,3.5
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,12月,21.3,180.6,164.2,16.4,15.5,90.3,87.2,3.1
30人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,20.2,169.6,153.9,15.7,14,91.1,88.6,2.5
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.1,169,154.1,14.9,14.6,93.2,91.2,2
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,19.8,163.6,151.1,12.5,14.7,99.9,94.5,5.4
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,1月,18.7,157.1,141.6,15.5,14.1,103,90.6,12.4
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,2月,19.6,161.8,148.5,13.3,13.9,100.7,90,10.7
