事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,E 製造業,平成24,2012,1月,523395,3104,3848,522665,25736,183,313,25592
30人以上,E 製造業,平成24,2012,2月,520763,3714,3840,520600,26127,413,359,26218
30人以上,E 製造業,平成24,2012,3月,520527,4799,4450,520898,27658,517,608,27545
30人以上,E 製造業,平成24,2012,4月,521877,27773,12865,536770,26566,774,734,26621
30人以上,E 製造業,平成24,2012,5月,536764,6350,9050,534102,26627,621,799,26411
30人以上,E 製造業,平成24,2012,6月,534838,5320,8444,531694,25675,829,415,26109
30人以上,E 製造業,平成24,2012,7月,530515,4855,7609,527758,27288,855,962,27184
30人以上,E 製造業,平成24,2012,8月,526586,2761,6317,523023,28356,801,645,28519
30人以上,E 製造業,平成24,2012,9月,522701,3679,4338,522044,28841,652,668,28823
30人以上,E 製造業,平成24,2012,10月,507177,6917,6440,507641,29605,807,488,29937
30人以上,E 製造業,平成24,2012,11月,516791,2549,4116,515268,26907,723,527,27059
30人以上,E 製造業,平成24,2012,12月,521507,6016,5306,522218,28786,882,656,29011
30人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,35429,308,326,35412,1403,8,20,1391
30人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,33688,631,634,33683,3026,41,41,3026
30人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,33890,851,480,34260,2786,65,90,2762
30人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,30680,622,521,30780,487,15,14,488
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,30762,547,583,30726,666,22,10,678
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,30871,595,668,30799,875,37,15,896
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,28543,266,346,28469,2832,24,18,2832
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,1月,29045,0,307,28737,2870,0,0,2871
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,2月,28785,32,82,28734,2823,0,58,2766
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,3月,28735,44,130,28649,2765,32,4,2793
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,4月,28613,808,1188,28314,2829,16,24,2740
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,5月,28315,479,112,28682,2739,20,0,2759
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,6月,28681,129,309,28501,2760,44,0,2804
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,7月,28502,645,609,28537,2803,88,0,2892
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,8月,28538,128,149,28517,2891,44,16,2919
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,9月,28517,64,177,28403,2919,0,0,2920
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,10月,28404,643,852,28194,2919,0,60,2860
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,11月,28195,104,116,28182,2859,0,48,2812
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,12月,28183,112,125,28170,2811,44,0,2855
30人以上,G 情報通信業,平成18,2006,年平均,476250,8987,8581,476658,20439,972,1095,20313
30人以上,G 情報通信業,平成19,2007,年平均,482211,6955,6174,483015,19329,782,723,19366
30人以上,G 情報通信業,平成20,2008,年平均,491593,6565,5263,492893,24748,1357,1112,24995
30人以上,G 情報通信業,平成21,2009,年平均,604438,7871,7284,605035,22271,612,821,22053
30人以上,G 情報通信業,平成22,2010,年平均,606519,7194,6943,606769,15097,480,589,14989
30人以上,G 情報通信業,平成23,2011,年平均,613216,6928,6985,613180,13882,478,551,13788
30人以上,G 情報通信業,平成24,2012,年平均,625330,6601,7460,624478,18501,911,767,18638
30人以上,G 情報通信業,平成24,2012,1月,624305,3405,4312,623396,20564,696,696,20566
30人以上,G 情報通信業,平成24,2012,2月,627777,3547,5129,626194,16185,863,548,16501
30人以上,G 情報通信業,平成24,2012,3月,621822,3243,5903,619202,20873,938,887,20884
30人以上,G 情報通信業,平成24,2012,4月,619095,29221,15126,633217,20991,1649,2116,20497
30人以上,G 情報通信業,平成24,2012,5月,634332,4943,8669,630594,19382,1159,357,20196
30人以上,G 情報通信業,平成24,2012,6月,633645,3113,6367,630390,17145,550,671,17025
30人以上,G 情報通信業,平成24,2012,7月,627447,6088,10904,622631,19968,789,335,20422
30人以上,G 情報通信業,平成24,2012,8月,626487,6653,7302,625838,16566,801,811,16556
30人以上,G 情報通信業,平成24,2012,9月,622895,3631,4969,621556,19499,873,1252,19121
30人以上,G 情報通信業,平成24,2012,10月,624947,9038,10921,623094,15730,1079,609,16170
30人以上,G 情報通信業,平成24,2012,11月,623722,3689,5885,621527,15542,605,622,15524
30人以上,G 情報通信業,平成24,2012,12月,617482,2635,4036,616083,19569,930,297,20200
30人以上,"H 運輸業,郵便業",平成18,2006,年平均,229312,3129,3451,228983,34539,1171,1002,34713
30人以上,"H 運輸業,郵便業",平成19,2007,年平均,227374,3986,3900,227476,30701,802,845,30643
30人以上,"H 運輸業,郵便業",平成20,2008,年平均,228860,4029,3992,228899,28135,647,795,27986
30人以上,"H 運輸業,郵便業",平成21,2009,年平均,258205,4274,4059,258425,31097,1180,1058,31214
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,259605,4319,4460,259448,30388,1072,1115,30361
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,259624,3971,3702,259896,32770,1324,1234,32857
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,320144,4454,4958,319634,52520,1165,1503,52189
30人以上,"H 運輸業,郵便業",平成24,2012,1月,323459,1979,3479,321961,54201,520,788,53931
30人以上,"H 運輸業,郵便業",平成24,2012,2月,320972,2595,3039,320530,54920,1162,1157,54923
30人以上,"H 運輸業,郵便業",平成24,2012,3月,319483,3491,4033,318942,55970,1036,2375,54630
30人以上,"H 運輸業,郵便業",平成24,2012,4月,318954,15366,9728,324591,54618,2104,3924,52799
30人以上,"H 運輸業,郵便業",平成24,2012,5月,325532,4459,7461,322530,51858,1302,1747,51413
30人以上,"H 運輸業,郵便業",平成24,2012,6月,321081,3515,5112,319395,52862,544,1038,52457
30人以上,"H 運輸業,郵便業",平成24,2012,7月,319528,4685,4999,319215,52324,1426,1312,52437
30人以上,"H 運輸業,郵便業",平成24,2012,8月,320796,3115,3611,320300,50856,1595,1830,50621
30人以上,"H 運輸業,郵便業",平成24,2012,9月,322315,2708,3648,321375,48606,376,1530,47452
30人以上,"H 運輸業,郵便業",平成24,2012,10月,318396,6167,6582,317981,50431,587,991,50027
30人以上,"H 運輸業,郵便業",平成24,2012,11月,316292,3243,5169,314472,51716,1354,631,52333
30人以上,"H 運輸業,郵便業",平成24,2012,12月,314923,2123,2631,314317,51882,1978,711,53247
30人以上,"I 卸売業,小売業",平成18,2006,年平均,654698,12510,9211,657998,161881,4874,4902,161851
30人以上,"I 卸売業,小売業",平成19,2007,年平均,647094,9609,9633,647425,182278,5530,5692,181762
30人以上,"I 卸売業,小売業",平成20,2008,年平均,682402,13185,9387,686432,158974,4479,4649,158572
30人以上,"I 卸売業,小売業",平成21,2009,年平均,704188,13234,11200,706303,160063,4197,3703,160476
30人以上,"I 卸売業,小売業",平成22,2010,年平均,713088,9880,10845,712125,154344,4355,4082,154615
30人以上,"I 卸売業,小売業",平成23,2011,年平均,699494,9272,10396,698303,161075,3959,3038,162064
30人以上,"I 卸売業,小売業",平成24,2012,年平均,687222,8334,10935,684591,214903,4362,4506,214790
30人以上,"I 卸売業,小売業",平成24,2012,1月,691238,3414,4936,689812,217610,1484,2339,216659
30人以上,"I 卸売業,小売業",平成24,2012,2月,691313,5939,8469,688711,215158,3908,5410,213728
30人以上,"I 卸売業,小売業",平成24,2012,3月,687669,12172,10501,689344,214770,4677,3796,215647
30人以上,"I 卸売業,小売業",平成24,2012,4月,689840,29408,19000,700114,215151,5214,6164,214335
30人以上,"I 卸売業,小売業",平成24,2012,5月,700116,7783,8074,699814,214333,4613,3843,215114
30人以上,"I 卸売業,小売業",平成24,2012,6月,702851,4869,10297,697394,212077,5245,3465,213886
30人以上,"I 卸売業,小売業",平成24,2012,7月,701588,5856,15014,692197,209692,6060,3126,212859
30人以上,"I 卸売業,小売業",平成24,2012,8月,683347,5204,9222,679364,221709,4289,4290,221673
30人以上,"I 卸売業,小売業",平成24,2012,9月,685189,7017,16259,675940,215848,3843,3940,215758
30人以上,"I 卸売業,小売業",平成24,2012,10月,674124,10492,14970,669744,217574,4552,5119,216909
30人以上,"I 卸売業,小売業",平成24,2012,11月,676700,4304,8192,672809,209953,3765,8878,204843
30人以上,"I 卸売業,小売業",平成24,2012,12月,662687,3554,6290,659847,214965,4697,3699,216067
30人以上,"J 金融業,保険業",平成18,2006,年平均,285098,6438,5493,286033,22865,569,443,23001
30人以上,"J 金融業,保険業",平成19,2007,年平均,306547,7775,6142,308181,19733,459,422,19769
30人以上,"J 金融業,保険業",平成20,2008,年平均,313900,6005,5952,313951,20570,572,382,20762
30人以上,"J 金融業,保険業",平成21,2009,年平均,293478,6294,5755,294012,14433,428,344,14522
30人以上,"J 金融業,保険業",平成22,2010,年平均,302201,6758,6325,302633,14263,298,236,14325
30人以上,"J 金融業,保険業",平成23,2011,年平均,300486,5165,5236,300411,16388,254,259,16387
30人以上,"J 金融業,保険業",平成24,2012,年平均,294696,5687,6237,294142,28519,777,452,28846
30人以上,"J 金融業,保険業",平成24,2012,1月,298091,3432,3857,297657,26410,450,200,26669
30人以上,"J 金融業,保険業",平成24,2012,2月,298667,4156,5069,297744,25659,150,349,25470
30人以上,"J 金融業,保険業",平成24,2012,3月,297029,2620,7537,292113,26185,304,766,25722
30人以上,"J 金融業,保険業",平成24,2012,4月,290422,20871,16308,294986,27413,939,723,27628
30人以上,"J 金融業,保険業",平成24,2012,5月,295828,7378,7060,296147,26786,2332,358,28759
30人以上,"J 金融業,保険業",平成24,2012,6月,295575,5058,4320,296305,29331,343,505,29177
30人以上,"J 金融業,保険業",平成24,2012,7月,296302,6731,8399,294634,29180,720,508,29392
30人以上,"J 金融業,保険業",平成24,2012,8月,294484,2950,3881,293545,29542,430,343,29637
30人以上,"J 金融業,保険業",平成24,2012,9月,293475,3266,4230,292510,29707,424,307,29825
30人以上,"J 金融業,保険業",平成24,2012,10月,292858,6785,7590,292054,29477,2660,785,31351
30人以上,"J 金融業,保険業",平成24,2012,11月,291598,2817,3458,290956,31807,348,362,31794
30人以上,"J 金融業,保険業",平成24,2012,12月,292019,2178,3140,291056,30731,219,223,30728
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,90842,1309,1206,90937,18927,513,505,18942
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,91175,1678,1552,91303,19425,502,517,19410
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,103046,1444,1461,103021,26971,684,679,26985
30人以上,"K 不動産業,物品賃貸業",平成24,2012,1月,103505,615,910,103210,26282,334,439,26177
30人以上,"K 不動産業,物品賃貸業",平成24,2012,2月,102521,899,1098,102321,26866,646,572,26941
30人以上,"K 不動産業,物品賃貸業",平成24,2012,3月,105481,1083,1614,104852,23781,806,749,23936
30人以上,"K 不動産業,物品賃貸業",平成24,2012,4月,103908,5634,3478,106073,24880,763,1163,24471
30人以上,"K 不動産業,物品賃貸業",平成24,2012,5月,105952,2350,1958,106334,24592,656,675,24583
30人以上,"K 不動産業,物品賃貸業",平成24,2012,6月,105609,854,1041,105438,25308,772,643,25421
30人以上,"K 不動産業,物品賃貸業",平成24,2012,7月,102176,1446,1427,102194,28683,845,674,28855
30人以上,"K 不動産業,物品賃貸業",平成24,2012,8月,102369,622,1107,101884,28680,465,637,28508
30人以上,"K 不動産業,物品賃貸業",平成24,2012,9月,102405,842,1149,102091,27987,720,813,27901
30人以上,"K 不動産業,物品賃貸業",平成24,2012,10月,101288,1661,1924,101026,28704,700,632,28771
30人以上,"K 不動産業,物品賃貸業",平成24,2012,11月,99905,611,1124,99393,29892,674,523,30042
30人以上,"K 不動産業,物品賃貸業",平成24,2012,12月,101434,714,701,101446,28001,823,622,28203
30人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,215648,2300,2520,215438,9650,307,338,9609
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,214285,2597,2682,214197,8632,358,381,8612
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,215301,4872,3598,216586,4228,239,227,4229
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,1月,205443,2333,2342,205434,4576,307,105,4778
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,2月,205770,7081,3546,209304,4442,136,96,4483
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,3月,209084,5021,4514,209591,4703,147,162,4688
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,4月,209669,10300,7086,213004,4610,674,1299,3864
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,5月,212827,9563,1953,220438,4041,165,198,4007
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,6月,220608,3283,2901,220989,3837,119,48,3909
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,7月,220832,2824,5109,218546,4066,65,102,4030
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,8月,218667,4036,2092,220610,3909,408,134,4184
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,9月,220612,2976,3422,220166,4182,159,208,4133
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,10月,220503,3604,4704,219392,3796,312,100,4019
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,11月,219269,3844,2620,220526,4142,207,85,4231
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,12月,220326,3604,2889,221041,4431,167,183,4415
30人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,94667,2052,2140,94586,131258,4923,5642,130532
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,94112,1729,2068,93802,121057,4515,4830,120713
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,106536,2138,1848,106833,120786,5224,4500,121503
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,1月,101736,796,1368,101164,118139,2295,3533,116901
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,2月,100081,1647,1161,100572,117984,8959,3273,123665
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,3月,102314,1980,3721,100572,121923,6731,6656,121999
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,4月,97144,8394,2782,102690,125427,7666,6806,126353
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,5月,102581,1720,2160,102307,126462,5814,5913,126197
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,6月,109300,2346,2474,109169,122036,5472,4779,122732
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,7月,111640,1203,1268,111574,120261,3711,4113,119860
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,8月,111003,787,1650,110138,120431,3992,4097,120328
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,9月,112801,1353,1734,112421,117665,3908,3774,117798
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,10月,110136,1267,2044,109344,120083,4142,4666,119574
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,11月,109155,831,1273,108711,119763,4349,3031,121083
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,12月,110541,3332,545,113324,119253,5643,3359,121541
30人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,65692,1049,1401,65339,37779,1089,1268,37601
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,63543,1185,1270,63469,36635,1110,1280,36454
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,79599,1068,1245,79391,36548,895,966,36508
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,1月,78619,300,724,78195,38532,453,399,38586
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,2月,79983,820,951,79852,36798,483,523,36758
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,3月,79200,1074,1523,78750,37410,1222,638,37995
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,4月,80195,4621,2932,81828,36550,1651,2569,35688
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,5月,80671,619,2438,78741,36845,1087,869,37174
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,6月,78728,819,749,78798,37187,1062,932,37317
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,7月,79620,1064,1090,79539,36495,882,799,36633
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,8月,79876,668,686,79857,36296,995,855,36437
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,9月,79808,559,1615,78752,36486,859,825,36520
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,10月,79398,1150,673,79874,35874,837,1935,34777
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,11月,79612,484,830,79265,35039,825,588,35277
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,12月,79475,633,730,79243,35067,388,662,34928
30人以上,"O 教育,学習支援業",平成18,2006,年平均,167968,2276,2383,167861,80553,3291,3384,80459
30人以上,"O 教育,学習支援業",平成19,2007,年平均,218032,3375,2985,218416,36456,1867,1603,36727
30人以上,"O 教育,学習支援業",平成20,2008,年平均,216594,4029,3199,217495,47907,2072,2170,47738
30人以上,"O 教育,学習支援業",平成21,2009,年平均,208654,2842,3278,208205,78468,3759,3164,79075
30人以上,"O 教育,学習支援業",平成22,2010,年平均,211182,3172,3155,211199,73533,2941,2566,73907
30人以上,"O 教育,学習支援業",平成23,2011,年平均,207025,2010,2168,206867,76746,2688,2796,76638
30人以上,"O 教育,学習支援業",平成24,2012,年平均,225140,3647,3708,225054,82110,6786,6332,82588
30人以上,"O 教育,学習支援業",平成24,2012,1月,224507,276,380,224413,84532,4950,4924,84548
30人以上,"O 教育,学習支援業",平成24,2012,2月,226314,779,1266,225826,82647,3935,6497,80086
30人以上,"O 教育,学習支援業",平成24,2012,3月,226241,1694,7781,220154,79671,1054,10027,70698
30人以上,"O 教育,学習支援業",平成24,2012,4月,222421,30550,25081,227729,68431,18567,11422,75737
30人以上,"O 教育,学習支援業",平成24,2012,5月,225783,4058,1095,228746,77683,9534,4230,82987
30人以上,"O 教育,学習支援業",平成24,2012,6月,226742,758,3258,223957,84991,6922,5566,86632
30人以上,"O 教育,学習支援業",平成24,2012,7月,225760,924,1193,225638,84829,6940,7073,84549
30人以上,"O 教育,学習支援業",平成24,2012,8月,223385,680,669,223396,86802,2231,7134,81899
30人以上,"O 教育,学習支援業",平成24,2012,9月,223189,773,1270,222690,82106,4029,4867,81270
30人以上,"O 教育,学習支援業",平成24,2012,10月,225654,2073,1297,226435,78306,9769,1969,86101
30人以上,"O 教育,学習支援業",平成24,2012,11月,225535,795,745,225583,87001,7702,5827,88878
30人以上,"O 教育,学習支援業",平成24,2012,12月,226146,405,462,226089,88315,5796,6442,87669
30人以上,"P 医療,福祉",平成18,2006,年平均,201530,3113,3048,201596,56359,2103,2346,56116
30人以上,"P 医療,福祉",平成19,2007,年平均,202909,3963,3914,202860,54920,2268,2112,55174
30人以上,"P 医療,福祉",平成20,2008,年平均,205050,3906,3472,205498,57575,2129,2053,57638
30人以上,"P 医療,福祉",平成21,2009,年平均,253839,4230,3960,254166,93100,5194,4777,93459
30人以上,"P 医療,福祉",平成22,2010,年平均,266089,4363,4050,266326,84303,3439,2999,84819
