"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","性・年代別","女性 18～29歳","26","2","4","2","2","14","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","性・年代別","女性 30～39歳","49","2","20","8","1","17","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","性・年代別","女性 40～49歳","78","3","21","14","7","33","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","性・年代別","女性 50～59歳","62","2","17","17","8","17","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","性・年代別","女性 60～69歳","56","1","17","12","10","16","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","性・年代別","女性 70歳以上","42","0","9","10","4","19","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","性・年代別","女性 無回答","0","0","0","0","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","性・年代別","無回答","14","0","3","3","1","5","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","職業別","自営業主・家族従業","86","1","24","14","17","29","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","職業別","会社員・団体職員・公務員","243","13","72","44","23","88","3"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","職業別","アルバイト・パートタイマー","35","0","10","6","4","14","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","職業別","家事専業","55","2","15","14","4","20","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","職業別","学生","13","0","6","3","1","3","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","職業別","無職","81","3","16","24","11","27","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","職業別","その他","31","0","7","9","5","10","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","職業別","無回答","14","0","3","4","1","4","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","居住地区別","芝地区","86","3","23","14","12","32","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","居住地区別","麻布地区","87","4","19","25","10","28","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","居住地区別","赤坂地区","81","3","24","18","13","22","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","居住地区別","高輪地区","146","5","39","31","12","59","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","居住地区別","芝浦港南地区","139","4","46","25","16","47","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","居住地区別","無回答","19","0","2","5","3","7","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","持家（一戸建）","64","3","22","11","8","19","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","持家（マンション）","267","9","70","66","33","88","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","借家（一戸建）","9","0","1","0","1","7","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","民間の賃貸マンション・アパート","151","5","42","28","19","54","3"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","都営住宅・区営住宅・区立住宅","26","1","8","4","2","11","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","11","0","5","1","0","5","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","社宅・公務員宿舎","10","1","2","3","1","3","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","寮・寄宿舎・住み込み・間借り","4","0","1","1","0","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","その他","5","0","1","1","1","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","住居形態別","無回答","11","0","1","3","1","4","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","定住意向別","ずっと住み続けていたい","279","9","83","63","30","92","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","定住意向別","当分は住んでいたい","203","8","52","44","22","73","4"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","45","2","10","9","4","20","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","5","0","1","0","2","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","定住意向別","近いうちに区外に転居する予定である","13","0","3","2","2","6","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","定住意向別","わからない","10","0","3","0","5","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策２）環境にやさしい都心をみなで考えつくる","政策(7)人や生物にやさしい、環境負荷の少ない都心環境をつくる","定住意向別","無回答","3","0","1","0","1","0","1"

"第33回港区民世論調査クロス集計表・区基本計画Q12-07","Ver202203",,,,,,,,,,,,
