所属コード,年度,予算区分,予算区分名称,対象年月,会計,会計名称,款,項,目,節,細節,細々節,科目名称,予算現額(千円),調定累計(円),収入累計(円),不納欠損額(円),還付未済額(円),収入未済額(円),予算残額(円),予算比(％),収入率(％)
110100,2018,0,現年度,201906,1,一般会計,12,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,4810,4810,0,0,0,-4810,****,100
110100,2018,0,現年度,201906,1,一般会計,13,2,5,1,1,0,特別支援教育就学奨励費補助金,345,271000,271000,0,0,0,74000,78.6,100
110100,2018,0,現年度,201906,1,一般会計,13,2,5,1,2,0,要保護児童生徒援助費補助金,76,10000,10000,0,0,0,66000,13.2,100
110100,2018,0,現年度,201906,1,一般会計,13,2,5,1,3,0,理科教育等設備整備費補助金,1800,2231000,2231000,0,0,0,-431000,123.9,100
110100,2018,0,現年度,201906,1,一般会計,13,2,5,1,4,0,学校施設環境改善交付金,7524,0,0,0,0,0,7524000,0,****
110100,2018,0,現年度,201906,1,一般会計,13,2,5,1,5,0,ブロック塀・冷房設備対応臨時特例交付金,3782,1562000,1562000,0,0,0,2220000,41.3,100
110100,2018,0,現年度,201906,1,一般会計,14,2,7,1,3,0,地域ぐるみの学校安全体制整備推進事業補助金,300,547000,547000,0,0,0,-247000,182.3,100
110100,2018,0,現年度,201906,1,一般会計,14,2,7,1,4,0,教育調査統計事務処理特例交付金,14,14000,14000,0,0,0,0,100,100
110100,2018,0,現年度,201906,1,一般会計,14,2,7,1,7,0,公立学校施設冷房化支援特別事業補助金,563,2456000,2456000,0,0,0,-1893000,436.2,100
110100,2018,0,現年度,201906,1,一般会計,14,2,7,1,8,0,公立学校施設トイレ整備支援事業補助金,1560,2039000,2039000,0,0,0,-479000,130.7,100
110100,2018,0,現年度,201906,1,一般会計,14,2,7,1,11,0,公立学校施設ブロック塀等安全対策支援事業補助金,0,773000,773000,0,0,0,-773000,****,100
110100,2018,0,現年度,201906,1,一般会計,14,2,7,1,12,0,学校における働き方改革推進事業補助金,0,291000,291000,0,0,0,-291000,****,100
110100,2018,0,現年度,201906,1,一般会計,14,2,7,2,1,0,公立学校運動場芝生化事業補助金,341,341000,341000,0,0,0,0,100,100
110100,2018,0,現年度,201906,1,一般会計,15,2,2,1,1,0,資源物売払代金,0,10837,10837,0,0,0,-10837,****,100
110100,2018,0,現年度,201906,1,一般会計,19,2,1,1,1,0,金融機関預金利子,1,1,1,0,0,0,999,0.1,100
110100,2018,0,現年度,201906,1,一般会計,19,6,1,4,9,0,教育広報誌広告料,150,0,0,0,0,0,150000,0,****
110100,2018,0,現年度,201906,1,一般会計,19,6,1,5,4,0,公衆電話手数料,15,13836,13836,0,0,0,1164,92.2,100
110100,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,502,544157,544157,0,0,0,-42157,108.4,100
110200,2018,0,現年度,201906,1,一般会計,12,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,6900,6900,0,0,0,-6900,****,100
110200,2018,0,現年度,201906,1,一般会計,13,3,4,1,1,0,いじめ対策・不登校支援等推進事業委託金,4019,3336505,3336505,0,0,0,682495,83,100
110200,2018,0,現年度,201906,1,一般会計,14,1,3,1,1,0,学校事務費交付金,10,11000,11000,0,0,0,-1000,110,100
110200,2018,0,現年度,201906,1,一般会計,14,2,7,1,1,0,スクールソーシャルワーカー活用事業補助金,1165,1165500,1165500,0,0,0,-500,100,100
110200,2018,0,現年度,201906,1,一般会計,14,2,7,1,2,0,学校と家庭の連携推進事業補助金,2660,2128166,2128166,0,0,0,531834,80,100
110200,2018,0,現年度,201906,1,一般会計,14,2,7,1,5,0,教育支援センター機能強化モデル事業補助金,5000,4663000,4663000,0,0,0,337000,93.3,100
110200,2018,0,現年度,201906,1,一般会計,14,2,7,1,6,0,公立小中学校事務共同実施支援事業補助金,5000,4066070,4066070,0,0,0,933930,81.3,100
110200,2018,0,現年度,201906,1,一般会計,14,2,7,1,9,0,学校マネジメント強化モデル事業補助金,2884,2674572,2674572,0,0,0,209428,92.7,100
110200,2018,0,現年度,201906,1,一般会計,14,2,7,1,10,0,部活動指導員配置経費補助事業補助金,3004,1698000,1698000,0,0,0,1306000,56.5,100
110200,2018,0,現年度,201906,1,一般会計,14,3,5,1,1,0,教職員給与等支給事務委託金,2811,2882000,2882000,0,0,0,-71000,102.5,100
110200,2018,0,現年度,201906,1,一般会計,14,3,5,1,2,0,教員研修事業委託金,694,756074,756074,0,0,0,-62074,108.9,100
110200,2018,0,現年度,201906,1,一般会計,14,3,5,1,3,0,オリンピック・パラリンピック教育推進事業委託金,2600,2351944,2351944,0,0,0,248056,90.5,100
110200,2018,0,現年度,201906,1,一般会計,14,3,5,1,4,0,アクティブライフ研究実践校委託金,300,260599,260599,0,0,0,39401,86.9,100
110200,2018,0,現年度,201906,1,一般会計,14,3,5,1,5,0,スーパーアクティブスクール研究実践校委託金,300,292500,292500,0,0,0,7500,97.5,100
110200,2018,0,現年度,201906,1,一般会計,14,3,5,1,6,0,持続可能な社会づくりに向けた教育推進事業委託金,450,409145,409145,0,0,0,40855,90.9,100
110200,2018,0,現年度,201906,1,一般会計,14,3,5,1,7,0,プログラミング教育推進校委託金,500,493218,493218,0,0,0,6782,98.6,100
110200,2018,0,現年度,201906,1,一般会計,14,3,5,1,8,0,道徳教育推進拠点校委託金,200,188822,188822,0,0,0,11178,94.4,100
110200,2018,0,現年度,201906,1,一般会計,19,2,1,1,1,0,金融機関預金利子,1,16,16,0,0,0,984,1.6,100
110200,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,0,520,520,0,0,0,-520,****,100
110300,2018,0,現年度,201906,1,一般会計,12,1,1,1,1,0,市有地使用料,14,13600,13600,0,0,0,400,97.1,100
110300,2018,0,現年度,201906,1,一般会計,12,1,5,1,1,0,学校施設使用料,1533,1622650,1622650,0,0,0,-89650,105.8,100
110300,2018,0,現年度,201906,1,一般会計,12,1,5,3,1,0,自動販売機設置に伴う使用料,102,0,0,0,0,0,102000,0,****
110300,2018,0,現年度,201906,1,一般会計,12,1,5,3,2,0,撮影に伴う古民家園使用料,0,295000,295000,0,0,0,-295000,****,100
110300,2018,0,現年度,201906,1,一般会計,12,1,5,6,1,0,自動販売機設置に伴う使用料,1071,1137275,1137275,0,0,0,-66275,106.2,100
110300,2018,0,現年度,201906,1,一般会計,12,1,5,6,2,0,撮影に伴う体育施設使用料,0,170000,170000,0,0,0,-170000,****,100
110300,2018,0,現年度,201906,1,一般会計,13,2,5,3,1,0,埋蔵文化財緊急発掘調査費補助金,610,700000,700000,0,0,0,-90000,114.8,100
110300,2018,0,現年度,201906,1,一般会計,14,1,3,3,1,0,文化財関係事務処理特例交付金,20,20000,20000,0,0,0,0,100,100
110300,2018,0,現年度,201906,1,一般会計,14,2,7,4,2,0,埋蔵文化財緊急発掘調査費補助金,305,350000,350000,0,0,0,-45000,114.8,100
110300,2018,0,現年度,201906,1,一般会計,14,2,7,4,3,0,学校支援ボランティア推進協議会事業費補助金,183,60000,60000,0,0,0,123000,32.8,100
110300,2018,0,現年度,201906,1,一般会計,15,2,2,1,3,0,刊行物売払代金,60,159150,159150,0,0,0,-99150,265.3,100
110300,2018,0,現年度,201906,1,一般会計,19,6,1,5,5,0,施設提供等に係る費用弁償収入,49,36326,36326,0,0,0,12674,74.1,100
110300,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,1211,1799058,1799058,0,0,0,-588058,148.6,100
110500,2018,0,現年度,201906,1,一般会計,15,2,2,1,3,0,刊行物売払代金,1,0,0,0,0,0,1000,0,****
110500,2018,0,現年度,201906,1,一般会計,19,6,1,1,5,0,紛失図書等弁償金,36,28392,28392,0,0,0,7608,78.9,100
110500,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,120,65523,65523,0,0,0,54477,54.6,100
110600,2018,0,現年度,201906,1,一般会計,12,1,5,4,1,0,中央公民館施設，器具使用料,3491,3300600,3300600,0,0,0,190400,94.5,100
110600,2018,0,現年度,201906,1,一般会計,12,1,5,4,2,0,西河原公民館施設，器具使用料,2387,2094950,2094950,0,0,0,292050,87.8,100
110600,2018,0,現年度,201906,1,一般会計,12,1,5,4,3,0,陶芸窯使用料,191,163400,163400,0,0,0,27600,85.5,100
110600,2018,0,現年度,201906,1,一般会計,12,1,5,4,4,0,ＮＴＴドコモアンテナ設置に伴う使用料,1961,1961424,1961424,0,0,0,-424,100,100
110600,2018,0,現年度,201906,1,一般会計,12,1,5,4,5,0,自動販売機設置に伴う使用料,309,309600,309600,0,0,0,-600,100.2,100
110600,2018,0,現年度,201906,1,一般会計,12,1,5,4,6,0,こまビジョン設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
110600,2018,0,現年度,201906,1,一般会計,12,1,5,4,7,0,パンフレットラック設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
110600,2018,0,現年度,201906,1,一般会計,12,1,5,4,8,0,撮影に伴う公民館使用料,0,50000,50000,0,0,0,-50000,****,100
110600,2018,0,現年度,201906,1,一般会計,19,6,1,1,5,0,紛失図書等弁償金,6,1080,1080,0,0,0,4920,18,100
110600,2018,0,現年度,201906,1,一般会計,19,6,1,5,5,0,施設提供等に係る費用弁償収入,720,633648,633648,0,0,0,86352,88,100
110600,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,685,607345,607345,0,0,0,77655,88.7,100
110600,2018,0,現年度,201906,1,一般会計,19,6,1,5,7,0,雑入,0,57894,57894,0,0,0,-57894,****,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,1,1,0,市有地使用料,145,145165,145165,0,0,0,-165,100.1,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,2,1,0,自動販売機設置に伴う使用料,562,562800,562800,0,0,0,-800,100.1,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,2,2,0,こまビジョン設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,2,3,0,市民食堂使用料,1326,1308984,1308984,0,0,0,17016,98.7,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,2,4,0,広告付き周辺案内板設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,2,5,0,市民食堂周知看板設置に伴う使用料,17,17600,17600,0,0,0,-600,103.5,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,2,6,0,デジタルサイネージ案内板設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,2,7,0,宅配便ロッカー設置に伴う使用料,17,17600,17600,0,0,0,-600,103.5,100
200100,2018,0,現年度,201906,1,一般会計,12,1,1,2,8,0,撮影に伴う庁舎等使用料,0,650000,650000,0,0,0,-650000,****,100
200100,2018,0,現年度,201906,1,一般会計,14,3,1,5,1,0,学校基本調査委託金,14,14000,14000,0,0,0,0,100,100
200100,2018,0,現年度,201906,1,一般会計,14,3,1,5,2,0,経済センサス調査区管理委託金,10,10000,10000,0,0,0,0,100,100
200100,2018,0,現年度,201906,1,一般会計,14,3,1,5,3,0,建設工事統計調査委託金,66,48795,48795,0,0,0,17205,73.9,100
200100,2018,0,現年度,201906,1,一般会計,14,3,1,5,4,0,工業統計調査委託金,308,136000,136000,0,0,0,172000,44.2,100
200100,2018,0,現年度,201906,1,一般会計,14,3,1,5,5,0,平成３０年住宅・土地統計調査委託金,7157,6686550,6686550,0,0,0,470450,93.4,100
200100,2018,0,現年度,201906,1,一般会計,14,3,1,5,6,0,２０２０年農林業センサス調査区設定委託金,13,3000,3000,0,0,0,10000,23.1,100
200100,2018,0,現年度,201906,1,一般会計,14,3,1,5,7,0,平成３２年国勢調査調査区設定委託金,470,2000,2000,0,0,0,468000,0.4,100
200100,2018,0,現年度,201906,1,一般会計,14,3,1,5,8,0,経済センサス基礎調査準備委託金,13,9000,9000,0,0,0,4000,69.2,100
200100,2018,0,現年度,201906,1,一般会計,15,1,1,1,2,0,駐車場貸付収入,1200,3922250,3922250,0,0,0,-2722250,326.9,100
200100,2018,0,現年度,201906,1,一般会計,15,2,2,1,1,0,資源物売払代金,100,206554,206554,0,0,0,-106554,206.6,100
200100,2018,0,現年度,201906,1,一般会計,15,2,2,1,3,0,刊行物売払代金,1,1620,1620,0,0,0,-620,162,100
200100,2018,0,現年度,201906,1,一般会計,19,2,1,1,1,0,金融機関預金利子,2,0,0,0,0,0,2000,0,****
200100,2018,0,現年度,201906,1,一般会計,19,6,1,4,2,0,広告付き周辺案内板広告料,360,360000,360000,0,0,0,0,100,100
200100,2018,0,現年度,201906,1,一般会計,19,6,1,4,3,0,デジタルサイネージ案内板広告料,360,360000,360000,0,0,0,0,100,100
200100,2018,0,現年度,201906,1,一般会計,19,6,1,5,5,0,施設提供等に係る費用弁償収入,4441,4356802,4356802,0,0,0,84198,98.1,100
200100,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,18,3241139,3241139,0,0,0,-3223139,++++,100
200200,2018,0,現年度,201906,1,一般会計,12,1,1,1,1,0,市有地使用料,6,6800,6800,0,0,0,-800,113.3,100
200200,2018,0,現年度,201906,1,一般会計,14,1,4,1,1,0,災害救助費繰替支弁金等交付金,0,146153,146153,0,0,0,-146153,****,100
200200,2018,0,現年度,201906,1,一般会計,14,2,1,1,3,0,地域における見守り活動支援事業補助金,3400,3397000,3397000,0,0,0,3000,99.9,100
200200,2018,0,現年度,201906,1,一般会計,14,2,1,1,6,0,自動通話録音機設置促進補助金,702,658000,658000,0,0,0,44000,93.7,100
200200,2018,0,現年度,201906,1,一般会計,14,2,1,1,7,0,市町村消防団防火衣補助金,97,0,0,0,0,0,97000,0,****
200200,2018,0,現年度,201906,1,一般会計,15,2,2,1,3,0,刊行物売払代金,0,2520,2520,0,0,0,-2520,****,100
200200,2018,0,現年度,201906,1,一般会計,15,2,2,1,4,0,キャラクターグッズ売払代金,100,31250,31250,0,0,0,68750,31.3,100
200200,2018,0,現年度,201906,1,一般会計,19,2,1,1,1,0,金融機関預金利子,1,0,0,0,0,0,1000,0,****
200200,2018,0,現年度,201906,1,一般会計,19,6,1,4,4,0,安心安全啓発機関紙広告料,150,100000,100000,0,0,0,50000,66.7,100
200200,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,141,94980,94980,0,0,0,46020,67.4,100
200300,2018,0,現年度,201906,1,一般会計,12,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,2860,2860,0,0,0,-2860,****,100
200300,2018,0,現年度,201906,1,一般会計,19,2,1,1,1,0,金融機関預金利子,1,3,3,0,0,0,997,0.3,100
200300,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,1620,7540783,7540783,0,0,0,-5920783,465.5,100
200400,2018,0,現年度,201906,1,一般会計,12,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,4220,4220,0,0,0,-4220,****,100
210100,2018,0,現年度,201906,1,一般会計,15,1,2,1,1,0,財政調整基金預金利子,562,602955,602955,0,0,0,-40955,107.3,100
210100,2018,0,現年度,201906,1,一般会計,15,1,2,1,2,0,減債基金預金利子,1,4,4,0,0,0,996,0.4,100
210100,2018,0,現年度,201906,1,一般会計,15,1,2,1,3,0,公共施設整備基金預金利子,222,221710,221710,0,0,0,290,99.9,100
210100,2018,0,現年度,201906,1,一般会計,15,1,2,1,4,0,清掃施設整備基金預金利子,550,560808,560808,0,0,0,-10808,102,100
210100,2018,0,現年度,201906,1,一般会計,15,1,2,1,5,0,緑化基金預金利子,331,331079,331079,0,0,0,-79,100,100
210100,2018,0,現年度,201906,1,一般会計,15,1,2,1,6,0,公共施設修繕基金預金利子,6,21278,21278,0,0,0,-15278,354.6,100
210100,2018,0,現年度,201906,1,一般会計,15,1,2,1,7,0,土地開発基金預金利子,1,2,2,0,0,0,998,0.2,100
210100,2018,0,現年度,201906,1,一般会計,15,2,2,1,3,0,刊行物売払代金,1,0,0,0,0,0,1000,0,****
210100,2018,0,現年度,201906,1,一般会計,19,2,1,1,1,0,金融機関預金利子,2,27667,27667,0,0,0,-25667,++++,100
220100,2018,0,現年度,201906,1,一般会計,12,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,170,170,0,0,0,-170,****,100
220100,2018,0,現年度,201906,1,一般会計,19,2,1,1,1,0,金融機関預金利子,1,0,0,0,0,0,1000,0,****
220100,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,76,92034,92034,0,0,0,-16034,121.1,100
230100,2018,0,現年度,201906,1,一般会計,14,3,1,4,1,0,在外選挙人名簿登録事務委託金,1,22614,22614,0,0,0,-21614,++++,100
230100,2018,0,現年度,201906,1,一般会計,15,2,2,1,3,0,刊行物売払代金,1,230,230,0,0,0,770,23,100
240100,2018,0,現年度,201906,1,一般会計,15,2,2,1,3,0,刊行物売払代金,1,240,240,0,0,0,760,24,100
250100,2018,0,現年度,201906,1,一般会計,14,2,4,1,1,0,農業委員会交付金,629,646000,646000,0,0,0,-17000,102.7,100
250100,2018,0,現年度,201906,1,一般会計,14,2,4,1,2,0,農業経営基盤強化事業事務取扱交付金,65,65000,65000,0,0,0,0,100,100
250100,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,130,110300,110300,0,0,0,19700,84.8,100
300200,2018,0,現年度,201906,1,一般会計,12,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,13500,13500,0,0,0,-13500,****,100
300200,2018,0,現年度,201906,1,一般会計,12,2,1,1,2,0,個人情報保護制度に基づく写しの交付手数料,0,150,150,0,0,0,-150,****,100
300200,2018,0,現年度,201906,1,一般会計,12,2,1,2,1,0,税務関係手数料,6550,6021300,6021300,0,0,0,528700,91.9,100
300200,2018,0,現年度,201906,1,一般会計,12,2,1,3,1,0,戸籍関係手数料,7304,7994450,7994450,0,0,0,-690450,109.5,100
300200,2018,0,現年度,201906,1,一般会計,12,2,1,3,2,0,住民基本台帳関係手数料,12620,12204200,12204200,0,0,0,415800,96.7,100
300200,2018,0,現年度,201906,1,一般会計,12,2,1,3,3,0,印鑑証明等手数料,5927,5743000,5743000,0,0,0,184000,96.9,100
300200,2018,0,現年度,201906,1,一般会計,12,2,1,3,4,0,自動車臨時運行許可手数料,418,411750,411750,0,0,0,6250,98.5,100
300200,2018,0,現年度,201906,1,一般会計,12,2,1,3,5,0,その他諸証明関係手数料,377,315800,315800,0,0,0,61200,83.8,100
300200,2018,0,現年度,201906,1,一般会計,13,2,1,1,1,0,個人番号カード関連事務費補助金,21027,0,0,0,0,0,21027000,0,****
300200,2018,0,現年度,201906,1,一般会計,13,2,1,1,3,0,社会保障・税番号制度システム整備費補助金,10887,8748000,8748000,0,0,0,2139000,80.4,100
300200,2018,0,現年度,201906,1,一般会計,13,2,1,1,4,0,個人番号カード交付事業費補助金,0,6044000,6044000,0,0,0,-6044000,****,100
300200,2018,0,現年度,201906,1,一般会計,13,2,1,1,5,0,個人番号カード交付事務費補助金,0,8853000,8853000,0,0,0,-8853000,****,100
300200,2018,0,現年度,201906,1,一般会計,13,3,1,2,1,0,中長期在留者住居地届出等事務委託金,386,530000,530000,0,0,0,-144000,137.3,100
300200,2018,0,現年度,201906,1,一般会計,14,3,1,1,4,0,都営住宅使用申込書等配付事務並びに都営住宅地元割当公募事務委託金,198,201146,201146,0,0,0,-3146,101.6,100
300200,2018,0,現年度,201906,1,一般会計,14,3,1,3,1,0,住民基本台帳人口調査事務委託金,191,191000,191000,0,0,0,0,100,100
300200,2018,0,現年度,201906,1,一般会計,14,3,1,3,2,0,人口動態調査事務委託金,82,84800,84800,0,0,0,-2800,103.4,100
300200,2018,0,現年度,201906,1,一般会計,15,2,2,1,2,0,市図売払代金,74,61620,61620,0,0,0,12380,83.3,100
300200,2018,0,現年度,201906,1,一般会計,19,6,1,5,6,0,雑入,1,4890,3940,0,0,950,-2940,394,80.6
300300,2018,0,現年度,201906,1,一般会計,1,1,1,1,1,0,均等割,138991,0,0,0,0,0,138991000,0,****
300300,2018,0,現年度,201906,1,一般会計,1,1,1,1,2,0,所得割,5550277,0,0,0,0,0,5550277000,0,****
300300,2018,0,現年度,201906,1,一般会計,1,1,1,1,3,0,過年度分,775378,0,0,0,0,0,775378000,0,****
300300,2018,0,現年度,201906,1,一般会計,1,1,1,1,11,0,普通徴収,0,1564257100,0,0,0,1564257100,0,****,0
300300,2018,0,現年度,201906,1,一般会計,1,1,1,1,12,0,特別徴収,0,4746344950,0,0,0,4746344950,0,****,0
300300,2018,0,現年度,201906,1,一般会計,1,1,1,1,13,0,年金特別徴収,0,298856500,0,0,0,298856500,0,****,0
300300,2018,0,現年度,201906,1,一般会計,1,1,2,1,1,0,均等割,142570,0,0,0,0,0,142570000,0,****
300300,2018,0,現年度,201906,1,一般会計,1,1,2,1,2,0,法人税割,140450,0,0,0,0,0,140450000,0,****
300300,2018,0,現年度,201906,1,一般会計,1,1,2,1,3,0,過年度分,1,0,0,0,0,0,1000,0,****
300300,2018,0,現年度,201906,1,一般会計,1,1,2,1,11,0,現年課税,0,354746900,0,0,0,354746900,0,****,0
300300,2018,0,現年度,201906,1,一般会計,1,2,1,1,1,0,土地,2218590,0,0,0,0,0,2218590000,0,****
