都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考,郵便番号,共催・協力,料金_要否,定員_有無,乳児（0～2歳）,幼児（3～6歳）,小学生（低学年）,小学生（中学年）,小学生（高学年）,中学生,高校生,その他住民等,予約申込_要否,参加条件_有無,参加条件_詳細,駐車場_有無,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
132195,12,東京都,狛江市,こまえ初春まつり,コマエハツハルマツリ,,2019/1/13,2019/1/13,9:00,12:00,飲食ブースは10：00,多摩川河川敷グラウンドで消防団出初式、どんど焼、ロードレースの３つのイベントを合わせたこまえの冬の風物詩,,,狛江市秘書広報室,03-3430-1149,,狛江市,多摩川緑地公園グランド,東京都狛江市猪方4-1,,35.624131,139.573537,小田急線和泉多摩川駅徒歩３分,,,,,,,,201-0015,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2018/11/27
132195,13,東京都,狛江市,こまえ桜まつり,コマエサクラマツリ,,2019/4/7,2019/4/7,10:00,16:00,,根川さくら通りを会場に、飲食テントやキッチンカーが出店するこまえの春の風物詩,,,狛江市秘書広報室,03-3430-1149,,狛江市・こまえ桜まつり実行委員会,根川さくら通り,東京都狛江市中和泉4-16,,35.63604,139.564146,小田急線「狛江駅」から徒歩20分　「狛江駅」から「多摩川住宅中央」行きバス「多摩川住宅南口（六郷さくら通り）」下車,,,,,,,,201-0012,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2018/11/27
132195,14,東京都,狛江市,にしがわらおはなし会,ニシガワラオハナシカイ,,2018/12/6,2018/12/13,15:45,16:30,,絵本の読み聞かせ、折り紙や工作を行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2018/11/27
132195,15,東京都,狛江市,クリスマスとくべつおはなし会,クリスマストクベツオハナシカイ,,2018/12/20,2018/12/20,15:45,16:30,,絵本の読み聞かせ、手遊びなどを行います（親子参加）。,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,1,1,1,1,0,0,0,0,1,0,0,,1,0,,,,,2018/11/27
132195,16,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2018/12/7,2018/12/7,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2018/11/27
132195,17,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2018/12/14,2018/12/14,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2018/11/27
132195,18,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2018/12/21,2018/12/21,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2018/11/27
132195,19,東京都,狛江市,青少年スポーツ教室（バスケットボール）,セイショウネンスポーツキョウシツ（バスケットボール）,,2018/12/23,2018/12/23,9:00,11:15,,バスケットのルールの理解、技術の修得を図り、ゲームの進め方を指導する教室。,600,保険料、消耗品代,狛江市社会教育課,03-3430-1111,,狛江市社会教育課,西和泉体育館,東京都狛江市西和泉1-16-1,,35.639538,139.565247,小田急線狛江駅より「こまバス」北回り5分中和泉四丁目下車徒歩5分,,50,,,,,,201-0011,,1,1,0,0,0,1,1,1,0,0,1,1,小学校３年生～中学校２年生,0,0,,,,,2018/11/26
132195,20,東京都,狛江市,青少年スポーツ教室（バスケットボール）,セイショウネンスポーツキョウシツ（バスケットボール）,,2018/12/24,2018/12/24,9:00,11:15,,バスケットのルールの理解、技術の修得を図り、ゲームの進め方を指導する教室。,600,保険料、消耗品代,狛江市社会教育課,03-3430-1111,,狛江市社会教育課,西和泉体育館,東京都狛江市西和泉1-16-1,,35.639538,139.565247,小田急線狛江駅より「こまバス」北回り5分中和泉四丁目下車徒歩5分,,50,,,,,,201-0011,,1,1,0,0,0,1,1,1,0,0,1,1,小学校３年生～中学校２年生,0,0,,,,,2018/11/26
132195,21,東京都,狛江市,青少年スポーツ教室（バスケットボール）,セイショウネンスポーツキョウシツ（バスケットボール）,,2019/1/6,2019/1/6,9:00,11:15,,バスケットのルールの理解、技術の修得を図り、ゲームの進め方を指導する教室。,600,保険料、消耗品代,狛江市社会教育課,03-3430-1111,,狛江市社会教育課,狛江市民総合体育館,東京都狛江市和泉本町3-25-1,,35.641575,139.572845,小田急線「狛江駅」から徒歩20分。バス：調布駅南口行・慈恵医大第三病院行・武蔵境駅南口行・狛江営業所行「狛江市立緑野小学校」下車徒歩5分,,50,,,,,,201-0003,,1,1,0,0,0,1,1,1,0,0,1,1,小学校３年生～中学校２年生,0,0,,,,,2018/11/26
132195,22,東京都,狛江市,青少年スポーツ教室（バスケットボール）,セイショウネンスポーツキョウシツ（バスケットボール）,,2019/1/13,2019/1/13,9:00,11:15,,バスケットのルールの理解、技術の修得を図り、ゲームの進め方を指導する教室。,600,保険料、消耗品代,狛江市社会教育課,03-3430-1111,,狛江市社会教育課,狛江市民総合体育館,東京都狛江市和泉本町3-25-1,,35.641575,139.572845,小田急線「狛江駅」から徒歩20分。バス：調布駅南口行・慈恵医大第三病院行・武蔵境駅南口行・狛江営業所行「狛江市立緑野小学校」下車徒歩5分,,50,,,,,,201-0003,,1,1,0,0,0,1,1,1,0,0,1,1,小学校３年生～中学校２年生,0,0,,,,,2018/11/26
132195,23,東京都,狛江市,青少年スポーツ教室（バスケットボール）,セイショウネンスポーツキョウシツ（バスケットボール）,,2019/1/20,2019/1/20,9:00,11:15,,バスケットのルールの理解、技術の修得を図り、ゲームの進め方を指導する教室。,600,保険料、消耗品代,狛江市社会教育課,03-3430-1111,,狛江市社会教育課,西和泉体育館,東京都狛江市西和泉1-16-1,,35.639538,139.565247,小田急線狛江駅より「こまバス」北回り5分中和泉四丁目下車徒歩5分,,50,,,,,,201-0011,,1,1,0,0,0,1,1,1,0,0,1,1,小学校３年生～中学校２年生,0,0,,,,,2018/11/26
132195,24,東京都,狛江市,青少年スポーツ教室（バスケットボール）,セイショウネンスポーツキョウシツ（バスケットボール）,,2019/1/27,2019/1/27,9:00,11:15,,バスケットのルールの理解、技術の修得を図り、ゲームの進め方を指導する教室。,600,保険料、消耗品代,狛江市社会教育課,03-3430-1111,,狛江市社会教育課,狛江市民総合体育館,東京都狛江市和泉本町3-25-1,,35.641575,139.572845,小田急線「狛江駅」から徒歩20分。バス：調布駅南口行・慈恵医大第三病院行・武蔵境駅南口行・狛江営業所行「狛江市立緑野小学校」下車徒歩5分,,50,,,,,,201-0003,,1,1,0,0,0,1,1,1,0,0,1,1,小学校３年生～中学校２年生,0,0,,,,,2018/11/26
132195,25,東京都,狛江市,多摩川ロードレース大会,タマガワロードレースタイカイ,,2019/1/13,2019/1/13,8:30,13:00,,狛江市多摩川緑地公園グランド付近を発着点とし 多摩川堤防を主走路とする。,"2,000",,狛江市陸上競技協会（太田）,090-4752-5902,,狛江市社会教育課,多摩川緑地公園グランド,東京都狛江市猪方4-1,多摩川緑地公園グランド,35.624505,139.573777,小田急線和泉多摩川駅・小田急線登戸駅から徒歩,,100,,,,,１㎞（小学生１・２年）,201-0015,,1,1,0,0,1,0,0,0,0,1,1,1,,0,0,,,,,2018/11/26
132195,26,東京都,狛江市,多摩川ロードレース大会,タマガワロードレースタイカイ,,2019/1/13,2019/1/13,8:30,13:00,,狛江市多摩川緑地公園グランド付近を発着点とし 多摩川堤防を主走路とする。,"2,000",,狛江市陸上競技協会（太田）,090-4752-5902,,狛江市社会教育課,多摩川緑地公園グランド,東京都狛江市猪方4-1,多摩川緑地公園グランド,35.624505,139.573777,小田急線和泉多摩川駅・小田急線登戸駅から徒歩,,100,,,,,２㎞（小学生３～６年）,201-0015,,1,1,0,0,0,1,1,0,0,1,1,1,,0,0,,,,,2018/11/26
132195,27,東京都,狛江市,多摩川ロードレース大会,タマガワロードレースタイカイ,,2019/1/13,2019/1/13,8:30,13:00,,狛江市多摩川緑地公園グランド付近を発着点とし 多摩川堤防を主走路とする。,"2,000",,狛江市陸上競技協会（太田）,090-4752-5902,,狛江市社会教育課,多摩川緑地公園グランド,東京都狛江市猪方4-1,多摩川緑地公園グランド,35.624505,139.573777,小田急線和泉多摩川駅・小田急線登戸駅から徒歩,,100,,,,,３㎞（中学生）,201-0015,,1,1,0,0,0,0,0,1,0,1,1,1,,0,0,,,,,2018/11/26
132195,28,東京都,狛江市,多摩川ロードレース大会,タマガワロードレースタイカイ,,2019/1/13,2019/1/13,8:30,13:00,,狛江市多摩川緑地公園グランド付近を発着点とし 多摩川堤防を主走路とする。,"2,000",,狛江市陸上競技協会（太田）,090-4752-5902,,狛江市社会教育課,多摩川緑地公園グランド,東京都狛江市猪方4-1,多摩川緑地公園グランド,35.624505,139.573777,小田急線和泉多摩川駅・小田急線登戸駅から徒歩,,100,,,,,５㎞・１０㎞（高校生以上）,201-0015,,1,1,0,0,0,0,0,0,1,1,1,1,,0,0,,,,,2018/11/26
132195,29,東京都,狛江市,成人スポーツ教室（吹き矢）,セイジンスポーツキョウシツ（フキヤ）,,2019/2/9,2019/2/9,9:00,11:15,,レクリエーション吹き矢を通して、運動する習慣を身につけ健康的な生活を営めるようにするとともに、仲間づくりをすることを目的とする。,100,消耗品代,狛江市社会教育課,03-3430-1111,,狛江市社会教育課,狛江市民総合体育館,東京都狛江市和泉本町3-25-1,市民総合体育館　２Ｆ会議室,35.641575,139.572845,小田急線「狛江駅」から徒歩20分。バス：調布駅南口行・慈恵医大第三病院行・武蔵境駅南口行・狛江営業所行「狛江市立緑野小学校」下車徒歩5分,,15,,,,,,201-0003,,1,1,0,0,0,0,0,0,0,1,1,1,18歳以上,0,0,,,,,2018/11/26
132195,30,東京都,狛江市,成人スポーツ教室（吹き矢）,セイジンスポーツキョウシツ（フキヤ）,,2019/2/16,2019/2/16,9:00,11:15,,レクリエーション吹き矢を通して、運動する習慣を身につけ健康的な生活を営めるようにするとともに、仲間づくりをすることを目的とする。,100,消耗品代,狛江市社会教育課,03-3430-1111,,狛江市社会教育課,狛江市民総合体育館,東京都狛江市和泉本町3-25-1,市民総合体育館　２Ｆ会議室,35.641575,139.572845,小田急線「狛江駅」から徒歩20分。バス：調布駅南口行・慈恵医大第三病院行・武蔵境駅南口行・狛江営業所行「狛江市立緑野小学校」下車徒歩5分,,15,,,,,,201-0003,,1,1,0,0,0,0,0,0,0,1,1,1,18歳以上,0,0,,,,,2018/11/26
132195,31,東京都,狛江市,ちょっと早いクリスマスおはなし会「みんなに歌のプレゼント！一緒に歌って楽しもう♪Let's sing」,チョットハヤイクリスマスオハナシカイ「ミンナニウタノプレゼント！イッショニウタッテタノシモウ♪レッツシング」,,2018/12/7,2018/12/7,10:00,11:00,,乳幼児とその保護者対象。パネルシアター「あわてんぼうのサンタクロース」、親子工作「クリスマスリース」。,,,野川地域センター,03-3480-2211,,野川地域センター,野川地域センター,東京都狛江市西野川1-6-9,,35.646373,139.575472,こまバス北回り「野川地域センター東」下車徒歩2分,あり,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96633.html,,201-0001,,0,0,1,1,0,0,0,0,0,1,0,0,,0,0,,,,,2018/11/26
132195,32,東京都,狛江市,狛江ともしび音楽隊・クリスマスコンサート,コマエトモシビオンガクタイ・クリスマスコンサート,,2018/12/9,2018/12/9,13:30,15:30,,昭和の懐かしい歌謡曲の演奏,,,野川地域センター,03-3480-2211,,野川地域センター,野川地域センター,東京都狛江市西野川1-6-9,,35.646373,139.575472,こまバス北回り「野川地域センター東」下車徒歩2分,あり,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96634.html,,201-0001,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2018/11/26
132195,33,東京都,狛江市,なんぶ子どもクリスマス会（対象者：乳幼児）,ナンブコドモクリスマスカイ(タイショウシャ：ニュウヨウジ）,,2018/12/12,2018/12/12,10:30,11:30,,人形劇サークル「ぶんぶん」による人形劇「３びきのこぶたのちょっとちがったお話」他。,,,南部地域センター,03-3489-2150,,南部地域センター,南部地域センター,東京都狛江市猪方4-11-1,,35.62363,139.579847,小田急線和泉多摩川駅より徒歩15分,,,,,, https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96635.html,,201-0015,,0,0,1,1,0,0,0,0,0,1,0,0,,0,0,,,,,2018/11/26
132195,34,東京都,狛江市,なんぶ子どもクリスマス会（対象者：幼児～小学校低学年）,ナンブコドモクリスマスカイ(タイショウシャ：ヨウジ～ショウガッコウテイガクネン）,,2018/12/12,2018/12/12,15:00,16:00,,人形劇サークル「ぶんぶん」による人形劇「３びきのこぶたのちょっとちがったお話」他。,,,南部地域センター,03-3489-2150,,南部地域センター,南部地域センター,東京都狛江市猪方4-11-1,,35.62363,139.579847,小田急線和泉多摩川駅より徒歩15分,,,,,, https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96635.html,,201-0015,,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,,,,,2018/11/26
132195,35,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2018/12/6,2018/12/6,10:00,12:00,,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,,,, https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96641.html ,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2018/11/26
132195,36,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2018/12/20,2018/12/20,10:00,12:00,,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,市役所２階ロビー,東京都狛江市和泉本町1-1-5,,35.634923,139.578751,小田急線狛江駅より徒歩3分,市役所有料駐車場,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96642.html,,201-8585,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2018/11/26
132195,37,東京都,狛江市,ヘブンアーティスト駅前ライブ,ヘブンアーティストエキマエライブ,,2018/12/2,2018/12/2,13:00,13:30,,東京都公認ヘブンアーティストが出演する駅前ライブ。出演：とってんたん（ジャス、昭和歌謡、ポップス）,,,一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江駅北口交通広場,東京都狛江市東和泉1-17,,35.632542,139.57727,小田急線狛江駅より徒歩0分,,,,,, https://www.city.komae.tokyo.jp/events/index.cfm/detail.45.96644.html ,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2018/11/26
132195,38,東京都,狛江市,第216回かわせみコンサート「クリスマス＆馬頭琴）,ダイ216カイカワセミコンサート「クリスマス＆バトウキン」,,2018/12/15,2018/12/15,14:00,16:00,,あんず（クリスマスコンサート）、URUGUN（馬頭琴）によるコンサート,,,谷戸橋地区センター運営協議会（神原）,080-1282-8166,,谷戸橋地区センター運営協議会,谷戸橋地区センター,東京都狛江市東野川4-30-1,,35.646082,139.586617,小田急バス【喜０１】「狛江ハイタウン折り返所」下車すぐ,あり,,,,,"https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96643.html 
",,201-0002,かわせみコンサート実行委員会,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2018/11/26
132195,39,東京都,狛江市,平成30年度文化庁伝統文化親子教室事業『狛江能楽教室発表会』,ヘイセイ30ネンドブンカチョウデントウブンカオヤコキョウシツジギョウ「コマエノウガクキョウシツハッピョウカイ」,,2018/12/23,2018/12/23,11:00,13:00,,小学生～高校生による謡・仕舞・笛・小鼓の発表、講師による能の実演およびワークショップ他,,,狛江市地域活性課,03-3430-1111,,狛江市地域活性課,野川地域センター,東京都狛江市西野川1-6-9,,35.646373,139.575472,こまバス北回り「野川地域センター東」下車徒歩2分,あり,,,,,,,201-0001,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2018/11/26
132195,40,東京都,狛江市,クッキー作り教室+クリスマスパーティ,クッキーヅクリキョウシツ＋クリスマスパーティ,,2018/12/22,2018/12/22,10:00,15:00,,クッキー作りとクリスマスパーティ（昼食付き）,,,上和泉地域センター,03-3489-9101,,上和泉地域センター,上和泉地域センター,東京都狛江市和泉本町4-7-51,,35.645153,139.568005,こまバス北回り「上和泉地域センター」下車すぐ,,30,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96637.html ,,201-0003,,0,1,0,0,1,1,1,0,0,0,0,0,,0,0,,,,,2018/11/26
132195,41,東京都,狛江市,第19回多摩川流域郷土芸能フェスティバル,ダイ19カイタマガワリュウイキキョウドゲイノウフェスティバル,,2018/12/9,2018/12/9,12:30,17:30,,多摩川流域に位置する複数の自治体がそれぞれの郷土芸能を披露する。また、参加自治体による多摩川流域物産展も同時開催される。,,,狛江市地域活性課,03-3430-1111,,多摩川流域郷土芸能フェスティバル実行委員会、アーツカウンシル東京,狛江エコルマホール,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,,,,"http://www.city.komae.tokyo.jp/index.cfm/47,96532,561,3319,html",,201-0003,東京都,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2018/11/26
132195,42,東京都,狛江市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132195,43,東京都,狛江市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132195,44,東京都,狛江市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132195,45,東京都,狛江市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132195,46,東京都,狛江市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132195,47,東京都,狛江市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132195,48,東京都,狛江市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132195,49,東京都,狛江市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132195,50,東京都,狛江市,すくすく測定,スクスクソクテイ,,2019/1/7,2019/1/9,10:00,14:30,,乳幼児対象の測定,,,子ども家庭支援センターたんぽぽ,03-5438-6606,,子ども家庭支援センターたんぽぽ,あいとぴあセンター,東京都狛江市元和泉2-35-1,,35.633349,139.56768,小田急線狛江駅より徒歩15分、小田急バス狛江駅北口より多摩川住宅行で福祉会館前下車,あり,,,,,,,201-0013,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,51,東京都,狛江市,ねんねプレイルーム,ネンネプレイルーム,,2019/1/10,2019/1/10,10:00,11:45,,スキンシップあそびや保護者の交流など,,,子ども家庭支援センターたんぽぽ,03-5438-6606,,子ども家庭支援センターたんぽぽ,あいとぴあセンター,東京都狛江市元和泉2-35-1,,35.633349,139.56768,小田急線狛江駅より徒歩15分、小田急バス狛江駅北口より多摩川住宅行で福祉会館前下車,あり,,,,,,,201-0013,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
