年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,11,0,0,需用費,67000,0,67000,64724,2276,96.6
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,12,0,0,役務費,23000,0,23000,16795,6205,73
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,11,0,0,需用費,890000,192160,1082160,1082160,0,100
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,13,0,0,委託料,33490000,0,33490000,33489280,720,100
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,8,0,0,1,0,0,報酬,513000,-7332,505668,382200,123468,75.6
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,8,0,0,9,0,0,旅費,0,7332,7332,7332,0,100
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,8,0,0,12,0,0,役務費,417000,0,417000,383540,33460,92
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,8,0,0,13,0,0,委託料,280000,0,280000,224920,55080,80.3
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,9,0,0,1,0,0,報酬,80000,0,80000,73400,6600,91.8
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,10,0,0,11,0,0,需用費,96000,0,96000,82385,13615,85.8
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,15,0,0,19,0,0,負担金，補助及び交付金,1935000,0,1935000,1651039,283961,85.3
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,16,0,0,19,0,0,負担金，補助及び交付金,2470000,0,2470000,2150601,319399,87.1
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,17,0,0,1,0,0,報酬,569000,0,569000,339700,229300,59.7
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,17,0,0,11,0,0,需用費,20000,0,20000,19690,310,98.5
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,17,0,0,12,0,0,役務費,659000,0,659000,404804,254196,61.4
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,17,0,0,13,0,0,委託料,451000,0,451000,263383,187617,58.4
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,19,0,0,11,0,0,需用費,100000,0,100000,90226,9774,90.2
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,19,0,0,13,0,0,委託料,7344000,0,7344000,7196904,147096,98
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,19,0,0,18,0,0,備品購入費,75000,0,75000,61560,13440,82.1
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,19,0,0,19,0,0,負担金，補助及び交付金,5830000,0,5830000,5750500,79500,98.6
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,7,20,0,0,1,0,0,報酬,172000,0,172000,131600,40400,76.5
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,1,10,1,0,0,13,0,0,委託料,1297000,2484000,3781000,3780000,1000,100
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,2,3,1,0,0,1,0,0,報酬,123000,0,123000,33800,89200,27.5
2018,0,現年度,201906,100100,企画財政部・政策室,1,一般会計,2,2,3,1,0,0,19,0,0,負担金，補助及び交付金,10000,0,10000,6000,4000,60
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,9,0,0,旅費,21000,0,21000,18094,2906,86.2
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,11,0,0,需用費,243000,0,243000,237933,5067,97.9
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,13,0,0,委託料,5027000,0,5027000,4668450,358550,92.9
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,14,0,0,使用料及び賃借料,5698000,0,5698000,5680596,17404,99.7
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,2,1,6,2,0,0,25,0,0,積立金,282223000,0,282223000,282222000,1000,100
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,2,1,6,3,0,0,25,0,0,積立金,150007000,15000,150022000,150022000,0,100
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,2,1,11,1,0,0,23,0,0,償還金，利子及び割引料,20000,0,20000,19266,734,96.3
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,3,1,1,33,0,0,28,0,0,繰出金,933775000,0,933775000,933775000,0,100
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,3,1,4,28,0,0,28,0,0,繰出金,939795000,0,939795000,917182305,22612695,97.6
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,3,1,4,29,0,0,28,0,0,繰出金,902855000,0,902855000,852400000,50455000,94.4
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,4,2,1,3,0,0,25,0,0,積立金,50551000,10000,50561000,50561000,0,100
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,8,4,4,6,0,0,25,0,0,積立金,133608000,0,133608000,133608000,0,100
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,8,4,5,1,0,0,28,0,0,繰出金,484000000,0,484000000,441000000,43000000,91.1
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,9,1,4,5,0,0,9,0,0,旅費,0,128887,128887,112054,16833,86.9
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,11,1,1,1,0,0,23,0,0,償還金，利子及び割引料,1758571000,0,1758571000,1758567367,3633,100
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,11,1,2,1,0,0,23,0,0,償還金，利子及び割引料,148157000,0,148157000,146168851,1988149,98.7
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,12,1,1,1,0,0,25,0,0,積立金,247295000,40000,247335000,247335000,0,100
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,12,1,2,1,0,0,25,0,0,積立金,2000,0,2000,1000,1000,50
2018,0,現年度,201906,100200,企画財政部・財政課,1,一般会計,13,1,1,1,0,0,29,0,0,予備費,22900000,-15854347,7045653,0,7045653,0
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,9,0,0,旅費,145000,0,145000,61808,83192,42.6
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,10,0,0,交際費,800000,0,800000,606613,193387,75.8
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,11,0,0,需用費,437000,-32824,404176,271417,132759,67.2
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,12,0,0,役務費,170000,32824,202824,185434,17390,91.4
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,13,0,0,委託料,6120000,0,6120000,5152993,967007,84.2
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,14,0,0,使用料及び賃借料,895000,0,895000,872651,22349,97.5
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,18,0,0,備品購入費,55000,0,55000,42930,12070,78.1
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,19,0,0,負担金，補助及び交付金,3715000,0,3715000,3700000,15000,99.6
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,11,0,0,11,0,0,需用費,107000,0,107000,97340,9660,91
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,11,0,0,12,0,0,役務費,78000,0,78000,0,78000,0
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,12,0,0,1,0,0,報酬,37000,0,37000,36700,300,99.2
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,8,0,0,報償費,200000,0,200000,24600,175400,12.3
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,11,0,0,需用費,433000,0,433000,352748,80252,81.5
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,12,0,0,役務費,5368000,0,5368000,4972672,395328,92.6
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,13,0,0,委託料,11887000,0,11887000,8950157,2936843,75.3
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,14,0,0,使用料及び賃借料,362000,0,362000,357720,4280,98.8
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,16,0,0,原材料費,98000,0,98000,42284,55716,43.1
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,19,0,0,負担金，補助及び交付金,62000,0,62000,58873,3127,95
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,2,0,0,12,0,0,役務費,88000,0,88000,87480,520,99.4
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,2,0,0,13,0,0,委託料,389000,0,389000,388800,200,99.9
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,2,0,0,14,0,0,使用料及び賃借料,1242000,0,1242000,1241568,432,100
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,3,0,0,8,0,0,報償費,2069000,0,2069000,2028700,40300,98.1
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,3,0,0,11,0,0,需用費,43000,0,43000,39581,3419,92
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,13,0,0,8,0,0,報償費,70000,0,70000,58150,11850,83.1
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,13,0,0,11,0,0,需用費,237000,0,237000,155244,81756,65.5
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,13,0,0,12,0,0,役務費,56000,0,56000,47196,8804,84.3
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,13,0,0,13,0,0,委託料,247000,0,247000,190287,56713,77
2018,0,現年度,201906,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,14,0,0,13,0,0,委託料,2781000,0,2781000,2596285,184715,93.4
2018,0,現年度,201906,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,11,0,0,1,0,0,報酬,6478000,0,6478000,6376020,101980,98.4
2018,0,現年度,201906,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,11,0,0,8,0,0,報償費,7210000,0,7210000,6830600,379400,94.7
2018,0,現年度,201906,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,11,0,0,9,0,0,旅費,1000,0,1000,0,1000,0
2018,0,現年度,201906,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,11,0,0,11,0,0,需用費,8111000,-9740,8101260,5023225,3078035,62
2018,0,現年度,201906,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,11,0,0,12,0,0,役務費,4029000,-14560,4014440,3539128,475312,88.2
2018,0,現年度,201906,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,11,0,0,13,0,0,委託料,2522000,0,2522000,2309148,212852,91.6
2018,0,現年度,201906,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,11,0,0,18,0,0,備品購入費,0,24300,24300,21276,3024,87.6
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,1,0,0,報酬,4061000,0,4061000,4060800,200,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,8,0,0,報償費,35000,0,35000,3000,32000,8.6
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,9,0,0,旅費,84000,0,84000,49534,34466,59
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,10,0,0,交際費,100000,0,100000,78950,21050,79
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,11,0,0,需用費,7000,0,7000,0,7000,0
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,12,0,0,役務費,1000,0,1000,0,1000,0
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,19,0,0,負担金，補助及び交付金,69000,0,69000,62800,6200,91
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,1,0,0,報酬,138000,0,138000,110000,28000,79.7
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,7,0,0,賃金,0,96030,96030,96030,0,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,8,0,0,報償費,14000,67000,81000,81000,0,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,9,0,0,旅費,106000,0,106000,95153,10847,89.8
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,11,0,0,需用費,1308000,-75116,1232884,1038965,193919,84.3
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,12,0,0,役務費,183000,8691,191691,171754,19937,89.6
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,13,0,0,委託料,990000,0,990000,989348,652,99.9
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,14,0,0,使用料及び賃借料,974000,131952,1105952,1105952,0,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,18,0,0,備品購入費,0,72576,72576,72576,0,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,19,0,0,負担金，補助及び交付金,106000,0,106000,104900,1100,99
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,27,0,0,公課費,0,0,0,0,0,****
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,4,0,0,11,0,0,需用費,1215000,-277463,937537,764640,172897,81.6
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,4,0,0,12,0,0,役務費,428000,0,428000,360712,67288,84.3
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,4,0,0,14,0,0,使用料及び賃借料,2127000,0,2127000,2094012,32988,98.4
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,4,0,0,18,0,0,備品購入費,0,72360,72360,58565,13795,80.9
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,5,0,0,8,0,0,報償費,2693000,0,2693000,2692800,200,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,11,0,0,需用費,1157000,1290184,2447184,2438911,8273,99.7
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,12,0,0,役務費,112000,0,112000,41753,70247,37.3
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,13,0,0,委託料,11891000,0,11891000,10278859,1612141,86.4
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,7,0,0,8,0,0,報償費,9000,0,9000,6000,3000,66.7
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,7,0,0,11,0,0,需用費,841000,22874,863874,834814,29060,96.6
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,7,0,0,12,0,0,役務費,92000,0,92000,81500,10500,88.6
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,7,0,0,13,0,0,委託料,6576000,-22874,6553126,6486682,66444,99
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,2,7,0,0,14,0,0,使用料及び賃借料,506000,0,506000,454032,51968,89.7
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,8,0,0,報償費,12000,0,12000,0,12000,0
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,11,0,0,需用費,282000,0,282000,280475,1525,99.5
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,12,0,0,役務費,244000,0,244000,210321,33679,86.2
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,13,0,0,委託料,617000,0,617000,616140,860,99.9
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,14,0,0,使用料及び賃借料,1327000,0,1327000,1288224,38776,97.1
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,19,0,0,負担金，補助及び交付金,327000,0,327000,326840,160,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,2,0,0,8,0,0,報償費,282000,-58740,223260,138600,84660,62.1
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,2,0,0,11,0,0,需用費,52000,18740,70740,70740,0,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,2,0,0,13,0,0,委託料,640000,40000,680000,680000,0,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,11,0,0,1,0,0,報酬,7043000,0,7043000,6586423,456577,93.5
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,11,0,0,8,0,0,報償費,75000,0,75000,0,75000,0
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,11,0,0,9,0,0,旅費,45000,0,45000,17804,27196,39.6
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,11,0,0,12,0,0,役務費,12000,0,12000,0,12000,0
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,1,3,11,0,0,14,0,0,使用料及び賃借料,7000,0,7000,750,6250,10.7
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,1,0,0,報酬,19872000,-2392963,17479037,17444903,34134,99.8
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,7,0,0,賃金,59000,0,59000,0,59000,0
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,9,0,0,旅費,6000,0,6000,0,6000,0
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,10,0,0,交際費,270000,0,270000,221953,48047,82.2
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,11,0,0,需用費,97878000,4304530,102182530,102177595,4935,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,12,0,0,役務費,3749000,-348274,3400726,3376589,24137,99.3
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,13,0,0,委託料,62160000,0,62160000,57277488,4882512,92.1
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,14,0,0,使用料及び賃借料,2906000,-53682,2852318,2780521,71797,97.5
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,18,0,0,備品購入費,0,509760,509760,505980,3780,99.3
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,19,0,0,負担金，補助及び交付金,439000,0,439000,382240,56760,87.1
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,1,3,0,0,18,0,0,備品購入費,6554000,2085244,8639244,8575740,63504,99.3
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,1,0,0,8,0,0,報償費,511000,0,511000,417636,93364,81.7
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,1,0,0,11,0,0,需用費,0,0,0,0,0,****
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,1,0,0,12,0,0,役務費,565000,-1000,564000,552960,11040,98
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,1,0,0,18,0,0,備品購入費,2555000,-2555000,0,0,0,****
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,2,0,0,12,0,0,役務費,105000,0,105000,90705,14295,86.4
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,2,0,0,13,0,0,委託料,22000,0,22000,22000,0,100
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,2,0,0,20,0,0,扶助費,20443000,-2341185,18101815,17110145,991670,94.5
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,3,0,0,18,0,0,備品購入費,1800000,-1800000,0,0,0,****
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,2,7,0,0,11,0,0,需用費,1386000,-100000,1286000,1278569,7431,99.4
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,3,2,0,0,20,0,0,扶助費,2215000,-429905,1785095,1661449,123646,93.1
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,1,0,0,1,0,0,報酬,301000,0,301000,280945,20055,93.3
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,1,0,0,8,0,0,報償費,91000,0,91000,52000,39000,57.1
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,1,0,0,11,0,0,需用費,189000,0,189000,170532,18468,90.2
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,1,0,0,13,0,0,委託料,1969000,0,1969000,1576044,392956,80
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,1,0,0,18,0,0,備品購入費,268000,0,268000,267300,700,99.7
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,1,0,0,19,0,0,負担金，補助及び交付金,27000,0,27000,25800,1200,95.6
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,2,0,0,8,0,0,報償費,16796000,0,16796000,16786940,9060,99.9
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,3,0,0,8,0,0,報償費,130000,0,130000,52000,78000,40
2018,0,現年度,201906,110100,教育部・学校教育課,1,一般会計,10,2,4,3,0,0,13,0,0,委託料,4101000,0,4101000,3866929,234071,94.3
