所属コード,年度,予算区分,予算区分名称,対象年月,会計,会計名称,款,項,目,節,細節,細々節,科目名称,予算現額(千円),調定累計(円),収入累計(円),不納欠損額(円),還付未済額(円),収入未済額(円),予算残額(円),予算比(％),収入率(％)
100100,2019,0,現年度,202006,1,一般会計,20,6,1,5,7,0,雑入,0,0,0,0,0,0,0,****,****
100200,2019,0,現年度,202006,1,一般会計,2,1,1,1,1,0,地方揮発油譲与税,30663,28531000,28531000,0,0,0,2132000,93,100
100200,2019,0,現年度,202006,1,一般会計,2,2,1,1,1,0,自動車重量譲与税,76965,82165000,82165000,0,0,0,-5200000,106.8,100
100200,2019,0,現年度,202006,1,一般会計,2,3,1,1,1,0,森林環境譲与税,3080,3078000,3078000,0,0,0,2000,99.9,100
100200,2019,0,現年度,202006,1,一般会計,2,4,1,1,1,0,地方道路譲与税,1,11,11,0,0,0,989,1.1,100
100200,2019,0,現年度,202006,1,一般会計,7,1,1,1,1,0,自動車取得税交付金,30948,33284000,33284000,0,0,0,-2336000,107.5,100
100200,2019,0,現年度,202006,1,一般会計,8,1,1,1,1,0,環境性能割交付金,10933,11762306,11762306,0,0,0,-829306,107.6,100
100200,2019,0,現年度,202006,1,一般会計,10,1,1,1,1,0,普通交付税,1137729,1137729000,1137729000,0,0,0,0,100,100
100200,2019,0,現年度,202006,1,一般会計,10,1,1,1,2,0,特別交付税,250000,296096000,296096000,0,0,0,-46096000,118.4,100
100200,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,2000,2000,0,0,0,-2000,****,100
100200,2019,0,現年度,202006,1,一般会計,15,1,1,9,1,0,災害救助費負担金,11950,6908374,6908374,0,0,0,5041626,57.8,100
100200,2019,0,現年度,202006,1,一般会計,15,2,1,1,1,0,市町村総合交付金,1434007,1449706000,1449706000,0,0,0,-15699000,101.1,100
100200,2019,0,現年度,202006,1,一般会計,15,2,1,1,7,0,災害復旧・復興特別交付金,46000,57064000,57064000,0,0,0,-11064000,124.1,100
100200,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,1,3170,3170,0,0,0,-2170,317,100
100200,2019,0,現年度,202006,1,一般会計,18,1,1,1,1,0,基金繰入金,628399,350000000,350000000,0,0,0,278399000,55.7,100
100200,2019,0,現年度,202006,1,一般会計,18,1,1,2,1,0,基金繰入金,80000,0,0,0,0,0,80000000,0,****
100200,2019,0,現年度,202006,1,一般会計,18,1,1,3,1,0,基金繰入金,49000,0,0,0,0,0,49000000,0,****
100200,2019,0,現年度,202006,1,一般会計,19,1,1,1,1,0,前年度繰越金,1043193,1043192721,1043192721,0,0,0,279,100,100
100200,2019,0,現年度,202006,1,一般会計,20,5,1,1,1,0,公営企業貸付金収入,3027,2991178,2991178,0,0,0,35822,98.8,100
100200,2019,0,現年度,202006,1,一般会計,20,6,1,3,1,0,宝くじ区市町村交付金,19500,15678330,15678330,0,0,0,3821670,80.4,100
100200,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,89,5880,5880,0,0,0,83120,6.6,100
100200,2019,0,現年度,202006,1,一般会計,20,6,1,5,7,0,雑入,0,300000,300000,0,0,0,-300000,****,100
100200,2019,0,現年度,202006,1,一般会計,21,1,1,1,1,0,野川地域センター整備事業債,77300,67900000,67900000,0,0,0,9400000,87.8,100
100200,2019,0,現年度,202006,1,一般会計,21,1,1,2,1,0,子育て・教育支援複合施設整備事業債,568000,542200000,542200000,0,0,0,25800000,95.5,100
100200,2019,0,現年度,202006,1,一般会計,21,1,2,1,1,0,都市計画公園整備事業債,107100,100000000,100000000,0,0,0,7100000,93.4,100
100200,2019,0,現年度,202006,1,一般会計,21,1,3,1,1,0,消防ポンプ車整備事業債,21900,21700000,21700000,0,0,0,200000,99.1,100
100200,2019,0,現年度,202006,1,一般会計,21,1,4,1,1,0,第一小学校整備事業債,100200,21300000,21300000,0,0,0,78900000,21.3,100
100200,2019,0,現年度,202006,1,一般会計,21,1,4,1,2,0,学校屋内運動場空調設備整備事業債,11700,9000000,9000000,0,0,0,2700000,76.9,100
100200,2019,0,現年度,202006,1,一般会計,21,1,4,1,3,0,第二中学校整備事業債,188000,0,0,0,0,0,188000000,0,****
100200,2019,0,現年度,202006,1,一般会計,21,1,4,1,4,0,第三中学校整備事業債,70500,0,0,0,0,0,70500000,0,****
100200,2019,0,現年度,202006,1,一般会計,21,1,4,2,1,0,多摩川緑地公園グランド復旧整備事業債,92100,0,0,0,0,0,92100000,0,****
100200,2019,0,現年度,202006,1,一般会計,21,1,5,1,1,0,臨時財政対策債,749000,749000000,749000000,0,0,0,0,100,100
100400,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,1960,1960,0,0,0,-1960,****,100
100400,2019,0,現年度,202006,1,一般会計,20,2,1,1,1,0,金融機関預金利子,1,0,0,0,0,0,1000,0,****
100400,2019,0,現年度,202006,1,一般会計,20,6,1,4,1,0,ホームページバナー等広告料,5268,3910000,3211250,0,0,698750,2056750,61,82.1
100400,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,38,35692,35692,0,0,0,2308,93.9,100
100500,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,150,107570,107570,0,0,0,42430,71.7,100
100600,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,180,180,0,0,0,-180,****,100
110100,2019,0,現年度,202006,1,一般会計,13,1,1,1,1,0,市有地使用料,201,199684,199684,0,0,0,1316,99.3,100
110100,2019,0,現年度,202006,1,一般会計,13,1,5,1,1,0,学校施設使用料,20,6110,6110,0,0,0,13890,30.6,100
110100,2019,0,現年度,202006,1,一般会計,13,1,5,2,1,0,自動販売機設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
110100,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,14690,14690,0,0,0,-14690,****,100
110100,2019,0,現年度,202006,1,一般会計,14,2,5,1,1,0,特別支援教育就学奨励費補助金,245,329000,329000,0,0,0,-84000,134.3,100
110100,2019,0,現年度,202006,1,一般会計,14,2,5,1,2,0,要保護児童生徒援助費補助金,127,93000,93000,0,0,0,34000,73.2,100
110100,2019,0,現年度,202006,1,一般会計,14,2,5,1,3,0,理科教育等設備整備費補助金,2300,2233000,2233000,0,0,0,67000,97.1,100
110100,2019,0,現年度,202006,1,一般会計,14,2,5,1,4,0,学校施設環境改善交付金,74899,1809000,1809000,0,0,0,73090000,2.4,100
110100,2019,0,現年度,202006,1,一般会計,15,2,7,1,3,0,地域ぐるみの学校安全体制整備推進事業補助金,300,564000,564000,0,0,0,-264000,188,100
110100,2019,0,現年度,202006,1,一般会計,15,2,7,1,4,0,教育調査統計事務処理特例交付金,14,14000,14000,0,0,0,0,100,100
110100,2019,0,現年度,202006,1,一般会計,15,2,7,1,6,0,公立学校屋内体育施設空調設置支援事業補助金,24462,25909000,25909000,0,0,0,-1447000,105.9,100
110100,2019,0,現年度,202006,1,一般会計,15,2,7,1,7,0,公立学校施設トイレ整備支援事業補助金,3158,7649000,7649000,0,0,0,-4491000,242.2,100
110100,2019,0,現年度,202006,1,一般会計,15,2,7,1,9,0,学校における働き方改革推進事業補助金,20000,20000000,20000000,0,0,0,0,100,100
110100,2019,0,現年度,202006,1,一般会計,15,2,7,1,10,0,登下校区域防犯設備整備補助金,1900,1809000,1809000,0,0,0,91000,95.2,100
110100,2019,0,現年度,202006,1,一般会計,15,2,7,1,12,0,公立学校施設防災機能強化支援事業補助金,0,895000,895000,0,0,0,-895000,****,100
110100,2019,0,現年度,202006,1,一般会計,20,2,1,1,1,0,金融機関預金利子,1,0,0,0,0,0,1000,0,****
110100,2019,0,現年度,202006,1,一般会計,20,6,1,4,9,0,教育広報誌広告料,150,0,0,0,0,0,150000,0,****
110100,2019,0,現年度,202006,1,一般会計,20,6,1,5,4,0,公衆電話手数料,15,13060,13060,0,0,0,1940,87.1,100
110100,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,401,405680,405680,0,0,0,-4680,101.2,100
110100,2019,0,現年度,202006,1,一般会計,20,6,1,5,7,0,雑入,0,861800,861800,0,0,0,-861800,****,100
110200,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,37230,37230,0,0,0,-37230,****,100
110200,2019,0,現年度,202006,1,一般会計,14,3,4,1,1,0,いじめ対策・不登校支援等推進事業委託金,3351,1267893,1267893,0,0,0,2083107,37.8,100
110200,2019,0,現年度,202006,1,一般会計,15,1,3,1,1,0,学校事務費交付金,10,12000,12000,0,0,0,-2000,120,100
110200,2019,0,現年度,202006,1,一般会計,15,2,7,1,1,0,スクールソーシャルワーカー活用事業補助金,1165,1165500,1165500,0,0,0,-500,100,100
110200,2019,0,現年度,202006,1,一般会計,15,2,7,1,2,0,学校と家庭の連携推進事業補助金,2660,1878500,1878500,0,0,0,781500,70.6,100
110200,2019,0,現年度,202006,1,一般会計,15,2,7,1,5,0,教育支援センター機能強化モデル事業補助金,5000,4922000,4922000,0,0,0,78000,98.4,100
110200,2019,0,現年度,202006,1,一般会計,15,2,7,1,8,0,学校マネジメント強化モデル事業補助金,2884,2675684,2675684,0,0,0,208316,92.8,100
110200,2019,0,現年度,202006,1,一般会計,15,2,7,1,9,0,学校における働き方改革推進事業補助金,0,2991000,2991000,0,0,0,-2991000,****,100
110200,2019,0,現年度,202006,1,一般会計,15,2,7,1,11,0,部活動指導員配置経費補助事業補助金,5515,4200000,4200000,0,0,0,1315000,76.2,100
110200,2019,0,現年度,202006,1,一般会計,15,3,5,1,1,0,教職員給与等支給事務委託金,2811,2930000,2930000,0,0,0,-119000,104.2,100
110200,2019,0,現年度,202006,1,一般会計,15,3,5,1,2,0,教員研修事業委託金,699,748193,748193,0,0,0,-49193,107,100
110200,2019,0,現年度,202006,1,一般会計,15,3,5,1,3,0,オリンピック・パラリンピック教育推進事業委託金,3400,3148696,3148696,0,0,0,251304,92.6,100
110200,2019,0,現年度,202006,1,一般会計,15,3,5,1,4,0,プログラミング教育推進校委託金,300,294164,294164,0,0,0,5836,98.1,100
110200,2019,0,現年度,202006,1,一般会計,15,3,5,1,5,0,人権尊重教育推進校委託金,357,356899,356899,0,0,0,101,100,100
110200,2019,0,現年度,202006,1,一般会計,20,2,1,1,1,0,金融機関預金利子,1,15,15,0,0,0,985,1.5,100
110200,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,0,580,580,0,0,0,-580,****,100
110300,2019,0,現年度,202006,1,一般会計,13,1,1,1,1,0,市有地使用料,14,33929,33929,0,0,0,-19929,242.4,100
110300,2019,0,現年度,202006,1,一般会計,13,1,5,1,1,0,学校施設使用料,1590,1492800,1492800,0,0,0,97200,93.9,100
110300,2019,0,現年度,202006,1,一般会計,13,1,5,5,1,0,自動販売機設置に伴う使用料,1371,1055230,1055230,0,0,0,315770,77,100
110300,2019,0,現年度,202006,1,一般会計,13,1,5,5,2,0,撮影に伴う体育施設使用料,0,245000,245000,0,0,0,-245000,****,100
110300,2019,0,現年度,202006,1,一般会計,13,1,5,6,1,0,撮影に伴う古民家園使用料,0,105000,105000,0,0,0,-105000,****,100
110300,2019,0,現年度,202006,1,一般会計,14,1,3,2,1,0,公共土木施設災害復旧事業費国庫負担金,27783,0,0,0,0,0,27783000,0,****
110300,2019,0,現年度,202006,1,一般会計,14,2,5,3,1,0,埋蔵文化財緊急発掘調査費補助金,700,700000,700000,0,0,0,0,100,100
110300,2019,0,現年度,202006,1,一般会計,15,1,3,3,1,0,文化財関係事務処理特例交付金,20,20000,20000,0,0,0,0,100,100
110300,2019,0,現年度,202006,1,一般会計,15,2,7,3,2,0,埋蔵文化財緊急発掘調査費補助金,350,350000,350000,0,0,0,0,100,100
110300,2019,0,現年度,202006,1,一般会計,15,2,7,3,3,0,学校支援ボランティア推進協議会事業費補助金,183,60000,60000,0,0,0,123000,32.8,100
110300,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,60,43500,43500,0,0,0,16500,72.5,100
110300,2019,0,現年度,202006,1,一般会計,20,6,1,5,5,0,施設提供等に係る費用弁償収入,49,42120,42120,0,0,0,6880,86,100
110300,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,20178,15164738,15164738,0,2800,2800,5013262,75.2,100
110500,2019,0,現年度,202006,1,一般会計,13,1,5,7,1,0,撮影に伴う図書館使用料,0,15000,15000,0,0,0,-15000,****,100
110500,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,0,0,0,0,0,0,****,****
110500,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,1,0,0,0,0,0,1000,0,****
110500,2019,0,現年度,202006,1,一般会計,20,6,1,1,5,0,紛失図書等弁償金,36,14316,14316,0,0,0,21684,39.8,100
110500,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,114,63710,63710,0,0,0,50290,55.9,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,1,0,中央公民館施設，器具使用料,3265,3014350,3014350,0,0,0,250650,92.3,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,2,0,西河原公民館施設，器具使用料,2498,2320450,2320450,0,0,0,177550,92.9,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,3,0,陶芸窯使用料,192,178800,178800,0,0,0,13200,93.1,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,4,0,ＮＴＴドコモアンテナ設置に伴う使用料,1961,1961424,1961424,0,0,0,-424,100,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,5,0,自動販売機設置に伴う使用料,309,306270,306270,0,0,0,2730,99.1,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,6,0,こまビジョン設置に伴う使用料,102,100903,100903,0,0,0,1097,98.9,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,7,0,パンフレットラック設置に伴う使用料,102,100903,100903,0,0,0,1097,98.9,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,8,0,撮影に伴う公民館使用料,0,165000,165000,0,0,0,-165000,****,100
110600,2019,0,現年度,202006,1,一般会計,13,1,5,3,9,0,ＫＤＤＩアンテナ設置に伴う使用料,0,117552,117552,0,0,0,-117552,****,100
110600,2019,0,現年度,202006,1,一般会計,15,2,2,3,10,0,人生１００年時代セカンドライフ応援事業補助金,0,1238000,1238000,0,0,0,-1238000,****,100
110600,2019,0,現年度,202006,1,一般会計,20,6,1,1,5,0,紛失図書等弁償金,6,9435,9435,0,0,0,-3435,157.3,100
110600,2019,0,現年度,202006,1,一般会計,20,6,1,5,5,0,施設提供等に係る費用弁償収入,639,759734,759734,0,0,0,-120734,118.9,100
110600,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,1099,683068,683068,0,0,0,415932,62.2,100
110600,2019,0,現年度,202006,1,一般会計,20,6,1,5,7,0,雑入,0,11000,11000,0,0,0,-11000,****,100
200100,2019,0,現年度,202006,1,一般会計,13,1,1,1,1,0,市有地使用料,145,162765,162765,0,0,0,-17765,112.3,100
200100,2019,0,現年度,202006,1,一般会計,13,1,1,2,1,0,自動販売機設置に伴う使用料,562,642780,642780,0,0,0,-80780,114.4,100
200100,2019,0,現年度,202006,1,一般会計,13,1,1,2,2,0,こまビジョン設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
200100,2019,0,現年度,202006,1,一般会計,13,1,1,2,3,0,市民食堂使用料,1325,1307712,1307712,0,0,0,17288,98.7,100
200100,2019,0,現年度,202006,1,一般会計,13,1,1,2,4,0,広告付き周辺案内板設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
200100,2019,0,現年度,202006,1,一般会計,13,1,1,2,5,0,市民食堂周知看板設置に伴う使用料,17,17600,17600,0,0,0,-600,103.5,100
200100,2019,0,現年度,202006,1,一般会計,13,1,1,2,6,0,デジタルサイネージ案内板設置に伴う使用料,102,102000,102000,0,0,0,0,100,100
200100,2019,0,現年度,202006,1,一般会計,13,1,1,2,7,0,宅配便ロッカー設置に伴う使用料,17,0,0,0,0,0,17000,0,****
200100,2019,0,現年度,202006,1,一般会計,13,1,1,2,8,0,撮影に伴う庁舎等使用料,0,485000,485000,0,0,0,-485000,****,100
200100,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,360,360,0,0,0,-360,****,100
200100,2019,0,現年度,202006,1,一般会計,14,2,1,1,2,0,社会保障・税番号制度システム整備費補助金,2391,2391000,2391000,0,0,0,0,100,100
200100,2019,0,現年度,202006,1,一般会計,15,3,1,5,1,0,学校基本調査委託金,14,15000,15000,0,0,0,-1000,107.1,100
200100,2019,0,現年度,202006,1,一般会計,15,3,1,5,2,0,経済センサス調査区管理委託金,10,12000,12000,0,0,0,-2000,120,100
200100,2019,0,現年度,202006,1,一般会計,15,3,1,5,3,0,建設工事統計調査委託金,66,48310,48310,0,0,0,17690,73.2,100
200100,2019,0,現年度,202006,1,一般会計,15,3,1,5,4,0,工業統計調査委託金,133,137000,137000,0,0,0,-4000,103,100
200100,2019,0,現年度,202006,1,一般会計,15,3,1,5,5,0,２０２０年国勢調査調査区設定委託金,521,437000,437000,0,0,0,84000,83.9,100
200100,2019,0,現年度,202006,1,一般会計,15,3,1,5,6,0,経済センサス基礎調査委託金,1199,772000,772000,0,0,0,427000,64.4,100
200100,2019,0,現年度,202006,1,一般会計,15,3,1,5,7,0,２０１９年全国家計構造調査委託金,954,389000,389000,0,0,0,565000,40.8,100
200100,2019,0,現年度,202006,1,一般会計,15,3,1,5,8,0,２０２０年農林業センサス委託金,317,337560,337560,0,0,0,-20560,106.5,100
200100,2019,0,現年度,202006,1,一般会計,16,1,1,1,2,0,駐車場貸付収入,1200,3856250,3856250,0,0,0,-2656250,321.4,100
200100,2019,0,現年度,202006,1,一般会計,16,2,2,1,1,0,資源物売払代金,100,140440,140440,0,0,0,-40440,140.4,100
200100,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,1,2340,2340,0,0,0,-1340,234,100
200100,2019,0,現年度,202006,1,一般会計,20,2,1,1,1,0,金融機関預金利子,2,0,0,0,0,0,2000,0,****
200100,2019,0,現年度,202006,1,一般会計,20,6,1,4,2,0,広告付き周辺案内板広告料,360,360000,360000,0,0,0,0,100,100
200100,2019,0,現年度,202006,1,一般会計,20,6,1,4,3,0,デジタルサイネージ案内板広告料,360,360000,360000,0,0,0,0,100,100
200100,2019,0,現年度,202006,1,一般会計,20,6,1,5,5,0,施設提供等に係る費用弁償収入,4459,4053639,4053639,0,0,0,405361,90.9,100
200100,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,23,1859265,1859265,0,0,0,-1836265,++++,100
200200,2019,0,現年度,202006,1,一般会計,13,1,1,1,1,0,市有地使用料,108,6800,6800,0,0,0,101200,6.3,100
200200,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,340,340,0,0,0,-340,****,100
200200,2019,0,現年度,202006,1,一般会計,15,2,1,1,3,0,地域における見守り活動支援事業補助金,4739,4739000,4739000,0,0,0,0,100,100
200200,2019,0,現年度,202006,1,一般会計,15,2,1,1,6,0,自動通話録音機設置促進補助金,0,452000,452000,0,0,0,-452000,****,100
200200,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,0,970,970,0,0,0,-970,****,100
200200,2019,0,現年度,202006,1,一般会計,16,2,2,1,4,0,キャラクターグッズ売払代金,10,1500,1500,0,0,0,8500,15,100
200200,2019,0,現年度,202006,1,一般会計,20,2,1,1,1,0,金融機関預金利子,1,0,0,0,0,0,1000,0,****
200200,2019,0,現年度,202006,1,一般会計,20,6,1,2,1,0,自治総合センターコミュニティ助成金,1000,1000000,1000000,0,0,0,0,100,100
200200,2019,0,現年度,202006,1,一般会計,20,6,1,4,4,0,安心安全啓発機関紙広告料,150,75000,75000,0,0,0,75000,50,100
200200,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,141,54786,54786,0,0,0,86214,38.9,100
200200,2019,0,現年度,202006,1,一般会計,20,6,1,5,7,0,雑入,0,838590,838590,0,0,0,-838590,****,100
200300,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,520,520,0,0,0,-520,****,100
200300,2019,0,現年度,202006,1,一般会計,20,2,1,1,1,0,金融機関預金利子,1,9,9,0,0,0,991,0.9,100
200300,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,1634,8660570,8660570,0,0,0,-7026570,530,100
200300,2019,0,現年度,202006,1,一般会計,20,6,1,5,7,0,雑入,0,443758,443758,0,0,0,-443758,****,100
200400,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,680,680,0,0,0,-680,****,100
210100,2019,0,現年度,202006,1,一般会計,16,1,2,1,1,0,財政調整基金預金利子,680,759867,759867,0,0,0,-79867,111.7,100
210100,2019,0,現年度,202006,1,一般会計,16,1,2,1,2,0,減債基金預金利子,1,4,4,0,0,0,996,0.4,100
210100,2019,0,現年度,202006,1,一般会計,16,1,2,1,3,0,公共施設整備基金預金利子,341,349925,349925,0,0,0,-8925,102.6,100
210100,2019,0,現年度,202006,1,一般会計,16,1,2,1,4,0,清掃施設整備基金預金利子,551,554963,554963,0,0,0,-3963,100.7,100
210100,2019,0,現年度,202006,1,一般会計,16,1,2,1,5,0,緑化基金預金利子,391,395687,395687,0,0,0,-4687,101.2,100
210100,2019,0,現年度,202006,1,一般会計,16,1,2,1,6,0,公共施設修繕基金預金利子,122,128719,128719,0,0,0,-6719,105.5,100
210100,2019,0,現年度,202006,1,一般会計,16,1,2,1,7,0,土地開発基金預金利子,1,2,2,0,0,0,998,0.2,100
210100,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,1,0,0,0,0,0,1000,0,****
210100,2019,0,現年度,202006,1,一般会計,20,2,1,1,1,0,金融機関預金利子,2,27042,27042,0,0,0,-25042,++++,100
220100,2019,0,現年度,202006,1,一般会計,20,2,1,1,1,0,金融機関預金利子,1,0,0,0,0,0,1000,0,****
220100,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,76,79374,79374,0,0,0,-3374,104.4,100
220100,2019,0,現年度,202006,1,一般会計,20,6,1,5,7,0,雑入,0,180413,180413,0,0,0,-180413,****,100
230100,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,220,220,0,0,0,-220,****,100
230100,2019,0,現年度,202006,1,一般会計,15,3,1,4,1,0,在外選挙人名簿登録事務委託金,1,41062,41062,0,0,0,-40062,++++,100
230100,2019,0,現年度,202006,1,一般会計,15,3,1,4,2,0,参議院議員選挙委託金,34598,30197215,30197215,0,0,0,4400785,87.3,100
230100,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,1,0,0,0,0,0,1000,0,****
230100,2019,0,現年度,202006,1,一般会計,20,6,1,5,7,0,雑入,0,7500,7500,0,0,0,-7500,****,100
240100,2019,0,現年度,202006,1,一般会計,16,2,2,1,3,0,刊行物売払代金,1,120,120,0,0,0,880,12,100
250100,2019,0,現年度,202006,1,一般会計,15,2,4,1,1,0,農業委員会交付金,630,638000,638000,0,0,0,-8000,101.3,100
250100,2019,0,現年度,202006,1,一般会計,15,2,4,1,2,0,農業経営基盤強化事業事務取扱交付金,65,65000,65000,0,0,0,0,100,100
250100,2019,0,現年度,202006,1,一般会計,20,6,1,5,6,0,雑入,110,93300,93300,0,0,0,16700,84.8,100
300200,2019,0,現年度,202006,1,一般会計,13,2,1,1,1,0,情報公開制度に基づく写しの交付手数料,0,5830,5830,0,0,0,-5830,****,100
300200,2019,0,現年度,202006,1,一般会計,13,2,1,1,2,0,個人情報保護制度に基づく写しの交付手数料,0,280,280,0,0,0,-280,****,100
300200,2019,0,現年度,202006,1,一般会計,13,2,1,2,1,0,税務関係手数料,5715,5477300,5477300,0,0,0,237700,95.8,100
300200,2019,0,現年度,202006,1,一般会計,13,2,1,3,1,0,戸籍関係手数料,8171,7651300,7651300,0,0,0,519700,93.6,100
300200,2019,0,現年度,202006,1,一般会計,13,2,1,3,2,0,住民基本台帳関係手数料,11775,11798700,11798700,0,0,0,-23700,100.2,100
300200,2019,0,現年度,202006,1,一般会計,13,2,1,3,3,0,印鑑証明等手数料,5695,5695700,5695700,0,0,0,-700,100,100
300200,2019,0,現年度,202006,1,一般会計,13,2,1,3,4,0,自動車臨時運行許可手数料,434,378000,378000,0,0,0,56000,87.1,100
300200,2019,0,現年度,202006,1,一般会計,13,2,1,3,5,0,その他諸証明関係手数料,344,345600,345600,0,0,0,-1600,100.5,100
300200,2019,0,現年度,202006,1,一般会計,14,2,1,1,1,0,個人番号カード関連事務費等補助金,26175,24466000,24466000,0,0,0,1709000,93.5,100
300200,2019,0,現年度,202006,1,一般会計,14,3,1,2,1,0,中長期在留者住居地届出等事務委託金,524,486000,486000,0,0,0,38000,92.7,100
300200,2019,0,現年度,202006,1,一般会計,15,3,1,3,1,0,住民基本台帳人口調査事務委託金,191,200000,200000,0,0,0,-9000,104.7,100
300200,2019,0,現年度,202006,1,一般会計,15,3,1,3,2,0,人口動態調査事務委託金,84,85000,85000,0,0,0,-1000,101.2,100
300200,2019,0,現年度,202006,1,一般会計,16,2,2,1,2,0,市図売払代金,8,15420,15420,0,0,0,-7420,192.8,100
