年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,10,0,0,需用費,7000,0,7000,0,7000,0
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,11,0,0,役務費,27000,0,27000,24280,2720,89.9
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,18,0,0,負担金，補助及び交付金,380000,0,380000,91789,288211,24.2
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,1,0,0,報酬,197000,0,197000,72000,125000,36.5
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,7,0,0,報償費,205000,0,205000,131100,73900,64
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,8,0,0,旅費,20000,0,20000,0,20000,0
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,10,0,0,需用費,20000,0,20000,7700,12300,38.5
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,18,0,0,負担金，補助及び交付金,30000,0,30000,30000,0,100
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,1,0,0,報酬,623000,-118244,504756,285400,219356,56.5
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,7,0,0,報償費,117000,0,117000,36600,80400,31.3
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,8,0,0,旅費,0,1644,1644,1644,0,100
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,10,0,0,需用費,55000,0,55000,36696,18304,66.7
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,11,0,0,役務費,25000,0,25000,22194,2806,88.8
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,8,0,0,10,0,0,需用費,0,116600,116600,116600,0,100
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,8,0,0,12,0,0,委託料,38371000,0,38371000,33786665,4584335,88.1
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,8,0,0,17,0,0,備品購入費,223000,0,223000,99000,124000,44.4
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,9,0,0,11,0,0,役務費,424000,0,424000,399348,24652,94.2
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,9,0,0,12,0,0,委託料,282000,-30000,252000,229878,22122,91.2
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,10,0,0,7,0,0,報償費,479000,-208000,271000,269280,1720,99.4
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,10,0,0,10,0,0,需用費,24000,0,24000,0,24000,0
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,10,0,0,12,0,0,委託料,3780000,208000,3988000,2692800,1295200,67.5
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,11,0,0,18,0,0,負担金，補助及び交付金,0,0,0,0,0,****
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,12,0,0,18,0,0,負担金，補助及び交付金,0,0,0,0,0,****
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,13,0,0,10,0,0,需用費,100000,0,100000,0,100000,0
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,13,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,13,0,0,13,0,0,使用料及び賃借料,0,0,0,0,0,****
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,14,0,0,10,0,0,需用費,60000,0,60000,42075,17925,70.1
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,14,0,0,18,0,0,負担金，補助及び交付金,167000,0,167000,166400,600,99.6
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,15,0,0,1,0,0,報酬,135000,0,135000,55100,79900,40.8
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,15,0,0,10,0,0,需用費,9000,0,9000,0,9000,0
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,15,0,0,18,0,0,負担金，補助及び交付金,1600000,0,1600000,150000,1450000,9.4
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,16,0,0,1,0,0,報酬,212000,0,212000,162300,49700,76.6
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,16,0,0,7,0,0,報償費,317000,0,317000,0,317000,0
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,16,0,0,10,0,0,需用費,118000,0,118000,99000,19000,83.9
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,17,0,0,10,0,0,需用費,32000,0,32000,31475,525,98.4
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,17,0,0,11,0,0,役務費,885000,0,885000,749050,135950,84.6
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,7,17,0,0,12,0,0,委託料,7946000,0,7946000,7945080,920,100
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,1,10,1,0,0,12,0,0,委託料,1321000,0,1321000,1320000,1000,99.9
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,2,3,1,0,0,1,0,0,報酬,62000,0,62000,30700,31300,49.5
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,2,2,3,1,0,0,18,0,0,負担金，補助及び交付金,10000,0,10000,0,10000,0
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,10,5,1,3,0,0,10,0,0,需用費,9000,0,9000,0,9000,0
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,10,5,1,3,0,0,13,0,0,使用料及び賃借料,1206000,0,1206000,1205600,400,100
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,10,5,2,1,0,0,7,0,0,報償費,31000,12300,43300,43000,300,99.3
2020,0,現年度,202106,100100,企画財政部・政策室,1,一般会計,10,5,2,1,0,0,12,0,0,委託料,15600000,-12300,15587700,15200000,387700,97.5
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,8,0,0,旅費,21000,0,21000,1864,19136,8.9
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,10,0,0,需用費,277000,0,277000,250058,26942,90.3
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,12,0,0,委託料,3835000,0,3835000,3471600,363400,90.5
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,13,0,0,使用料及び賃借料,6201000,0,6201000,6091248,109752,98.2
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,2,1,6,2,0,0,24,0,0,積立金,100243000,3000,100246000,100246000,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,2,1,6,3,0,0,24,0,0,積立金,100124000,16000,100140000,100140000,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,3,1,1,35,0,0,27,0,0,繰出金,891889000,0,891889000,891889000,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,3,1,4,28,0,0,27,0,0,繰出金,961374000,0,961374000,940913806,20460194,97.9
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,3,1,4,29,0,0,27,0,0,繰出金,1018697000,0,1018697000,950087200,68609800,93.3
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,4,1,2,13,0,0,24,0,0,積立金,50000000,0,50000000,50000000,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,4,2,1,3,0,0,24,0,0,積立金,50302000,3000,50305000,50305000,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,8,4,1,10,0,0,24,0,0,積立金,50000000,0,50000000,50000000,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,8,4,4,6,0,0,24,0,0,積立金,24842000,2000,24844000,24844000,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,8,4,5,1,0,0,18,0,0,負担金，補助及び交付金,470000000,0,470000000,417574174,52425826,88.8
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,11,1,1,1,0,0,22,0,0,償還金，利子及び割引料,1593931000,0,1593931000,1593927411,3589,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,11,1,2,1,0,0,22,0,0,償還金，利子及び割引料,102069000,0,102069000,100132720,1936280,98.1
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,12,1,1,1,0,0,24,0,0,積立金,240208000,50000,240258000,240258000,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,12,1,2,1,0,0,24,0,0,積立金,2000,0,2000,1000,1000,50
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,12,1,3,1,0,0,24,0,0,積立金,0,151,151,151,0,100
2020,0,現年度,202106,100200,企画財政部・財政課,1,一般会計,13,1,1,1,0,0,28,0,0,予備費,45000000,-38157030,6842970,0,6842970,0
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,8,0,0,旅費,264000,0,264000,1004,262996,0.4
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,9,0,0,交際費,700000,0,700000,89500,610500,12.8
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,10,0,0,需用費,412000,0,412000,314998,97002,76.5
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,11,0,0,役務費,184000,0,184000,146174,37826,79.4
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,12,0,0,委託料,6223000,0,6223000,5492852,730148,88.3
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,13,0,0,使用料及び賃借料,1304000,0,1304000,1016035,287965,77.9
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,17,0,0,備品購入費,1644000,0,1644000,1391159,252841,84.6
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,18,0,0,負担金，補助及び交付金,3783000,0,3783000,3723000,60000,98.4
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,3,0,0,7,0,0,報償費,80000,0,80000,79200,800,99
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,3,0,0,10,0,0,需用費,26000,0,26000,25357,643,97.5
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,3,0,0,11,0,0,役務費,24000,0,24000,235,23765,1
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,4,0,0,1,0,0,報酬,37000,0,37000,33700,3300,91.1
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,7,0,0,報償費,200000,0,200000,37730,162270,18.9
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,10,0,0,需用費,420000,24281,444281,404281,40000,91
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,11,0,0,役務費,5546000,0,5546000,4036507,1509493,72.8
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,12,0,0,委託料,11853000,-279521,11573479,9317213,2256266,80.5
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,13,0,0,使用料及び賃借料,922000,0,922000,767457,154543,83.2
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,15,0,0,原材料費,99000,0,99000,72958,26042,73.7
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,17,0,0,備品購入費,13000,78850,91850,90860,990,98.9
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,18,0,0,負担金，補助及び交付金,62000,0,62000,58686,3314,94.7
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,2,0,0,11,0,0,役務費,61000,0,61000,60060,940,98.5
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,2,0,0,12,0,0,委託料,587000,0,587000,526900,60100,89.8
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,2,0,0,13,0,0,使用料及び賃借料,1330000,0,1330000,1151340,178660,86.6
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,3,0,0,7,0,0,報償費,2121000,0,2121000,1726700,394300,81.4
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,3,0,0,10,0,0,需用費,43000,0,43000,37655,5345,87.6
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,2,0,0,7,0,0,報償費,200000,0,200000,126000,74000,63
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,2,0,0,10,0,0,需用費,238000,0,238000,27124,210876,11.4
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,2,0,0,11,0,0,役務費,46000,0,46000,10962,35038,23.8
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,2,0,0,12,0,0,委託料,273000,0,273000,11918,261082,4.4
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,7,0,0,報償費,153000,79200,232200,232200,0,100
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,10,0,0,需用費,2436000,107750,2543750,2537383,6367,99.7
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,11,0,0,役務費,239000,142340,381340,374275,7065,98.1
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,12,0,0,委託料,2069000,-73700,1995300,1985800,9500,99.5
2020,0,現年度,202106,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,13,0,0,使用料及び賃借料,100000,-79200,20800,3960,16840,19
2020,0,現年度,202106,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,19,0,0,1,0,0,報酬,5836000,0,5836000,5451746,384254,93.4
2020,0,現年度,202106,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,19,0,0,3,0,0,職員手当等,1021000,0,1021000,993000,28000,97.3
2020,0,現年度,202106,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,19,0,0,7,0,0,報償費,8620000,0,8620000,6740000,1880000,78.2
2020,0,現年度,202106,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,19,0,0,8,0,0,旅費,1000,0,1000,0,1000,0
2020,0,現年度,202106,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,19,0,0,10,0,0,需用費,6007000,0,6007000,1714341,4292659,28.5
2020,0,現年度,202106,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,19,0,0,11,0,0,役務費,8230000,0,8230000,6425818,1804182,78.1
2020,0,現年度,202106,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,19,0,0,12,0,0,委託料,2178000,0,2178000,1660791,517209,76.3
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,7,0,0,報償費,296000,0,296000,256100,39900,86.5
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,8,0,0,旅費,60000,0,60000,3489,56511,5.8
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,10,0,0,需用費,40000,0,40000,39026,974,97.6
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,11,0,0,役務費,42000,0,42000,39363,2637,93.7
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,3,0,0,7,0,0,報償費,47000,49000,96000,96000,0,100
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,3,0,0,10,0,0,需用費,30000,107800,137800,137291,509,99.6
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,3,0,0,12,0,0,委託料,0,2453000,2453000,2378420,74580,97
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,18,0,0,12,0,0,委託料,7432000,-2638312,4793688,3777510,1016178,78.8
2020,0,現年度,202106,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,18,0,0,13,0,0,使用料及び賃借料,0,28512,28512,28512,0,100
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,1,0,0,報酬,4061000,0,4061000,4060800,200,100
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,7,0,0,報償費,35000,0,35000,0,35000,0
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,8,0,0,旅費,54000,0,54000,0,54000,0
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,9,0,0,交際費,100000,0,100000,17600,82400,17.6
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,10,0,0,需用費,7000,0,7000,6468,532,92.4
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,11,0,0,役務費,1000,0,1000,0,1000,0
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,18,0,0,負担金，補助及び交付金,70000,0,70000,45600,24400,65.1
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,1,0,0,報酬,138000,-28000,110000,110000,0,100
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,8,0,0,旅費,66000,0,66000,11657,54343,17.7
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,10,0,0,需用費,1445000,-31955,1413045,1236636,176409,87.5
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,11,0,0,役務費,273000,0,273000,198930,74070,72.9
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,13,0,0,使用料及び賃借料,807000,0,807000,638282,168718,79.1
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,17,0,0,備品購入費,1668000,0,1668000,1436765,231235,86.1
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,18,0,0,負担金，補助及び交付金,65000,0,65000,65000,0,100
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,26,0,0,公課費,13000,0,13000,12500,500,96.2
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,3,0,0,10,0,0,需用費,479000,0,479000,445500,33500,93
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,3,0,0,11,0,0,役務費,185000,0,185000,176068,8932,95.2
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,3,0,0,12,0,0,委託料,191000,0,191000,147400,43600,77.2
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,3,0,0,13,0,0,使用料及び賃借料,913000,0,913000,789078,123922,86.4
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,4,0,0,7,0,0,報償費,3672000,51000,3723000,3723000,0,100
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,5,0,0,10,0,0,需用費,1180000,1044100,2224100,1824380,399720,82
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,5,0,0,11,0,0,役務費,78000,0,78000,38888,39112,49.9
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,5,0,0,12,0,0,委託料,2783000,0,2783000,2101000,682000,75.5
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,7,0,0,報償費,9000,0,9000,9000,0,100
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,10,0,0,需用費,1049000,8955,1057955,593597,464358,56.1
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,11,0,0,役務費,100000,0,100000,92500,7500,92.5
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,12,0,0,委託料,11440000,0,11440000,9980854,1459146,87.2
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,13,0,0,使用料及び賃借料,721000,0,721000,719840,1160,99.8
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,7,0,0,報償費,12000,0,12000,0,12000,0
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,10,0,0,需用費,505000,-20046,484954,211852,273102,43.7
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,11,0,0,役務費,262000,-20518,241482,240367,1115,99.5
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,12,0,0,委託料,722000,40564,762564,762564,0,100
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,13,0,0,使用料及び賃借料,1289000,0,1289000,1288224,776,99.9
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,1,3,18,0,0,13,0,0,使用料及び賃借料,0,0,0,0,0,****
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,1,0,0,報酬,10832000,0,10832000,10312696,519304,95.2
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,3,0,0,職員手当等,2207000,0,2207000,2121750,85250,96.1
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,8,0,0,旅費,6000,0,6000,0,6000,0
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,9,0,0,交際費,270000,0,270000,74232,195768,27.5
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,10,0,0,需用費,100702000,-1911921,98790079,92491059,6299020,93.6
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,11,0,0,役務費,4579000,-185900,4393100,4048850,344250,92.2
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,12,0,0,委託料,107794000,0,107794000,106176725,1617275,98.5
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,13,0,0,使用料及び賃借料,3107000,-104940,3002060,2483771,518289,82.7
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,17,0,0,備品購入費,6927000,-3915882,3011118,3011118,0,100
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,18,0,0,負担金，補助及び交付金,439000,0,439000,363840,75160,82.9
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,17,0,0,備品購入費,6824000,-147400,6676600,5897430,779170,88.3
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,2,1,0,0,7,0,0,報償費,562000,0,562000,443850,118150,79
2020,0,現年度,202106,110100,教育部・学校教育課,1,一般会計,10,2,2,1,0,0,10,0,0,需用費,600000,-600000,0,0,0,****
