年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,1,0,0,10,0,0,需用費,5000,0,5000,0,5000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,1,0,0,11,0,0,役務費,1743000,92400,1835400,1834800,600,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,4,0,0,7,0,0,報償費,18000,0,18000,0,18000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,4,0,0,10,0,0,需用費,25000,0,25000,0,25000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,4,0,0,18,0,0,負担金，補助及び交付金,2000,0,2000,2000,0,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,7,0,0,報償費,84000,0,84000,31500,52500,37.5
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,10,0,0,需用費,7000,0,7000,0,7000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,11,0,0,役務費,25000,0,25000,24280,720,97.1
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,5,0,0,18,0,0,負担金，補助及び交付金,380000,0,380000,185562,194438,48.8
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,1,0,0,報酬,197000,12500,209500,209500,0,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,7,0,0,報償費,185000,50000,235000,231560,3440,98.5
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,8,0,0,旅費,20000,-18000,2000,0,2000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,10,0,0,需用費,20000,0,20000,16800,3200,84
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,6,0,0,12,0,0,委託料,396000,5500,401500,401500,0,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,1,0,0,報酬,586000,0,586000,533800,52200,91.1
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,7,0,0,報償費,110000,0,110000,24750,85250,22.5
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,10,0,0,需用費,55000,0,55000,24200,30800,44
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,7,0,0,11,0,0,役務費,25000,0,25000,13170,11830,52.7
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,8,0,0,12,0,0,委託料,37700000,0,37700000,36350367,1349633,96.4
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,9,0,0,1,0,0,報酬,348000,0,348000,268500,79500,77.2
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,9,0,0,10,0,0,需用費,20000,0,20000,19470,530,97.4
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,9,0,0,11,0,0,役務費,544000,0,544000,377094,166906,69.3
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,9,0,0,12,0,0,委託料,285000,-92400,192600,189664,2936,98.5
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,10,0,0,10,0,0,需用費,100000,0,100000,94600,5400,94.6
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,10,0,0,12,0,0,委託料,23650000,-6175900,17474100,10938153,6535947,62.6
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,10,0,0,13,0,0,使用料及び賃借料,1108000,-216480,891520,0,891520,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,10,0,0,17,0,0,備品購入費,0,216480,216480,216480,0,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,11,0,0,1,0,0,報酬,135000,0,135000,36700,98300,27.2
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,11,0,0,10,0,0,需用費,7000,0,7000,0,7000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,11,0,0,18,0,0,負担金，補助及び交付金,1600000,0,1600000,730953,869047,45.7
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,12,0,0,1,0,0,報酬,270000,0,270000,211200,58800,78.2
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,12,0,0,7,0,0,報償費,210000,0,210000,0,210000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,12,0,0,10,0,0,需用費,324000,0,324000,260330,63670,80.3
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,12,0,0,11,0,0,役務費,639000,0,639000,471933,167067,73.9
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,12,0,0,12,0,0,委託料,619000,-50000,569000,247589,321411,43.5
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,12,0,0,18,0,0,負担金，補助及び交付金,175000,0,175000,175000,0,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,13,0,0,10,0,0,需用費,10000,0,10000,9858,142,98.6
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,13,0,0,11,0,0,役務費,928000,0,928000,735280,192720,79.2
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,7,13,0,0,12,0,0,委託料,8547000,0,8547000,8546472,528,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,1,10,1,0,0,12,0,0,委託料,1321000,659000,1980000,1980000,0,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,2,3,1,0,0,1,0,0,報酬,123000,0,123000,30700,92300,25
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,2,2,3,1,0,0,18,0,0,負担金，補助及び交付金,10000,0,10000,0,10000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,10,5,1,3,0,0,10,0,0,需用費,2000,0,2000,0,2000,0
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,10,5,1,3,0,0,13,0,0,使用料及び賃借料,1470000,0,1470000,1469596,404,100
2021,0,現年度,202206,100100,企画財政部・政策室,1,一般会計,10,5,2,1,0,0,12,0,0,委託料,14000000,0,14000000,5162000,8838000,36.9
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,8,0,0,旅費,21000,0,21000,0,21000,0
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,10,0,0,需用費,298000,0,298000,236244,61756,79.3
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,12,0,0,委託料,11088000,-3437500,7650500,6012600,1637900,78.6
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,2,1,4,1,0,0,13,0,0,使用料及び賃借料,6201000,0,6201000,6091248,109752,98.2
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,2,1,6,2,0,0,24,0,0,積立金,50132000,0,50132000,50132000,0,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,2,1,6,3,0,0,24,0,0,積立金,250070000,0,250070000,250069000,1000,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,3,1,1,37,0,0,27,0,0,繰出金,926544000,0,926544000,822054179,104489821,88.7
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,3,1,4,26,0,0,27,0,0,繰出金,951724000,1500000,953224000,953224000,0,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,3,1,4,27,0,0,27,0,0,繰出金,1051260000,-1500000,1049760000,1000209800,49550200,95.3
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,4,1,2,13,0,0,24,0,0,積立金,0,447,447,447,0,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,4,2,1,3,0,0,24,0,0,積立金,50163000,0,50163000,50163000,0,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,8,4,1,10,0,0,24,0,0,積立金,300002000,0,300002000,300001000,1000,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,8,4,2,1,0,0,27,0,0,繰出金,114338000,0,114338000,92006832,22331168,80.5
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,8,4,4,6,0,0,24,0,0,積立金,17031000,0,17031000,17031000,0,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,8,4,5,1,0,0,18,0,0,負担金，補助及び交付金,460500000,0,460500000,419187036,41312964,91
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,11,1,1,1,0,0,22,0,0,償還金，利子及び割引料,1614257000,0,1614257000,1614253202,3798,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,11,1,2,1,0,0,22,0,0,償還金，利子及び割引料,77997000,0,77997000,76492133,1504867,98.1
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,12,1,1,1,0,0,24,0,0,積立金,387663000,0,387663000,387661000,2000,100
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,12,1,2,1,0,0,24,0,0,積立金,2000,0,2000,1000,1000,50
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,12,1,3,1,0,0,24,0,0,積立金,2000,0,2000,159,1841,8
2021,0,現年度,202206,100200,企画財政部・財政課,1,一般会計,13,1,1,1,0,0,28,0,0,予備費,33000000,-30614716,2385284,0,2385284,0
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,8,0,0,旅費,261000,0,261000,4543,256457,1.7
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,9,0,0,交際費,700000,0,700000,67430,632570,9.6
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,10,0,0,需用費,395000,0,395000,246822,148178,62.5
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,11,0,0,役務費,222000,0,222000,183431,38569,82.6
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,12,0,0,委託料,6120000,0,6120000,5240728,879272,85.6
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,13,0,0,使用料及び賃借料,1241000,0,1241000,1074199,166801,86.6
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,17,0,0,備品購入費,72000,0,72000,71500,500,99.3
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,2,0,0,18,0,0,負担金，補助及び交付金,3779000,0,3779000,3775000,4000,99.9
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,3,0,0,10,0,0,需用費,156000,0,156000,127126,28874,81.5
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,3,0,0,11,0,0,役務費,25000,0,25000,470,24530,1.9
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,1,4,0,0,1,0,0,報酬,37000,0,37000,0,37000,0
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,7,0,0,報償費,200000,0,200000,95200,104800,47.6
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,10,0,0,需用費,420000,0,420000,385034,34966,91.7
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,11,0,0,役務費,5550000,0,5550000,4494845,1055155,81
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,12,0,0,委託料,11149000,-322176,10826824,9408251,1418573,86.9
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,13,0,0,使用料及び賃借料,2469000,0,2469000,855565,1613435,34.7
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,15,0,0,原材料費,99000,0,99000,68187,30813,68.9
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,17,0,0,備品購入費,20000,0,20000,15378,4622,76.9
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,1,0,0,18,0,0,負担金，補助及び交付金,62000,0,62000,56495,5505,91.1
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,2,0,0,12,0,0,委託料,723000,0,723000,722700,300,100
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,2,0,0,13,0,0,使用料及び賃借料,1525000,0,1525000,1524974,26,100
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,3,0,0,7,0,0,報償費,2114000,0,2114000,2093300,20700,99
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,3,3,0,0,10,0,0,需用費,43000,0,43000,27698,15302,64.4
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,2,0,0,7,0,0,報償費,200000,-101500,98500,73000,25500,74.1
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,2,0,0,10,0,0,需用費,183000,-40000,143000,106424,36576,74.4
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,2,0,0,11,0,0,役務費,46000,0,46000,34200,11800,74.3
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,2,0,0,12,0,0,委託料,279000,463676,742676,742676,0,100
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,7,0,0,報償費,100000,0,100000,100000,0,100
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,10,0,0,需用費,0,33000,33000,33000,0,100
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,12,0,0,委託料,341000,112288,453288,453288,0,100
2021,0,現年度,202206,100400,企画財政部・秘書広報室,1,一般会計,2,1,7,3,0,0,13,0,0,使用料及び賃借料,165000,-145288,19712,0,19712,0
2021,0,現年度,202206,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,16,0,0,1,0,0,報酬,5900000,0,5900000,5285580,614420,89.6
2021,0,現年度,202206,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,16,0,0,3,0,0,職員手当等,1046000,0,1046000,1003200,42800,95.9
2021,0,現年度,202206,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,16,0,0,7,0,0,報償費,6975000,0,6975000,6754400,220600,96.8
2021,0,現年度,202206,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,16,0,0,8,0,0,旅費,1000,0,1000,0,1000,0
2021,0,現年度,202206,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,16,0,0,10,0,0,需用費,3830000,0,3830000,3119655,710345,81.5
2021,0,現年度,202206,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,16,0,0,11,0,0,役務費,6217000,0,6217000,5757810,459190,92.6
2021,0,現年度,202206,100500,企画財政部・市史編さん室,1,一般会計,2,1,7,16,0,0,12,0,0,委託料,2920000,0,2920000,2757843,162157,94.4
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,1,0,0,報酬,2362000,-984400,1377600,1377600,0,100
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,7,0,0,報償費,988000,0,988000,542700,445300,54.9
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,8,0,0,旅費,207000,5436,212436,212436,0,100
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,10,0,0,需用費,123000,-5436,117564,112489,5075,95.7
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,11,0,0,役務費,40000,0,40000,32813,7187,82
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,1,0,0,12,0,0,委託料,994000,0,994000,993300,700,99.9
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,14,0,0,1,0,0,報酬,0,0,0,0,0,****
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,14,0,0,7,0,0,報償費,0,0,0,0,0,****
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,14,0,0,12,0,0,委託料,11603000,-6844400,4758600,2588300,2170300,54.4
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,14,0,0,13,0,0,使用料及び賃借料,381000,-206760,174240,174240,0,100
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,15,0,0,7,0,0,報償費,50000,0,50000,46420,3580,92.8
2021,0,現年度,202206,100700,企画財政部・未来戦略室,1,一般会計,2,1,7,15,0,0,10,0,0,需用費,100000,0,100000,31015,68985,31
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,7,1,0,0,1,0,0,報酬,0,984400,984400,984000,400,100
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,7,1,0,0,7,0,0,報償費,0,0,0,0,0,****
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,7,14,0,0,1,0,0,報酬,0,0,0,0,0,****
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,7,14,0,0,3,0,0,職員手当等,0,0,0,0,0,****
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,7,14,0,0,12,0,0,委託料,0,6844400,6844400,2772000,4072400,40.5
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,7,14,0,0,13,0,0,使用料及び賃借料,0,206760,206760,146520,60240,70.9
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,1,0,0,8,0,0,旅費,0,45624,45624,4200,41424,9.2
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,1,0,0,10,0,0,需用費,0,3338218,3338218,3010621,327597,90.2
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,1,0,0,11,0,0,役務費,0,6277550,6277550,6159230,118320,98.1
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,1,0,0,12,0,0,委託料,0,7085749,7085749,7085749,0,100
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,1,0,0,13,0,0,使用料及び賃借料,0,83155608,83155608,82134438,1021170,98.8
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,1,0,0,17,0,0,備品購入費,0,6948225,6948225,6875121,73104,98.9
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,1,0,0,18,0,0,負担金，補助及び交付金,0,8756500,8756500,8017275,739225,91.6
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,2,0,0,12,0,0,委託料,0,0,0,0,0,****
2021,0,現年度,202206,100800,企画財政部・情報政策課,1,一般会計,2,1,8,2,0,0,18,0,0,負担金，補助及び交付金,0,0,0,0,0,****
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,1,0,0,報酬,4061000,0,4061000,4060800,200,100
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,7,0,0,報償費,35000,0,35000,0,35000,0
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,8,0,0,旅費,48000,0,48000,0,48000,0
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,9,0,0,交際費,100000,0,100000,10200,89800,10.2
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,10,0,0,需用費,7000,0,7000,0,7000,0
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,11,0,0,役務費,1000,0,1000,0,1000,0
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,1,1,0,0,18,0,0,負担金，補助及び交付金,70000,0,70000,31920,38080,45.6
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,1,0,0,報酬,2078000,32880,2110880,2110880,0,100
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,3,0,0,職員手当等,400000,0,400000,384000,16000,96
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,8,0,0,旅費,157000,-32880,124120,11686,112434,9.4
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,10,0,0,需用費,1188000,0,1188000,918698,269302,77.3
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,11,0,0,役務費,212000,0,212000,181070,30930,85.4
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,13,0,0,使用料及び賃借料,758000,0,758000,591587,166413,78
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,2,0,0,18,0,0,負担金，補助及び交付金,134000,0,134000,38900,95100,29
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,3,0,0,10,0,0,需用費,1049000,-32708,1016292,778140,238152,76.6
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,3,0,0,11,0,0,役務費,370000,0,370000,352136,17864,95.2
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,3,0,0,12,0,0,委託料,327000,0,327000,326700,300,99.9
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,3,0,0,13,0,0,使用料及び賃借料,1321000,32708,1353708,1353708,0,100
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,4,0,0,7,0,0,報償費,3795000,0,3795000,3794400,600,100
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,5,0,0,10,0,0,需用費,1180000,0,1180000,337406,842594,28.6
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,5,0,0,11,0,0,役務費,78000,0,78000,39729,38271,50.9
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,5,0,0,12,0,0,委託料,2882000,0,2882000,2799225,82775,97.1
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,7,0,0,報償費,9000,0,9000,9000,0,100
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,10,0,0,需用費,1042000,0,1042000,981141,60859,94.2
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,11,0,0,役務費,105000,0,105000,88500,16500,84.3
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,12,0,0,委託料,11361000,0,11361000,10225278,1135722,90
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,2,6,0,0,13,0,0,使用料及び賃借料,778000,0,778000,739640,38360,95.1
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,10,0,0,需用費,302000,0,302000,274648,27352,90.9
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,11,0,0,役務費,286000,0,286000,227234,58766,79.5
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,12,0,0,委託料,2557000,0,2557000,2547864,9136,99.6
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,1,3,1,0,0,13,0,0,使用料及び賃借料,1289000,0,1289000,1288224,776,99.9
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,1,0,0,報酬,10864000,0,10864000,10380013,483987,95.5
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,3,0,0,職員手当等,2152000,0,2152000,1948320,203680,90.5
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,8,0,0,旅費,6000,0,6000,816,5184,13.6
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,9,0,0,交際費,270000,0,270000,118819,151181,44
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,10,0,0,需用費,90893000,6737450,97630450,95255393,2375057,97.6
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,11,0,0,役務費,5368000,0,5368000,4196531,1171469,78.2
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,12,0,0,委託料,113089000,339508,113428508,113428508,0,100
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,13,0,0,使用料及び賃借料,2425000,-104940,2320060,2264751,55309,97.6
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,1,0,0,18,0,0,負担金，補助及び交付金,439000,0,439000,363840,75160,82.9
2021,0,現年度,202206,110100,教育部・学校教育課,1,一般会計,10,2,1,2,0,0,17,0,0,備品購入費,7312000,-411902,6900098,5900070,1000028,85.5
