"項目","階層","項目名","都平均／実数（円）","都平均／負担率（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／負担率（％）","第2階層／実数（円）","第2階層／負担率（％）","第3階層／実数（円）","第3階層／負担率（％）","第4階層／実数（円）","第4階層／負担率（％）","第5階層／実数（円）","第5階層／負担率（％）","第6階層／実数（円）","第6階層／負担率（％）","第7階層／実数（円）","第7階層／負担率（％）"
"1","1","他の入院料",113,0.0,-70.3,744,0.3,-,-,-,-,-,-,-,-,46,0.0,-,-
"1","1","鉄道運賃",4307,1.1,-25.9,4686,1.8,2311,0.7,1718,0.6,3787,1.1,6074,1.5,4982,0.9,6489,1.1
"1","1","鉄道通学定期代",403,0.1,56.2,74,0.0,-,-,112,0.0,590,0.2,475,0.1,814,0.1,745,0.1
"1","1","鉄道通勤定期代",2249,0.6,-19.1,-,-,1113,0.4,3960,1.3,431,0.1,1929,0.5,5480,1.0,2841,0.5
"1","1","バス代",439,0.1,-25.6,490,0.2,383,0.1,97,0.0,196,0.1,130,0.0,681,0.1,1072,0.2
"1","1","バス通学定期代",36,0.0,140.0,-,-,129,0.0,-,-,125,0.0,-,-,-,-,-,-
"1","1","バス通勤定期代",345,0.1,...,-,-,-,-,-,-,-,-,-,-,2422,0.4,-,-
"1","1","タクシー代",574,0.1,15.0,664,0.3,278,0.1,209,0.1,175,0.0,843,0.2,665,0.1,1161,0.2
"1","1","航空運賃",1502,0.4,28.6,1079,0.4,556,0.2,-,-,4198,1.2,714,0.2,3991,0.7,-,-
"1","1","郵便料",137,0.0,1.5,74,0.0,96,0.0,125,0.0,109,0.0,20,0.0,111,0.0,413,0.1
"1","1","固定電話通信料",824,0.2,-12.7,575,0.2,1182,0.4,888,0.3,461,0.1,1098,0.3,802,0.1,761,0.1
"1","1","携帯電話通信料",9786,2.4,-4.5,5679,2.2,8217,2.6,11919,3.9,7501,2.1,10920,2.7,14270,2.5,10020,1.7
"1","1","ＮＨＫ放送受信料",401,0.1,-56.4,52,0.0,167,0.1,275,0.1,114,0.0,121,0.0,1015,0.2,1044,0.2
"1","1","ケーブルテレビ放送受信料",773,0.2,-29.4,625,0.2,897,0.3,440,0.1,832,0.2,663,0.2,1094,0.2,852,0.1
"1","1","他の放送受信料",150,0.0,27.1,300,0.1,-,-,88,0.0,133,0.0,222,0.1,32,0.0,268,0.0
"1","1","国公立小学校",775,0.2,-14.8,32,0.0,630,0.2,655,0.2,939,0.3,1094,0.3,1271,0.2,800,0.1
"1","1","国公立中学校",784,0.2,21.4,2288,0.9,196,0.1,1178,0.4,135,0.0,324,0.1,275,0.0,1087,0.2
"1","1","国公立高校",1057,0.3,-13.0,-,-,-,-,1485,0.5,402,0.1,2854,0.7,847,0.2,1793,0.3
"1","1","国公立大学",564,0.1,-68.8,-,-,-,-,-,-,-,-,3953,1.0,-,-,-,-
"1","1","たばこ",1542,0.4,32.1,2087,0.8,2354,0.7,1830,0.6,631,0.2,2045,0.5,415,0.1,1433,0.2
"2","0","準公共料金等",43924,11.0,1.1,20840,8.0,16345,5.2,40285,13.0,51359,14.6,54683,13.7,75480,13.4,48323,8.1
"2","1","牛乳",1385,0.3,-3.3,1292,0.5,1238,0.4,1087,0.4,1501,0.4,1359,0.3,1737,0.3,1472,0.2
"2","1","灯油",-,-,-100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2","1","プロパンガス",433,0.1,49.3,126,0.0,998,0.3,516,0.2,576,0.2,113,0.0,443,0.1,266,0.0
"2","1","理髪料",420,0.1,-20.3,587,0.2,199,0.1,40,0.0,206,0.1,709,0.2,361,0.1,820,0.1
"2","1","パーマネント代",265,0.1,30.5,446,0.2,-,-,-,-,191,0.1,767,0.2,452,0.1,-,-
"2","1","洗濯代",1278,0.3,31.6,1046,0.4,1024,0.3,206,0.1,953,0.3,1695,0.4,2603,0.5,1403,0.2
"2","1","新聞",1365,0.3,-4.5,1350,0.5,1051,0.3,789,0.3,1485,0.4,1633,0.4,1715,0.3,1519,0.3
"2","1","私立小学校",514,0.1,497.7,-,-,-,-,-,-,-,-,-,-,1700,0.3,1852,0.3
"2","1","私立中学校",3324,0.8,...,-,-,-,-,-,-,10584,3.0,11764,2.9,-,-,938,0.2
"2","1","私立高校",7885,2.0,122.4,967,0.4,184,0.1,-,-,14201,4.0,8695,2.2,28946,5.1,2267,0.4
"2","1","私立大学",10647,2.7,-33.5,-,-,-,-,23394,7.6,-,-,9648,2.4,24333,4.3,17162,2.9
"2","1","幼児教育費用",741,0.2,-41.7,-,-,1074,0.3,1623,0.5,761,0.2,243,0.1,969,0.2,539,0.1
"2","1","民営家賃",15563,3.9,-9.8,15025,5.7,10577,3.3,11888,3.8,20901,6.0,18058,4.5,12221,2.2,20085,3.4
"2","1","地代",104,0.0,-34.6,-,-,-,-,742,0.2,-,-,-,-,-,-,-,-
"","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 5月","","","","","","","","","","","","","","","","","","",""
"第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　1：公共料金等　2：準公共料金等）","","","","","","","","","","","","","","","","","","",""
