"区分","項目","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
"2","0","光熱・水道（非耐久財）",22776,7.4,-27.0,12429,12.9,18915,12.1,24876,12.4,23074,9.4,26557,8.7,22699,5.8,30696,4.1
"2","0","家具・家事用品",15431,5.0,39.0,3272,3.4,5422,3.5,7583,3.8,10556,4.3,11817,3.9,17443,4.5,51407,6.8
"2","1","耐久財",7513,2.4,114.1,175,0.2,709,0.5,1142,0.6,3782,1.5,3352,1.1,7778,2.0,35263,4.7
"2","2","半耐久財",4277,1.4,14.0,1224,1.3,2135,1.4,3075,1.5,4177,1.7,3990,1.3,5383,1.4,9868,1.3
"2","3","非耐久財",3117,1.0,-0.7,1818,1.9,2454,1.6,2729,1.4,2436,1.0,4078,1.3,3983,1.0,4299,0.6
"2","4","サービス",524,0.2,-25.6,55,0.1,124,0.1,637,0.3,162,0.1,397,0.1,299,0.1,1977,0.3
"2","0","被服及び履物",13495,4.4,1.3,2915,3.0,3567,2.3,7045,3.5,9063,3.7,16468,5.4,15691,4.0,39315,5.2
"2","2","半耐久財",12866,4.2,-0.4,2639,2.7,3466,2.2,6449,3.2,8449,3.4,15841,5.2,14895,3.8,37931,5.0
"2","4","サービス",629,0.2,53.4,277,0.3,101,0.1,595,0.3,614,0.3,627,0.2,796,0.2,1384,0.2
"2","0","保健医療",17304,5.6,10.9,3990,4.2,8973,5.7,12406,6.2,13243,5.4,18708,6.1,24989,6.4,38517,5.1
"2","1","耐久財",1730,0.6,92.9,1,0.0,800,0.5,536,0.3,508,0.2,1357,0.4,3065,0.8,5788,0.8
"2","2","半耐久財",432,0.1,84.6,47,0.0,169,0.1,68,0.0,350,0.1,488,0.2,547,0.1,1338,0.2
"2","3","非耐久財",5453,1.8,-10.9,2314,2.4,4497,2.9,3560,1.8,4719,1.9,7542,2.5,6604,1.7,8849,1.2
"2","4","サービス",9690,3.1,16.0,1628,1.7,3507,2.2,8241,4.1,7665,3.1,9320,3.0,14773,3.8,22542,3.0
"2","0","交通・通信",30613,9.9,-4.9,6237,6.5,14594,9.4,19434,9.7,25990,10.6,31146,10.1,44525,11.4,71753,9.5
"2","1","耐久財",3726,1.2,-6.1,45,0.0,20,0.0,238,0.1,3011,1.2,1685,0.5,390,0.1,20419,2.7
"2","2","半耐久財",685,0.2,-19.9,352,0.4,176,0.1,753,0.4,200,0.1,931,0.3,1190,0.3,1192,0.2
"2","3","非耐久財",1962,0.6,16.4,295,0.3,1713,1.1,1305,0.6,1744,0.7,3136,1.0,2343,0.6,3160,0.4
"2","4","サービス",24240,7.9,-5.7,5545,5.8,12685,8.1,17139,8.5,21035,8.6,25395,8.3,40603,10.4,46981,6.2
"2","0","教育",22721,7.4,38.0,1394,1.5,2406,1.5,4128,2.1,1946,0.8,3788,1.2,17075,4.4,126915,16.9
"2","3","非耐久財",179,0.1,11.9,56,0.1,16,0.0,55,0.0,48,0.0,19,0.0,62,0.0,989,0.1
"2","4","サービス",22542,7.3,38.3,1338,1.4,2390,1.5,4073,2.0,1897,0.8,3769,1.2,17012,4.4,125926,16.7
"2","0","教養娯楽",41271,13.4,-5.6,7106,7.4,15851,10.2,20206,10.1,23285,9.5,37849,12.3,54954,14.1,128418,17.1
"2","1","耐久財",3442,1.1,-9.1,1,0.0,186,0.1,506,0.3,2315,0.9,3397,1.1,1169,0.3,16304,2.2
"2","2","半耐久財",3487,1.1,-11.9,889,0.9,1247,0.8,1864,0.9,1473,0.6,4423,1.4,6145,1.6,8313,1.1
"2","3","非耐久財",5396,1.8,-9.9,2386,2.5,3897,2.5,4791,2.4,6179,2.5,7245,2.4,5815,1.5,7400,1.0
"2","4","サービス",28945,9.4,-3.4,3830,4.0,10522,6.7,13045,6.5,13318,5.4,22784,7.4,41826,10.7,96402,12.8
"2","0","諸雑費",30421,9.9,16.5,5781,6.0,11365,7.3,17987,9.0,24473,10.0,32783,10.7,36341,9.3,83378,11.1
"2","1","耐久財",1435,0.5,148.3,51,0.1,165,0.1,622,0.3,105,0.0,1128,0.4,386,0.1,7499,1.0
"2","2","半耐久財",3530,1.1,47.5,269,0.3,592,0.4,1283,0.6,1306,0.5,1714,0.6,1931,0.5,17414,2.3
"2","3","非耐久財",5642,1.8,3.2,1499,1.6,3834,2.5,3869,1.9,6436,2.6,7526,2.5,7099,1.8,9134,1.2
"2","4","サービス",19814,6.4,12.1,3961,4.1,6773,4.3,12212,6.1,16626,6.8,22415,7.3,26926,6.9,49331,6.6
"","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 1月","","","","","","","","","","","","","","","","","","",""
"第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―","","","","","","","","","","","","","","","","","","",""
"注1)財・サービス別結果は、品目別分類を再分類して集計した。","","","","","","","","","","","","","","","","","","",""
"注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）","","","","","","","","","","","","","","","","","","",""
