"項目","階層","項目名","都平均／実数（円）","都平均／負担率（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／負担率（％）","第2階層／実数（円）","第2階層／負担率（％）","第3階層／実数（円）","第3階層／負担率（％）","第4階層／実数（円）","第4階層／負担率（％）","第5階層／実数（円）","第5階層／負担率（％）","第6階層／実数（円）","第6階層／負担率（％）","第7階層／実数（円）","第7階層／負担率（％）"
"1","1","バス通勤定期代",62,0.0,-83.2,-,-,266,0.1,-,-,-,-,-,-,164,0.0,-,-
"1","1","タクシー代",874,0.3,128.2,365,0.2,638,0.2,1545,0.5,274,0.1,166,0.0,1874,0.4,1221,0.3
"1","1","航空運賃",303,0.1,-51.9,-,-,-,-,1509,0.5,-,-,-,-,606,0.1,-,-
"1","1","郵便料",133,0.0,9.9,130,0.1,153,0.1,199,0.1,68,0.0,118,0.0,117,0.0,145,0.0
"1","1","固定電話通信料",839,0.2,-19.6,858,0.4,749,0.3,1031,0.4,260,0.1,759,0.2,936,0.2,1271,0.3
"1","1","携帯電話通信料",9978,2.9,6.4,8474,3.8,8260,3.0,9409,3.2,9381,2.9,10836,2.6,13173,2.9,10255,2.4
"1","1","ＮＨＫ放送受信料",1279,0.4,-17.2,1742,0.8,432,0.2,992,0.3,1106,0.3,1355,0.3,933,0.2,2389,0.6
"1","1","ケーブルテレビ放送受信料",925,0.3,-13.1,1452,0.6,1026,0.4,471,0.2,369,0.1,1261,0.3,1102,0.2,807,0.2
"1","1","他の放送受信料",134,0.0,-28.0,248,0.1,49,0.0,-,-,-,-,163,0.0,181,0.0,296,0.1
"1","1","国公立小学校",185,0.1,-3.6,141,0.1,224,0.1,48,0.0,381,0.1,148,0.0,353,0.1,-,-
"1","1","国公立中学校",62,0.0,-64.8,73,0.0,296,0.1,-,-,67,0.0,-,-,-,-,-,-
"1","1","国公立高校",-,-,-100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","1","国公立大学",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","1","たばこ",1143,0.3,25.7,2611,1.2,1135,0.4,1822,0.6,428,0.1,1030,0.2,545,0.1,466,0.1
"2","0","準公共料金等",40524,11.7,7.4,18703,8.3,14974,5.5,20086,6.9,26133,8.2,111734,26.6,42741,9.5,49810,11.6
"2","1","牛乳",1247,0.4,1.6,1186,0.5,862,0.3,858,0.3,1389,0.4,1596,0.4,1398,0.3,1440,0.3
"2","1","灯油",220,0.1,-44.9,193,0.1,573,0.2,206,0.1,70,0.0,337,0.1,57,0.0,106,0.0
"2","1","プロパンガス",231,0.1,-32.7,198,0.1,284,0.1,167,0.1,481,0.2,175,0.0,315,0.1,-,-
"2","1","理髪料",325,0.1,-13.3,445,0.2,493,0.2,206,0.1,101,0.0,423,0.1,210,0.0,399,0.1
"2","1","パーマネント代",249,0.1,144.1,60,0.0,456,0.2,-,-,-,-,257,0.1,471,0.1,491,0.1
"2","1","洗濯代",609,0.2,159.1,125,0.1,299,0.1,1689,0.6,156,0.0,430,0.1,611,0.1,937,0.2
"2","1","新聞",1520,0.4,3.5,1276,0.6,1091,0.4,885,0.3,1494,0.5,1890,0.4,1872,0.4,2120,0.5
"2","1","私立小学校",-,-,-100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2","1","私立中学校",9361,2.7,151.2,-,-,-,-,-,-,-,-,26772,6.4,22354,4.9,16235,3.8
"2","1","私立高校",5063,1.5,-31.9,828,0.4,-,-,9335,3.2,7097,2.2,13057,3.1,5243,1.2,-,-
"2","1","私立大学",10175,2.9,72.6,-,-,-,-,-,-,-,-,57965,13.8,-,-,13861,3.2
"2","1","幼児教育費用",1099,0.3,-39.0,233,0.1,1411,0.5,1811,0.6,636,0.2,1595,0.4,1592,0.4,413,0.1
"2","1","民営家賃",10319,3.0,-28.5,14159,6.3,8902,3.2,4930,1.7,14567,4.6,7236,1.7,8617,1.9,13808,3.2
"2","1","地代",107,0.0,0.9,-,-,604,0.2,-,-,141,0.0,-,-,-,-,-,-
"","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 2月","","","","","","","","","","","","","","","","","","",""
"第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　1：公共料金等　2：準公共料金等）","","","","","","","","","","","","","","","","","","",""
