"項目","階層","項目名","都平均／実数（円）","都平均／負担率（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／負担率（％）","第2階層／実数（円）","第2階層／負担率（％）","第3階層／実数（円）","第3階層／負担率（％）","第4階層／実数（円）","第4階層／負担率（％）","第5階層／実数（円）","第5階層／負担率（％）","第6階層／実数（円）","第6階層／負担率（％）","第7階層／実数（円）","第7階層／負担率（％）"
"1","1","鉄道運賃",3169,1.0,19.9,200,0.2,988,0.6,1006,0.5,2631,1.0,2444,0.8,4493,1.2,10381,1.4
"1","1","鉄道通学定期代",204,0.1,183.3,-,-,-,-,-,-,-,-,85,0.0,638,0.2,701,0.1
"1","1","鉄道通勤定期代",811,0.3,-24.1,-,-,-,-,370,0.2,297,0.1,560,0.2,2476,0.6,1964,0.3
"1","1","バス代",304,0.1,-10.1,50,0.1,31,0.0,88,0.0,349,0.1,556,0.2,529,0.1,519,0.1
"1","1","バス通学定期代",4,0.0,-94.2,-,-,-,-,-,-,-,-,-,-,30,0.0,-,-
"1","1","バス通勤定期代",33,0.0,-83.6,-,-,-,-,-,-,-,-,-,-,143,0.0,89,0.0
"1","1","タクシー代",784,0.3,53.4,246,0.3,281,0.2,1079,0.5,161,0.1,660,0.2,1280,0.3,1765,0.2
"1","1","航空運賃",269,0.1,-21.1,-,-,-,-,-,-,751,0.3,587,0.2,-,-,542,0.1
"1","1","郵便料",141,0.0,-4.7,13,0.0,96,0.1,108,0.1,131,0.1,195,0.1,169,0.0,274,0.0
"1","1","固定電話通信料",1233,0.4,-11.0,439,0.5,1266,0.8,1433,0.7,1580,0.6,1293,0.4,1289,0.3,1322,0.2
"1","1","携帯電話通信料",8402,2.7,3.3,2432,2.6,5994,3.9,8179,4.0,8045,3.2,10200,3.4,10575,2.7,13281,1.8
"1","1","ＮＨＫ放送受信料",1309,0.4,-4.2,321,0.3,695,0.4,1252,0.6,1439,0.6,2050,0.7,1233,0.3,2149,0.3
"1","1","ケーブルテレビ放送受信料",1113,0.4,-0.4,370,0.4,1345,0.9,1507,0.7,1142,0.5,1012,0.3,1115,0.3,1287,0.2
"1","1","他の放送受信料",160,0.1,-26.6,11,0.0,126,0.1,99,0.0,117,0.0,180,0.1,227,0.1,359,0.0
"1","1","国公立小学校",118,0.0,13.5,-,-,-,-,57,0.0,15,0.0,201,0.1,130,0.0,415,0.1
"1","1","国公立中学校",33,0.0,-65.3,-,-,-,-,157,0.1,-,-,35,0.0,39,0.0,-,-
"1","1","国公立高校",72,0.0,260.0,-,-,-,-,-,-,-,-,-,-,-,-,500,0.1
"1","1","国公立大学",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","1","たばこ",1126,0.4,37.5,572,0.6,718,0.5,1027,0.5,1998,0.8,1173,0.4,1420,0.4,978,0.1
"2","0","準公共料金等",29780,9.7,5.5,3236,3.4,9633,6.2,12304,6.0,18359,7.3,22017,7.3,21430,5.5,120888,16.2
"2","1","牛乳",1321,0.4,4.0,919,1.0,1316,0.9,1308,0.6,1232,0.5,1333,0.4,1566,0.4,1566,0.2
"2","1","灯油",495,0.2,-11.6,190,0.2,895,0.6,492,0.2,495,0.2,690,0.2,338,0.1,364,0.0
"2","1","プロパンガス",386,0.1,-28.1,116,0.1,438,0.3,769,0.4,606,0.2,428,0.1,93,0.0,243,0.0
"2","1","理髪料",337,0.1,-20.5,153,0.2,210,0.1,268,0.1,376,0.1,534,0.2,441,0.1,371,0.0
"2","1","パーマネント代",276,0.1,57.7,106,0.1,161,0.1,176,0.1,389,0.2,148,0.0,403,0.1,552,0.1
"2","1","洗濯代",477,0.2,73.5,236,0.2,64,0.0,321,0.2,319,0.1,329,0.1,1308,0.3,762,0.1
"2","1","新聞",2146,0.7,-2.9,1143,1.2,2488,1.6,2764,1.3,2461,1.0,1920,0.6,2308,0.6,1925,0.3
"2","1","私立小学校",127,0.0,-40.1,-,-,-,-,-,-,-,-,-,-,770,0.2,121,0.0
"2","1","私立中学校",5762,1.9,142.2,-,-,-,-,-,-,-,-,965,0.3,-,-,39193,5.3
"2","1","私立高校",2715,0.9,-36.1,46,0.0,-,-,-,-,-,-,-,-,2533,0.7,16362,2.2
"2","1","私立大学",6690,2.2,102.2,-,-,-,-,-,-,-,-,501,0.2,-,-,46129,6.2
"2","1","幼児教育費用",651,0.2,-41.1,-,-,707,0.5,305,0.1,295,0.1,1491,0.5,884,0.2,856,0.1
"2","1","民営家賃",8113,2.6,-26.2,-,-,3354,2.2,5900,2.9,11523,4.6,13062,4.3,10469,2.7,12367,1.7
"2","1","地代",285,0.1,-46.6,328,0.3,-,-,-,-,663,0.3,617,0.2,318,0.1,76,0.0
"","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 2月","","","","","","","","","","","","","","","","","","",""
"第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　1：公共料金等　2：準公共料金等）","","","","","","","","","","","","","","","","","","",""
