"区分","項目","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
"2","3","非耐久財",3532,1.0,1.2,1710,1.8,2420,1.6,3097,1.5,3865,1.5,3936,1.2,5134,1.2,4542,0.4
"2","4","サービス",642,0.2,-12.7,139,0.1,296,0.2,358,0.2,595,0.2,541,0.2,918,0.2,1638,0.1
"2","0","被服及び履物",12847,3.5,-4.0,2744,2.9,4206,2.7,7587,3.8,7912,3.1,15089,4.5,24734,5.8,27477,2.5
"2","2","半耐久財",11608,3.1,-5.3,2387,2.5,4002,2.6,6354,3.1,7098,2.8,13143,4.0,22316,5.2,25792,2.3
"2","4","サービス",1239,0.3,10.8,357,0.4,204,0.1,1233,0.6,814,0.3,1946,0.6,2417,0.6,1686,0.2
"2","0","保健医療",19138,5.2,6.3,4353,4.5,8705,5.6,11831,5.9,19177,7.5,22514,6.8,19508,4.6,47681,4.3
"2","1","耐久財",736,0.2,-45.6,-,-,167,0.1,327,0.2,1376,0.5,1055,0.3,433,0.1,1791,0.2
"2","2","半耐久財",246,0.1,40.6,27,0.0,321,0.2,37,0.0,167,0.1,731,0.2,197,0.0,241,0.0
"2","3","非耐久財",4977,1.3,-17.1,2203,2.3,3196,2.0,4922,2.4,4686,1.8,7048,2.1,6643,1.6,6103,0.5
"2","4","サービス",13178,3.6,25.9,2123,2.2,5021,3.2,6545,3.2,12948,5.1,13680,4.1,12235,2.9,39547,3.6
"2","0","交通・通信",38166,10.3,16.7,5229,5.4,13851,8.9,18740,9.3,26711,10.5,43302,13.1,53947,12.7,104858,9.4
"2","1","耐久財",4252,1.2,179.2,-,-,-,-,27,0.0,397,0.2,2560,0.8,3782,0.9,22906,2.1
"2","2","半耐久財",1162,0.3,2.2,24,0.0,487,0.3,69,0.0,793,0.3,2091,0.6,879,0.2,3778,0.3
"2","3","非耐久財",2133,0.6,4.1,609,0.6,1223,0.8,1773,0.9,2263,0.9,2562,0.8,3092,0.7,3388,0.3
"2","4","サービス",30620,8.3,9.4,4596,4.8,12141,7.8,16871,8.4,23258,9.1,36090,10.9,46194,10.8,74786,6.7
"2","0","教育",53209,14.4,-3.5,221,0.2,917,0.6,2643,1.3,3515,1.4,5301,1.6,16468,3.9,342294,30.7
"2","3","非耐久財",324,0.1,-40.8,-,-,29,0.0,349,0.2,52,0.0,235,0.1,595,0.1,998,0.1
"2","4","サービス",52886,14.3,-3.2,221,0.2,889,0.6,2294,1.1,3463,1.4,5065,1.5,15873,3.7,341296,30.6
"2","0","教養娯楽",37297,10.1,-0.5,8387,8.7,15892,10.2,19275,9.5,24839,9.7,47558,14.3,63274,14.8,81364,7.3
"2","1","耐久財",2688,0.7,14.7,16,0.0,249,0.2,38,0.0,1347,0.5,1710,0.5,5309,1.2,10098,0.9
"2","2","半耐久財",3595,1.0,-33.9,601,0.6,1084,0.7,2117,1.0,2233,0.9,5318,1.6,5839,1.4,7924,0.7
"2","3","非耐久財",6784,1.8,15.6,3558,3.7,4670,3.0,5116,2.5,6140,2.4,7554,2.3,9636,2.3,10764,1.0
"2","4","サービス",24230,6.6,1.7,4213,4.4,9889,6.3,12005,5.9,15119,5.9,32976,9.9,42489,10.0,52578,4.7
"2","0","諸雑費",39079,10.6,31.1,4776,5.0,13831,8.9,17720,8.8,22649,8.9,30301,9.1,47665,11.2,136042,12.2
"2","1","耐久財",679,0.2,18.7,2,0.0,83,0.1,48,0.0,193,0.1,97,0.0,633,0.1,3688,0.3
"2","2","半耐久財",1925,0.5,-31.8,136,0.1,684,0.4,1462,0.7,1138,0.4,3908,1.2,3361,0.8,2753,0.2
"2","3","非耐久財",5738,1.6,0.8,1638,1.7,3804,2.4,3779,1.9,6700,2.6,7036,2.1,8441,2.0,8727,0.8
"2","4","サービス",30737,8.3,48.4,3000,3.1,9261,5.9,12430,6.2,14618,5.7,19259,5.8,35230,8.3,120874,10.9
"","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 4月","","","","","","","","","","","","","","","","","","",""
"第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―","","","","","","","","","","","","","","","","","","",""
"注1)財・サービス別結果は、品目別分類を再分類して集計した。","","","","","","","","","","","","","","","","","","",""
"注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）","","","","","","","","","","","","","","","","","","",""
