"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","35歳未満／実数（円）","35歳未満／構成比（％）","35～39歳／実数（円）","35～39歳／構成比（％）","40～44歳／実数（円）","40～44歳／構成比（％）","45～49歳／実数（円）","45～49歳／構成比（％）","50～54歳／実数（円）","50～54歳／構成比（％）","55～59歳／実数（円）","55～59歳／構成比（％）","60～64歳／実数（円）","60～64歳／構成比（％）","65歳以上／実数（円）","65歳以上／構成比（％）","（再掲）75歳以上／実数（円）","（再掲）75歳以上／構成比（％）"
"2","5","1","4","0","乳卵類",4774,1.4,4652,1.1,4240,0.9,4405,1.3,4697,1.2,4678,1.0,4727,1.2,4288,1.3,5105,2.0,4852,2.0
"2","6","1","4","1","牛乳",1481,0.4,1101,0.3,1247,0.3,1368,0.4,1828,0.5,1331,0.3,1350,0.4,1051,0.3,1679,0.6,1601,0.6
"2","6","1","4","2","乳製品",2361,0.7,2952,0.7,2108,0.4,2304,0.7,2102,0.5,2278,0.5,2367,0.6,2326,0.7,2438,0.9,2290,0.9
"2","6","1","4","3","卵",932,0.3,598,0.1,886,0.2,732,0.2,767,0.2,1069,0.2,1009,0.3,911,0.3,987,0.4,960,0.4
"2","5","1","5","0","野菜・海藻",11245,3.3,7153,1.7,7352,1.5,8078,2.4,8984,2.2,11378,2.5,12674,3.3,12039,3.6,12496,4.8,12489,5.1
"2","6","1","5","1","生鮮野菜",7868,2.3,5581,1.3,5399,1.1,6083,1.8,6416,1.6,8058,1.8,9013,2.3,8390,2.5,8492,3.3,8556,3.5
"2","6","1","5","2","乾物・海藻",800,0.2,227,0.1,487,0.1,422,0.1,620,0.2,906,0.2,933,0.2,851,0.3,918,0.4,943,0.4
"2","6","1","5","3","大豆加工品",1233,0.4,711,0.2,766,0.2,942,0.3,893,0.2,1268,0.3,1375,0.4,1312,0.4,1391,0.5,1343,0.5
"2","6","1","5","4","他の野菜・海藻加工品",1345,0.4,634,0.2,699,0.1,631,0.2,1055,0.3,1145,0.2,1352,0.4,1486,0.4,1695,0.6,1647,0.7
"2","5","1","6","0","果物",3600,1.1,2755,0.7,2449,0.5,2568,0.8,3005,0.7,2904,0.6,3843,1.0,3299,1.0,4318,1.7,4643,1.9
"2","6","1","6","1","生鮮果物",3192,0.9,2175,0.5,2284,0.5,2275,0.7,2615,0.6,2607,0.6,3296,0.9,2905,0.9,3878,1.5,4239,1.7
"2","6","1","6","2","果物加工品",408,0.1,579,0.1,165,0.0,294,0.1,389,0.1,297,0.1,547,0.1,394,0.1,440,0.2,404,0.2
"2","5","1","7","0","油脂・調味料",4147,1.2,3782,0.9,3665,0.7,3531,1.1,3686,0.9,4926,1.1,4235,1.1,4438,1.3,4165,1.6,3746,1.5
"2","6","1","7","1","油脂",507,0.1,414,0.1,368,0.1,243,0.1,401,0.1,519,0.1,740,0.2,505,0.2,535,0.2,529,0.2
"2","6","1","7","2","調味料",3639,1.1,3369,0.8,3297,0.7,3288,1.0,3285,0.8,4407,1.0,3496,0.9,3933,1.2,3630,1.4,3217,1.3
"2","5","1","8","0","菓子類",8112,2.4,7808,1.9,10428,2.1,9187,2.8,10684,2.6,9146,2.0,7844,2.0,7399,2.2,7107,2.7,7106,2.9
"2","5","1","9","0","調理食品",13947,4.1,10421,2.5,14966,3.0,16382,4.9,14966,3.7,14877,3.2,12581,3.3,15359,4.6,13221,5.1,12563,5.1
"2","6","1","9","1","主食的調理食品",6213,1.8,5102,1.2,7582,1.5,5500,1.7,7373,1.8,5743,1.3,6042,1.6,6745,2.0,6055,2.3,5570,2.3
"2","6","1","9","2","他の調理食品",7734,2.3,5318,1.3,7384,1.5,10881,3.3,7593,1.9,9134,2.0,6539,1.7,8613,2.6,7166,2.7,6993,2.8
"2","5","1","10","0","飲料",6228,1.8,4533,1.1,9860,2.0,7083,2.1,6722,1.7,6634,1.4,5825,1.5,5702,1.7,5795,2.2,5432,2.2
"2","6","1","10","1","茶類",1431,0.4,1265,0.3,2296,0.5,1530,0.5,1187,0.3,1482,0.3,1309,0.3,1508,0.5,1372,0.5,1376,0.6
"2","6","1","10","2","コーヒー・ココア",1329,0.4,888,0.2,2514,0.5,1172,0.4,1341,0.3,1177,0.3,1103,0.3,1261,0.4,1367,0.5,1190,0.5
"2","6","1","10","3","他の飲料",3469,1.0,2380,0.6,5050,1.0,4381,1.3,4194,1.0,3975,0.9,3413,0.9,2933,0.9,3056,1.2,2865,1.2
"2","5","1","11","0","酒類",4420,1.3,2775,0.7,2770,0.6,3002,0.9,4731,1.2,5022,1.1,5092,1.3,4387,1.3,4635,1.8,4379,1.8
"2","5","1","12","0","外食",18626,5.5,26254,6.3,28527,5.8,30096,9.1,25083,6.2,26760,5.8,24444,6.3,16967,5.1,9812,3.8,7809,3.2
"2","6","1","12","1","一般外食",18267,5.4,26103,6.2,27975,5.6,28682,8.7,23837,5.9,26081,5.7,24184,6.3,16967,5.1,9812,3.8,7809,3.2
"2","6","1","12","2","学校給食",359,0.1,151,0.0,552,0.1,1414,0.4,1247,0.3,679,0.1,260,0.1,-,-,-,-,-,-
"2","4","2","0","0","住居",16971,5.0,28483,6.8,33591,6.8,20746,6.3,19725,4.9,18675,4.1,23147,6.0,20461,6.2,9433,3.6,13116,5.3
"2","5","2","1","0","家賃地代",11054,3.3,28421,6.8,33233,6.7,18848,5.7,19257,4.8,16534,3.6,11225,2.9,8132,2.5,2982,1.1,3116,1.3
"2","5","2","2","0","設備修繕・維持",5918,1.7,62,0.0,358,0.1,1898,0.6,468,0.1,2141,0.5,11922,3.1,12329,3.7,6451,2.5,10000,4.0
"2","6","2","2","1","設備材料",3342,1.0,39,0.0,33,0.0,221,0.1,127,0.0,16,0.0,11508,3.0,8308,2.5,2349,0.9,3578,1.4
"2","6","2","2","2","工事その他のサービス",2576,0.8,22,0.0,325,0.1,1677,0.5,341,0.1,2125,0.5,414,0.1,4022,1.2,4101,1.6,6422,2.6
"2","4","3","0","0","光熱・水道",21059,6.2,18776,4.5,17080,3.4,17491,5.3,19847,4.9,24131,5.3,22998,6.0,24345,7.4,20514,7.9,20446,8.3
"2","5","3","1","0","電気代",10370,3.1,9757,2.3,7683,1.6,10296,3.1,10416,2.6,10516,2.3,10470,2.7,11675,3.5,10353,4.0,10014,4.1
"2","5","3","2","0","ガス代",6281,1.9,5993,1.4,3872,0.8,5095,1.5,5581,1.4,7384,1.6,7452,1.9,6925,2.1,6197,2.4,6206,2.5
"2","5","3","3","0","他の光熱",39,0.0,1,0.0,7,0.0,34,0.0,40,0.0,21,0.0,34,0.0,9,0.0,60,0.0,84,0.0
"2","5","3","4","0","上下水道料",4370,1.3,3025,0.7,5518,1.1,2067,0.6,3810,0.9,6209,1.4,5042,1.3,5736,1.7,3904,1.5,4142,1.7
"2","4","4","0","0","家具・家事用品",13473,4.0,24569,5.9,16360,3.3,11528,3.5,14376,3.6,8438,1.8,15755,4.1,23492,7.1,10334,4.0,10043,4.1
"2","5","4","1","0","家庭用耐久財",4298,1.3,6441,1.5,7131,1.4,1916,0.6,6052,1.5,1654,0.4,4592,1.2,13326,4.0,2073,0.8,1909,0.8
"2","6","4","1","1","家事用耐久財",1535,0.5,147,0.0,1355,0.3,1097,0.3,5064,1.3,1189,0.3,3305,0.9,973,0.3,705,0.3,766,0.3
"2","6","4","1","2","冷暖房用器具",2212,0.7,268,0.1,2790,0.6,122,0.0,803,0.2,445,0.1,805,0.2,12067,3.7,1292,0.5,1073,0.4
"2","6","4","1","3","一般家具",551,0.2,6026,1.4,2986,0.6,697,0.2,184,0.0,20,0.0,482,0.1,287,0.1,76,0.0,70,0.0
"2","5","4","2","0","室内装備・装飾品",666,0.2,409,0.1,614,0.1,1313,0.4,259,0.1,356,0.1,1276,0.3,1028,0.3,445,0.2,542,0.2
"2","5","4","3","0","寝具類",939,0.3,2992,0.7,540,0.1,615,0.2,362,0.1,198,0.0,680,0.2,1957,0.6,1004,0.4,1481,0.6
"2","5","4","4","0","家事雑貨",2596,0.8,6961,1.7,3336,0.7,2415,0.7,3279,0.8,2083,0.5,3524,0.9,1973,0.6,2052,0.8,1844,0.7
"2","5","4","5","0","家事用消耗品",3951,1.2,4376,1.0,4600,0.9,3844,1.2,3592,0.9,3527,0.8,4754,1.2,4304,1.3,3699,1.4,3067,1.2
"2","5","4","6","0","家事サービス",1023,0.3,3390,0.8,140,0.0,1425,0.4,833,0.2,620,0.1,929,0.2,904,0.3,1060,0.4,1201,0.5
"2","4","5","0","0","被服及び履物",11989,3.5,12509,3.0,15317,3.1,16184,4.9,11997,3.0,12367,2.7,13919,3.6,11475,3.5,10145,3.9,8245,3.3
"2","5","5","1","0","和服",10,0.0,-,-,-,-,25,0.0,54,0.0,-,-,-,-,-,-,7,0.0,12,0.0
"2","5","5","2","0","洋服",4418,1.3,4431,1.1,6088,1.2,7015,2.1,3818,0.9,3384,0.7,5815,1.5,4572,1.4,3602,1.4,2740,1.1
"2","6","5","2","1","男子用洋服",1882,0.6,1180,0.3,1504,0.3,1455,0.4,542,0.1,414,0.1,2678,0.7,2334,0.7,2350,0.9,2133,0.9
"2","6","5","2","2","婦人用洋服",2199,0.6,1905,0.5,3243,0.7,4099,1.2,2552,0.6,2572,0.6,3138,0.8,2238,0.7,1251,0.5,607,0.2
"2","6","5","2","3","子供用洋服",337,0.1,1347,0.3,1342,0.3,1462,0.4,723,0.2,398,0.1,-,-,-,-,-,-,-,-
"2","5","5","3","0","シャツ・セーター類",2824,0.8,1550,0.4,4598,0.9,3552,1.1,2752,0.7,4038,0.9,3913,1.0,2686,0.8,1983,0.8,1735,0.7
"2","6","5","3","1","男子用シャツ・セーター類",859,0.3,384,0.1,780,0.2,1011,0.3,1151,0.3,659,0.1,1893,0.5,546,0.2,631,0.2,557,0.2
"2","6","5","3","2","婦人用シャツ・セーター類",1831,0.5,649,0.2,2816,0.6,2087,0.6,1352,0.3,3325,0.7,2020,0.5,2139,0.6,1352,0.5,1177,0.5
"2","6","5","3","3","子供用シャツ・セーター類",133,0.0,516,0.1,1001,0.2,454,0.1,248,0.1,54,0.0,-,-,-,-,-,-,-,-
"2","5","5","4","0","下着類",988,0.3,402,0.1,1196,0.2,1117,0.3,946,0.2,1148,0.3,785,0.2,857,0.3,1048,0.4,890,0.4
"2","6","5","4","1","男子用下着類",285,0.1,218,0.1,594,0.1,220,0.1,287,0.1,60,0.0,276,0.1,175,0.1,352,0.1,358,0.1
"2","6","5","4","2","婦人用下着類",633,0.2,-,-,373,0.1,607,0.2,466,0.1,978,0.2,510,0.1,682,0.2,696,0.3,532,0.2
"2","6","5","4","3","子供用下着類",70,0.0,184,0.0,229,0.0,290,0.1,193,0.0,110,0.0,-,-,-,-,-,-,-,-
"2","5","5","5","0","生地・糸類",55,0.0,21,0.0,38,0.0,10,0.0,111,0.0,58,0.0,25,0.0,39,0.0,69,0.0,41,0.0
"2","5","5","6","0","他の被服",877,0.3,1150,0.3,764,0.2,1047,0.3,1271,0.3,1034,0.2,571,0.1,1059,0.3,760,0.3,778,0.3
"2","5","5","7","0","履物類",1362,0.4,3586,0.9,2036,0.4,1846,0.6,1530,0.4,1269,0.3,1455,0.4,658,0.2,1146,0.4,804,0.3
"2","5","5","8","0","被服関連サービス",1455,0.4,1369,0.3,598,0.1,1570,0.5,1515,0.4,1435,0.3,1354,0.4,1605,0.5,1530,0.6,1246,0.5
"2","4","6","0","0","保健医療",18536,5.5,14251,3.4,7087,1.4,13315,4.0,26125,6.5,32513,7.1,16504,4.3,15684,4.7,17728,6.8,17767,7.2
"2","5","6","1","0","医薬品",3336,1.0,2330,0.6,2017,0.4,4857,1.5,2229,0.6,6629,1.4,2994,0.8,2850,0.9,2942,1.1,2736,1.1
"2","5","6","2","0","健康保持用摂取品",1195,0.4,1195,0.3,-,-,831,0.3,701,0.2,834,0.2,1595,0.4,855,0.3,1575,0.6,1618,0.7
"2","5","6","3","0","保健医療用品・器具",2405,0.7,5549,1.3,1506,0.3,3397,1.0,3005,0.7,4014,0.9,2916,0.8,1451,0.4,1645,0.6,1621,0.7
"2","5","6","4","0","保健医療サービス",11601,3.4,5178,1.2,3564,0.7,4229,1.3,20191,5.0,21036,4.6,8999,2.3,10528,3.2,11566,4.4,11792,4.8
"2","4","7","0","0","交通・通信",41069,12.1,18591,4.4,207703,41.9,31564,9.5,37765,9.4,48438,10.6,39191,10.2,44775,13.5,22410,8.6,17632,7.1
"2","5","7","1","0","交通",8578,2.5,5032,1.2,8952,1.8,11390,3.4,9359,2.3,13127,2.9,9576,2.5,15285,4.6,4928,1.9,3850,1.6
"2","5","7","2","0","自動車等関係費",20997,6.2,5394,1.3,191803,38.7,6570,2.0,18002,4.5,18811,4.1,13626,3.5,16356,4.9,8355,3.2,5297,2.1
"2","6","7","2","1","自動車等購入",9593,2.8,-,-,185675,37.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2","6","7","2","2","自転車購入",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2","6","7","2","3","自動車等維持",11404,3.4,5394,1.3,6128,1.2,6570,2.0,18002,4.5,18811,4.1,13626,3.5,16356,4.9,8355,3.2,5297,2.1
"2","5","7","3","0","通信",11494,3.4,8165,2.0,6947,1.4,13603,4.1,10404,2.6,16500,3.6,15989,4.2,13134,4.0,9128,3.5,8486,3.4
"2","4","8","0","0","教育",22715,6.7,8459,2.0,6451,1.3,16535,5.0,51862,12.9,84503,18.4,54329,14.1,1693,0.5,1876,0.7,-,-
"2","5","8","1","0","授業料等",16276,4.8,5155,1.2,2141,0.4,8254,2.5,39209,9.7,72130,15.7,37349,9.7,-,-,-,-,-,-
"2","5","8","2","0","教科書・学習参考教材",331,0.1,955,0.2,155,0.0,1625,0.5,110,0.0,1085,0.2,176,0.0,160,0.0,-,-,-,-
"2","5","8","3","0","補習教育",6108,1.8,2348,0.6,4155,0.8,6655,2.0,12542,3.1,11288,2.5,16804,4.4,1532,0.5,1876,0.7,-,-
"2","4","9","0","0","教養娯楽",40113,11.8,30652,7.3,31643,6.4,49797,15.0,73499,18.2,34166,7.4,37231,9.7,47475,14.4,33361,12.8,28149,11.4
"2","5","9","1","0","教養娯楽用耐久財",2212,0.7,3281,0.8,1272,0.3,471,0.1,1412,0.3,1766,0.4,1088,0.3,2349,0.7,3176,1.2,1817,0.7
"2","5","9","2","0","教養娯楽用品",9155,2.7,10508,2.5,12188,2.5,8882,2.7,13367,3.3,7774,1.7,12214,3.2,9405,2.8,7175,2.7,5911,2.4
"2","5","9","3","0","書籍・他の印刷物",3140,0.9,1855,0.4,1377,0.3,1604,0.5,1913,0.5,1965,0.4,2757,0.7,2963,0.9,4477,1.7,5072,2.1
"2","5","9","4","0","教養娯楽サービス",25606,7.5,15008,3.6,16806,3.4,38840,11.7,56807,14.1,22661,4.9,21172,5.5,32758,9.9,18533,7.1,15349,6.2
"2","6","9","4","1","宿泊料",4026,1.2,-,-,-,-,9877,3.0,4806,1.2,4405,1.0,2281,0.6,6617,2.0,3280,1.3,1626,0.7
"2","6","9","4","2","パック旅行費",5832,1.7,-,-,-,-,7221,2.2,26225,6.5,4401,1.0,4242,1.1,4439,1.3,3651,1.4,2720,1.1
"2","6","9","4","3","月謝類",4024,1.2,7070,1.7,7216,1.5,9590,2.9,15893,3.9,1889,0.4,1400,0.4,1652,0.5,1703,0.7,1468,0.6
"2","6","9","4","4","他の教養娯楽サービス",11724,3.5,7938,1.9,9590,1.9,12153,3.7,9883,2.4,11965,2.6,13249,3.4,20050,6.1,9899,3.8,9535,3.9
"2","4","10","0","0","その他の消費支出",55212,16.3,174501,41.7,56742,11.5,50375,15.2,42643,10.6,82739,18.0,54587,14.2,45491,13.8,45137,17.3,45167,18.3
"2","5","10","1","0","諸雑費",31834,9.4,158739,37.9,38281,7.7,35051,10.6,30235,7.5,35634,7.8,28123,7.3,23743,7.2,22885,8.8,22075,8.9
"2","6","10","1","1","理美容サービス",3789,1.1,3725,0.9,4410,0.9,3880,1.2,4595,1.1,4600,1.0,5813,1.5,3822,1.2,2707,1.0,2649,1.1
"2","6","10","1","2","理美容用品",5420,1.6,10299,2.5,6792,1.4,6563,2.0,6145,1.5,7809,1.7,7103,1.8,4627,1.4,3593,1.4,3062,1.2
"2","6","10","1","3","身の回り用品",7826,2.3,130285,31.1,9614,1.9,2750,0.8,2650,0.7,5652,1.2,4036,1.0,1939,0.6,3125,1.2,1368,0.6
"2","6","10","1","4","たばこ",1302,0.4,1397,0.3,932,0.2,1434,0.4,1030,0.3,2443,0.5,1604,0.4,1336,0.4,995,0.4,504,0.2
"2","6","10","1","5","他の諸雑費",13497,4.0,13033,3.1,16533,3.3,20423,6.2,15815,3.9,15130,3.3,9567,2.5,12020,3.6,12465,4.8,14492,5.9
"2","5","10","2","0","こづかい",5090,1.5,3012,0.7,-,-,5003,1.5,2445,0.6,8744,1.9,5973,1.6,5110,1.5,5306,2.0,6918,2.8
"2","5","10","3","0","交際費",14692,4.3,12750,3.0,14212,2.9,10321,3.1,9458,2.3,19554,4.3,14117,3.7,14450,4.4,15942,6.1,15033,6.1
"2","6","10","3","1","食料",4804,1.4,4323,1.0,2956,0.6,3292,1.0,1782,0.4,7639,1.7,3269,0.8,5586,1.7,5586,2.1,5174,2.1
"2","6","10","3","2","家具・家事用品",308,0.1,829,0.2,2039,0.4,145,0.0,1,0.0,147,0.0,435,0.1,151,0.0,188,0.1,216,0.1
"2","6","10","3","3","被服及び履物",216,0.1,-,-,-,-,318,0.1,1,0.0,-,-,134,0.0,538,0.2,279,0.1,199,0.1
"2","6","10","3","4","教養娯楽",990,0.3,813,0.2,70,0.0,204,0.1,1359,0.3,1569,0.3,2848,0.7,627,0.2,588,0.2,253,0.1
"2","6","10","3","5","他の物品サービス",350,0.1,344,0.1,1466,0.3,44,0.0,163,0.0,108,0.0,457,0.1,106,0.0,402,0.2,138,0.1
"2","6","10","3","6","贈与金",4538,1.3,3426,0.8,2824,0.6,1521,0.5,3134,0.8,5410,1.2,3200,0.8,3602,1.1,6179,2.4,7140,2.9
"2","6","10","3","7","他の交際費",3487,1.0,3014,0.7,4857,1.0,4797,1.4,3017,0.7,4680,1.0,3775,1.0,3841,1.2,2721,1.0,1913,0.8
"2","5","10","4","0","仕送り金",3597,1.1,-,-,4249,0.9,-,-,505,0.1,18807,4.1,6374,1.7,2187,0.7,1004,0.4,1141,0.5
"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2","3","0","0","0","（再掲）教育関係費",26702,7.9,11672,2.8,13779,2.8,19538,5.9,54492,13.5,103177,22.5,60168,15.6,4541,1.4,2159,0.8,251,0.1
"2","3","0","0","0","（再掲）教養娯楽関係費",45797,13.5,34087,8.1,38192,7.7,57577,17.4,77780,19.3,42284,9.2,45518,11.8,57271,17.3,36536,14.0,30650,12.4
"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",8134,2.4,3426,0.8,7073,1.4,1521,0.5,3640,0.9,24217,5.3,9574,2.5,5789,1.8,7184,2.8,8281,3.4
"2","3","0","0","0","（再掲）経常消費支出",234983,69.2,237204,56.7,236771,47.8,244295,73.7,265860,65.9,296654,64.7,257173,66.8,237760,71.9,203778,78.1,195092,79.0
"2","3","0","0","0","（再掲）情報通信関係費",14578,4.3,10348,2.5,8113,1.6,12376,3.7,13409,3.3,19865,4.3,19455,5.1,16121,4.9,13243,5.1,13002,5.3
"2","3","0","0","0","（再掲）消費支出（除く住居等）1）",304682,89.8,386706,92.4,268908,54.3,309253,93.3,380162,94.2,415892,90.7,352351,91.5,304258,92.1,244416,93.6,225562,91.3
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 5月","","","","","","","","","","","","","","","","","","","","","","","","",""
"第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―　","","","","","","","","","","","","","","","","","","","","","","","","",""
"注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。","","","","","","","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","","","","","","","","","","",""
