"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","35歳未満／実数（円）","35歳未満／構成比（％）","35～39歳／実数（円）","35～39歳／構成比（％）","40～44歳／実数（円）","40～44歳／構成比（％）","45～49歳／実数（円）","45～49歳／構成比（％）","50～54歳／実数（円）","50～54歳／構成比（％）","55～59歳／実数（円）","55～59歳／構成比（％）","60～64歳／実数（円）","60～64歳／構成比（％）","65歳以上／実数（円）","65歳以上／構成比（％）","（再掲）75歳以上／実数（円）","（再掲）75歳以上／構成比（％）"
"2","6","1","1","2","パン",3568,1.0,2981,0.9,3766,1.3,3826,1.0,3557,1.0,3962,0.6,3203,0.7,3440,1.0,3567,1.2,3278,1.2
"2","6","1","1","3","麺類",1711,0.5,1570,0.5,1698,0.6,1631,0.4,1973,0.6,2146,0.3,1638,0.4,1517,0.5,1656,0.6,1496,0.5
"2","6","1","1","4","他の穀類",534,0.1,277,0.1,520,0.2,669,0.2,420,0.1,543,0.1,735,0.2,327,0.1,536,0.2,526,0.2
"2","5","1","2","0","魚介類",6869,1.8,3757,1.1,4498,1.5,5062,1.3,5349,1.6,7726,1.1,7224,1.6,5838,1.8,8108,2.7,8382,3.0
"2","6","1","2","1","生鮮魚介",3882,1.0,2113,0.6,2308,0.8,2912,0.8,2970,0.9,4833,0.7,4360,1.0,3532,1.1,4362,1.5,4419,1.6
"2","6","1","2","2","塩干魚介",1224,0.3,660,0.2,873,0.3,1001,0.3,791,0.2,1340,0.2,1287,0.3,903,0.3,1485,0.5,1616,0.6
"2","6","1","2","3","魚肉練製品",710,0.2,217,0.1,461,0.2,542,0.1,703,0.2,651,0.1,735,0.2,494,0.1,886,0.3,910,0.3
"2","6","1","2","4","他の魚介加工品",1053,0.3,767,0.2,857,0.3,606,0.2,886,0.3,902,0.1,841,0.2,908,0.3,1374,0.5,1437,0.5
"2","5","1","3","0","肉類",8659,2.3,7012,2.0,7109,2.4,7004,1.8,9297,2.7,11673,1.6,10741,2.4,8016,2.4,8070,2.7,7717,2.8
"2","6","1","3","1","生鮮肉",7168,1.9,6051,1.8,5649,1.9,5808,1.5,7754,2.3,10286,1.5,8879,2.0,6805,2.1,6496,2.2,6289,2.3
"2","6","1","3","2","加工肉",1491,0.4,962,0.3,1459,0.5,1196,0.3,1542,0.5,1387,0.2,1862,0.4,1211,0.4,1574,0.5,1428,0.5
"2","5","1","4","0","乳卵類",4849,1.3,4077,1.2,5109,1.7,4627,1.2,5239,1.5,5431,0.8,4798,1.1,4102,1.2,4898,1.6,4659,1.7
"2","6","1","4","1","牛乳",1388,0.4,946,0.3,1422,0.5,1182,0.3,1812,0.5,1351,0.2,1302,0.3,788,0.2,1568,0.5,1555,0.6
"2","6","1","4","2","乳製品",2522,0.7,2532,0.7,2852,1.0,2744,0.7,2560,0.7,2924,0.4,2626,0.6,2421,0.7,2305,0.8,2174,0.8
"2","6","1","4","3","卵",939,0.3,598,0.2,835,0.3,701,0.2,867,0.3,1157,0.2,870,0.2,893,0.3,1026,0.3,930,0.3
"2","5","1","5","0","野菜・海藻",10521,2.8,7115,2.1,7484,2.5,7828,2.1,8921,2.6,10888,1.5,10598,2.4,10482,3.2,12055,4.0,12255,4.4
"2","6","1","5","1","生鮮野菜",7221,1.9,5020,1.5,5422,1.8,5473,1.4,6305,1.8,7613,1.1,7373,1.6,7340,2.2,8061,2.7,8246,3.0
"2","6","1","5","2","乾物・海藻",870,0.2,619,0.2,384,0.1,677,0.2,738,0.2,1027,0.1,900,0.2,702,0.2,1030,0.3,1019,0.4
"2","6","1","5","3","大豆加工品",1173,0.3,559,0.2,926,0.3,954,0.3,947,0.3,1159,0.2,1200,0.3,1224,0.4,1331,0.4,1342,0.5
"2","6","1","5","4","他の野菜・海藻加工品",1256,0.3,917,0.3,752,0.3,725,0.2,931,0.3,1089,0.2,1125,0.3,1216,0.4,1633,0.5,1648,0.6
"2","5","1","6","0","果物",3814,1.0,2376,0.7,2537,0.8,3172,0.8,2443,0.7,3678,0.5,3363,0.7,3247,1.0,4837,1.6,5007,1.8
"2","6","1","6","1","生鮮果物",3274,0.9,2302,0.7,2437,0.8,2675,0.7,2292,0.7,3151,0.4,2797,0.6,2711,0.8,4113,1.4,4391,1.6
"2","6","1","6","2","果物加工品",540,0.1,74,0.0,100,0.0,498,0.1,150,0.0,526,0.1,567,0.1,536,0.2,724,0.2,616,0.2
"2","5","1","7","0","油脂・調味料",4598,1.2,3303,1.0,3851,1.3,3836,1.0,3932,1.2,5493,0.8,4633,1.0,5343,1.6,4686,1.6,4312,1.6
"2","6","1","7","1","油脂",569,0.2,278,0.1,579,0.2,229,0.1,418,0.1,655,0.1,558,0.1,662,0.2,651,0.2,526,0.2
"2","6","1","7","2","調味料",4028,1.1,3025,0.9,3272,1.1,3607,0.9,3515,1.0,4838,0.7,4075,0.9,4681,1.4,4036,1.3,3786,1.4
"2","5","1","8","0","菓子類",8760,2.3,8942,2.6,9601,3.2,10101,2.7,10809,3.2,8820,1.2,9311,2.1,8295,2.5,7870,2.6,7331,2.6
"2","5","1","9","0","調理食品",15385,4.1,15745,4.6,15405,5.1,18364,4.8,15034,4.4,16721,2.4,15976,3.6,16039,4.8,14094,4.7,13173,4.7
"2","6","1","9","1","主食的調理食品",7021,1.9,7035,2.1,7701,2.6,7367,1.9,7375,2.2,7405,1.0,7592,1.7,7187,2.2,6456,2.2,5567,2.0
"2","6","1","9","2","他の調理食品",8365,2.2,8710,2.5,7704,2.6,10997,2.9,7658,2.2,9316,1.3,8384,1.9,8853,2.7,7638,2.6,7606,2.7
"2","5","1","10","0","飲料",5701,1.5,7469,2.2,7750,2.6,6790,1.8,6288,1.8,6293,0.9,5559,1.2,6035,1.8,4698,1.6,3774,1.4
"2","6","1","10","1","茶類",1357,0.4,1633,0.5,1883,0.6,1473,0.4,1377,0.4,1290,0.2,1227,0.3,1587,0.5,1219,0.4,985,0.4
"2","6","1","10","2","コーヒー・ココア",1373,0.4,1346,0.4,2216,0.7,1346,0.4,1259,0.4,1359,0.2,1222,0.3,1845,0.6,1193,0.4,1038,0.4
"2","6","1","10","3","他の飲料",2970,0.8,4491,1.3,3651,1.2,3971,1.0,3652,1.1,3645,0.5,3110,0.7,2603,0.8,2285,0.8,1751,0.6
"2","5","1","11","0","酒類",4221,1.1,2586,0.8,3761,1.3,3526,0.9,5245,1.5,4597,0.6,5780,1.3,3778,1.1,3926,1.3,3473,1.2
"2","5","1","12","0","外食",19381,5.2,35357,10.3,26197,8.7,35326,9.3,25115,7.4,25321,3.6,24070,5.4,17128,5.2,10210,3.4,8324,3.0
"2","6","1","12","1","一般外食",19210,5.1,34067,9.9,25557,8.5,34791,9.1,24880,7.3,25274,3.6,23922,5.3,17128,5.2,10210,3.4,8324,3.0
"2","6","1","12","2","学校給食",171,0.0,1290,0.4,640,0.2,535,0.1,235,0.1,47,0.0,148,0.0,-,-,-,-,-,-
"2","4","2","0","0","住居",25786,6.9,51027,14.9,16483,5.5,18503,4.9,16896,4.9,17720,2.5,42302,9.4,23504,7.1,26309,8.8,23954,8.6
"2","5","2","1","0","家賃地代",10663,2.8,41531,12.1,13343,4.5,13978,3.7,16648,4.9,15114,2.1,10737,2.4,7050,2.1,5936,2.0,5874,2.1
"2","5","2","2","0","設備修繕・維持",15123,4.0,9495,2.8,3140,1.0,4525,1.2,248,0.1,2606,0.4,31565,7.0,16454,5.0,20373,6.8,18080,6.5
"2","6","2","2","1","設備材料",8920,2.4,111,0.0,155,0.1,169,0.0,103,0.0,152,0.0,26471,5.9,5645,1.7,12237,4.1,13804,5.0
"2","6","2","2","2","工事その他のサービス",6204,1.7,9384,2.7,2985,1.0,4355,1.1,145,0.0,2454,0.3,5094,1.1,10809,3.3,8136,2.7,4275,1.5
"2","4","3","0","0","光熱・水道",26955,7.2,25896,7.6,21462,7.2,25324,6.7,20114,5.9,26554,3.7,29688,6.6,30635,9.3,27912,9.3,26733,9.6
"2","5","3","1","0","電気代",13188,3.5,14647,4.3,11508,3.8,13844,3.6,10104,3.0,11742,1.7,14568,3.2,14228,4.3,13465,4.5,12707,4.6
"2","5","3","2","0","ガス代",8243,2.2,6927,2.0,5282,1.8,8091,2.1,4901,1.4,8737,1.2,8769,2.0,9812,3.0,8805,2.9,8041,2.9
"2","5","3","3","0","他の光熱",463,0.1,1,0.0,104,0.0,179,0.0,29,0.0,268,0.0,235,0.1,375,0.1,839,0.3,1221,0.4
"2","5","3","4","0","上下水道料",5061,1.4,4321,1.3,4568,1.5,3210,0.8,5080,1.5,5807,0.8,6116,1.4,6220,1.9,4804,1.6,4763,1.7
"2","4","4","0","0","家具・家事用品",13555,3.6,18051,5.3,14178,4.7,19215,5.0,7393,2.2,13381,1.9,14547,3.2,20046,6.1,11130,3.7,12113,4.4
"2","5","4","1","0","家庭用耐久財",4379,1.2,5474,1.6,6169,2.1,6411,1.7,529,0.2,3681,0.5,2021,0.4,7995,2.4,4243,1.4,5984,2.2
"2","6","4","1","1","家事用耐久財",2138,0.6,-,-,5375,1.8,572,0.2,529,0.2,408,0.1,1824,0.4,4933,1.5,2216,0.7,3610,1.3
"2","6","4","1","2","冷暖房用器具",1844,0.5,1194,0.3,794,0.3,4064,1.1,-,-,2487,0.4,14,0.0,3051,0.9,2010,0.7,2374,0.9
"2","6","4","1","3","一般家具",397,0.1,4280,1.2,-,-,1776,0.5,-,-,786,0.1,183,0.0,12,0.0,17,0.0,-,-
"2","5","4","2","0","室内装備・装飾品",659,0.2,773,0.2,771,0.3,528,0.1,14,0.0,660,0.1,2151,0.5,1305,0.4,165,0.1,114,0.0
"2","5","4","3","0","寝具類",965,0.3,924,0.3,186,0.1,2421,0.6,197,0.1,747,0.1,410,0.1,2739,0.8,694,0.2,483,0.2
"2","5","4","4","0","家事雑貨",3078,0.8,6010,1.8,3521,1.2,5370,1.4,2848,0.8,2537,0.4,4685,1.0,3499,1.1,1871,0.6,1477,0.5
"2","5","4","5","0","家事用消耗品",3736,1.0,4227,1.2,3437,1.1,3894,1.0,3679,1.1,4060,0.6,4295,1.0,4026,1.2,3404,1.1,3017,1.1
"2","5","4","6","0","家事サービス",738,0.2,642,0.2,94,0.0,590,0.2,126,0.0,1696,0.2,984,0.2,481,0.1,752,0.3,1038,0.4
"2","4","5","0","0","被服及び履物",13085,3.5,16422,4.8,10772,3.6,15996,4.2,16026,4.7,26923,3.8,18432,4.1,12162,3.7,7245,2.4,5869,2.1
"2","5","5","1","0","和服",130,0.0,-,-,-,-,41,0.0,-,-,-,-,-,-,754,0.2,119,0.0,-,-
"2","5","5","2","0","洋服",5016,1.3,9405,2.7,5224,1.7,6578,1.7,6916,2.0,6028,0.9,8434,1.9,4143,1.3,2905,1.0,2211,0.8
"2","6","5","2","1","男子用洋服",2092,0.6,4739,1.4,2408,0.8,1576,0.4,2922,0.9,2348,0.3,3091,0.7,2648,0.8,1301,0.4,1381,0.5
"2","6","5","2","2","婦人用洋服",2496,0.7,2952,0.9,1808,0.6,2717,0.7,3041,0.9,3494,0.5,5239,1.2,1495,0.5,1603,0.5,830,0.3
"2","6","5","2","3","子供用洋服",429,0.1,1714,0.5,1008,0.3,2286,0.6,954,0.3,186,0.0,104,0.0,-,-,-,-,-,-
"2","5","5","3","0","シャツ・セーター類",2105,0.6,2403,0.7,1575,0.5,3016,0.8,1982,0.6,3552,0.5,3708,0.8,1056,0.3,1417,0.5,813,0.3
"2","6","5","3","1","男子用シャツ・セーター類",737,0.2,441,0.1,204,0.1,970,0.3,939,0.3,1329,0.2,899,0.2,531,0.2,616,0.2,270,0.1
"2","6","5","3","2","婦人用シャツ・セーター類",1175,0.3,636,0.2,895,0.3,1241,0.3,756,0.2,2082,0.3,2701,0.6,525,0.2,801,0.3,543,0.2
"2","6","5","3","3","子供用シャツ・セーター類",193,0.1,1326,0.4,477,0.2,805,0.2,287,0.1,141,0.0,108,0.0,-,-,-,-,-,-
"2","5","5","4","0","下着類",943,0.3,969,0.3,985,0.3,1018,0.3,1426,0.4,1261,0.2,1435,0.3,729,0.2,655,0.2,668,0.2
"2","6","5","4","1","男子用下着類",348,0.1,195,0.1,335,0.1,160,0.0,151,0.0,310,0.0,584,0.1,143,0.0,428,0.1,437,0.2
"2","6","5","4","2","婦人用下着類",488,0.1,355,0.1,479,0.2,434,0.1,899,0.3,814,0.1,828,0.2,586,0.2,227,0.1,231,0.1
"2","6","5","4","3","子供用下着類",107,0.0,419,0.1,172,0.1,423,0.1,377,0.1,137,0.0,23,0.0,-,-,-,-,-,-
"2","5","5","5","0","生地・糸類",118,0.0,86,0.0,57,0.0,130,0.0,346,0.1,18,0.0,79,0.0,24,0.0,145,0.0,189,0.1
"2","5","5","6","0","他の被服",820,0.2,2127,0.6,415,0.1,1485,0.4,1230,0.4,879,0.1,833,0.2,1034,0.3,499,0.2,524,0.2
"2","5","5","7","0","履物類",2239,0.6,1338,0.4,2399,0.8,3002,0.8,3760,1.1,3667,0.5,2920,0.6,3034,0.9,1069,0.4,1160,0.4
"2","5","5","8","0","被服関連サービス",1714,0.5,94,0.0,117,0.0,726,0.2,366,0.1,11518,1.6,1023,0.2,1389,0.4,437,0.1,305,0.1
"2","4","6","0","0","保健医療",20461,5.5,11784,3.4,9296,3.1,13549,3.6,15464,4.5,19016,2.7,13902,3.1,22279,6.7,27271,9.1,27264,9.8
"2","5","6","1","0","医薬品",3531,0.9,2141,0.6,2349,0.8,2629,0.7,1903,0.6,3840,0.5,3364,0.7,3741,1.1,4248,1.4,4760,1.7
"2","5","6","2","0","健康保持用摂取品",2394,0.6,25,0.0,760,0.3,580,0.2,847,0.2,386,0.1,1801,0.4,1426,0.4,4441,1.5,5950,2.1
"2","5","6","3","0","保健医療用品・器具",3231,0.9,4843,1.4,2657,0.9,4710,1.2,4346,1.3,7790,1.1,2874,0.6,2756,0.8,1781,0.6,2011,0.7
"2","5","6","4","0","保健医療サービス",11305,3.0,4775,1.4,3530,1.2,5630,1.5,8368,2.5,7000,1.0,5863,1.3,14356,4.3,16801,5.6,14542,5.2
"2","4","7","0","0","交通・通信",62887,16.8,24485,7.1,21500,7.2,33074,8.7,37771,11.1,354628,50.0,48424,10.8,28489,8.6,24848,8.3,17667,6.4
"2","5","7","1","0","交通",10615,2.8,8448,2.5,7857,2.6,13119,3.4,19861,5.8,20800,2.9,12513,2.8,6424,1.9,6940,2.3,4616,1.7
"2","5","7","2","0","自動車等関係費",41763,11.2,5044,1.5,8351,2.8,8793,2.3,8940,2.6,319273,45.1,20444,4.5,10982,3.3,9072,3.0,5329,1.9
"2","6","7","2","1","自動車等購入",29281,7.8,-,-,-,-,-,-,-,-,290294,41.0,-,-,-,-,-,-,-,-
"2","6","7","2","2","自転車購入",861,0.2,-,-,-,-,-,-,2324,0.7,1080,0.2,4157,0.9,-,-,151,0.1,264,0.1
"2","6","7","2","3","自動車等維持",11620,3.1,5044,1.5,8351,2.8,8793,2.3,6616,1.9,27898,3.9,16287,3.6,10982,3.3,8921,3.0,5065,1.8
"2","5","7","3","0","通信",10508,2.8,10994,3.2,5292,1.8,11163,2.9,8970,2.6,14556,2.1,15468,3.4,11082,3.3,8836,3.0,7722,2.8
"2","4","8","0","0","教育",15770,4.2,8762,2.6,12213,4.1,21740,5.7,32301,9.5,42443,6.0,45228,10.1,3648,1.1,54,0.0,94,0.0
"2","5","8","1","0","授業料等",10043,2.7,5014,1.5,2730,0.9,6656,1.7,20083,5.9,31942,4.5,32206,7.2,3579,1.1,27,0.0,47,0.0
"2","5","8","2","0","教科書・学習参考教材",802,0.2,1534,0.4,131,0.0,37,0.0,2377,0.7,2308,0.3,2530,0.6,69,0.0,27,0.0,47,0.0
"2","5","8","3","0","補習教育",4924,1.3,2214,0.6,9352,3.1,15047,4.0,9841,2.9,8192,1.2,10491,2.3,-,-,-,-,-,-
"2","4","9","0","0","教養娯楽",41354,11.1,41524,12.1,46284,15.5,66598,17.5,48371,14.2,36071,5.1,57363,12.8,44463,13.4,29350,9.8,23435,8.4
"2","5","9","1","0","教養娯楽用耐久財",4785,1.3,7991,2.3,1616,0.5,10473,2.8,5856,1.7,11301,1.6,7243,1.6,3665,1.1,1563,0.5,1490,0.5
"2","5","9","2","0","教養娯楽用品",10316,2.8,6712,2.0,7103,2.4,12415,3.3,10305,3.0,6032,0.9,21027,4.7,9614,2.9,8642,2.9,4391,1.6
"2","5","9","3","0","書籍・他の印刷物",3207,0.9,1972,0.6,1614,0.5,2630,0.7,1530,0.4,2557,0.4,3146,0.7,3188,1.0,4181,1.4,4702,1.7
"2","5","9","4","0","教養娯楽サービス",23046,6.2,24849,7.2,35951,12.0,41079,10.8,30680,9.0,16181,2.3,25947,5.8,27997,8.5,14964,5.0,12852,4.6
"2","6","9","4","1","宿泊料",3383,0.9,2593,0.8,10347,3.5,4927,1.3,2513,0.7,3750,0.5,4141,0.9,4839,1.5,1419,0.5,567,0.2
"2","6","9","4","2","パック旅行費",3925,1.0,-,-,4200,1.4,4028,1.1,10529,3.1,2795,0.4,3314,0.7,2677,0.8,3697,1.2,2699,1.0
"2","6","9","4","3","月謝類",4441,1.2,8417,2.5,7167,2.4,12162,3.2,8785,2.6,831,0.1,6139,1.4,5689,1.7,1262,0.4,1615,0.6
"2","6","9","4","4","他の教養娯楽サービス",11297,3.0,13840,4.0,14237,4.8,19963,5.2,8853,2.6,8804,1.2,12354,2.7,14791,4.5,8586,2.9,7971,2.9
"2","4","10","0","0","その他の消費支出",53914,14.4,41305,12.0,46555,15.5,53816,14.1,41796,12.2,56087,7.9,69562,15.5,50539,15.3,53887,18.0,55215,19.9
"2","5","10","1","0","諸雑費",28110,7.5,34538,10.1,25346,8.5,31157,8.2,25038,7.3,29814,4.2,34362,7.6,29624,9.0,25307,8.5,24164,8.7
"2","6","10","1","1","理美容サービス",4472,1.2,6511,1.9,4440,1.5,3349,0.9,5713,1.7,3512,0.5,5692,1.3,6324,1.9,3748,1.3,3373,1.2
"2","6","10","1","2","理美容用品",6124,1.6,11968,3.5,5222,1.7,5688,1.5,7570,2.2,6234,0.9,8331,1.9,7899,2.4,4536,1.5,4224,1.5
"2","6","10","1","3","身の回り用品",3523,0.9,3638,1.1,4571,1.5,6156,1.6,2623,0.8,5367,0.8,6849,1.5,2182,0.7,1803,0.6,1004,0.4
"2","6","10","1","4","たばこ",1402,0.4,1459,0.4,1043,0.3,763,0.2,908,0.3,2956,0.4,2146,0.5,1593,0.5,1034,0.3,807,0.3
"2","6","10","1","5","他の諸雑費",12589,3.4,10962,3.2,10070,3.4,15201,4.0,8225,2.4,11746,1.7,11344,2.5,11626,3.5,14186,4.7,14756,5.3
"2","5","10","2","0","こづかい",6513,1.7,-,-,2524,0.8,7265,1.9,3561,1.0,14127,2.0,6862,1.5,5900,1.8,6200,2.1,7263,2.6
"2","5","10","3","0","交際費",16105,4.3,6768,2.0,13656,4.6,12331,3.2,13196,3.9,10346,1.5,12510,2.8,14940,4.5,21358,7.1,22646,8.1
"2","6","10","3","1","食料",4844,1.3,2158,0.6,3825,1.3,3328,0.9,4892,1.4,3545,0.5,5055,1.1,5088,1.5,5726,1.9,5522,2.0
"2","6","10","3","2","家具・家事用品",183,0.0,398,0.1,181,0.1,167,0.0,1249,0.4,137,0.0,29,0.0,300,0.1,3,0.0,6,0.0
"2","6","10","3","3","被服及び履物",308,0.1,-,-,291,0.1,210,0.1,139,0.0,179,0.0,661,0.1,257,0.1,323,0.1,181,0.1
"2","6","10","3","4","教養娯楽",1237,0.3,89,0.0,58,0.0,686,0.2,128,0.0,60,0.0,355,0.1,1968,0.6,2214,0.7,2040,0.7
"2","6","10","3","5","他の物品サービス",589,0.2,236,0.1,1651,0.6,80,0.0,116,0.0,561,0.1,470,0.1,758,0.2,639,0.2,436,0.2
"2","6","10","3","6","贈与金",4972,1.3,1511,0.4,3267,1.1,1574,0.4,2343,0.7,2553,0.4,1386,0.3,2486,0.8,9046,3.0,11998,4.3
"2","6","10","3","7","他の交際費",3973,1.1,2375,0.7,4383,1.5,6286,1.7,4330,1.3,3311,0.5,4553,1.0,4082,1.2,3406,1.1,2463,0.9
"2","5","10","4","0","仕送り金",3186,0.9,-,-,5029,1.7,3063,0.8,-,-,1801,0.3,15828,3.5,75,0.0,1023,0.3,1142,0.4
"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2","3","0","0","0","（再掲）教育関係費",19908,5.3,13813,4.0,15009,5.0,24882,6.5,38203,11.2,48688,6.9,62986,14.0,4517,1.4,422,0.1,456,0.2
"2","3","0","0","0","（再掲）教養娯楽関係費",48118,12.9,42861,12.5,49896,16.7,75195,19.8,61465,18.0,47329,6.7,60395,13.4,50433,15.2,35679,11.9,28162,10.1
"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",8157,2.2,1511,0.4,8297,2.8,4637,1.2,2343,0.7,4355,0.6,17213,3.8,2561,0.8,10069,3.4,13140,4.7
"2","3","0","0","0","（再掲）経常消費支出",247891,66.2,280533,81.8,223167,74.5,277810,73.0,242949,71.2,281807,39.8,274402,61.1,249459,75.4,227186,75.9,214494,77.1
"2","3","0","0","0","（再掲）情報通信関係費",14249,3.8,14751,4.3,8649,2.9,14628,3.8,12083,3.5,18653,2.6,17376,3.9,16279,4.9,12916,4.3,11924,4.3
"2","3","0","0","0","（再掲）消費支出（除く住居等）1）",311019,83.1,290397,84.7,274721,91.7,357407,93.9,322155,94.4,396304,55.9,389821,86.8,304890,92.1,262939,87.8,241023,86.7
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 3月","","","","","","","","","","","","","","","","","","","","","","","","",""
"第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―　","","","","","","","","","","","","","","","","","","","","","","","","",""
"注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。","","","","","","","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","","","","","","","","","","",""
