"項目","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
"1","光熱・水道",22776,6.8,-27.0,12429,12.3,18915,11.5,24876,11.6,23074,8.6,26557,8.0,22699,5.3,30696,3.8
"2","基礎的支出",22776,6.8,-27.0,12429,12.3,18915,11.5,24876,11.6,23074,8.6,26557,8.0,22699,5.3,30696,3.8
"3","選択的支出",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","家具・家事用品",15431,4.6,39.0,3272,3.3,5422,3.3,7583,3.5,10556,3.9,11817,3.6,17443,4.0,51407,6.4
"2","基礎的支出",10370,3.1,31.1,3122,3.1,4556,2.8,5559,2.6,7418,2.8,8986,2.7,12591,2.9,30075,3.7
"3","選択的支出",5061,1.5,58.6,151,0.1,866,0.5,2024,0.9,3138,1.2,2832,0.9,4852,1.1,21332,2.6
"1","被服及び履物",13495,4.1,1.3,2915,2.9,3567,2.2,7045,3.3,9063,3.4,16468,4.9,15691,3.6,39315,4.9
"2","基礎的支出",647,0.2,-18.0,291,0.3,207,0.1,454,0.2,764,0.3,594,0.2,663,0.2,1542,0.2
"3","選択的支出",12848,3.9,2.5,2625,2.6,3360,2.0,6591,3.1,8299,3.1,15873,4.8,15028,3.5,37773,4.7
"1","保健医療",17304,5.2,10.9,3990,4.0,8973,5.5,12406,5.8,13243,4.9,18708,5.6,24989,5.8,38517,4.8
"2","基礎的支出",14048,4.2,4.9,3874,3.8,7253,4.4,11130,5.2,11516,4.3,16201,4.9,19451,4.5,28693,3.5
"3","選択的支出",3257,1.0,47.4,116,0.1,1720,1.0,1276,0.6,1727,0.6,2506,0.8,5539,1.3,9824,1.2
"1","交通・通信",30613,9.2,-4.9,6237,6.2,14594,8.9,19434,9.0,25990,9.7,31146,9.4,44525,10.3,71753,8.9
"2","基礎的支出",6264,1.9,-6.8,965,1.0,2996,1.8,3675,1.7,5675,2.1,8194,2.5,9798,2.3,12434,1.5
"3","選択的支出",24349,7.3,-4.5,5272,5.2,11598,7.1,15760,7.3,20314,7.6,22952,6.9,34728,8.0,59319,7.3
"1","教育",22721,6.8,38.0,1394,1.4,2406,1.5,4128,1.9,1946,0.7,3788,1.1,17075,4.0,126915,15.7
"2","基礎的支出",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3","選択的支出",22721,6.8,38.0,1394,1.4,2406,1.5,4128,1.9,1946,0.7,3788,1.1,17075,4.0,126915,15.7
"1","教養娯楽",41271,12.4,-5.6,7106,7.1,15851,9.7,20206,9.4,23285,8.7,37849,11.4,54954,12.7,128418,15.9
"2","基礎的支出",6982,2.1,-1.6,2846,2.8,5005,3.1,7224,3.4,6914,2.6,7087,2.1,5549,1.3,14118,1.7
"3","選択的支出",34289,10.3,-6.3,4260,4.2,10846,6.6,12982,6.0,16371,6.1,30762,9.2,49406,11.4,114300,14.1
"1","その他の消費支出",55181,16.6,2.9,10328,10.3,19201,11.7,31783,14.8,46842,17.5,58719,17.6,77337,17.9,140772,17.4
"2","基礎的支出",28565,8.6,8.4,6425,6.4,9810,6.0,17398,8.1,28923,10.8,30809,9.3,42937,9.9,63130,7.8
"3","選択的支出",26616,8.0,-2.5,3903,3.9,9391,5.7,14386,6.7,17920,6.7,27910,8.4,34401,8.0,77642,9.6
"","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 1月","","","","","","","","","","","","","","","","","",""
"第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―　全　世　帯　―","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）","","","","","","","","","","","","","","","","","",""
