"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2020-09-02 15:59:19","青山一丁目駅前暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/aoyama.html","赤坂地区","","港区南青山一丁目1番先","電話番号：03-3667-4978
サイカパーキング(株)","","","■利用時間
・24時間（年中無休）

■利用料金
・1回100円
※「最初の2時間」は無料。以後「6時間ごと」の単位になります。

■収容可能台数
・自転車　140台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/aoyama01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/aoyama-map.png","","","","","","","","35.672175","139.724851",""
"2024-01-04 16:27:01","芝浦ふ頭駅前暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/shibaurafuto.html","芝浦港南地区","","港区海岸三丁目22番先","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
・24時間（年中無休）

■利用料金
・1回100円
※「最初の2時間」は無料。以後「6時間ごと」の単位になります

■収容可能台数
・自転車　95台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/shibaurafuto01.jpg","清算機の左側","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/shibaurafuto02.jpg","清算機の右側","","","","","","","35.640618","139.757359",""
"2024-01-04 16:24:02","田町駅西口第1暫定自転車等駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/tamachi-nishi-01.html","芝地区","","港区芝五丁目37番先","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
・24時間（年中無休）

■利用料金
・自転車　1回100円
※「最初の2時間」は無料。以後「12時間ごと」の単位になります。

・バイク（50cc以下）　1回200円
※「最初の2時間」は無料。以後「8時間ごと」の単位になります。

■収容可能台数
・自転車　130台
・バイク（50cc以下）8台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/180521-01.png","","","","","","","","","","35.644033","139.744292",""
"2024-01-04 16:24:18","田町駅西口第2・第3・第6暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/tamachi-nishi-02.html","芝地区","","港区芝五丁目18番2号","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
・24時間（年中無休）

■利用料金
・1回100円
※「最初の2時間」は無料。以後「6時間ごと」の単位になります。

■収容可能台数
・自転車　112台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/tamachi-nishi02.jpg","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/tamachi-nishi03.jpg","","","","","","","","35.64809","139.748518",""
"2023-06-30 10:48:00","表参道駅前暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/omotesandou.html","赤坂地区","","港区南青山三丁目13番","電話番号：03-3667-4978
サイカパーキング(株)","","","■利用時間
・24時間（年中無休）

■利用料金
・1回100円
※　「最初の2時間」は無料。以後「8時間ごと」の単位になります。

■収容可能台数
・自転車　312台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/omotesandou01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/omotesandou-map.png","","","","","","","","35.665787","139.713349",""
"2017-08-25 11:39:52","赤坂見附駅前暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/akasaka.html","赤坂地区","","港区元赤坂一丁目2番先","電話番号：03-3667-4978
サイカパーキング(株)","","","■利用時間
・24時間（年中無休）

■利用料金
・1回100円
※「最初の2時間」は無料。以後「6時間ごと」の単位になります。

■収容可能台数
・自転車　68台

■その他
・有料バイク置場を併設しています。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/akasakamituke01.png","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/akasaka-map02.jpg","","","","","","","","35.67781","139.735714",""
"2024-07-11 14:30:27","乃木坂駅暫定自転車等置場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/nogizaka.html","赤坂地区","","港区六本木七丁目1番先","電話番号：03-5114-8815
麻布地区総合支所　まちづくり課","","","■利用方法
・平置きでの利用

■利用時間
・24時間（年中無休）

■利用料金
・無料

■収容可能台数
・自転車　72台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/nogizaka.jpg","","","","","","","","","","35.666057","139.725291",""
"2021-03-17 16:22:57","松ヶ丘暫定自転車置場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/matsugaoka.html","高輪地区","","港区高輪一丁目4番35号","電話番号：03-5421-7664
高輪地区総合支所　まちづくり課","","","■利用時間
・24時間（年中無休）

■利用料金
・無料

■収容可能台数
・自転車60台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/matsugaoka01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/matsugaoka-map.png","","","","","","","","35.642454","139.734198",""
"2021-03-17 16:24:50","白金台駅自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/shirogane.html","高輪地区","","港区白金台四丁目6番2号","電話番号：03-6450-4347","","","■利用時間
・午前4時30分から午前1時30（年中無休）

■利用料金
【定期利用】
・自転車
一般　1か月　1,800円
学生　1か月　1,300円

【一時利用】
・自転車
1日（1回）150円
回数券（11回）1,500円
※「最初の2時間」は無料。最初の2時間を含む以後「24時間まで」の単位が1回の利用料金となります。
※2時間以内の無料利用をご希望の場合は、利用の前に必ず係員にお申し出ください。
※1回の入出庫が1回の利用となります。1度出庫された場合は改めて一時利用料金をお支払いください。


■収容可能台数
・自転車　281台

■定期利用申込
【申込方法】
・2月11日から2月21日まで、翌年度定期利用の一斉募集を行います。
・一斉募集期間を過ぎても空きがあれば随時、翌月からの定期利用の申込ができます。

【申込受付時間】
・午前4時30分から午前1時（年中無休）","","","","","","","","","","","","","","","","35.638334","139.726334",""
"2021-12-13 15:56:08","海岸二丁目自転車等一時保管所","009013002000","駐車場・駐輪場・撤去自転車等一時保管所","撤去自転車等一時保管所","https://www.city.minato.tokyo.jp/shisetsu/chushajo/tekkyo/kaigan2tyoume.html","芝浦港南地区","","港区海岸二丁目4番2号","電話番号：03-3454-5021","火・水・木・金・土曜日（年末年始を除く）午後1時～7時","","自転車等の引取りに必要なもの
1.自転車等保管通知書
2.自転車等の鍵
3.引取る方の本人確認書類
4.撤去費用　自転車：2,000円／原付バイク：3,000円","","ゆりかもめ「日の出駅」下車　徒歩5分
都営地下鉄三田線「三田駅」下車　A9出口　徒歩12分","■浜松町駅前から
都バス「浜95品川車庫前行」乗車、「海岸二丁目」下車徒歩2分

■田町駅東口前から
都バス「浜95東京タワー行」乗車、「海岸二丁目」下車徒歩2分","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/tekkyo/images/kaigan2-02.png","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/tekkyo/images/kaigan02-01.jpg","","","","","","","","35.647005","139.757783",""
"2017-04-11 10:41:32","三河台公園自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/mikawadai.html","麻布地区","","港区六本木四丁目2番27号　港区立三河台公園内","電話番号：03-3408-5135","","","【利用時間】
・午前4時30分から午前1時30分（年中無休）

【利用料金】
■定期利用
・自転車
一般　1か月　1,800円
学生　1か月　1,300円
■一時利用
・自転車
1日（1回）150円
※「最初の2時間」は無料。最初の2時間を含む以後「24時間まで」の単位が1回の利用料金となります。　
※1回の入出庫が1回の利用となります。1度出庫された場合は改めて一時利用料金をお支払いください。

【定期利用申込】
■申込方法
・2月11日から2月21日まで翌年度定期利用の一斉募集を行います。
・一斉募集期間を過ぎても空きがあれば随時、翌月からの定期利用の申込ができます。
■申込受付時間
・午前8時から午後6時（毎日）
※地下機械式駐車場のため、あらかじめ自転車運搬装置に適合するかチェックする「車検」を受けてください。

【施設の概要】
■収容可能台数
・自転車　204台
■適合する自転車の規格
・下図または関連リンクをご参照ください。
■適合しない自転車の例
・下図または関連リンクの規格から外れる自転車
・３輪自転車、リカベント車、センタースタンド
・整備不良の自転車　など","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/mikawadai01.png","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/kounan-kikaku.jpg","適合する自転車　※一部電動アシスト付自転車等、全長が1ｍ90ｃｍ以下であっても。条件により適合しない自転車があります。詳しくは現地管理室（上記連絡先）までお問い合わせください。","","","","","","","35.664518","139.733836",""
"2022-11-25 10:15:32","品川駅高輪口自転車一時保管所","009013002000","駐車場・駐輪場・撤去自転車等一時保管所","撤去自転車等一時保管所","https://www.city.minato.tokyo.jp/shisetsu/chushajo/tekkyo/05.html","高輪地区","","港区港南二丁目66番14号（地番）
港区高輪三丁目26番先（住居表示）","電話番号：03-3442-3508","火・水・木・金・土曜日（年末年始を除く）午後1時～7時","","自転車等の引取りに必要なもの
1.自転車等保管通知書
2.自転車等の鍵
3.引取る方の本人確認書類
4.撤去費用　自転車：2,000円／原付バイク：3,000円","","JR品川駅高輪口（西口）　下車徒歩5分","ちぃばす高輪ルート「139・160高輪四丁目」　下車徒歩2分","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/tekkyo/images/shinagawa-01.jpg","","","","","","","","","","35.625864","139.738165",""
"2024-01-04 16:24:52","品川駅高輪口第一暫定自転車等駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/shinagawa-takanawa-01.html","高輪地区","","港区港南二丁目66番14号（地番）
港区高輪三丁目26番先（住居表示）","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
・24時間（年中無休）

■利用料金【定期利用】
・自転車
　一般　1か月　1,800円　
　学生　1か月　1,300円
・バイク（50ｃｃ以下）
　一般　1か月　2,700円　
　学生　1か月　2,200円

■利用料金【一時利用】
・自転車
　1日（1回）100円
・バイク（50ｃｃ以下）
　1日（1回）200円

■収容可能台数【定期利用】
・自転車145台
・バイク（50ｃｃ以下）18台

■収容可能台数【一時利用】
・自転車5台
・バイク（50ｃｃ以下）2台","","","","","","","","","","","","","","","","35.625881","139.738197",""
"2024-01-04 16:25:08","品川駅高輪口第二暫定自転車等駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/shinagawa-takanawa-02.html","高輪地区","","港区高輪三丁目13番先","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
・24時間（年中無休）

■利用料金【一時利用】
・自転車　1回100円　
※「最初の2時間」は無料。以後「8時間ごと」の単位になります。
・バイク（50ｃｃ以下）　1回200円
※「最初の2時間」は無料。以後「8時間ごと」の単位になります。

■収容可能台数【一時利用】
・自転車132台
・バイク（50ｃｃ以下）14台","","","","","","","","","","","","","","","","35.629195","139.737167",""
"2024-01-04 16:24:33","田町駅西口第4暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/tamachinishiguchi4-5.html","芝地区","","港区芝五丁目33番先","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
・24時間（年中無休）

■利用料金
・1回100円
※「最初の2時間」は無料。以後「6時間ごと」の単位になります。

■収容可能台数
・自転車　45台
※田町駅第5暫定自転車駐車場は令和3年9月27日に閉鎖いたしました。","","","","","","","","","","","","","","","","35.645775","139.747676",""
"2017-04-11 10:27:27","広尾駅自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/12.html","麻布地区","","港区南麻布五丁目1番25号","電話番号：03-5420-1171","","","【利用時間】
・午前4時30分から午前1時30分（年中無休）

【利用料金】
■定期利用
・自転車
一般　1か月　1,800円
学生　1か月　1,300円
■一時利用
・自転車
1日（1回）150円
回数券（11回）1,500円
※「最初の2時間」は無料。最初の2時間を含む以後「24時間まで」の単位が1回の利用料金となります。　
※2時間以内の無料利用をご希望の場合は、利用の前に必ず係員にお申し出ください。　
※1回の入出庫が1回の利用となります。1度出庫された場合は改めて一時利用料金をお支払いください。

【定期利用申込】
■申込方法（一般）
関連リンク「ECOPOOL」をご参照ください。
（申し込みサイトにリンクします。駅名から探すをクリックして「広尾」と入力してください。）
■申込方法（学生）
関連リンク「学生料金での利用や免除申請を希望の方へ」をご覧の上、NCDサポートセンター（電話0120-3566-21）
までご連絡ください。
■申込受付時間
・24時間（年中無休）

【施設の概要】
■収容可能台数
・自転車　195台","","","","","","","","","","","","","","","","35.653180","139.722061",""
"2018-08-07 16:51:25","桜田公園自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/13.html","芝地区","","港区新橋三丁目16番15号","電話番号：03-3432-9090","","","【利用時間】
・午前4時30分から午前1時30分（年中無休）

【利用料金】
■定期利用
・自転車
一般　1か月　1,800円
学生　1か月　1,300円
■一時利用
・自転車
1日（1回）150円
※「最初の2時間」は無料。最初の2時間を含む以後「24時間まで」の単位が1回の利用料金となります。　
※1回の入出庫が1回の利用となります。1度出庫された場合は改めて一時利用料金をお支払いください。

【定期利用申込】
■申込方法
・2月11日から2月21日まで翌年度定期利用の一斉募集を行います。
・一斉募集期間を過ぎても空きがあれば随時、翌月からの定期利用の申込ができます。
■申込受付時間
・午前7時から午後6時（毎日）
※地下機械式駐車場のため、あらかじめ自転車運搬装置に適合するかチェックする「車検」を受けてください。

【施設の概要】
■収容可能台数
・自転車　408台
■適合する自転車の規格
・下図または関連リンクをご参照ください。
■適合しない自転車の例
・下図または関連リンクの規格から外れる自転車
・３輪自転車、リカベント車、センタースタンド
・整備不良の自転車　など","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/kounan-kikaku.jpg","適合する自転車の例　※一部電動アシスト付自転車等、全長が1ｍ90ｃｍ以下であっても。条件により適合しない自転車があります。詳しくは現地管理室（上記連絡先）までお問い合わせください。","","","","","","","","","35.665097","139.756518",""
