全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
131181,131181GMLT000222,荒川区,全域,ウッドカーペット,ウッドカーペット,Wood carpet,粗大ごみ,,（6畳未満800円、6畳以上1、200円）180cm以下に切断してください。,
131181,131181GMLT000225,荒川区,全域,エアコン／ウインドウ型,エアコン／ウインドウガタ,Air conditioner/window type,収集できないもの,,販売店にお問合せください。,
131181,131181GMLT000224,荒川区,全域,エアコン／室外機,エアコン／シツガイキ,Air conditioner/outdoor unit,収集できないもの,,販売店にお問合せください。,
131181,131181GMLT000223,荒川区,全域,エアコン／室内機,エアコン／シツナイキ,Air conditioner/indoor unit,収集できないもの,,販売店にお問合せください。,
131181,131181GMLT000227,荒川区,全域,延長コード,エンチョウコード,Extension cord,燃やさないごみ,,,
131181,131181GMLT000017,荒川区,全域,ACアダプター,エーシーアダプター,AC adapter,拠点回収,,資源としても回収しています。,
131181,131181GMLT000226,荒川区,全域,ACアダプター,エーシーアダプター,AC adapter,燃やさないごみ,,資源としても回収しています。,
131181,131181GMLT000228,荒川区,全域,オイルヒーター,オイルヒーター,Oil-heater,粗大ごみ,,,400
131181,131181GMLT000236,荒川区,全域,おむつ,オムツ,Diaper,燃やすごみ,,紙製・布製とも、汚物は取り除いてください。,
131181,131181GMLT000233,荒川区,全域,おもちゃ／30cmを超える,オモチャ／30cmヲコエル,Toys/exceeding 30 cm,粗大ごみ,,,300
131181,131181GMLT000232,荒川区,全域,おもちゃ／金属製,オモチャ／キンゾクセイ,Toys/Metal,燃やさないごみ,,,
131181,131181GMLT000231,荒川区,全域,おもちゃ／プラスチック製,オモチャ／プラスチックセイ,Toys / Plastic,燃やすごみ,,,
131181,131181GMLT000018,荒川区,全域,温度計,オンドケイ,Thermometer,拠点回収,,水銀体温計は各施設でも回収しています。,
131181,131181GMLT000235,荒川区,全域,温度計,オンドケイ,Thermometer,燃やさないごみ,,水銀体温計は各施設でも回収しています。,
131181,131181GMLT000229,荒川区,全域,オートバイ,オートバイ,Motorcycle,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000230,荒川区,全域,オーブン,オーブン,Oven,粗大ごみ,,,300
131181,131181GMLT000239,荒川区,全域,カイロ（使い捨て）,カイロ,Heat pack (disposable),燃やさないごみ,,,
131181,131181GMLT000241,荒川区,全域,鏡・姿見／30cm以下,カガミ・スガタミ／30cmイカ,Mirror/view mirror/under 30cm,燃やさないごみ,,新聞等に包んで「危険」の表示をしてください。,
131181,131181GMLT000242,荒川区,全域,鏡・姿見／30cmを超える,カガミ・スガタミ／30cmヲコエル,Mirror/viewing mirror/over 30 cm,粗大ごみ,,新聞等に包んで「危険」の表示をしてください。,300
131181,131181GMLT000244,荒川区,全域,傘,カサ,Umbrella,燃やさないごみ,,1度に10本まで。束ねて出してください。,
131181,131181GMLT000020,荒川区,全域,加湿器,カシツキ,Humidifier,燃やさないごみ,,最大辺が30㎝以下のものは燃やさないごみです。,
131181,131181GMLT000245,荒川区,全域,加湿器,カシツキ,Humidifier,粗大ごみ,,最大辺が30㎝以下のものは燃やさないごみです。,
131181,131181GMLT000021,荒川区,全域,カセットコンロ,カセットコンロ,Cassette stove,燃やさないごみ,,カセットボンベは必ず外してください。最大辺が30㎝以下のものは燃やさないごみです。,300
131181,131181GMLT000247,荒川区,全域,カセットコンロ,カセットコンロ,Cassette stove,粗大ごみ,,カセットボンベは必ず外してください。最大辺が30㎝以下のものは燃やさないごみです。,300
131181,131181GMLT000248,荒川区,全域,カセットボンベ,カセットボンベ,Cassette (gasoline) cylinder,燃やさないごみ,,必ず最後まで使い切り、別袋に入れ「危険」と表示をしてください。危険ですので穴あけはしないでください。中身が多量にある場合は清掃リサイクル推進課作業係（3892-4671）にお問合せください。,
131181,131181GMLT000250,荒川区,全域,かばん／30cm以下,カバン／30cmイカ,Bags / 30cm or less,燃やすごみ,,金属部分はできるだけ取り外して出してください。取り外した金属部分は燃やさないごみに出してください。,
131181,131181GMLT000251,荒川区,全域,かばん／30cmを超える,カバン／30cmヲコエル,Bags/over 30 cm,粗大ごみ,,,300
131181,131181GMLT000252,荒川区,全域,カミソリ,カミソリ,Razor,燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000253,荒川区,全域,紙パック／牛乳,カミパック／ギュウニュウ,Paper carton/milk,資源,,洗って切り開き、ひもでしばって出してください。,
131181,131181GMLT000254,荒川区,全域,紙パック／酒（裏面が銀色のもの）,カミパック／サケ,Paper packs/liquor (with silver reverse side),燃やすごみ,,,
131181,131181GMLT000022,荒川区,全域,カメラ,カメラ,Camera,拠点回収,,デジタルカメラは資源としても回収しています。,
131181,131181GMLT000255,荒川区,全域,カメラ,カメラ,Camera,燃やさないごみ,,デジタルカメラは資源としても回収しています。,
131181,131181GMLT000256,荒川区,全域,カラーボックス,カラーボックス,Storage cabinet,粗大ごみ,,箱物家具です。サイズを測って粗大ごみに申し込んでください。,
131181,131181GMLT000023,荒川区,全域,革製品（合成皮革を含む）,カワセイヒン,Leather products (including synthetic leather),粗大ごみ,,最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000260,荒川区,全域,革製品（合成皮革を含む）,カワセイヒン,Leather products (including synthetic leather),燃やすごみ,,最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000043,荒川区,全域,換気扇,カンキセン,Ventilation fan,粗大ごみ,,,400
131181,131181GMLT000044,荒川区,全域,乾燥機／衣類用,カンソウキ／イルイヨウ,Dryer / For clothes,収集できないもの,,販売店等にお問合せください。,
131181,131181GMLT000045,荒川区,全域,乾燥機／食器用,カンソウキ／ショッキヨウ,Dryer/Dishwasher,粗大ごみ,,,300
131181,131181GMLT000046,荒川区,全域,乾燥機／布団用,カンソウキ／フトンヨウ,Dryer / For futon,粗大ごみ,,,300
131181,131181GMLT000047,荒川区,全域,乾燥剤,カンソウザイ,Desiccant,燃やすごみ,,,
131181,131181GMLT000263,荒川区,全域,缶／油の缶,カン／アブラノカン,Cans / cans of oil,燃やさないごみ,,燃やさないごみで出してください。中身を空にしてください。,
131181,131181GMLT000261,荒川区,全域,缶／飲食缶 缶詰の缶,カン／インショクカンカンヅメノカン,Cans / food and beverage cans Canned food cans,資源,,軽くすすいでコンテナへ入れてください。,
131181,131181GMLT000262,荒川区,全域,缶／菓子の缶 お茶の缶,カン／カシノカンオチャノカン,Cans/Candy cans Tea cans,資源,,,
131181,131181GMLT000265,荒川区,全域,缶／さびた缶,カン／サビタカン,Cans / Rusty cans,燃やさないごみ,,資源になりません。燃やさないごみで出してください。中身を空にしてください。,
131181,131181GMLT000042,荒川区,全域,缶／上記缶、ドラム缶以外,カン／ジョウキカン、ドラムカンイガイ,Cans/other than the above cans and drums,粗大ごみ,,灯油缶、一斗缶等（中身は空にしてください）。,300
131181,131181GMLT000264,荒川区,全域,缶／スプレー缶,カン／スプレーカン,Cans/spray cans,燃やさないごみ,,使い切ってから、中が見える袋に入れ「危険」と表示してください。危険ですので穴あけはしないでください。中身が多量にある場合は清掃リサイクル推進課作業係（3892-4671）にお問合わせください。,
131181,131181GMLT000019,荒川区,全域,カーテン,カーテン,Curtains,資源,,資源としても回収しています。,300
131181,131181GMLT000237,荒川区,全域,カーテン,カーテン,Curtains,粗大ごみ,,資源としても回収しています。,300
131181,131181GMLT000238,荒川区,全域,カーテンレール,カーテンレール,Curtain rail,粗大ごみ,,180㎝以下に切断してください。切断できない場合は清掃リサイクル推進課作業係（3892-4671）にお問合せください。,300
131181,131181GMLT000240,荒川区,全域,カーペット,カーペット,Carpet,粗大ごみ,,,
131181,131181GMLT000243,荒川区,全域,学習机,ガクシュウヅクエ,Writing desk,粗大ごみ,,,1200
131181,131181GMLT000246,荒川区,全域,ガステーブル（ガスコンロ）,ガステーブル,Gas table (gas stove),粗大ごみ,,（1口のもの300円、2口のもの400円）,
131181,131181GMLT000249,荒川区,全域,ガソリン,ガソリン,Gasoline,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000259,荒川区,全域,ガラス板（一束）,ガラスイタ,Glass plate (a bundle),粗大ごみ,,新聞紙等に包んで「危険」の表示をしてください。,400
131181,131181GMLT000258,荒川区,全域,ガラス製品（びん） 飲食品等のびん,ガラスセイヒンインショクヒントウノビン,"Glass products (bottles) Bottles of food and beverages, etc.",資源,,軽くすすいで回収コンテナへ入れてください。※サラダ油等の食用油びんは、燃やさないごみに出してください,
131181,131181GMLT000257,荒川区,全域,ガラス製品（びん） 食器・コップ、花瓶等,ガラスセイヒンショッキ・コップ、カビントウ,"Glassware (bottles) Dishes, cups, vases, etc.",燃やさないごみ,,割れたものは新聞紙等に包んで「危険」の表示をしてください。最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000048,荒川区,全域,木くず・木の枝,キクズ・キノエダ,Wood chips and tree branches,燃やすごみ,,長さ50㎝以下に切り、直径30㎝以内に束ねて出してください。長さ50㎝を超えるもの等については清掃リサイクル推進課作業係（3892-4671）にお問合わせください。,
131181,131181GMLT000051,荒川区,全域,キャビネット,キャビネット,Cabinet,粗大ごみ,,箱物家具です。サイズを測って粗大ごみに申し込んでください。,
131181,131181GMLT000053,荒川区,全域,金庫／耐火金庫,キンコ／タイカキンコ,Safes / Fireproof safes,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000025,荒川区,全域,金庫／手さげ,キンコ／テサゲ,Safe/Handbag,粗大ごみ,,最大辺が30㎝を超える物は粗大ごみ（300円）です。,
131181,131181GMLT000052,荒川区,全域,金庫／手さげ,キンコ／テサゲ,Safe/Handbag,燃やさないごみ,,最大辺が30㎝を超える物は粗大ごみ（300円）です。,
131181,131181GMLT000024,荒川区,全域,キーボード（パソコン用）,キーボード,Keyboards (for PCs),粗大ごみ,,最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000049,荒川区,全域,キーボード（パソコン用）,キーボード,Keyboards (for PCs),燃やさないごみ,,最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000050,荒川区,全域,ギター,ギター,Guitar,粗大ごみ,,,300
131181,131181GMLT000054,荒川区,全域,空気入れ,クウキイレ,Air inflator,粗大ごみ,,,
131181,131181GMLT000026,荒川区,全域,空気清浄機,クウキセイジョウキ,Air cleaner,燃やさないごみ,,最大辺が30㎝以下のものは燃やさないごみです。,400
131181,131181GMLT000055,荒川区,全域,空気清浄機,クウキセイジョウキ,Air cleaner,粗大ごみ,,最大辺が30㎝以下のものは燃やさないごみです。,400
131181,131181GMLT000028,荒川区,全域,クッション,クッション,Cushion,粗大ごみ,,最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000058,荒川区,全域,クッション,クッション,Cushion,燃やすごみ,,最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000027,荒川区,全域,クーラーボックス／30cm以下,クーラーボックス／30cmイカ,Cooler box / 30cm or smaller,燃やさないごみ,,大部分が金属製の場合は、不燃ごみに出してください。,
131181,131181GMLT000056,荒川区,全域,クーラーボックス／30cm以下,クーラーボックス／30cmイカ,Cooler box / 30cm or smaller,燃やすごみ,,大部分が金属製の場合は、不燃ごみに出してください。,
131181,131181GMLT000057,荒川区,全域,クーラーボックス／30cmを超える,クーラーボックス／30cmヲコエル,Cooler box / over 30 cm,粗大ごみ,,,400
131181,131181GMLT000029,荒川区,全域,蛍光管,ケイコウカン,Fluorescent tube,拠点回収,,購入時の箱等に入れ、割れないようにした状態で出してください。資源としても回収しています。,
131181,131181GMLT000059,荒川区,全域,蛍光管,ケイコウカン,Fluorescent tube,燃やさないごみ,,購入時の箱等に入れ、割れないようにした状態で出してください。資源としても回収しています。,
131181,131181GMLT000001,荒川区,全域,珪藻土,ケイソウド,Diatomaceous soil,粗大ごみ,,最大辺が30㎝以下のものは燃やさないごみ、最大辺が30㎝を超えるものは粗大ごみでお出しください。 リコール対象品になっているものは各メーカーや販売元にお問い合わせください。各メーカーや販売元のわからない場合は、清掃リサイクル推進課作業係（3892-4671）にお問合せください。,
131181,131181GMLT000030,荒川区,全域,珪藻土,ケイソウド,Diatomaceous soil,燃やさないごみ,,最大辺が30㎝以下のものは燃やさないごみ、最大辺が30㎝を超えるものは粗大ごみでお出しください。 リコール対象品になっているものは各メーカーや販売元にお問い合わせください。各メーカーや販売元のわからない場合は、清掃リサイクル推進課作業係（3892-4671）にお問合せください。,
131181,131181GMLT000060,荒川区,全域,珪藻土,ケイソウド,Diatomaceous soil,収集できないもの,,最大辺が30㎝以下のものは燃やさないごみ、最大辺が30㎝を超えるものは粗大ごみでお出しください。 リコール対象品になっているものは各メーカーや販売元にお問い合わせください。各メーカーや販売元のわからない場合は、清掃リサイクル推進課作業係（3892-4671）にお問合せください。,
131181,131181GMLT000031,荒川区,全域,携帯音楽プレーヤー,ケイタイオンガクプレーヤー,Portable Music Player,拠点回収,,資源としても回収しています。,
131181,131181GMLT000061,荒川区,全域,携帯音楽プレーヤー,ケイタイオンガクプレーヤー,Portable Music Player,燃やさないごみ,,資源としても回収しています。,
131181,131181GMLT000032,荒川区,全域,携帯電話（スマートフォン）,ケイタイデンワ,Mobile Phone (Smart Phone),拠点回収,,資源としても回収しています。,
131181,131181GMLT000062,荒川区,全域,携帯電話（スマートフォン）,ケイタイデンワ,Mobile Phone (Smart Phone),燃やさないごみ,,資源としても回収しています。,
131181,131181GMLT000034,荒川区,全域,血圧計,ケツアツケイ,Sphygmomanometer (instrument used to measure blood pressure),拠点回収,,水銀血圧計は各施設でも回収しています。,
131181,131181GMLT000066,荒川区,全域,血圧計,ケツアツケイ,Sphygmomanometer (instrument used to measure blood pressure),燃やさないごみ,,水銀血圧計は各施設でも回収しています。,
131181,131181GMLT000065,荒川区,全域,下駄箱,ゲタバコ,Shoe rack ,粗大ごみ,,箱物家具です。サイズを測って粗大ごみに申し込んでください。,
131181,131181GMLT000033,荒川区,全域,ゲーム機／30cm以下,ゲームキ／30cmイカ,Game consoles / 30cm or less,拠点回収,,携帯ゲーム機は資源としても回収しています。,
131181,131181GMLT000063,荒川区,全域,ゲーム機／30cm以下,ゲームキ／30cmイカ,Game consoles / 30cm or less,燃やさないごみ,,携帯ゲーム機は資源としても回収しています。,
131181,131181GMLT000064,荒川区,全域,ゲーム機／30cmを超える,ゲームキ／30cmヲコエル,Game consoles/Exceeds 30 cm,粗大ごみ,,,300
131181,131181GMLT000067,荒川区,全域,こたつ,コタツ,Kotatsu,粗大ごみ,,,400
131181,131181GMLT000071,荒川区,全域,三輪車（子供用）,サンリンシャ,Tricycles (for children),粗大ごみ,,,300
131181,131181GMLT000068,荒川区,全域,サーフボード,サーフボード,Surfboard,粗大ごみ,,180cm以下に切断してください。切断できない場合は、清掃リサイクル推進課作業係（3892-4671）にお問合せください。,400
131181,131181GMLT000069,荒川区,全域,座椅子,ザイス,Tatami chair,粗大ごみ,,（一人用400円、二人用700円）,
131181,131181GMLT000070,荒川区,全域,座布団,ザブトン,Japanese cushion,粗大ごみ,,1束5枚まで1セット。ひとまとめにして出してください。,300
131181,131181GMLT000075,荒川区,全域,シェーバー,シェーバー,Shaver,燃やさないごみ,,,
131181,131181GMLT000076,荒川区,全域,敷物、ホットカーペット,シキモノ、ホットカーペット,"Rugs, hot carpets",粗大ごみ,,（1畳以下300円、3畳以下400円、3畳超800円）,
131181,131181GMLT000080,荒川区,全域,消火器,ショウカキ,Fire extinguisher,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000081,荒川区,全域,照明器具／30cm以下,ショウメイキグ／30cmイカ,Lighting fixtures/30cm or less,燃やさないごみ,,,
131181,131181GMLT000082,荒川区,全域,照明器具／30cmを超える,ショウメイキグ／30cmヲコエル,Lighting fixtures/exceeding 30 cm,粗大ごみ,,,400
131181,131181GMLT000084,荒川区,全域,食品トレイ／発泡スチロール製,ショクヒントレイ／ハッポウスチロールセイ,Food tray / made of styrene foam,資源,,水で洗って回収ネットへ入れてください,
131181,131181GMLT000083,荒川区,全域,食品トレイ／プラスチック製,ショクヒントレイ／プラスチックセイ,Food tray / Plastic,燃やすごみ,,,
131181,131181GMLT000087,荒川区,全域,食器棚,ショッキタナ,Cupboard,粗大ごみ,,箱物家具です。サイズを測って粗大ごみに申し込んでください。,
131181,131181GMLT000086,荒川区,全域,食器類／ガラス、陶器、金属製,ショッキルイ／ガラス、トウキ、キンゾクセイ,"Tableware/glass, ceramic, metal",燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000085,荒川区,全域,食器類／木製、プラスチック製,ショッキルイ／モクセイ、プラスチックセイ,"Tableware/wooden, plastic",燃やすごみ,,,
131181,131181GMLT000035,荒川区,全域,シーツ（パッドシーツを除く）,シーツ,Sheets (excluding pad sheets),資源,,資源としても回収しています。パッドシーツは粗大ごみです。,
131181,131181GMLT000072,荒川区,全域,シーツ（パッドシーツを除く）,シーツ,Sheets (excluding pad sheets),燃やすごみ,,資源としても回収しています。パッドシーツは粗大ごみです。,
131181,131181GMLT000073,荒川区,全域,CD（LD・DVD等）,シーディー,"CDs (LDs, DVDs, etc.)",燃やすごみ,,,
131181,131181GMLT000036,荒川区,全域,CDプレーヤー（ラジカセ）,シーディープレーヤー,CD player (boombox),燃やさないごみ,,最大辺が30㎝以下のものは燃やさないごみです。,300
131181,131181GMLT000074,荒川区,全域,CDプレーヤー（ラジカセ）,シーディープレーヤー,CD player (boombox),粗大ごみ,,最大辺が30㎝以下のものは燃やさないごみです。,300
131181,131181GMLT000037,荒川区,全域,磁石,ジシャク,Magnet,粗大ごみ,,最大辺が30㎝を超えるものは粗大ごみです。,
131181,131181GMLT000077,荒川区,全域,磁石,ジシャク,Magnet,燃やさないごみ,,最大辺が30㎝を超えるものは粗大ごみです。,
131181,131181GMLT000078,荒川区,全域,自転車,ジテンシャ,Bicycle,粗大ごみ,,（16インチ未満400円、16インチ以上800円）大人用三輪車も含む 電動自転車は、バッテリーを外してください。バッテリーの処分方法は清掃リサイクル推進課作業係（3892-4671）にお問合わせください。（16インチ未満400円）,
131181,131181GMLT000079,荒川区,全域,じゅうたん,ジュウタン,Rug,粗大ごみ,,敷物を参照してください。,
131181,131181GMLT000089,荒川区,全域,水筒 金属製,スイトウキンゾクセイ,"Water bottle, metal",燃やさないごみ,,,
131181,131181GMLT000088,荒川区,全域,水筒 プラスチック製,スイトウプラスチックセイ,Water Bottle Plastic,燃やすごみ,,,
131181,131181GMLT000091,荒川区,全域,ストーブ（ファンヒーター含）,ストーブ,Stoves (including fan heaters),粗大ごみ,,灯油・電池を除いてください。灯油と電池の処分方法は、清掃リサイクル推進課作業係（3892-4671）にお問合せください。,400
131181,131181GMLT000038,荒川区,全域,スピーカー,スピーカー,Speaker,燃やさないごみ,,最大辺が30㎝以下のものは燃やさないごみです。,400
131181,131181GMLT000092,荒川区,全域,スピーカー,スピーカー,Speaker,粗大ごみ,,最大辺が30㎝以下のものは燃やさないごみです。,400
131181,131181GMLT000039,荒川区,全域,スマートフォン,スマートフォン,Smart phone,拠点回収,,資源としても回収しています。,
131181,131181GMLT000093,荒川区,全域,スマートフォン,スマートフォン,Smart phone,燃やさないごみ,,資源としても回収しています。,
131181,131181GMLT000090,荒川区,全域,スーツケース（キャリーバッグ）,スーツケース,Suitcases (carry-on bags),粗大ごみ,,,300
131181,131181GMLT000094,荒川区,全域,石油ストーブ・ファンヒーター,セキユストーブ・ファンヒーター,Oil heaters/fan heaters,粗大ごみ,,灯油・電池を除いてください。灯油と電池の処分方法は、清掃リサイクル推進課作業係（3892-4671）にお問合せください。,400
131181,131181GMLT000095,荒川区,全域,洗濯機,センタクキ,Washing machine (laundry),収集できないもの,,販売店等にお問合せください。,
131181,131181GMLT000096,荒川区,全域,扇風機,センプウキ,Electric fan,粗大ごみ,,,300
131181,131181GMLT000097,荒川区,全域,掃除機,ソウジキ,Cleaner (usu. vacuum cleaner),粗大ごみ,,（ハンディタイプ300円、ハンディタイプ除く400円）,
131181,131181GMLT000098,荒川区,全域,ソファー,ソファー,Sofa,粗大ごみ,,（一人用800円、二人用1、200円、三人以上用2、000円）,
131181,131181GMLT000040,荒川区,全域,体温計,タイオンケイ,Medical thermometer,拠点回収,,水銀体温計は各施設でも回収しています。,
131181,131181GMLT000099,荒川区,全域,体温計,タイオンケイ,Medical thermometer,燃やさないごみ,,水銀体温計は各施設でも回収しています。,
131181,131181GMLT000100,荒川区,全域,耐熱ガラス製品,タイネツガラスセイヒン,Heat-resistant glass products,燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000101,荒川区,全域,畳,タタミ,Tatami mat,粗大ごみ,,（1畳1、200円、半畳800円、軽量・ウレタンのみ300円）建築物除却・建替え等に伴い生じたものは除く。,
131181,131181GMLT000102,荒川区,全域,建具（網戸、障子、ふすま等）,タテグ,"Fittings (screens, sliding doors, fusuma, etc.)",粗大ごみ,,（アルミサッシ・ガラス戸800円、それ以外400円）,
131181,131181GMLT000103,荒川区,全域,たんす類,タンスルイ,Chest of drawers,粗大ごみ,,箱物家具です。サイズを測って粗大ごみに申し込んでください。,
131181,131181GMLT000104,荒川区,全域,段ボール,ダンボール,(corrugated) cardboard,資源,,紐でしばって出してください。,
131181,131181GMLT000105,荒川区,全域,チャイルドシート,チャイルドシート,(car) child seat,粗大ごみ,,ジュニアシートを含む。,400
131181,131181GMLT000108,荒川区,全域,調理器具（キッチン用品） 30cmを超える,チョウリキグ30cmヲコエル,Cooking utensils (kitchen utensils) Over 30 cm,粗大ごみ,,ミキサー、炊飯器等の家電用品や、ラック等の大型器具,
131181,131181GMLT000107,荒川区,全域,調理器具（キッチン用品）／ガラス製、金属製、陶器製,チョウリキグ／ガラスセイ、キンゾクセイ、トウキセイ,"Cooking utensils (kitchen utensils)/glass, metal, ceramic",燃やさないごみ,,菜箸、おたま、へら、まな板、ボウル、ザル、保存容器等,
131181,131181GMLT000106,荒川区,全域,調理器具（キッチン用品）／木製、プラスチック製,チョウリキグ／モクセイ、プラスチックセイ,"Cookware (kitchen utensils)/wooden, plastic",燃やすごみ,,菜箸、おたま、へら、まな板、ボウル、ザル、保存容器等,
131181,131181GMLT000109,荒川区,全域,机,ツクエ,Desk,粗大ごみ,,（両袖のものを除く1、200円、両袖タイプ2、800円、学習机1、200円）,
131181,131181GMLT000110,荒川区,全域,土,ツチ,Soil,収集できないもの,,販売店または専門の業者に引取りを相談してください。,
