"市区町村コード","番号","都道府県名","市区町村名","名称","名称_カナ","種別_大","種別_中","種別_小","住所","方書","アクセス方法","駐車場情報","電話番号","内線番号","FAX番号","法人番号","団体名","認可等年月日","収容定員","受入年齢","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","一時預かりの有無","URL","入所最低指数0歳","入所最低指数1歳","入所最低指数2歳","入所最低指数3歳","入所最低指数4歳","入所最低指数5歳","備考","経度","緯度","分類"
"131148","28","東京都","中野区","まなびの森保育園鷺ノ宮","マナビノモリホイクエンサギノミヤ","私立認可保育所","","","中野区若宮3-23-3","","西武新宿線「鷺ノ宮」下車徒歩５分","無","(03)3310-2322","","03-3310-2322","","株式会社こどもの森","","60","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","http://kodomonomori.co.jp/sa/","2","44","空きなし","空きなし","申込なし","申込なし","","139.64229285149","35.7221651571558","子育て施設及び入所最低指数一覧"
"131148","29","東京都","中野区","中野ひかり保育園","ナカノヒカリホイクエン","私立認可保育所","","","中野区上鷺宮4-18-8","","西武池袋線「富士見台」下車徒歩２分","無","(03)3998-0132","","03-3998-0118","","社会福祉法人南光会","","75","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","http://www.nakanohikari.ed.jp/","","42","38","-","申込なし","申込なし","","139.628482673458","35.7349495451027","子育て施設及び入所最低指数一覧"
"131148","30","東京都","中野区","グローバルキッズ鷺ノ宮園","グローバルキッズサギノミヤエン","私立認可保育所","","","中野区上鷺宮2-10-21","","西武新宿線「鷺ノ宮」下車徒歩１１分","無","(03)3990-5722","","03-5933-9200","","株式会社グローバルキッズ","","73","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","http://www.gkids.co.jp/facilities/nursery_092.html","-","42","若干名","若干名","-","申込なし","","139.633210807469","35.7279249006806","子育て施設及び入所最低指数一覧"
"131148","31","東京都","中野区","オンビーノスクエア野方","オンビーノスクエアノガタ","私立認可保育所","","","中野区野方5-10-13","","西武新宿線「野方」下車徒歩５分","無","(03)3338-0308","","03-3337-8972","","株式会社PHC","","44","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","https://ombinosq.com/","","42","41","-","空きなし","申込なし","","139.651026821623","35.7172432538389","子育て施設及び入所最低指数一覧"
"131148","32","東京都","中野区","にじいろ保育園松が丘","ニジイロホイクエンマツガオカ","私立認可保育所","","","中野区松が丘2-32-3","","西武新宿線「新井薬師前」下車徒歩１１分","無","(03)6908-2461","","03-6908-2462","","ライクキッズ株式会社","","67","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.like-kn.co.jp/academy/establishment/nijiiro/matsugaoka/index.html","42","42","若干名","-","申込なし","-","","139.672570835237","35.7229967167889","子育て施設及び入所最低指数一覧"
"131148","33","東京都","中野区","ナーサリールームベリーベアー中野","ナーサリールームベリーベアーナカノ","私立認可保育所","","","中野区上高田1-39-14","","西武新宿線「新井薬師前」下車徒歩１０分","無","(03)6454-0190","","03-3389-7607","","株式会社ネス・コーポレーション","","67","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.ness-corpo.co.jp/nakano/guide/index.html","-","-","若干名","-","-","申込なし","","139.674231438242","35.7108104518585","子育て施設及び入所最低指数一覧"
"131148","34","東京都","中野区","東中野プチ・クレイシュ","ヒガシナカノプチ・クレイシュ","私立認可保育所","","","中野区東中野5-1-1","","ＪＲ総武線・地下鉄大江戸線「東中野駅」下車徒歩１分","無","(03)3365-0965","","","","株式会社こどもの森","","50","57日以上","月火水木金土","2024/07/05 7:00:00","2024/07/05 18:00:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","http://www.j3.s009v.squarestart.ne.jp/hoikuen/higashinakano.html","42","42","-","-","-","空きなし","","139.687369815882","35.7065466007174","子育て施設及び入所最低指数一覧"
"131148","35","東京都","中野区","キッズガーデン中野上高田","キッズガーデンナカノカミタカダ","私立認可保育所","","","中野区上高田2-36-2","","西武新宿線「新井薬師前」下車徒歩７分","無","(03)5942-7433","","03-5942-7434","","株式会社KidsSmileProject","","70","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.kidsgarden.co.jp/nursery/guide/nakanokamitakada/","-","-","若干名","-","申込なし","申込なし","","139.671591953086","35.7117908731661","子育て施設及び入所最低指数一覧"
"131148","36","東京都","中野区","江古田ここわ保育園","エゴタココワホイクエン","私立認可保育所","","","中野区江古田1-11-5","","都営大江戸線「新江古田」下車徒歩１３分","無","(03)3565-6292","","03-3565-6293","","株式会社ディアローグ","","60","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","http://ekoda-cocowa.com/","","-","空きなし","空きなし","申込なし","空きなし","","139.673919736639","35.7253139067651","子育て施設及び入所最低指数一覧"
"131148","37","東京都","中野区","なかみなみコスモ保育園","ナカミナミコスモホイクエン","私立認可保育所","","","中野区南台3-6-17","3階","東京メトロ丸ノ内線「中野富士見町」下車徒歩1１分","無","(03)5342-2921","","03-5342-2922","","株式会社コスモズ","","98","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","http://otaira.jp/group/view/12","-","41","空きなし","42","申込なし","申込なし","","139.668251946729","35.6857476944402","子育て施設及び入所最低指数一覧"
"131148","38","東京都","中野区","鷺宮クローバー保育園","サギノミヤクローバーホイクエン","私立認可保育所","","","中野区鷺宮2-4-3","","西武新宿線「都立家政」下車徒歩５分","無","(03)5327-8141","","03-5327-8148","","株式会社クローバーホールディングス","","58","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","http://clover-hoikuen.jp/hoiku5.html","","-","若干名","空きなし","申込なし","申込なし","","139.646527338486","35.7245684244588","子育て施設及び入所最低指数一覧"
"131148","39","東京都","中野区","キッズガーデン中野白鷺","キッズガーデンナカノシラサギ","私立認可保育所","","","中野区白鷺1-6-10","","西武新宿線「鷺ノ宮」下車徒歩９分","無","(03)6383-0035","","","","株式会社KidsSmileProject","","70","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.kidsgarden.co.jp/nursery/guide/nakanoshirasagi/","","42","42","若干名","申込なし","申込なし","","139.637288180749","35.7166184518838","子育て施設及び入所最低指数一覧"
"131148","40","東京都","中野区","にじいろ保育園江古田の杜","ニジイロホイクエンエゴタノモリ","私立認可保育所","","","中野区江古田3-14-1","1階","都営大江戸線「新江古田」下車徒歩９分","無","(03)5942-5565","","03-5942-5566","","ライクキッズ株式会社","","80","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.like-kn.co.jp/academy/establishment/nijiiro/egota/index.html","42","42","若干名","若干名","-","空きなし","","139.66641867434","35.7282095426175","子育て施設及び入所最低指数一覧"
"131148","41","東京都","中野区","中野打越保育園","ナカノウチコシホイクエン","私立認可保育所","","","中野区中野5-26-11","","ＪＲ中央線・東京メトロ地下鉄東西線「中野」下車徒歩６分","無","(03)3387-5117","","03-3387-3175","","社会福祉法人青柳保育会","","110","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.uchikoshihoikuen.com/","42","42","空きなし","42","若干名","申込なし","休日保育実施","139.668810522125","35.7078447380778","子育て施設及び入所最低指数一覧"
"131148","42","東京都","中野区","さくらさくみらい江原町","サクラサクミライエハラチョウ","私立認可保育所","","","中野区江原町1-46-1","","都営大江戸線「新江古田」下車徒歩５分","無","(03)6908-3139","","03-6908-3109","","株式会社さくらさくみらい","","67","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.sakura-39.jp/hoiku/eharacho/","-","42","-","-","-","申込なし","","139.674070840579","35.7307779036235","子育て施設及び入所最低指数一覧"
"131148","43","東京都","中野区","中野松が丘すきっぷ保育園","ナカノマツガオカスキップホイクエン","私立認可保育所","","","中野区松が丘1-26-2","","西武新宿線「新井薬師前」下車徒歩6分","無","(03)5942-4766","","03-5942-4767","","株式会社俊英館","","60","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://skiphist-n-matsugaoka.amebaownd.com/","-","-","若干名","-","申込なし","空きなし","","139.670722973057","35.7195817256493","子育て施設及び入所最低指数一覧"
"131148","44","東京都","中野区","グローバルキッズ沼袋園","グローバルキッズヌマブクロエン","私立認可保育所","","","中野区沼袋2-28-32","","西武新宿線「沼袋」下車徒歩6分","無","(03)5942-8626","","03-5942-8627","","株式会社グローバルキッズ","","70","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.gkids.co.jp/facilities/nursery_152.html","-","-","-","-","-","-","","139.66568554883","35.7222324631339","子育て施設及び入所最低指数一覧"
"131148","45","東京都","中野区","こどもヶ丘保育園野方園","コドモガオカホイクエンノガタエン","私立認可保育所","","","中野区野方6-38-2","","西武新宿線「野方」下車徒歩６分","無","(03)5364-9041","","03-5364-9042","","株式会社チャイルドビジョン","","72","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://childvision.jp/kodomogaokahoikuen/school/","42","42","空きなし","若干名","申込なし","申込なし","","139.649102162716","35.7215006426854","子育て施設及び入所最低指数一覧"
"131148","46","東京都","中野区","中野鷺ノ宮雲母保育園","ナカノサギノミヤキララホイクエン","私立認可保育所","","","中野区白鷺1-1-4","","西武新宿線「鷺ノ宮」下車徒歩12分","無","(03)6853-6190","","03-6853-6191","","株式会社モード・プランニング・ジャパン","","60","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.kirara-hoikuen.com/about/hoikuen/nakanosaginomiya/","-","42","空きなし","若干名","空きなし","申込なし","","139.640338054876","35.7157407028807","子育て施設及び入所最低指数一覧"
"131148","47","東京都","中野区","小学館アカデミーあらいやくし保育園","ショウガクカンアカデミーアライヤクシホイクエン","私立認可保育所","","","中野区新井5-17-2","2階","西武新宿線「新井薬師前」下車徒歩3分","無","(03)5318-0385","","03-5318-0386","","株式会社小学館アカデミー","","40","57日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 18:30:00","延長保育時間は20:30まで（延長受入年齢：57日以上）。","無","https://www.shopro.co.jp/hoiku/shisetsu/araiyakushi/","-","空きなし","若干名","-","-","申込なし","","139.670099422958","35.7153090783405","子育て施設及び入所最低指数一覧"
"131148","48","東京都","中野区","中野ここわ保育園","ナカノココワホイクエン","私立認可保育所","","","中野区中野5-4-7","","ＪＲ中央線又は東京メトロ地下鉄東西線「中野」下車徒歩11分","無","(03)5318-9963","","03-5318-9967","","株式会社ディアローグ","","72","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","http://nakano-cocowa.com/","-","42","若干名","-","-","申込なし","","139.672137708077","35.7091404369897","子育て施設及び入所最低指数一覧"
"131148","49","東京都","中野区","みらいえ保育園中野富士見町","ミライエホイクエンナカノフジミチョウ","私立認可保育所","","","中野区弥生町2-48-3","","東京メトロ丸ノ内線「中野富士見町」下車徒歩５分","無","(03)6382-5590","","03-6382-7189","","株式会社みらい開発研究所","","60","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","http://mirai123.com/nakano_huzimityou/","","-","若干名","-","申込なし","申込なし","","139.66955834765","35.6901201950549","子育て施設及び入所最低指数一覧"
