事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,E 製造業,平成18,2006,年平均,480203,6394,6347,480254,43819,1292,1423,43685
30人以上,E 製造業,平成19,2007,年平均,481158,5902,5555,481519,31804,1111,1082,31818
30人以上,E 製造業,平成20,2008,年平均,488011,5765,5457,488333,31494,808,1013,31275
30人以上,E 製造業,平成21,2009,年平均,501786,7592,7580,501686,27913,1014,1083,27956
30人以上,E 製造業,平成22,2010,年平均,488565,6793,7166,488191,27882,897,786,27994
30人以上,E 製造業,平成23,2011,年平均,483178,5829,6216,482789,29683,800,841,29644
30人以上,E 製造業,平成24,2012,年平均,523620,6486,6385,523724,27348,671,598,27419
30人以上,E 製造業,平成25,2013,年平均,515784,5959,6605,515152,28633,572,610,28581
30人以上,E 製造業,平成26,2014,年平均,511761,5523,5861,511441,28853,741,699,28877
30人以上,E 製造業,平成26,2014,1月,510462,3320,4822,508951,28364,402,965,27810
30人以上,E 製造業,平成26,2014,2月,508801,2877,4067,507629,27960,586,801,27727
30人以上,E 製造業,平成26,2014,3月,507465,3714,5243,505937,27891,398,572,27716
30人以上,E 製造業,平成26,2014,4月,504547,22216,10474,516260,29106,1513,796,29852
30人以上,E 製造業,平成26,2014,5月,521815,6767,8177,520407,28501,591,909,28181
30人以上,E 製造業,平成26,2014,6月,517953,3494,5953,515493,29220,1114,586,29749
30人以上,E 製造業,平成26,2014,7月,517707,5792,7052,516448,28950,1053,633,29369
30人以上,E 製造業,平成26,2014,8月,509733,2521,6097,506330,29970,294,994,29097
30人以上,E 製造業,平成26,2014,9月,512779,3188,4182,511790,28762,463,433,28787
30人以上,E 製造業,平成26,2014,10月,510447,6604,8051,509003,28699,652,704,28644
30人以上,E 製造業,平成26,2014,11月,509608,3214,3228,509631,29471,617,525,29526
30人以上,E 製造業,平成26,2014,12月,509820,2565,2980,509427,29337,1214,470,30059
30人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,35429,308,326,35412,1403,8,20,1391
30人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,33688,631,634,33683,3026,41,41,3026
30人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,33890,851,480,34260,2786,65,90,2762
30人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,30680,622,521,30780,487,15,14,488
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,30762,547,583,30726,666,22,10,678
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,30871,595,668,30799,875,37,15,896
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,28543,266,346,28469,2832,24,18,2832
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,21704,238,1071,20871,1749,19,161,1608
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,17742,234,322,17654,1405,33,13,1426
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,1月,18182,70,237,18014,1150,214,0,1365
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,2月,17994,186,121,18058,1385,0,0,1386
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,3月,18059,161,107,18112,1385,13,12,1387
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,4月,18112,1000,614,18498,1387,13,13,1387
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,5月,18498,129,173,18454,1387,0,4,1383
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,6月,18159,57,154,18063,1678,22,22,1677
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,7月,18359,739,1886,17211,1381,103,58,1427
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,8月,17212,88,212,17087,1426,13,0,1440
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,9月,17088,36,48,17075,1439,0,0,1440
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,10月,17076,195,185,17085,1439,0,45,1395
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,11月,17086,64,69,17080,1394,13,0,1408
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,12月,17081,88,52,17116,1407,0,0,1408
30人以上,G 情報通信業,平成18,2006,年平均,476250,8987,8581,476658,20439,972,1095,20313
30人以上,G 情報通信業,平成19,2007,年平均,482211,6955,6174,483015,19329,782,723,19366
30人以上,G 情報通信業,平成20,2008,年平均,491593,6565,5263,492893,24748,1357,1112,24995
30人以上,G 情報通信業,平成21,2009,年平均,604438,7871,7284,605035,22271,612,821,22053
30人以上,G 情報通信業,平成22,2010,年平均,606519,7194,6943,606769,15097,480,589,14989
30人以上,G 情報通信業,平成23,2011,年平均,613216,6928,6985,613180,13882,478,551,13788
30人以上,G 情報通信業,平成24,2012,年平均,625330,6601,7460,624478,18501,911,767,18638
30人以上,G 情報通信業,平成25,2013,年平均,620167,6481,6981,619672,16069,666,705,16025
30人以上,G 情報通信業,平成26,2014,年平均,628384,7363,5916,629822,14408,686,527,14575
30人以上,G 情報通信業,平成26,2014,1月,614485,3695,4473,613706,15329,1186,639,15877
30人以上,G 情報通信業,平成26,2014,2月,614771,2092,3509,613368,14812,741,309,15230
30人以上,G 情報通信業,平成26,2014,3月,611814,5694,4175,613334,16784,435,1265,15953
30人以上,G 情報通信業,平成26,2014,4月,611692,32148,12057,631823,17595,849,1129,17275
30人以上,G 情報通信業,平成26,2014,5月,630357,9989,8544,631803,18741,357,390,18707
30人以上,G 情報通信業,平成26,2014,6月,637790,4546,4724,637611,12720,98,346,12473
30人以上,G 情報通信業,平成26,2014,7月,636861,8134,9384,635610,13223,452,258,13418
30人以上,G 情報通信業,平成26,2014,8月,637575,4635,4912,637298,11453,202,575,11080
30人以上,G 情報通信業,平成26,2014,9月,635562,3819,4250,635131,12816,512,197,13131
30人以上,G 情報通信業,平成26,2014,10月,635228,6814,5928,636113,13034,2619,663,14991
30人以上,G 情報通信業,平成26,2014,11月,638196,3260,4721,636750,12908,406,290,13009
30人以上,G 情報通信業,平成26,2014,12月,636279,3531,4318,635322,13480,371,267,13754
30人以上,"H 運輸業,郵便業",平成18,2006,年平均,229312,3129,3451,228983,34539,1171,1002,34713
30人以上,"H 運輸業,郵便業",平成19,2007,年平均,227374,3986,3900,227476,30701,802,845,30643
30人以上,"H 運輸業,郵便業",平成20,2008,年平均,228860,4029,3992,228899,28135,647,795,27986
30人以上,"H 運輸業,郵便業",平成21,2009,年平均,258205,4274,4059,258425,31097,1180,1058,31214
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,259605,4319,4460,259448,30388,1072,1115,30361
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,259624,3971,3702,259896,32770,1324,1234,32857
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,320144,4454,4958,319634,52520,1165,1503,52189
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,310468,4359,4934,309905,56838,1589,1315,57100
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,300975,4463,4431,301035,63737,1954,1585,64079
30人以上,"H 運輸業,郵便業",平成26,2014,1月,303309,1070,2987,301394,60643,1571,986,61226
30人以上,"H 運輸業,郵便業",平成26,2014,2月,303151,3021,2912,303259,59469,2429,1442,60457
30人以上,"H 運輸業,郵便業",平成26,2014,3月,304323,3484,7203,300630,59393,1168,1541,58994
30人以上,"H 運輸業,郵便業",平成26,2014,4月,301354,16750,9943,308136,58270,3374,2454,59215
30人以上,"H 運輸業,郵便業",平成26,2014,5月,303883,3456,4551,303005,63468,2047,1706,63592
30人以上,"H 運輸業,郵便業",平成26,2014,6月,302675,3450,5182,300942,63922,2013,3087,62849
30人以上,"H 運輸業,郵便業",平成26,2014,7月,302905,4372,5003,302275,60886,1605,1019,61471
30人以上,"H 運輸業,郵便業",平成26,2014,8月,299578,3185,2414,300349,64168,1108,1480,63796
30人以上,"H 運輸業,郵便業",平成26,2014,9月,295394,2935,3203,295127,68751,1357,1477,68630
30人以上,"H 運輸業,郵便業",平成26,2014,10月,293381,5864,4017,295257,70376,2871,1123,72095
30人以上,"H 運輸業,郵便業",平成26,2014,11月,299720,2872,2292,300362,67632,2849,888,69531
30人以上,"H 運輸業,郵便業",平成26,2014,12月,302030,3102,3459,301673,67863,1053,1815,67101
30人以上,"I 卸売業,小売業",平成18,2006,年平均,654698,12510,9211,657998,161881,4874,4902,161851
30人以上,"I 卸売業,小売業",平成19,2007,年平均,647094,9609,9633,647425,182278,5530,5692,181762
30人以上,"I 卸売業,小売業",平成20,2008,年平均,682402,13185,9387,686432,158974,4479,4649,158572
30人以上,"I 卸売業,小売業",平成21,2009,年平均,704188,13234,11200,706303,160063,4197,3703,160476
30人以上,"I 卸売業,小売業",平成22,2010,年平均,713088,9880,10845,712125,154344,4355,4082,154615
30人以上,"I 卸売業,小売業",平成23,2011,年平均,699494,9272,10396,698303,161075,3959,3038,162064
30人以上,"I 卸売業,小売業",平成24,2012,年平均,687222,8334,10935,684591,214903,4362,4506,214790
30人以上,"I 卸売業,小売業",平成25,2013,年平均,658819,6817,7930,657704,207709,4091,4314,207488
30人以上,"I 卸売業,小売業",平成26,2014,年平均,650741,7754,7625,650843,209597,4364,4560,209428
30人以上,"I 卸売業,小売業",平成26,2014,1月,655171,4234,5328,654071,204710,3423,4406,203733
30人以上,"I 卸売業,小売業",平成26,2014,2月,659133,7171,6140,660163,198671,3525,5565,196632
30人以上,"I 卸売業,小売業",平成26,2014,3月,637190,4993,8311,633862,219605,3929,4935,218609
30人以上,"I 卸売業,小売業",平成26,2014,4月,644216,30863,15871,659117,208255,4796,6823,206319
30人以上,"I 卸売業,小売業",平成26,2014,5月,653705,7654,8063,653151,211731,6010,5172,212714
30人以上,"I 卸売業,小売業",平成26,2014,6月,656339,6922,8975,654308,209526,4330,4550,209284
30人以上,"I 卸売業,小売業",平成26,2014,7月,652963,6750,7125,652579,210629,4945,3412,212171
30人以上,"I 卸売業,小売業",平成26,2014,8月,653764,5036,7614,651181,210986,2730,4787,208934
30人以上,"I 卸売業,小売業",平成26,2014,9月,652246,3959,6423,649767,207869,4303,4229,207958
30人以上,"I 卸売業,小売業",平成26,2014,10月,642072,8777,8105,642738,215653,5397,4070,216986
30人以上,"I 卸売業,小売業",平成26,2014,11月,656585,3571,4892,655288,203139,4818,3322,204611
30人以上,"I 卸売業,小売業",平成26,2014,12月,645504,3116,4655,643891,214395,4162,3446,215185
30人以上,"J 金融業,保険業",平成18,2006,年平均,285098,6438,5493,286033,22865,569,443,23001
30人以上,"J 金融業,保険業",平成19,2007,年平均,306547,7775,6142,308181,19733,459,422,19769
30人以上,"J 金融業,保険業",平成20,2008,年平均,313900,6005,5952,313951,20570,572,382,20762
30人以上,"J 金融業,保険業",平成21,2009,年平均,293478,6294,5755,294012,14433,428,344,14522
30人以上,"J 金融業,保険業",平成22,2010,年平均,302201,6758,6325,302633,14263,298,236,14325
30人以上,"J 金融業,保険業",平成23,2011,年平均,300486,5165,5236,300411,16388,254,259,16387
30人以上,"J 金融業,保険業",平成24,2012,年平均,294696,5687,6237,294142,28519,777,452,28846
30人以上,"J 金融業,保険業",平成25,2013,年平均,291774,5635,5666,291742,30798,571,585,30784
30人以上,"J 金融業,保険業",平成26,2014,年平均,290484,4776,4908,290464,30310,500,559,30139
30人以上,"J 金融業,保険業",平成26,2014,1月,290034,3240,4243,289030,31195,420,609,31007
30人以上,"J 金融業,保険業",平成26,2014,2月,288640,3833,5295,287179,31397,495,202,31689
30人以上,"J 金融業,保険業",平成26,2014,3月,288223,2585,3157,287651,30645,453,560,30538
30人以上,"J 金融業,保険業",平成26,2014,4月,286621,22126,15252,293494,31568,830,1139,31260
30人以上,"J 金融業,保険業",平成26,2014,5月,294002,3541,4543,292999,30752,446,786,30413
30人以上,"J 金融業,保険業",平成26,2014,6月,293249,1947,3892,291304,30163,364,353,30174
30人以上,"J 金融業,保険業",平成26,2014,7月,290514,4194,4935,289774,30964,690,507,31146
30人以上,"J 金融業,保険業",平成26,2014,8月,290515,2878,3355,290038,30405,361,409,30357
30人以上,"J 金融業,保険業",平成26,2014,9月,291236,2665,2319,291581,29159,548,438,29270
30人以上,"J 金融業,保険業",平成26,2014,10月,290997,6433,7196,291578,29854,558,906,28162
30人以上,"J 金融業,保険業",平成26,2014,11月,290786,2631,2851,290565,28954,462,332,29085
30人以上,"J 金融業,保険業",平成26,2014,12月,290987,1240,1857,290371,28663,376,464,28574
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,90842,1309,1206,90937,18927,513,505,18942
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,91175,1678,1552,91303,19425,502,517,19410
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,103046,1444,1461,103021,26971,684,679,26985
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,102357,1342,1375,102324,26201,650,739,26112
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,108776,1542,1410,108911,20733,489,486,20733
30人以上,"K 不動産業,物品賃貸業",平成26,2014,1月,104191,1432,1108,104523,23989,547,396,24132
30人以上,"K 不動産業,物品賃貸業",平成26,2014,2月,106349,698,886,106148,22306,534,412,22441
30人以上,"K 不動産業,物品賃貸業",平成26,2014,3月,107327,891,1399,106826,21262,461,608,21108
30人以上,"K 不動産業,物品賃貸業",平成26,2014,4月,106582,6336,3450,109483,21352,998,1168,21167
30人以上,"K 不動産業,物品賃貸業",平成26,2014,5月,111188,1114,1368,110934,19462,306,547,19221
30人以上,"K 不動産業,物品賃貸業",平成26,2014,6月,110253,1032,1306,109980,19902,413,277,20037
30人以上,"K 不動産業,物品賃貸業",平成26,2014,7月,110382,1809,1653,110546,19635,517,498,19646
30人以上,"K 不動産業,物品賃貸業",平成26,2014,8月,110506,1007,1075,110439,19686,456,530,19611
30人以上,"K 不動産業,物品賃貸業",平成26,2014,9月,108707,1141,1294,108554,21343,472,446,21369
30人以上,"K 不動産業,物品賃貸業",平成26,2014,10月,109187,1727,1647,109277,20736,354,263,20817
30人以上,"K 不動産業,物品賃貸業",平成26,2014,11月,109375,669,1072,108973,20719,314,331,20701
30人以上,"K 不動産業,物品賃貸業",平成26,2014,12月,111270,646,658,111257,18404,501,360,18546
30人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,215648,2300,2520,215438,9650,307,338,9609
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,214285,2597,2682,214197,8632,358,381,8612
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,215301,4872,3598,216586,4228,239,227,4229
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,235764,7145,4827,238091,4849,330,244,4926
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,261184,7152,6140,262192,5609,306,332,5586
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,1月,248682,9840,3829,254693,5615,263,263,5615
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,2月,255954,6137,3557,258534,4354,161,169,4346
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,3月,258021,7280,6324,258968,4859,293,414,4747
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,4月,258193,18476,9723,266915,5522,495,880,5168
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,5月,267088,5288,3837,268539,4995,205,84,5116
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,6月,268081,8037,9636,266481,5574,139,361,5353
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,7月,266383,7844,10321,263907,5451,276,157,5569
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,8月,264682,5705,4477,265910,4794,424,269,4949
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,9月,262361,2055,2732,261685,8498,494,652,8339
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,10月,264333,6045,10097,260282,5691,297,218,5769
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,11月,260258,4515,4289,260484,5793,247,194,5846
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,12月,260169,4599,4860,259907,6161,373,319,6216
30人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,94667,2052,2140,94586,131258,4923,5642,130532
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,94112,1729,2068,93802,121057,4515,4830,120713
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,106536,2138,1848,106833,120786,5224,4500,121503
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,111643,2660,2476,111798,124594,4855,4866,124612
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,115661,2052,2243,115738,122091,5438,5141,122120
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,1月,113133,873,1498,112511,123808,3393,4272,122926
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,2月,120386,1980,2532,119832,115051,4543,3363,116233
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,3月,115167,2048,2722,114514,120898,7018,6329,121566
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,4月,114529,4823,3879,118626,121551,6749,8523,116624
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,5月,114501,2075,1539,115077,120749,6495,4196,123008
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,6月,117414,1276,1516,117171,120671,6262,4000,122936
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,7月,116850,2198,2520,116531,123257,5625,5244,123635
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,8月,115543,2297,1844,115988,124623,5692,4842,125481
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,9月,118969,822,2426,117370,122500,4098,5361,121232
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,10月,115311,1953,2534,114730,123291,5291,4889,123693
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,11月,111019,1801,2629,110194,127404,5549,6746,126204
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,12月,115112,2482,1277,116317,121286,4535,3924,121897
30人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,65692,1049,1401,65339,37779,1089,1268,37601
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,63543,1185,1270,63469,36635,1110,1280,36454
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,79599,1068,1245,79391,36548,895,966,36508
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,78613,1105,1138,78575,37282,1423,1238,37472
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,78292,1086,975,78397,39760,1093,920,39940
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,1月,75110,928,873,75105,40883,319,785,40477
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,2月,81053,490,834,80709,34529,1514,989,35054
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,3月,75736,1829,1852,75712,40027,984,323,40689
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,4月,77167,3781,1918,79045,39234,1761,1890,39090
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,5月,80976,1194,1303,80865,37159,1602,856,37907
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,6月,80624,506,699,80429,38148,1668,836,38982
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,7月,77497,702,552,77647,41914,1034,1096,41852
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,8月,75367,763,712,75418,44132,614,706,44040
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,9月,75882,787,865,75774,43576,1052,1295,43363
