事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,D 建設業,平成26,2014,10月,21,178.1,158.6,19.5,16.6,124.4,123.7,0.7
５人以上,D 建設業,平成26,2014,11月,21.5,184,161.1,22.9,16.3,121.8,120.8,1
５人以上,D 建設業,平成26,2014,12月,20.3,174.2,151.8,22.4,16.2,120.3,119.5,0.8
５人以上,E 製造業,平成18,2006,年平均,19.8,166.9,152.8,14.1,18.1,132.2,125.8,6.4
５人以上,E 製造業,平成19,2007,年平均,19.7,164.4,150.9,13.5,17.4,111.7,108.1,3.6
５人以上,E 製造業,平成20,2008,年平均,19.5,161.8,149.3,12.5,16.9,107.4,104.6,2.8
５人以上,E 製造業,平成21,2009,年平均,19.2,159.3,148.8,10.5,16.9,116.8,110.3,6.5
５人以上,E 製造業,平成22,2010,年平均,19.5,162,150.5,11.5,17.4,126.9,118,8.9
５人以上,E 製造業,平成23,2011,年平均,19.4,161.8,150.1,11.7,16.9,123.8,116.4,7.4
５人以上,E 製造業,平成24,2012,年平均,19.5,162.9,149.7,13.2,17,120,112.7,7.3
５人以上,E 製造業,平成25,2013,年平均,19.1,160.9,147.3,13.6,16.9,120.3,112.2,8.1
５人以上,E 製造業,平成26,2014,年平均,19.1,160.5,147.3,13.2,17.1,121.3,113.3,8
５人以上,E 製造業,平成26,2014,1月,17.4,145.5,133.7,11.8,15.5,111.1,103.6,7.5
５人以上,E 製造業,平成26,2014,2月,19,159.3,145.5,13.8,16.8,118.5,111.2,7.3
５人以上,E 製造業,平成26,2014,3月,18.8,158,143.9,14.1,16.6,118.2,110.1,8.1
５人以上,E 製造業,平成26,2014,4月,19.8,166.4,152.3,14.1,17.5,126.1,117,9.1
５人以上,E 製造業,平成26,2014,5月,18.5,155,142.4,12.6,16.6,119.4,111.3,8.1
５人以上,E 製造業,平成26,2014,6月,19.9,166.1,153.7,12.4,18.3,128.2,120.2,8
５人以上,E 製造業,平成26,2014,7月,20.5,171.1,158,13.1,17.8,124.5,116.9,7.6
５人以上,E 製造業,平成26,2014,8月,18.7,156,143.9,12.1,16.3,117.6,109.6,8
５人以上,E 製造業,平成26,2014,9月,18.9,158,145.3,12.7,17.3,120.7,113,7.7
５人以上,E 製造業,平成26,2014,10月,19.9,166.7,152.9,13.8,17.5,122.4,114.8,7.6
５人以上,E 製造業,平成26,2014,11月,19.6,164.6,150.8,13.8,17.8,127.3,118.8,8.5
５人以上,E 製造業,平成26,2014,12月,18.8,158.3,144.9,13.4,17,121.2,112.4,8.8
５人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,19.2,162.6,146.4,16.2,16,105,103.3,1.7
５人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,19.2,160.7,145.7,15,15.9,118.9,115.4,3.5
５人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,19,159.6,145.1,14.5,16,121.4,118,3.4
５人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,18.9,164.4,143.8,20.6,15.8,108.8,108.6,0.2
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,19.1,164.8,144.2,20.6,16.9,120.5,120.3,0.2
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.4,169.5,143.8,25.7,18.2,129.4,128.5,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,19.5,168.2,148.6,19.6,17.3,131.1,129.8,1.3
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.6,161.4,141.3,20.1,16.4,124.6,123.4,1.2
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.8,163.9,142,21.9,15.7,119.7,119,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,1月,17.8,155,133.8,21.2,16.4,124,123.6,0.4
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,2月,17.8,156.4,134.6,21.8,15,114,113.6,0.4
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,3月,18.7,166.2,140.9,25.3,15.8,120.2,119.5,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,4月,20.1,175.6,152.4,23.2,17.1,130.9,130,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,5月,18.4,159.6,139.1,20.5,15.5,119.7,118.5,1.2
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,6月,20,173.3,151.8,21.5,16.7,127.5,126.7,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,7月,20.1,174.8,152.5,22.3,16.6,128.3,126.6,1.7
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,8月,18.5,159.6,139.9,19.7,15.3,116.8,116,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,9月,18.4,160.3,139,21.3,15.2,115.4,115,0.4
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,10月,20.6,180,156.1,23.9,16.5,125.9,125.5,0.4
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,11月,17.3,152.5,130.3,22.2,13.7,104.1,103.8,0.3
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,12月,17.6,152.5,132.6,19.9,14.9,113.2,112.9,0.3
５人以上,G 情報通信業,平成18,2006,年平均,19.3,166.4,146,20.4,16.1,117.5,101.6,15.9
５人以上,G 情報通信業,平成19,2007,年平均,19.5,168.3,147.9,20.4,15,104.9,97.5,7.4
５人以上,G 情報通信業,平成20,2008,年平均,19.4,168,147.9,20.1,16.5,120.2,106.3,13.9
５人以上,G 情報通信業,平成21,2009,年平均,19.3,166.7,145.8,20.9,15.1,96.1,92.1,4
５人以上,G 情報通信業,平成22,2010,年平均,19.3,166.6,145.4,21.2,15.8,102.2,98.3,3.9
５人以上,G 情報通信業,平成23,2011,年平均,19.2,166.8,145.5,21.3,15.3,100.5,97.3,3.2
５人以上,G 情報通信業,平成24,2012,年平均,19.6,169.9,149.5,20.4,13.3,93.3,88,5.3
５人以上,G 情報通信業,平成25,2013,年平均,19.3,166.4,146.6,19.8,12.9,89,83.8,5.2
５人以上,G 情報通信業,平成26,2014,年平均,19.2,165.5,145.9,19.6,13.4,89.1,84,5.1
５人以上,G 情報通信業,平成26,2014,1月,18,155.6,136.1,19.5,12.6,87.2,81.7,5.5
５人以上,G 情報通信業,平成26,2014,2月,18.4,159.3,139.5,19.8,12.4,88.4,82.2,6.2
５人以上,G 情報通信業,平成26,2014,3月,19,165.1,144.3,20.8,13.5,96,89.5,6.5
５人以上,G 情報通信業,平成26,2014,4月,19.9,171.9,151.2,20.7,11.9,79.7,75.1,4.6
５人以上,G 情報通信業,平成26,2014,5月,19,164,143.9,20.1,12.1,80.8,76.7,4.1
５人以上,G 情報通信業,平成26,2014,6月,19.9,170.8,151.1,19.7,14.1,91.9,86.7,5.2
５人以上,G 情報通信業,平成26,2014,7月,20.9,178.9,158.5,20.4,14.2,89.2,84.7,4.5
５人以上,G 情報通信業,平成26,2014,8月,18.8,162.5,143.4,19.1,12.9,84.4,79.2,5.2
５人以上,G 情報通信業,平成26,2014,9月,18.9,163,143.8,19.2,13.9,90.8,86.3,4.5
５人以上,G 情報通信業,平成26,2014,10月,20.3,173.4,154.3,19.1,15.3,98.2,93,5.2
５人以上,G 情報通信業,平成26,2014,11月,18.5,159.7,141,18.7,13.8,90.3,86.2,4.1
５人以上,G 情報通信業,平成26,2014,12月,18.6,161.5,143.2,18.3,14.6,94.4,88.7,5.7
５人以上,"H 運輸業,郵便業",平成18,2006,年平均,20.3,182.5,155.4,27.1,12.7,76.3,70.7,5.6
５人以上,"H 運輸業,郵便業",平成19,2007,年平均,20.5,181,155.3,25.7,16,107.7,98.1,9.6
５人以上,"H 運輸業,郵便業",平成20,2008,年平均,20.5,183.2,158.4,24.8,15.5,106.8,97.9,8.9
５人以上,"H 運輸業,郵便業",平成21,2009,年平均,20.3,176.6,154,22.6,16.2,108.4,97.9,10.5
５人以上,"H 運輸業,郵便業",平成22,2010,年平均,20.3,177.2,154.4,22.8,16.3,109.7,100.5,9.2
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,20.3,178.2,155.3,22.9,16.2,108,99.3,8.7
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,20,180,158.5,21.5,17.8,109,100.1,8.9
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.6,177.3,156.4,20.9,17.6,111.5,101.2,10.3
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,19.5,177.8,155.7,22.1,16.8,102.9,93.5,9.4
５人以上,"H 運輸業,郵便業",平成26,2014,1月,19,172,148.4,23.6,16.6,102.5,89.6,12.9
５人以上,"H 運輸業,郵便業",平成26,2014,2月,19.1,173.8,153.2,20.6,16.8,103.1,93.3,9.8
５人以上,"H 運輸業,郵便業",平成26,2014,3月,19.1,176.2,153.1,23.1,15.9,101.3,90.5,10.8
５人以上,"H 運輸業,郵便業",平成26,2014,4月,20,190.8,168.8,22,16.8,105.9,95.1,10.8
５人以上,"H 運輸業,郵便業",平成26,2014,5月,19.3,174.3,153.6,20.7,16.9,99.5,91.1,8.4
５人以上,"H 運輸業,郵便業",平成26,2014,6月,19.9,179.6,159.1,20.5,17.2,102.6,94.1,8.5
５人以上,"H 運輸業,郵便業",平成26,2014,7月,20.2,181.5,158.6,22.9,17.6,106.6,96,10.6
５人以上,"H 運輸業,郵便業",平成26,2014,8月,19.9,181.6,160.1,21.5,16.4,101,92.9,8.1
５人以上,"H 運輸業,郵便業",平成26,2014,9月,19.1,169.1,150.6,18.5,17,98.6,90.1,8.5
５人以上,"H 運輸業,郵便業",平成26,2014,10月,19.7,175.7,154.5,21.2,16.1,98.7,91.5,7.2
５人以上,"H 運輸業,郵便業",平成26,2014,11月,19.6,181,156.3,24.7,17.5,104,97.1,6.9
５人以上,"H 運輸業,郵便業",平成26,2014,12月,19.5,178,152.1,25.9,17.3,111.2,99.9,11.3
５人以上,"I 卸売業,小売業",平成18,2006,年平均,20.3,164.6,155,9.6,15.9,94.8,92.4,2.4
５人以上,"I 卸売業,小売業",平成19,2007,年平均,20.3,165.7,155.9,9.8,15.7,96.4,93.3,3.1
５人以上,"I 卸売業,小売業",平成20,2008,年平均,20.2,163.7,154.5,9.2,15.6,95.6,92.4,3.2
５人以上,"I 卸売業,小売業",平成21,2009,年平均,20,161.3,151.8,9.5,14.9,89.7,87.1,2.6
５人以上,"I 卸売業,小売業",平成22,2010,年平均,20,162,152.6,9.4,15.1,92.4,90.2,2.2
５人以上,"I 卸売業,小売業",平成23,2011,年平均,19.8,160.2,151.5,8.7,15,91.9,89.4,2.5
５人以上,"I 卸売業,小売業",平成24,2012,年平均,20.1,162.9,153.5,9.4,15.7,94.4,92.5,1.9
５人以上,"I 卸売業,小売業",平成25,2013,年平均,20,163.7,153.3,10.4,15.4,92.5,90.5,2
５人以上,"I 卸売業,小売業",平成26,2014,年平均,20,163.7,153.5,10.2,15.3,92.6,90.3,2.3
５人以上,"I 卸売業,小売業",平成26,2014,1月,18.7,152.9,142.9,10,15.1,91.9,89.3,2.6
５人以上,"I 卸売業,小売業",平成26,2014,2月,19.6,160.5,150.4,10.1,15,91,88.7,2.3
５人以上,"I 卸売業,小売業",平成26,2014,3月,19.6,161.7,150.9,10.8,15,90.7,88.2,2.5
５人以上,"I 卸売業,小売業",平成26,2014,4月,20.6,171.1,159.4,11.7,15.6,95.1,92.5,2.6
５人以上,"I 卸売業,小売業",平成26,2014,5月,19.8,161.7,151.3,10.4,15.1,92.8,90.6,2.2
５人以上,"I 卸売業,小売業",平成26,2014,6月,20.8,170.9,160.9,10,15.7,95,92.8,2.2
５人以上,"I 卸売業,小売業",平成26,2014,7月,20.9,170.7,160.7,10,15.5,92.9,90.4,2.5
５人以上,"I 卸売業,小売業",平成26,2014,8月,19.4,158.6,149,9.6,15.2,91.5,89.3,2.2
５人以上,"I 卸売業,小売業",平成26,2014,9月,19.9,162.8,153.4,9.4,15.3,93.3,91,2.3
５人以上,"I 卸売業,小売業",平成26,2014,10月,20.5,167.8,157.6,10.2,15.2,91.6,89.6,2
５人以上,"I 卸売業,小売業",平成26,2014,11月,19.9,163.6,153.2,10.4,15.3,92.6,90.4,2.2
５人以上,"I 卸売業,小売業",平成26,2014,12月,19.8,162.5,152.1,10.4,15.3,93.3,90.8,2.5
５人以上,"J 金融業,保険業",平成18,2006,年平均,19.4,158.2,143.2,15,16.7,114.3,110.3,4
５人以上,"J 金融業,保険業",平成19,2007,年平均,19.3,157.8,142.5,15.3,15.7,106.2,101.7,4.5
５人以上,"J 金融業,保険業",平成20,2008,年平均,19.1,156.8,141.8,15,15.5,103.7,99.7,4
５人以上,"J 金融業,保険業",平成21,2009,年平均,19.2,159.7,143.5,16.2,15.8,104.9,101.3,3.6
５人以上,"J 金融業,保険業",平成22,2010,年平均,19.2,159.9,143.8,16.1,16.1,109.4,105.8,3.6
５人以上,"J 金融業,保険業",平成23,2011,年平均,19.2,159.6,144,15.6,16,108.6,104.9,3.7
５人以上,"J 金融業,保険業",平成24,2012,年平均,19.5,161,144,17,16.4,108,103.9,4.1
５人以上,"J 金融業,保険業",平成25,2013,年平均,19.2,160.6,142.7,17.9,16.1,106,101.4,4.6
５人以上,"J 金融業,保険業",平成26,2014,年平均,19.1,159.8,141.5,18.3,15.7,102.1,97.9,4.2
５人以上,"J 金融業,保険業",平成26,2014,1月,18.1,150.8,133.7,17.1,15.3,100,95.6,4.4
５人以上,"J 金融業,保険業",平成26,2014,2月,17.9,149.8,132.6,17.2,15.2,98,94.1,3.9
５人以上,"J 金融業,保険業",平成26,2014,3月,18.6,155.9,137.4,18.5,15.3,99.9,95.4,4.5
５人以上,"J 金融業,保険業",平成26,2014,4月,20.1,167.7,148.1,19.6,16.1,105.5,100.5,5
５人以上,"J 金融業,保険業",平成26,2014,5月,19.3,161.9,142.7,19.2,16,105.7,100.7,5
５人以上,"J 金融業,保険業",平成26,2014,6月,19.9,165.9,147.4,18.5,16.3,106.6,102,4.6
５人以上,"J 金融業,保険業",平成26,2014,7月,20.6,171.3,152.5,18.8,16.7,107.4,103.4,4
５人以上,"J 金融業,保険業",平成26,2014,8月,19,158.6,140.5,18.1,15.9,102.6,98.8,3.8
５人以上,"J 金融業,保険業",平成26,2014,9月,18.8,156.3,139.7,16.6,15.5,101.1,97.2,3.9
５人以上,"J 金融業,保険業",平成26,2014,10月,20.3,170.1,150.5,19.6,15.8,101.6,97.5,4.1
５人以上,"J 金融業,保険業",平成26,2014,11月,17.9,151.7,132.5,19.2,15.4,99.5,95.6,3.9
５人以上,"J 金融業,保険業",平成26,2014,12月,18.9,157.4,139.9,17.5,15.2,97.2,93.6,3.6
５人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,20,165.2,151.4,13.8,16.6,103.1,99.9,3.2
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,20.1,164.6,151.1,13.5,16,98.3,95.5,2.8
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,20.3,165.9,154.1,11.8,15.7,90.1,87,3.1
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.9,162.5,151,11.5,16.3,88.7,85.2,3.5
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.8,165.1,150.9,14.2,15.7,94.3,89.3,5
５人以上,"K 不動産業,物品賃貸業",平成26,2014,1月,18.6,154,141.1,12.9,15.3,91.5,86.9,4.6
５人以上,"K 不動産業,物品賃貸業",平成26,2014,2月,19.2,159.1,145.9,13.2,15.7,95.7,91.3,4.4
５人以上,"K 不動産業,物品賃貸業",平成26,2014,3月,19.9,165.1,150.2,14.9,16.1,96.6,91.2,5.4
５人以上,"K 不動産業,物品賃貸業",平成26,2014,4月,20.5,174.1,157.8,16.3,16.4,98.1,93.1,5
５人以上,"K 不動産業,物品賃貸業",平成26,2014,5月,19.8,166.1,151.9,14.2,15.9,95.1,90.3,4.8
５人以上,"K 不動産業,物品賃貸業",平成26,2014,6月,20.7,173.2,158.5,14.7,16.7,97.4,92.9,4.5
５人以上,"K 不動産業,物品賃貸業",平成26,2014,7月,21,174.4,159.7,14.7,15.7,94.7,89.6,5.1
５人以上,"K 不動産業,物品賃貸業",平成26,2014,8月,19.4,160.7,148,12.7,15.3,92.8,87.8,5
５人以上,"K 不動産業,物品賃貸業",平成26,2014,9月,19.4,161.9,148.2,13.7,15.7,92.3,87.1,5.2
５人以上,"K 不動産業,物品賃貸業",平成26,2014,10月,20.6,169.7,155.2,14.5,15.3,91.1,86,5.1
５人以上,"K 不動産業,物品賃貸業",平成26,2014,11月,19.8,165.8,150.6,15.2,15.6,94.2,89.5,4.7
５人以上,"K 不動産業,物品賃貸業",平成26,2014,12月,18.7,156.3,142.4,13.9,14.9,91.6,85.4,6.2
５人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,19.7,164.2,146.6,17.6,14.2,94.3,92.1,2.2
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.6,163,146,17,15.6,107.7,105.1,2.6
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,20,169.9,149.9,20,15.5,107.6,104.6,3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.8,168.9,147.9,21,14,95.2,91.5,3.7
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.7,168.7,147.4,21.3,13.7,91.4,88.6,2.8
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,1月,17.6,149.4,130.8,18.6,13,85.4,83.3,2.1
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,2月,19.5,167.3,145.4,21.9,13.7,89.2,86.2,3
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,3月,19.7,169.2,145.8,23.4,14,95.2,90.5,4.7
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,4月,21,181.9,158.1,23.8,13.4,89.5,87,2.5
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,5月,19.7,169.9,146.7,23.2,13.7,91.4,88.9,2.5
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,6月,20.6,175.8,153.9,21.9,14.4,93.6,91.3,2.3
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,7月,21.1,180.3,158,22.3,15.2,99.5,96.5,3
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,8月,19.1,162.8,143,19.8,12.7,91.7,88.2,3.5
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,9月,19,158.5,140.6,17.9,13.9,96.1,92.5,3.6
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,10月,20.3,173.1,152,21.1,14.1,92.9,90.8,2.1
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,11月,20.1,171,149.9,21.1,13.5,86.4,84.4,2
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,12月,19.1,164.1,143.8,20.3,13,85.7,83.1,2.6
５人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,21.7,177.2,163.6,13.6,13.7,82.7,80,2.7
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,21,180,166.9,13.1,13.5,78.2,76.2,2
