男[歳],旭丘１丁目[人],旭丘２丁目[人],小竹町１丁目[人],小竹町２丁目[人],栄町[人],羽沢１丁目[人],羽沢２丁目[人],羽沢３丁目[人],豊玉上１丁目[人],豊玉上２丁目[人],豊玉中１丁目[人],豊玉中２丁目[人],豊玉中３丁目[人],豊玉中４丁目[人],豊玉南１丁目[人],豊玉南２丁目[人],豊玉南３丁目[人],豊玉北１丁目[人],豊玉北２丁目[人],豊玉北３丁目[人],豊玉北４丁目[人],豊玉北５丁目[人],豊玉北６丁目[人],中村１丁目[人],中村２丁目[人],中村３丁目[人],中村南１丁目[人],中村南２丁目[人],中村南３丁目[人],中村北１丁目[人],中村北２丁目[人],中村北３丁目[人],中村北４丁目[人],桜台１丁目[人],桜台２丁目[人],桜台３丁目[人],桜台４丁目[人],桜台５丁目[人],桜台６丁目[人],練馬１丁目[人],練馬２丁目[人],練馬３丁目[人],練馬４丁目[人],向山１丁目[人],向山２丁目[人],向山３丁目[人],向山４丁目[人],貫井１丁目[人],貫井２丁目[人],貫井３丁目[人],貫井４丁目[人],貫井５丁目[人],錦１丁目[人],錦２丁目[人],氷川台１丁目[人],氷川台２丁目[人],氷川台３丁目[人],氷川台４丁目[人],平和台１丁目[人],平和台２丁目[人],平和台３丁目[人],平和台４丁目[人],早宮１丁目[人],早宮２丁目[人],早宮３丁目[人],早宮４丁目[人],春日町１丁目[人],春日町２丁目[人],春日町３丁目[人],春日町４丁目[人],春日町５丁目[人],春日町６丁目[人],高松１丁目[人],高松２丁目[人],高松３丁目[人],高松４丁目[人],高松５丁目[人],高松６丁目[人],北町１丁目[人],北町２丁目[人],北町３丁目[人],北町４丁目[人],北町５丁目[人],北町６丁目[人],北町７丁目[人],北町８丁目[人],田柄１丁目[人],田柄２丁目[人],田柄３丁目[人],田柄４丁目[人],田柄５丁目[人],光が丘１丁目[人],光が丘２丁目[人],光が丘３丁目[人],光が丘４丁目[人],光が丘５丁目[人],光が丘６丁目[人],光が丘７丁目[人],旭町１丁目[人],旭町２丁目[人],旭町３丁目[人],土支田１丁目[人],土支田２丁目[人],土支田３丁目[人],土支田４丁目[人],富士見台１丁目[人],富士見台２丁目[人],富士見台３丁目[人],富士見台４丁目[人],南田中１丁目[人],南田中２丁目[人],南田中３丁目[人],南田中４丁目[人],南田中５丁目[人],高野台１丁目[人],高野台２丁目[人],高野台３丁目[人],高野台４丁目[人],高野台５丁目[人],谷原１丁目[人],谷原２丁目[人],谷原３丁目[人],谷原４丁目[人],谷原５丁目[人],谷原６丁目[人],三原台１丁目[人],三原台２丁目[人],三原台３丁目[人],石神井町１丁目[人],石神井町２丁目[人],石神井町３丁目[人],石神井町４丁目[人],石神井町５丁目[人],石神井町６丁目[人],石神井町７丁目[人],石神井町８丁目[人],石神井台１丁目[人],石神井台２丁目[人],石神井台３丁目[人],石神井台４丁目[人],石神井台５丁目[人],石神井台６丁目[人],石神井台７丁目[人],石神井台８丁目[人],下石神井１丁目[人],下石神井２丁目[人],下石神井３丁目[人],下石神井４丁目[人],下石神井５丁目[人],下石神井６丁目[人],東大泉１丁目[人],東大泉２丁目[人],東大泉３丁目[人],東大泉４丁目[人],東大泉５丁目[人],東大泉６丁目[人],東大泉７丁目[人],西大泉１丁目[人],西大泉２丁目[人],西大泉３丁目[人],西大泉４丁目[人],西大泉５丁目[人],西大泉６丁目[人],南大泉１丁目[人],南大泉２丁目[人],南大泉３丁目[人],南大泉４丁目[人],南大泉５丁目[人],南大泉６丁目[人],大泉町１丁目[人],大泉町２丁目[人],大泉町３丁目[人],大泉町４丁目[人],大泉町５丁目[人],大泉町６丁目[人],大泉学園町１丁目[人],大泉学園町２丁目[人],大泉学園町３丁目[人],大泉学園町４丁目[人],大泉学園町５丁目[人],大泉学園町６丁目[人],大泉学園町７丁目[人],大泉学園町８丁目[人],大泉学園町９丁目[人],関町北１丁目[人],関町北２丁目[人],関町北３丁目[人],関町北４丁目[人],関町北５丁目[人],関町南１丁目[人],関町南２丁目[人],関町南３丁目[人],関町南４丁目[人],上石神井南町[人],立野町[人],上石神井１丁目[人],上石神井２丁目[人],上石神井３丁目[人],上石神井４丁目[人],関町東１丁目[人],関町東２丁目[人],西大泉町[人],                                                            
10,11,5,13,12,17,3,11,13,4,7,18,12,8,14,12,5,22,6,5,4,9,7,11,15,11,17,25,18,14,20,14,7,7,10,21,25,11,15,20,6,14,11,9,4,11,7,20,26,6,14,13,3,23,6,0,18,14,14,33,13,24,14,12,9,18,16,17,16,14,19,18,16,11,13,19,18,7,16,21,38,8,0,4,4,7,7,11,15,27,33,17,9,15,51,0,9,9,38,23,21,17,18,15,22,20,8,10,19,17,9,11,11,20,6,10,17,15,11,14,11,11,16,11,25,7,16,10,26,9,19,12,18,4,18,13,24,11,17,22,24,23,18,6,29,20,19,18,14,11,21,31,26,17,16,19,30,16,19,16,21,24,27,19,19,22,36,23,18,12,29,19,11,17,5,4,9,18,28,24,26,26,22,26,0,15,18,19,23,33,8,21,16,25,8,25,13,23,13,15,12,6,0,
11,13,6,17,17,9,4,8,11,1,6,8,10,6,5,6,8,16,5,11,8,12,11,11,6,25,17,26,16,9,15,10,6,4,10,21,21,10,11,17,5,14,11,14,7,18,10,22,22,19,14,18,7,12,10,1,12,16,21,16,14,10,10,17,5,22,20,11,19,11,18,18,12,9,9,8,21,17,9,8,27,10,0,6,3,11,2,25,19,40,40,22,5,21,40,0,5,2,25,24,12,15,8,20,18,31,13,12,20,23,10,5,6,22,8,10,18,11,17,12,10,8,16,16,16,14,18,15,16,13,14,7,19,6,10,17,20,7,28,31,17,16,11,5,22,15,16,12,11,12,25,23,27,14,10,13,21,17,13,13,15,37,23,15,9,20,20,36,28,15,27,23,14,23,5,8,12,16,18,18,28,19,25,30,0,15,17,19,17,25,11,20,18,24,8,20,15,17,14,10,8,1,0,
12,7,8,13,14,14,3,17,9,7,6,9,10,8,12,11,9,24,1,7,9,10,6,10,12,21,19,26,9,12,11,13,3,5,20,17,14,4,16,10,10,13,12,11,5,13,5,18,17,9,20,14,7,17,13,0,18,18,25,19,22,22,13,17,14,18,22,20,14,12,15,17,18,8,15,20,19,16,17,13,21,5,0,9,7,8,11,22,19,39,39,19,1,28,46,0,14,5,29,24,12,10,9,13,20,21,11,11,18,17,12,15,13,14,6,16,17,13,14,15,8,9,15,17,18,14,20,8,17,12,13,11,10,7,14,19,18,14,16,25,22,30,16,6,28,14,14,8,11,11,22,13,39,22,14,8,28,23,21,18,14,28,15,8,22,20,25,26,27,12,37,18,11,24,12,16,15,12,20,30,31,22,28,23,0,7,19,12,13,32,7,11,13,27,7,21,15,8,12,6,13,4,0,
13,8,2,7,14,11,4,11,12,7,7,12,10,4,12,8,7,24,6,7,6,17,7,15,11,20,15,13,18,14,15,13,4,13,13,14,10,8,24,25,8,7,10,20,7,12,14,21,29,4,11,20,7,24,6,3,13,21,25,14,11,24,15,17,18,19,29,24,25,11,17,23,17,12,22,18,11,12,20,19,22,4,0,7,5,9,9,25,36,32,39,19,6,29,39,0,7,5,25,20,11,11,25,15,23,25,16,17,22,17,10,12,7,17,7,6,12,10,14,11,17,10,20,11,18,17,25,15,17,9,20,7,17,7,12,18,28,9,28,28,19,23,20,12,16,16,25,13,13,10,19,15,54,23,12,13,34,26,19,23,16,30,22,10,15,20,32,33,19,5,33,17,24,34,8,10,12,15,22,29,39,26,30,22,0,7,15,19,14,27,9,23,10,34,13,24,13,18,7,16,8,3,0,
14,7,3,13,16,11,2,9,11,5,6,10,16,9,11,10,8,15,5,4,7,15,9,8,19,24,16,14,15,7,12,15,4,13,9,18,16,8,25,11,9,8,5,15,10,10,5,20,26,10,17,20,3,12,16,0,17,22,24,20,8,24,11,23,16,25,23,18,13,15,19,12,14,18,10,26,15,10,13,11,25,13,0,13,6,10,16,16,20,30,45,18,5,24,40,0,15,3,23,17,13,14,21,10,25,14,11,17,11,17,10,8,12,16,5,7,16,6,8,14,12,7,12,12,18,12,13,15,12,7,18,12,12,14,10,24,16,11,23,24,15,20,16,17,18,18,13,10,10,7,20,20,27,17,10,20,21,27,16,22,18,29,20,10,17,18,22,19,24,10,35,25,19,28,14,8,19,10,21,34,24,26,24,26,0,11,17,17,17,31,7,16,14,38,6,42,17,13,13,14,18,7,0,
15,12,2,15,11,8,0,9,9,7,8,5,7,11,11,11,8,17,6,8,6,7,5,7,10,13,17,21,9,12,11,10,7,3,10,17,20,5,19,13,9,7,5,16,4,12,7,23,24,8,12,16,5,12,7,1,9,14,22,9,5,23,9,18,20,18,15,13,16,10,19,13,17,10,10,17,18,12,16,12,27,15,0,11,13,6,13,18,33,31,32,19,5,13,36,0,12,3,24,18,13,15,16,18,23,26,10,16,20,19,13,7,11,14,9,11,15,11,13,14,10,9,10,18,11,15,26,17,14,11,19,10,12,5,14,15,15,9,27,24,20,10,13,22,22,12,22,8,8,8,18,24,38,17,10,9,25,27,18,12,20,23,12,13,25,25,21,31,24,17,32,26,24,23,10,12,12,24,12,25,30,25,21,27,0,11,14,13,7,27,11,14,14,36,6,19,9,17,14,17,18,4,0,
16,12,7,12,11,17,2,12,7,4,13,8,8,7,11,16,5,17,9,5,6,11,4,9,12,11,22,15,12,16,13,8,2,13,20,22,13,7,17,19,13,8,6,13,5,17,11,14,11,8,19,10,5,20,11,0,15,12,26,17,13,21,6,18,13,20,21,12,22,13,17,20,11,11,11,20,19,10,13,13,19,9,0,6,10,6,9,25,31,30,50,24,5,33,26,0,10,2,19,18,12,13,15,21,20,22,19,11,17,22,13,8,6,12,7,16,16,16,9,12,10,6,5,9,14,10,23,18,11,8,16,7,17,7,10,25,22,7,23,28,24,31,15,21,21,17,15,7,13,10,16,21,35,20,8,7,25,28,16,21,24,24,20,9,24,23,19,29,14,9,18,26,13,21,9,7,12,14,27,24,26,25,33,26,0,6,7,15,10,26,10,17,15,39,6,19,17,11,10,14,16,1,1,
17,4,10,16,15,16,2,12,6,6,4,8,11,7,8,8,7,21,2,6,6,14,11,12,14,18,13,22,11,14,7,11,7,5,20,15,17,10,16,15,14,8,4,13,6,10,7,18,13,12,16,17,9,15,8,1,13,15,32,11,13,29,12,14,15,20,27,19,18,14,14,11,13,18,11,28,20,10,13,16,26,11,0,11,5,11,19,29,32,23,38,20,6,23,30,0,13,0,15,21,19,10,12,19,24,14,15,12,19,19,11,11,7,13,10,15,16,11,8,11,13,6,18,17,12,12,28,14,14,13,20,11,18,5,13,23,19,8,30,29,20,17,9,15,21,11,14,13,10,9,18,16,34,21,9,18,18,27,18,15,31,26,25,11,28,22,19,30,31,12,30,18,21,27,7,8,15,22,20,33,34,28,27,33,0,12,12,23,16,33,14,10,10,34,12,33,18,12,14,17,14,2,0,
18,14,7,25,13,20,6,10,10,1,9,6,10,7,7,7,8,15,11,8,4,19,4,13,8,14,13,25,21,14,13,16,5,12,14,14,14,11,21,10,10,11,9,12,6,18,10,21,17,11,12,15,7,16,13,1,17,20,30,28,10,21,16,21,23,18,25,17,25,12,26,27,16,19,13,20,17,12,13,17,24,10,27,7,10,13,9,24,34,39,40,18,3,24,41,0,12,3,18,14,13,17,22,13,24,13,14,18,20,20,7,4,8,16,11,19,16,12,10,13,10,10,13,19,12,9,23,15,18,8,19,12,13,6,14,17,26,11,26,22,18,31,17,24,25,14,16,10,9,7,17,19,33,14,16,25,15,37,26,22,15,27,23,16,27,22,26,33,23,16,34,26,27,23,9,9,13,19,17,28,30,38,25,31,0,12,22,17,17,43,5,17,16,38,8,22,28,12,14,18,12,9,0,
19,18,5,13,13,16,1,16,5,12,10,10,8,8,13,12,7,25,7,22,5,10,6,11,10,23,23,28,24,9,14,16,3,12,20,18,25,7,15,11,7,15,10,26,7,8,8,21,22,9,19,20,8,13,9,2,17,15,23,28,10,25,19,37,20,25,21,21,22,13,27,23,24,14,15,23,25,11,20,18,25,16,51,10,13,15,9,25,29,32,29,13,3,23,37,0,19,5,15,23,28,15,25,9,38,23,13,14,22,23,17,10,15,24,14,17,18,9,15,12,9,7,11,12,15,10,22,17,14,7,21,13,9,2,13,22,20,12,22,35,19,25,13,50,23,13,15,14,22,9,13,15,27,21,8,16,27,37,23,14,22,18,20,10,23,29,35,34,18,9,33,24,25,25,7,11,19,18,26,20,25,23,21,21,0,17,22,28,21,32,4,21,10,46,12,24,25,20,21,14,29,11,0,
20,28,11,23,21,21,10,16,15,8,10,15,14,15,6,13,15,28,14,15,10,10,10,9,9,18,13,23,17,15,15,11,4,11,30,15,28,11,18,9,13,8,16,14,4,19,23,22,13,18,20,17,4,21,9,1,12,24,32,19,17,28,30,36,22,29,22,25,24,20,18,16,11,12,7,24,19,13,10,21,21,17,90,22,9,17,14,36,32,29,38,22,4,33,27,0,19,2,24,27,38,19,16,13,25,18,22,18,14,20,12,5,6,14,9,11,14,13,15,11,10,8,14,14,14,20,29,11,19,7,20,18,24,5,19,20,24,9,22,30,27,30,17,29,16,12,18,17,20,17,24,20,28,24,14,14,33,23,17,10,21,21,23,15,26,22,24,26,16,11,31,17,25,22,8,10,18,18,20,21,44,31,32,27,1,14,30,28,15,49,11,20,18,36,11,31,35,13,23,19,19,14,0,
21,22,15,22,15,19,3,19,7,9,28,12,24,11,4,17,6,32,8,15,10,17,15,13,14,20,27,18,20,14,13,23,8,10,29,21,27,19,18,21,18,18,11,20,7,11,12,31,14,10,28,22,10,18,20,0,11,28,32,29,15,33,10,41,32,27,27,34,25,20,24,30,16,14,14,25,18,13,18,24,26,18,107,17,11,22,17,31,35,39,43,21,4,32,42,0,17,3,27,24,20,24,19,13,22,24,22,21,23,25,15,13,13,15,7,11,13,7,7,7,15,17,8,14,13,13,24,18,21,8,24,11,12,4,13,27,23,10,21,31,21,17,17,45,20,16,21,9,27,14,16,22,35,16,18,25,37,42,24,12,18,19,30,12,32,21,28,36,28,12,40,28,26,17,15,16,20,17,19,30,25,26,24,32,0,22,22,31,21,33,15,34,21,44,17,21,30,21,15,17,20,8,0,
22,32,16,23,25,18,14,18,8,16,28,9,22,28,13,13,14,30,7,28,22,22,20,18,14,21,16,26,25,21,19,11,7,15,47,29,40,25,27,16,26,10,22,14,7,17,11,22,13,24,34,17,10,22,15,3,15,37,39,23,25,49,15,44,21,28,28,23,39,25,36,23,24,25,12,17,14,14,16,34,43,12,78,17,24,16,19,32,42,33,41,29,9,23,18,0,9,1,28,18,36,42,22,13,29,20,25,33,30,23,10,20,22,14,12,13,17,12,14,16,14,5,6,5,10,10,24,11,19,5,24,12,22,10,20,23,29,12,34,39,23,26,6,26,24,17,17,13,30,26,19,22,29,22,21,18,40,41,15,16,24,25,23,20,31,29,30,49,28,10,35,28,33,28,20,10,17,29,18,35,25,19,27,19,0,25,28,33,24,39,15,27,33,40,12,32,32,33,23,32,24,5,0,
