全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
132241,132241001011,東京都多摩市,和田公園球技場,ワダコウエンキュウギジョウ,Tama City Kaitoriminami park ballgame Field,-,-,-,-,132241,-,東京都多摩市和田795,東京都,多摩市,和田,795,　,35.63962,139.431183,69 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0001,　,多摩市健幸スポーツパートナーズ,月火水木金土日,8:00,季節により異なる,季節により利用可能時間が異なる,球技場の貸し出しあり,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001012,東京都多摩市,一本杉公園庭球場,イッポンスギコウエンテイキュウジョウ,Tama City Ipponsugi park Tennis court,-,-,-,-,132241,-,東京都多摩市南野2-14-1,東京都,多摩市,南野,2-14-1,　,35.608012,139.430614,140.5 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-032,　,多摩市健幸スポーツパートナーズ,月火水木金土日,8:00,21:00,季節により利用可能時間が異なる,庭球場の貸し出しあり,無,無,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001013,東京都多摩市,永山南公園庭球場,ナガヤマミナミコウエンテイキュウジョウ,Tama City Nagayamaminami park Tennis court,-,-,-,-,132241,-,東京都多摩市永山4-7-12,東京都,多摩市,永山,4-7-12,　,35.621889,139.449476,106.3 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0025,　,多摩市健幸スポーツパートナーズ,月火水木金土日,8:00,季節により異なる,季節により利用可能時間が異なる,庭球場の貸し出しあり,有,無,無,有,有,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001014,東京都多摩市,諏訪北公園庭球場,スワキタコウエンテイキュウジョウ,Tama City Suwakita park Tennis court,-,-,-,-,132241,-,東京都多摩市諏訪3-11,東京都,多摩市,諏訪,3-11,　,35.628319,139.452642,112.8 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0024,　,多摩市健幸スポーツパートナーズ,月火水木金土日,8:00,季節により異なる,季節により利用可能時間が異なる,庭球場の貸し出しあり,有,無,無,有,有,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001015,東京都多摩市,貝取北公園庭球場,カイドリキタコウエンテイキュウジョウ,Tama City Kaitorikita park Tennis court,-,-,-,-,132241,-,東京都多摩市貝取2-1-1,東京都,多摩市,貝取,2-1-1,　,35.62704,139.441924,83.1 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0012,　,多摩市健幸スポーツパートナーズ,月火水木金土日,8:00,季節により異なる,季節により利用可能時間が異なる,庭球場の貸し出しあり,有,無,無,有,有,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001016,東京都多摩市,愛宕東公園庭球場,アタゴヒガシコウエンテイキュウジョウ,Tama City Atagohigashi park Tennis court,-,-,-,-,132241,-,東京都多摩市愛宕1-66,東京都,多摩市,愛宕,1-66,　,35.633762,139.435782,100.7 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0041,　,多摩市健幸スポーツパートナーズ,月火水木金土日,8:00,季節により異なる,季節により利用可能時間が異なる,庭球場の貸し出しあり,有,無,無,有,有,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001017,東京都多摩市,一ノ宮公園庭球場,イチノミヤコウエンテイキュウジョウ,Tama City Itinomiya park Tennis court,-,-,-,-,132241,-,東京都一ノ宮1049番地先,東京都,多摩市,一ノ宮,1049先,（多摩川敷地内）,35.649302,139.440987,54.4 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0002,　,多摩市健幸スポーツパートナーズ,月火水木金土日,季節により異なる,季節により異なる,季節により利用可能時間が異なる,庭球場の貸し出しあり,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001018,東京都多摩市,連光寺公園庭球場,レンコウジコウエンテイキュウジョウ,Tama City Renkouji park Tennis court,-,-,-,-,132241,-,東京都多摩市連光寺5-8-6,東京都,多摩市,連光寺,5-8-6,　,35.635899,139.462091,124.6 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0021,　,多摩市健幸スポーツパートナーズ,月火水木金土日,8:00,21:00,季節により利用可能時間が異なる,庭球場の貸し出しあり,有,無,無,有,有,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001019,東京都多摩市,多摩東公園庭球場,タマヒガシコウエンテイキュウジョウ,Tama City Tamahigashi park Tennis court,-,-,-,-,132241,-,東京都多摩市諏訪4-9,東京都,多摩市,諏訪,4-9,（多摩東公園内）,35.624592,139.461028,125.1 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0024,　,多摩市健幸スポーツパートナーズ,月火水木金土日,季節により異なる,季節により異なる,季節により利用可能時間が異なる,庭球場の貸し出しあり,有,無,無,有,有,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001020,東京都多摩市,奈良原公園庭球場,ナラハラコウエンテイキュウジョウ,Tama City Narahara park Tennis court,-,-,-,-,132241,-,東京都多摩市鶴牧4-4,東京都,多摩市,鶴牧,4-4,　,35.614925,139.419448,139 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0034,　,多摩市健幸スポーツパートナーズ,月火水木金土日,8:00,季節により異なる,季節により利用可能時間が異なる,庭球場の貸し出しあり,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001021,東京都多摩市,大谷戸公園キャンプ練習場,オオヤトコウエンキャンプレンシュウジョウ,Tama City Ooyato park Camp Field,-,-,-,-,132241,-,東京都多摩市連光寺5-17-1,東京都,多摩市,連光寺,5-17-1,　,35.639226,139.457714,82.4 メートル,-,(042)374-2313,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0021,　,多摩市健幸スポーツパートナーズ,月火水木金土日（事前予約のある日）,利用形態により異なる,利用形態により異なる,12/31、1/1は利用不可,キャンプ練習場の貸し出しあり,無,無,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,https://tama-sports.com/,-,-,-,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241001022,東京都多摩市,多摩市立陸上競技場,タマシリツリクジョウキョウギジョウ,Tama City Athletics Stadium,-,-,-,-,132241,-,東京都多摩市諏訪4-9,東京都,多摩市,諏訪,4-9,（多摩東公園内）,35.624592,139.461028,階数,2,(042)337-7665,-,gym-tama-fep0294@tama-sports.com,ー,ー,206-0024,　,多摩市健幸スポーツパートナーズ,月火水木金土日,9:00,季節により異なる,第３月曜日は利用不可。また、12/29～1/3は利用不可,トラック、フィールド、会議室の貸し出しあり,可,無,無,有,有,有,有,有,無,無,有,有,無,有,無,無,有,https://tama-sports.com/,-,-,-,無,有,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132241,132241002001,東京都多摩市,（多摩市立温水プール）アクアブルー多摩,タマシリツオンスイプールアクアブルータマ,　,アクアブルー多摩,-,-,-,132241,-,東京都多摩市南野３丁目１５の２,東京都,多摩市,南野,３ー１５ー２,　,35.61244764,139.4137094,　,　,042-338-7667,-,-,https://www.tama-pool.org,ー,206-0032,　,二幸産業・NSPグループ（指定管理者）,月火水木金土日（第２・４火曜日休館日。但し、7月は第２火曜日のみ休館日、８月は休館日なし）,9:00,21：45（日曜祝日は19：45。但し、7月～8月の日曜祝日は21：45）,上記のとおり,プール・トレーニングルーム・スポーツホール,可,可,無,有,有,無,無,有（プールエリアは不可）,無,有,有,無,有,有,可（プールエリアを含め一部不可）,無,可（プールエリアを含め一部不可）,https//:www.tama-pool.org,　,　,　,有,有,有,有,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無
