"年月[西暦]","調査項目","設問","項目","調査回答者の属性種別","調査回答者の属性","調査数[人]","18～19歳[人]","20～24歳[人]","25～29歳[人]","30～34歳[人]","35～39歳[人]","40～44歳[人]","45～49歳[人]","50～54歳[人]","55～59歳[人]","60～64歳[人]","65～69歳[人]","70～74歳[人]","75～79歳[人]","80歳以上[人]","無回答[人]"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","性・年代別","女性 18～29歳","26","1","10","15","0","0","0","0","0","0","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","性・年代別","女性 30～39歳","49","0","0","0","20","29","0","0","0","0","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","性・年代別","女性 40～49歳","78","0","0","0","0","0","37","41","0","0","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","性・年代別","女性 50～59歳","62","0","0","0","0","0","0","0","32","30","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","性・年代別","女性 60～69歳","56","0","0","0","0","0","0","0","0","0","24","32","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","性・年代別","女性 70歳以上","42","0","0","0","0","0","0","0","0","0","0","0","14","15","13","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","性・年代別","女性 無回答","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","性・年代別","無回答","14","0","0","0","1","0","0","0","0","0","0","0","1","0","0","12"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","職業別","自営業主・家族従業","86","0","0","1","4","3","13","13","11","4","12","7","8","5","5","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","職業別","会社員・団体職員・公務員","243","0","3","13","23","42","38","37","32","29","15","4","4","0","1","2"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","職業別","アルバイト・パートタイマー","35","0","1","2","3","1","1","4","4","3","7","6","3","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","職業別","家事専業","55","0","0","1","4","3","5","6","6","5","7","10","4","3","1","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","職業別","学生","13","4","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","職業別","無職","81","1","2","0","0","1","2","1","3","6","4","18","16","16","11","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","職業別","その他","31","0","1","1","0","4","4","4","1","4","2","5","3","1","1","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","職業別","無回答","14","0","0","0","0","0","0","0","0","1","0","1","0","0","1","11"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","居住地区別","芝地区","86","1","4","3","5","12","11","8","8","4","7","7","7","6","3","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","居住地区別","麻布地区","87","0","3","3","7","9","12","9","10","8","7","7","6","3","3","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","居住地区別","赤坂地区","81","0","1","2","3","9","7","8","7","10","10","8","7","4","4","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","居住地区別","高輪地区","146","3","5","6","8","9","15","24","14","10","14","17","8","9","4","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","居住地区別","芝浦港南地区","139","1","2","5","10","15","17","16","18","18","7","11","10","3","5","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","居住地区別","無回答","19","0","0","0","1","0","1","0","0","2","2","1","0","0","1","11"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","持家（一戸建）","64","0","1","1","2","1","7","6","6","3","12","9","7","5","3","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","持家（マンション）","267","3","8","2","11","19","30","36","29","31","19","32","20","15","12","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","借家（一戸建）","9","0","0","1","0","1","1","2","0","1","1","1","1","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","民間の賃貸マンション・アパート","151","1","5","14","18","29","21","15","15","8","8","5","8","1","3","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","都営住宅・区営住宅・区立住宅","26","0","0","0","1","2","1","2","2","6","3","3","1","3","2","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","11","1","0","0","0","1","1","2","2","1","2","0","0","0","0","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","社宅・公務員宿舎","10","0","0","1","2","1","1","1","2","1","0","0","1","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","寮・寄宿舎・住み込み・間借り","4","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","その他","5","0","0","0","0","0","1","1","0","0","2","0","0","1","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","住居形態別","無回答","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","定住意向別","ずっと住み続けていたい","279","4","4","3","9","13","25","27","35","26","29","33","25","21","18","7"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","定住意向別","当分は住んでいたい","203","1","7","12","17","23","28","32","17","21","14","14","10","2","2","3"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","45","0","1","4","5","13","5","4","3","2","2","3","1","1","0","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","5","0","1","0","0","1","1","0","1","1","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","定住意向別","近いうちに区外に転居する予定である","13","0","1","0","2","3","2","1","1","0","2","0","0","0","0","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","定住意向別","わからない","10","0","1","0","1","1","2","1","0","2","0","1","1","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(2)あなたの年齢（満年齢）は。（○は１つ）","定住意向別","無回答","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"

"第33回港区民世論調査クロス集計表・あなたご自身についてQ33-2","Ver202203",,,,,,,,,,,,,,,,,,,,
