分類/品目/銘柄/単位,2002年10月,2003年8月,2003年9月,2003年10月,銘柄改正等
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本  (円),156,143,148,151,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本  (円),299,285,293,285,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本  (円),278,266,272,266,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本  (円),313,297,283,287,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶  (円),223,209,224,217,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱  (円),246,235,247,248,
（油脂・調味料）/即席スープ/粉末「クノールカップスープ　コーンクリーム」（4袋、80g入り）/1箱  (円),183,194,189,193,15年1月改正
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱  (円),378,364,366,374,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本  (円),316,302,297,306,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋  (円),205,206,210,211,
（菓子類）/ようかん/練りようかん、普通品/100g  (円),281,281,281,281,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g  (円),152,142,144,143,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g  (円),129,130,132,131,
（菓子類）/カステラ/「長崎カステラ」/100g  (円),211,213,212,213,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g  (円),365,376,376,375,
（菓子類）/シュークリーム/カスタードクリーム入り/100g  (円),169,166,166,165,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック  (円),186,190,192,192,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g  (円),135,134,134,134,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱  (円),97,99,97,97,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋  (円),190,192,189,192,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g  (円),140,136,137,140,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g  (円),140,143,143,142,
（菓子類）/チョコレート/「明治0ミルクチョコレート」70g/1枚  (円),96,97,97,97,
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋  (円),101,100,100,100,
（菓子類）/落花生/バターピーナッツ/100g  (円),126,124,126,124,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個  (円),121,121,121,121,
（菓子類）/アイスクリーム/乳脂肪分8．0％以上カップ(120ml）入り/1個  (円),258,259,259,258,
（菓子類）/ポテトチップス/袋入り（70～130g入り）、成型ポテトチップスを除く/100g  (円),146,145,147,148,15年7月改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個  (円),146,136,138,141,
（調理食品）/弁当/持ち帰り弁当　幕の内　並/1個  (円),528,540,540,544,
（調理食品）/サンドイッチ/タマゴサンド/100g  (円),155,154,153,155,
（調理食品）/おにぎり/さけ入り/1個  (円),136,138,137,137,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋  (円),459,445,472,458,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g  (円),538,597,591,572,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g  (円),125,124,124,124,
（調理食品）/煮豆/金時豆/100g  (円),116,116,117,118,
（調理食品）/コロッケ/並/100g  (円),101,101,102,102,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚  (円),399,401,401,401,
（調理食品）/からあげ/鶏肉、骨なし/100g  (円),175,172,172,172,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g  (円),120,118,121,124,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱  (円),147,145,150,148,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g  (円),106,106,107,103,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱  (円),223,229,226,232,
（飲料）/緑茶/番茶、上/100g  (円),317,321,321,325,
（飲料）/緑茶/せん茶、中/100g  (円),649,648,651,655,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱  (円),293,283,275,282,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶  (円),1678,1709,1645,1645,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本  (円),267,250,242,249,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本  (円),835,835,780,808,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）「UCC]又は「KEYコーヒー」/1袋  (円),569,510,514,510,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶  (円),112,112,112,112,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（1，000ml入り）/1本  (円),191,188,184,184,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶  (円),139,138,138,138,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本  (円),328,306,300,309,
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本  (円),139,139,139,139,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本  (円),412,389,410,412,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本  (円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）、「ポカリスエット」又は「アクエリアス」/1缶  (円),136,131,131,129,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)、「サントリー天然水」、「森の水だより」又は「六甲のおいしい水」/1本  (円),199,185,187,189,15年7月改正
（酒類）/清酒/特撰又は特撰に相当する清酒、本醸造酒､瓶詰(1800mL入り)/1本  (円),2239,2199,2277,2192,15年7月改正
（酒類）/清酒/上撰又は上撰に相当する清酒､普通酒、瓶詰(1800mL入り)/1本  (円),1905,1897,1897,1897,15年7月改正
（酒類）/清酒/佳撰又は佳撰に相当する清酒､普通酒､紙容器入り(2000mL入り)/1本  (円),1660,1271,1252,1252,15年7月改正
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本  (円),1605,1592,1592,1592,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック  (円),1211,1218,1221,1223,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶  (円),210,210,210,210,
（酒類）/発泡酒/缶入り（350ml入り）6缶入り、麦芽使用率25％未満/1パック  (円),793,840,839,845,
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本  (円),2915,2917,2914,2940,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本  (円),2244,2228,2234,2229,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリー新・角瓶」/1本  (円),1427,1414,1423,1416,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本  (円),907,908,908,908,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満「ビストロ」、「うれしいワイン｣又は「モンフレール」/1本  (円),372,383,382,379,15年7月改正
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本  (円),1312,1304,1307,1298,
（外食）/かけうどん/並/1杯  (円),478,480,480,480,
（外食）/中華そば/ラーメン/1杯  (円),553,563,563,564,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿  (円),814,812,812,812,
（外食）/すし/にぎりずし（江戸前）、並/1人前  (円),1283,1328,1328,1300,
（外食）/すし/のり巻（かんぴょう入り）、並/1人前  (円),855,872,872,863,
（外食）/親子どんぶり/並/1杯  (円),794,805,805,805,
（外食）/天どん/えび天どん、並/1杯  (円),990,998,998,998,
（外食）/カレーライス/1皿  (円),640,663,665,665,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前  (円),444,446,446,446,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個  (円),123,123,123,123,
（外食）/牛どん/並/1杯  (円),296,298,298,298,
（外食）/ハンバーグ/定食/1人前  (円),1077,1109,1109,1097,
（外食）/えびフライ/定食/1人前  (円),1440,1389,1370,1370,
（外食）/お子様ランチ/並/1皿  (円),741,768,768,768,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚  (円),2048,1995,1995,1995,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿  (円),690,693,693,688,
（外食）/コーヒー/喫茶店のコーヒー代/1杯  (円),434,435,435,435,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本  (円),531,531,531,532,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月  (円),3252,3256,3256,3256,
（外食）/学校給食費/　　〃　　　　〃　　　高学年（5年生）/1か月  (円),3743,3751,3751,3751,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月  (円),4177,4220,4220,4220,
（家賃）/民営家賃/民営家賃平均　3．3m2/1か月  (円),8526,9313,9301,9284,15年1月調査区設定替
（家賃）/民営家賃/木造30m2未満　3．3m2/1か月  (円),8279.34,9562.17,9525.47,9512.73,15年1月調査区設定替
（家賃）/民営家賃/木造30m2以上　3．3m2/1か月  (円),6490.11,6370.15,6370.15,6342.68,15年1月調査区設定替
（家賃）/公営家賃/公営家賃平均　3．3m2/1か月  (円),3285,3336,3347,3350,
（家賃）/公営家賃/都営住宅　3．3m2/1か月  (円),1942,1888,1882,1879,
（家賃）/公営家賃/区営住宅　3．3m2/1か月  (円),1634,1680,1671,1675,
（家賃）/公営家賃/都市基盤整備公団住宅　3．3m2/1か月  (円),4687,4813,4832,4837,
（家賃）/公営家賃/都住宅供給公社住宅　3．3m2/1か月  (円),4656,4709,4710,4725,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台  (円),81090,79130,79130,79130,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台  (円),79620,78120,74450,74920,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台  (円),95860,94310,94310,94310,
（設備修繕・維持）/板材/ラワン材、棚板、1．4cm×30．0cm×180～182cm/1枚  (円),3263,3289,3320,3320,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶  (円),1538,1558,1560,1555,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚  (円),6830,6759,6759,6759,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚  (円),8700,8675,8675,8675,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚  (円),3618,3610,3610,3610,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日  (円),18710,18400,18400,18400,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日  (円),17870,17650,17650,17650,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日  (円),20500,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2  (円),14090,14430,14430,14430,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m  (円),4377,4454,4454,4454,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回  (円),16330,16460,16460,16460,
（設備修繕・維持）/火災保険料/一般住宅、木造1か年契約、保険金額1，500万円/1件  (円),        -,        -,        -,        -,廃止（14年3月）
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％  (円),1.34,1.34,1.34,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％  (円),1.57,1.57,1.57,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％  (円),0.76,0.76,0.76,0.76,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月  (円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH  (円),16.36,16.36,16.36,16.36,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH  (円),21.7,21.7,21.7,21.7,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH  (円),23.55,23.55,23.55,23.55,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月  (円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3  (円),115.24,117.79,117.79,117.35,
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3  (円),3393,3401,3401,3401,
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3  (円),5760,5721,5721,5721,
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3  (円),8154,8064,8064,8064,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l  (円),1052,1081,1081,1075,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、10m3まで/1か月  (円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3  (円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金21m3から30m3まで/1m3  (円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金　8m3まで/1か月  (円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金　9m3から20m3まで/1m3  (円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3  (円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3  (円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台  (円),19560,17190,17020,17710,
（家庭用耐久財）/電子レンジ/連続出力500～700W又は短時間高出力700～900W、オーブン・グリル自動解凍機能付き/1台  (円),32490,27090,27540,27880,
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台  (円),9796,9125,9207,9131,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式/1台  (円),26970,23610,23150,22970,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台  (円),26870,26530,25530,25530,
（家庭用耐久財）/電気冷蔵庫/5ドア（独立製氷室付き）、401～456L/1台  (円),155650,146460,144120,151140,
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台  (円),18930,16540,16260,16010,
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台  (円),79430,83610,92260,92260,
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台  (円),79750,75320,75320,78090,
（家庭用耐久財）/電気アイロン/スチーム、コードレス、1200～1400W、マイコン制御付/1台  (円),11650,10570,10540,10380,
（家庭用耐久財）/ルームエアコン/冷・暖房兼用、インバーター内蔵、省エネ機能付き/1台  (円),110170,112310,114130,109620,
（家庭用耐久財）/石油ストーブ/石油ファンヒーター、暖房出力2．95～3．26kW/1台  (円),20270,        -,        -,19730,
（家庭用耐久財）/電気ごたつ/家具調こたつ、500W、75×75cm/1台  (円),10720,        -,        -,9473,
（家庭用耐久財）/電気カーペット/460～620W、2畳相当、カバー（化学繊維100％）付/1台  (円),22450,        -,        -,20600,
（家庭用耐久財）/整理だんす/幅90cm・高さ130cm程度、総引き出し、天然木、中級品/1本  (円),68390,71810,70700,70570,
（家庭用耐久財）/洋服だんす/120～140cm×57～64cm×185～206cm、扉3、引き出しなし、中級品/1本  (円),136570,129790,130300,129850,
（家庭用耐久財）/食器戸棚/天然木無垢板（正面）、プリント紙化粧合板（側面）、木製扉付き/1本  (円),122480,123870,124300,124300,
（家庭用耐久財）/座卓/天然木化粧合板、角型120cm×78cm×34cm程度/1卓  (円),41250,41760,41310,41310,
