分類/品目/銘柄/単位,2002年12月,2003年10月,2003年11月,2003年12月,銘柄改正等
（野菜・海草）/たくあん漬/本漬、中/100g  (円),97,95,97,96,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g  (円),99,96,99,98,
（野菜・海草）/こんぶつくだ煮/並/100g  (円),208,210,214,213,
（野菜・海草）/はくさい漬/塩漬/100g  (円),79,82,81,78,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g  (円),130,131,132,131,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量230g「アヲハタ・十勝コーン」/1缶  (円),139,138,135,131,
（果物）/りんご/ジョナゴールド、1個260～350g/1kg  (円),423,497,453,475,
（果物）/りんご/ふじ、1個260～350g/1kg  (円),397,        -,424,396,
（果物）/みかん/1個100～120g/1kg  (円),419,481,431,374,
（果物）/レモン/1個110～160g/1kg  (円),543,537,494,509,
（果物）/グレープフルーツ/1個370～430g/1kg  (円),334,349,343,337,
（果物）/オレンジ/輸入品、1個180～240g/1kg  (円),427,382,385,375,
（果物）/いよかん/1個200～300g/1kg  (円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg  (円),        -,481,        -,        -,
（果物）/ぶどう/デラウェア/1kg  (円),        -,        -,        -,        -,
（果物）/ぶどう/巨峰/1kg  (円),        -,879,        -,        -,
（果物）/かき/1個190～260g/1kg  (円),471,516,459,490,
（果物）/もも/1個200～250g/1kg  (円),        -,        -,        -,        -,
（果物）/すいか/1kg  (円),        -,        -,        -,        -,
（果物）/メロン/アンデスメロン、1個800～1200g/1kg  (円),        -,        -,        -,        -,
（果物）/いちご/100g  (円),203,        -,        -,159,
（果物）/さくらんぼ/国内産/100g  (円),        -,        -,        -,        -,
（果物）/バナナ/1kg  (円),237,239,231,221,
（果物）/キウイフルーツ/1個100～130g/1kg  (円),729,799,743,760,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶  (円),126,116,116,121,15年7月改正
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶  (円),144,167,167,167,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本  (円),469,455,479,456,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）「雪印ネオソフト」又は「日本リーバラーマ」/1箱  (円),239,260,254,263,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋  (円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本  (円),304,297,277,301,
（油脂・調味料）/みそ/米みそ、袋入り（1kg入り）、並/1袋  (円),309,322,325,317,15年7月改正
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋  (円),192,193,194,194,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本  (円),152,151,144,147,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本  (円),293,285,295,292,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本  (円),287,266,266,267,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本  (円),307,287,289,292,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶  (円),219,217,224,205,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱  (円),251,248,243,247,
（油脂・調味料）/即席スープ/粉末「クノールカップスープ　コーンクリーム」（4袋、80g入り）/1箱  (円),188,193,190,192,15年1月改正
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱  (円),378,374,354,346,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本  (円),315,306,292,301,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋  (円),211,211,208,213,
（菓子類）/ようかん/練りようかん、普通品/100g  (円),280,281,281,281,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g  (円),152,143,143,144,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g  (円),132,131,129,128,
（菓子類）/カステラ/「長崎カステラ」/100g  (円),215,213,213,213,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g  (円),369,375,378,377,
（菓子類）/シュークリーム/カスタードクリーム入り/100g  (円),169,165,165,161,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック  (円),189,192,190,192,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g  (円),132,134,137,131,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱  (円),99,97,98,99,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋  (円),191,192,189,190,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g  (円),137,140,137,138,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g  (円),140,142,142,142,
（菓子類）/チョコレート/「明治0ミルクチョコレート」70g/1枚  (円),97,97,96,98,
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋  (円),101,100,99,100,
（菓子類）/落花生/バターピーナッツ/100g  (円),126,124,125,122,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個  (円),121,121,121,121,
（菓子類）/アイスクリーム/乳脂肪分8．0％以上カップ(120ml）入り/1個  (円),258,258,258,257,
（菓子類）/ポテトチップス/袋入り（70～130g入り）、成型ポテトチップスを除く/100g  (円),142,148,150,147,15年7月改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個  (円),148,141,138,138,
（調理食品）/弁当/持ち帰り弁当　幕の内　並/1個  (円),526,544,544,544,
（調理食品）/サンドイッチ/タマゴサンド/100g  (円),154,155,154,154,
（調理食品）/おにぎり/さけ入り/1個  (円),136,137,139,139,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋  (円),440,458,462,457,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g  (円),559,572,542,559,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g  (円),124,124,124,122,
（調理食品）/煮豆/金時豆/100g  (円),114,118,120,121,
（調理食品）/コロッケ/並/100g  (円),103,102,102,104,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚  (円),401,401,407,408,
（調理食品）/からあげ/鶏肉、骨なし/100g  (円),173,172,173,172,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g  (円),117,124,122,123,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱  (円),146,148,145,144,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g  (円),112,103,105,106,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱  (円),227,232,227,230,
（飲料）/緑茶/番茶、上/100g  (円),321,325,325,325,
（飲料）/緑茶/せん茶、中/100g  (円),654,655,653,656,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱  (円),282,282,278,275,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶  (円),1678,1645,1382,1522,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本  (円),260,249,239,239,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本  (円),823,808,800,786,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）「UCC]又は「KEYコーヒー」/1袋  (円),517,510,501,505,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶  (円),111,112,112,110,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（1，000ml入り）/1本  (円),192,184,185,188,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶  (円),138,138,135,133,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本  (円),311,309,304,309,
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本  (円),139,139,139,139,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本  (円),420,412,410,411,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本  (円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）、「ポカリスエット」又は「アクエリアス」/1缶  (円),134,129,129,130,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)、「サントリー天然水」、「森の水だより」又は「六甲のおいしい水」/1本  (円),199,189,189,189,15年7月改正
（酒類）/清酒/特撰又は特撰に相当する清酒、本醸造酒､瓶詰(1800mL入り)/1本  (円),2241,2192,2192,2197,15年7月改正
（酒類）/清酒/上撰又は上撰に相当する清酒､普通酒、瓶詰(1800mL入り)/1本  (円),1901,1897,1897,1897,15年7月改正
（酒類）/清酒/佳撰又は佳撰に相当する清酒､普通酒､紙容器入り(2000mL入り)/1本  (円),1656,1252,1258,1228,15年7月改正
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本  (円),1595,1592,1592,1592,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック  (円),1230,1223,1219,1219,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶  (円),210,210,210,210,
（酒類）/発泡酒/缶入り（350ml入り）6缶入り、麦芽使用率25％未満/1パック  (円),795,845,843,841,
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本  (円),2912,2940,2936,2939,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本  (円),2226,2229,2229,2234,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリー新・角瓶」/1本  (円),1415,1416,1412,1417,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本  (円),900,908,908,911,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満「ビストロ」、「うれしいワイン｣又は「モンフレール」/1本  (円),375,379,382,377,15年7月改正
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本  (円),1312,1298,1307,1298,
（外食）/かけうどん/並/1杯  (円),478,480,483,483,
（外食）/中華そば/ラーメン/1杯  (円),553,564,564,564,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿  (円),814,812,812,812,
（外食）/すし/にぎりずし（江戸前）、並/1人前  (円),1283,1300,1300,1300,
（外食）/すし/のり巻（かんぴょう入り）、並/1人前  (円),855,863,863,863,
（外食）/親子どんぶり/並/1杯  (円),794,805,811,811,
（外食）/天どん/えび天どん、並/1杯  (円),990,998,999,999,
（外食）/カレーライス/1皿  (円),640,665,665,708,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前  (円),444,446,446,446,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個  (円),123,123,123,123,
（外食）/牛どん/並/1杯  (円),298,298,299,298,
（外食）/ハンバーグ/定食/1人前  (円),1072,1097,1086,1094,
（外食）/えびフライ/定食/1人前  (円),1435,1370,1370,1391,
（外食）/お子様ランチ/並/1皿  (円),741,768,768,768,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚  (円),2048,1995,1995,1995,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿  (円),690,688,688,683,
（外食）/コーヒー/喫茶店のコーヒー代/1杯  (円),434,435,435,434,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本  (円),531,532,532,532,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月  (円),3252,3256,3256,3256,
（外食）/学校給食費/　　〃　　　　〃　　　高学年（5年生）/1か月  (円),3743,3751,3751,3751,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月  (円),4177,4220,4220,4220,
（家賃）/民営家賃/民営家賃平均　3．3m2/1か月  (円),8529,9284,9279,9287,15年1月調査区設定替
（家賃）/民営家賃/木造30m2未満　3．3m2/1か月  (円),8287.99,9512.73,9520.43,9600.77,15年1月調査区設定替
（家賃）/民営家賃/木造30m2以上　3．3m2/1か月  (円),6478.41,6342.68,6342.68,6345.17,15年1月調査区設定替
（家賃）/公営家賃/公営家賃平均　3．3m2/1か月  (円),3289,3350,3348,3348,
（家賃）/公営家賃/都営住宅　3．3m2/1か月  (円),1934,1879,1871,1867,
（家賃）/公営家賃/区営住宅　3．3m2/1か月  (円),1631,1675,1668,1665,
（家賃）/公営家賃/都市基盤整備公団住宅　3．3m2/1か月  (円),4693,4837,4839,4840,
（家賃）/公営家賃/都住宅供給公社住宅　3．3m2/1か月  (円),4685,4725,4726,4734,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台  (円),81090,79130,79130,79130,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台  (円),80230,74920,76900,77170,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台  (円),95860,94310,94310,94310,
（設備修繕・維持）/板材/ラワン材、棚板、1．4cm×30．0cm×180～182cm/1枚  (円),3253,3320,3320,3320,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶  (円),1558,1555,1555,1555,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚  (円),6830,6759,6759,6759,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚  (円),8700,8675,8675,8630,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚  (円),3618,3610,3610,3610,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日  (円),18710,18400,18400,18490,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日  (円),17790,17650,17650,17650,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日  (円),20500,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2  (円),14010,14430,14430,14430,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m  (円),4333,4454,4345,4345,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回  (円),16330,16460,16180,16180,
（設備修繕・維持）/火災保険料/一般住宅、木造1か年契約、保険金額1，500万円/1件  (円),        -,        -,        -,        -,廃止（14年3月）
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％  (円),1.34,1.34,1.34,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％  (円),1.57,1.57,1.57,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％  (円),0.76,0.76,0.76,0.76,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月  (円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH  (円),16.36,16.36,16.36,16.36,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH  (円),21.7,21.7,21.7,21.7,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH  (円),23.55,23.55,23.55,23.55,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月  (円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3  (円),115.24,117.35,117.35,117.35,
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3  (円),3393,3401,3401,3408,
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3  (円),5760,5721,5721,5733,
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3  (円),8154,8064,8064,8081,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l  (円),1070,1075,1076,1083,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、10m3まで/1か月  (円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3  (円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金21m3から30m3まで/1m3  (円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金　8m3まで/1か月  (円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金　9m3から20m3まで/1m3  (円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3  (円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3  (円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台  (円),18250,17710,17470,16930,
（家庭用耐久財）/電子レンジ/連続出力500～700W又は短時間高出力700～900W、オーブン・グリル自動解凍機能付き/1台  (円),31640,27880,25520,29400,
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台  (円),8937,9131,9102,8963,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式/1台  (円),26430,22970,23020,23020,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台  (円),27290,25530,25530,25530,
（家庭用耐久財）/電気冷蔵庫/5ドア（独立製氷室付き）、401～456L/1台  (円),161540,151140,147380,149520,
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台  (円),16510,16010,15540,15670,
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台  (円),79620,92260,107700,80240,
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台  (円),82920,78090,78090,79040,
（家庭用耐久財）/電気アイロン/スチーム、コードレス、1200～1400W、マイコン制御付/1台  (円),11460,10380,9413,9032,
（家庭用耐久財）/ルームエアコン/冷・暖房兼用、インバーター内蔵、省エネ機能付き/1台  (円),112550,109620,108830,109410,
（家庭用耐久財）/石油ストーブ/石油ファンヒーター、暖房出力2．95～3．26kW/1台  (円),20210,19730,18330,17280,
（家庭用耐久財）/電気ごたつ/家具調こたつ、500W、75×75cm/1台  (円),10470,9473,8804,9221,
（家庭用耐久財）/電気カーペット/460～620W、2畳相当、カバー（化学繊維100％）付/1台  (円),19950,20600,20350,19830,
（家庭用耐久財）/整理だんす/幅90cm・高さ130cm程度、総引き出し、天然木、中級品/1本  (円),67560,70570,70800,72320,
（家庭用耐久財）/洋服だんす/120～140cm×57～64cm×185～206cm、扉3、引き出しなし、中級品/1本  (円),135830,129850,134930,133110,
（家庭用耐久財）/食器戸棚/天然木無垢板（正面）、プリント紙化粧合板（側面）、木製扉付き/1本  (円),119500,124300,124300,121990,
（家庭用耐久財）/座卓/天然木化粧合板、角型120cm×78cm×34cm程度/1卓  (円),41770,41310,40910,41010,
