年月,製造工業,鉄鋼業,非鉄金属工業,金属製品工業,汎用・生産用・業務用機械工業,汎用機械工業,生産用機械工業,業務用機械工業,電子部品・デバイス工業,電気機械工業,情報通信機械工業,輸送機械工業,窯業・土石製品工業,化学工業,プラスチック製品工業,紙・紙加工品工業,繊維工業,食料品工業,印刷業,その他工業,ゴム製品工業,皮革製品工業,家具工業,木材・木製品工業,その他製品工業
2004-08,116.6,131.1,157.9,570.2,―,―,―,―,145.3,97.4,73.8,55.4,114.6,105.4,195.8,89,129,99.2,107.9,193.7,327.4,411.7,105.7,285.2,104.5
2004-09,139.7,145.1,162.8,668.9,―,―,―,―,155,163.8,95.5,63,132.1,125.2,210.8,95.6,117.7,101.1,119.7,219.3,372,455,85,333,151.1
2004-10,121.5,157,171.7,698.8,―,―,―,―,156.2,73,65.2,56.7,125.8,123.7,246.5,103.7,131.4,106.7,120.5,237.6,393.3,416.4,94.2,210.2,183
2004-11,123.9,156.5,178.6,698.8,―,―,―,―,169.3,97.6,67.5,60.3,125.5,128.7,217.2,116.5,128.6,108.8,125.7,217.2,381.6,379.4,73.8,209,166.7
2004-12,129.5,146.8,164.4,678.1,―,―,―,―,159.8,114.2,74.6,56.8,127.1,112.6,214.7,98.7,117.6,119.4,127.1,255.4,375.2,369,151.2,222.3,175.8
2005-01,113.2,134.9,154.6,678.3,109.3,105.9,109.5,107.8,129.3,91,78.6,54.4,93.8,110.9,189.6,87.4,145.7,85.9,106.6,196.5,318.2,376.4,100.5,228.3,134.1
2005-02,116.6,141.1,159.8,655.3,105.4,86.7,102.1,125.5,124.2,105.8,79.6,57,111.4,122.2,181.3,83.9,111.5,86.8,112.9,202.2,344.6,415.8,91.1,231.3,130.2
2005-03,146.8,155.1,165.2,723.4,157.6,89.9,195.9,148.1,130.6,187.3,139.3,60.7,123,123.8,212.1,98.9,80.9,96.1,128.1,254.8,379.9,450.9,247,215.8,139.7
2005-04,112.6,150.4,159.1,722.2,104,76.5,101.4,131.1,119.6,66.9,73.1,50,116.4,118,190.9,89.5,94.4,102.6,118,213.4,375.8,439.2,83.1,178.4,148.3
2005-05,107.3,144,145,717.1,105,82.5,99.5,132.8,115.2,66.8,56.1,52.7,106.9,105.7,154.7,93.6,128.6,92.7,112.7,189.4,344.4,357.9,56,186.4,138.7
2005-06,122.4,150.5,158.4,697.1,128.4,95.6,123.9,163.4,130.2,95.1,74.5,60.3,124,103.6,163.1,91.1,110.5,112.7,134.7,212.3,383.3,342.4,66.8,238.5,163
2005-07,122.2,148.3,164.7,718.5,139.4,92.1,148.4,163.7,113.5,80.3,78.9,66.3,121.7,106.1,176.9,102.7,107.1,114.8,115.5,234.5,398.8,356.8,142.5,261.1,155.9
2005-08,113.1,132.5,139.3,662.7,133.4,87.2,148.4,146,110.4,84.1,70.1,54.7,106.7,97.2,141.6,96.7,112.2,110.5,112,196.4,322.7,354.6,79.3,254.6,145.2
2005-09,134.5,147.1,136.8,750.4,162,95.4,186.8,175.3,126.2,144.7,97.1,69.3,118.5,95,162.2,100.9,121.6,106.6,119.9,216.5,392.6,387.9,60.4,265.4,158.1
2005-10,118.4,148.7,145.8,735.4,130.1,100.4,125.3,162.4,111.6,72.4,63.5,66.4,122.7,106.2,188.8,114.4,126.9,99.8,121.8,218,400.1,353.8,65.1,198,172.5
2005-11,123.8,149.5,154,739.7,146.4,114.2,146.7,171.5,118.2,88,62.2,67.3,126.2,112.1,174.6,118.8,125.9,104.1,123.2,214.3,381.6,316.8,56.2,215.7,184.9
2005-12,127,141.9,158.8,724.7,142.7,110.7,153,149.5,110.4,110.7,92.3,62.2,122.5,106.2,173.1,98.4,101,115.2,123.1,222.1,348,303.2,115.7,238.4,186.8
2006-01,107,133.5,155.7,376.7,133.6,107.9,136.8,147.5,98.9,89.7,69.7,64.5,96.7,101.2,174.3,90.3,129,88,105,192.4,321.4,313.2,92.7,242.8,138.3
2006-02,117.8,142.4,159.6,379.3,155.7,105.3,171.6,169.7,112.5,109.6,84,60.1,118,119.9,196.5,95.2,98.7,95.6,113.7,198.6,361.8,348.9,85.7,231.9,128.2
2006-03,141.8,151.5,165,424.9,176.8,106.2,197.6,200.7,127.8,167.9,140.3,72.2,132.5,118.5,187,94.2,87.5,115,125.9,248.8,400.1,387.9,225.8,216.9,139.3
2006-04,111.9,143.8,159.1,406.7,140.9,82.7,160.8,155.5,107.1,76.2,76.7,57.8,126.3,119.7,169.1,109,101.4,96.9,116.6,216.1,383.7,380,80,180.2,164.8
2006-05,105.3,137,157.7,390.9,143.5,91.7,164.3,150.6,101.6,82.5,53.1,53.9,120,100.9,170.1,103.3,110.8,88.8,114.3,183.9,340.7,338.2,58.1,190.2,129.4
2006-06,118.6,145.4,163.7,419.5,171.2,99.6,215.6,153.5,116,95.7,69.1,64.8,128.5,98.4,172.6,98,118.7,92.8,135.2,195.8,382,293.6,64.7,238.2,133.3
2006-07,111.8,144.5,161.1,374.8,141.7,93.3,154.6,159.3,105.8,91.2,69.3,68,129.5,97.2,175,104.2,75.1,95.8,115.8,215.1,390.9,315.6,114.9,240.9,140.3
2006-08,109.5,132.3,165.1,356.2,160,100.9,192,153.3,121.2,94.6,63.4,56.5,115,89.4,160.4,71.7,148.3,99.1,111.3,181.8,300.6,329.6,69.2,236.4,135.6
2006-09,125,142.5,161.7,407.7,177.7,110.4,204.3,187.6,121.3,146.7,95.2,64.1,121.1,86.8,156.3,72,137,94,121.9,194.8,383.7,347.1,55.4,233.3,124.5
2006-10,109.9,154.1,155.7,444.8,130.7,109.6,115.4,173.7,104.1,78.5,61.4,63.1,124.6,98,165.8,94.2,135.8,92.9,127.6,204.5,400.7,329.2,60.4,217.3,142.4
2006-11,112.8,155.7,165.4,424.5,139.3,119.1,118.3,191.5,105.8,99.8,61.6,60.2,124.1,97.3,178.5,96.8,139.5,88.7,124.9,209.6,388.6,318.2,55.5,207.8,170.1
2006-12,117.8,142.2,163.6,428.5,150,124.7,130.8,203.5,104.8,109.6,76.8,62.6,127.1,103.2,170.5,92.2,122.1,98.1,126.3,202.9,336.1,292.8,114.6,219.5,150.4
2007-01,107.7,133.6,147.5,428.6,150.3,116.6,140.5,195.2,100.5,86.2,62.9,61,103.9,83.9,155.3,79.7,133.7,80.2,122.2,186,324,322.7,94.9,216,120.7
2007-02,110.8,145.4,160.2,402.2,139.1,106.3,122.2,196.2,101.4,104.3,72.2,64.3,121.1,95.3,166.9,75,120.6,85.5,113,192.2,352,367,88.3,211.9,114.7
2007-03,144,156.5,161.3,464.4,199.1,88.7,222.7,256,119.2,183.5,144.6,70.7,135.7,95.4,166.4,80.6,103.6,103.7,127.1,250.1,390.3,391.6,238,208.3,141
2007-04,107.9,146.4,165.4,434.7,131.7,87.1,106,216.7,112.7,75.2,56.5,61,123.4,99,173.7,99.8,90.2,97,120.5,197.3,378.4,362.3,80.4,175.6,124
2007-05,109.4,144.9,164.1,441.7,128.6,89.1,129.8,159.9,114.2,90,62.8,63.9,117.5,92.2,164.3,96.9,132.3,98.3,118.1,183.9,343.3,349.9,56,182.9,127.7
2007-06,122.2,148.2,171.8,444.4,171,98.7,167.1,241.8,118.9,104.2,70.5,71.4,133.1,95.4,174.5,86,143.4,101.2,136.2,188.5,378.2,306.5,64.1,218.6,117.3
2007-07,117.7,154.1,173.2,444,153.5,103.5,151.3,199.9,117.7,96.2,68.1,74.1,126,95.3,183.8,93.4,96.8,105.4,119.9,194.1,389.4,316.8,55.1,229.6,127
2007-08,112.4,131.3,148.6,444.6,148.8,92.5,152,192,109.6,89.5,79.3,65.6,109,92.6,145,84.8,146.9,109.8,112.1,176.2,303.8,321.7,82.6,169.2,122.8
2007-09,128.5,142.6,158.5,418.8,183.2,107.9,182.3,250.8,113.2,147.6,100.5,77.7,113.2,83.6,161.2,108.9,109.8,92.3,121.8,204.5,361.2,333.1,119.2,166.6,135.9
2007-10,120.4,155.5,181.4,447.7,160.8,126.9,129.6,244,117.6,83.8,71.6,81.4,125.3,104.4,187.3,136.6,145.8,100.1,123,193.8,390.7,332.5,62.5,127.7,133
2007-11,117.8,155,192.8,381.9,150.3,124.8,131.9,202.6,118.6,96.8,73.5,78.9,97.1,102.1,184.2,132.8,140.4,96.4,121.8,189.6,376.5,290.2,67.9,131.5,135.8
2007-12,116.7,137.8,173,392.4,144.3,120.5,130.1,187.4,116,110.1,85.8,69.4,105.7,95.4,165.1,101.9,107.4,103.9,120.8,188.4,333.3,279.6,109.7,142.1,132.5
2008-01,108.4,132.5,170.3,375.2,150.7,114.6,119.2,237.2,113.5,88.6,80.1,68.2,91.1,87.3,136.2,103.9,126.2,84.4,110.4,168.1,310.6,307.3,61.4,143.3,118.5
2008-02,122.9,147.7,193.2,389.7,155.2,103,135.7,235,125.7,114.2,97.4,84.3,105.5,104.3,139.7,103.3,103.8,95.4,115.3,200.1,355,331.5,149.3,145.7,112.7
2008-03,138.1,158,194.3,387,170,95.8,162.4,249.3,116.4,170.7,169.5,85.8,110.2,80.1,138.5,116.1,113,100.1,121.3,233.7,385.4,324.1,239.2,135.7,126.8
2008-04,109.1,147.6,190.1,394.7,124.7,87.4,81.6,234.2,109.1,76.8,68.7,76.1,110.5,101.1,134.8,127.6,86.8,100.2,118.7,183.1,366.5,319.7,71.6,93.4,122.2
2008-05,107.1,142,178.2,370.1,122.6,89.2,93.5,202.8,109.3,84,71.9,76.6,101.9,79.2,136.1,122.5,96.3,104,122.3,167.8,326.7,262.4,87.4,97.6,108.3
2008-06,116.5,150.5,175.1,444.8,143.5,95,125.8,217.1,91.6,93,78.2,83.6,106.5,85.8,152.3,124.8,100.8,106.6,133.2,180.7,376,267.2,62.4,137.6,120.7
2008-07,118.3,152.2,182.6,414.8,145.6,95.3,104.6,263.2,90.5,87.4,91.7,91.1,113.9,99.6,171.9,124.8,105.6,105.2,116.9,191,382.4,290.2,72.9,156.2,128.9
2008-08,103.8,127.7,154.4,369,125.1,84.1,90.1,224,78.2,85.1,81.8,68.8,89.9,83.9,126.7,105.9,120.6,100,113.7,170.6,313.3,284.5,66.7,136.1,126.3
2008-09,123.5,141.3,164.8,385.7,149.7,103.3,100.1,278.7,96.3,139.8,100.6,82.3,109.1,96.9,131.9,118.9,99.3,100.5,120.7,194.3,380.3,293.9,91.7,156.7,125.5
2008-10,113.5,141.3,152.9,419,132.2,107.1,66.7,270.5,78.5,98.7,90.7,67.3,121.4,106.5,125,134.2,138.3,102.5,122.5,189.4,389.2,280.8,72,125.5,127.9
2008-11,102.2,116.5,135.1,379.1,110.6,98.4,55.6,218,75.4,87.2,91.3,55.5,105.1,93.6,112.7,127.5,116.2,95.9,116.1,183.9,371.6,241.8,88.4,104.3,125.7
2008-12,98.4,82.9,120.2,361.9,100,92.1,66.7,164.2,68.6,94.1,114.8,50.3,104.4,80.1,96.6,112.5,85.2,107,111.1,161.7,239.4,252.8,128,129.4,116.3
2009-01,84.5,62.3,102.4,212.9,84,71.3,41.9,169.4,52.5,87.2,79.1,43,79.3,96.8,84.9,91.2,121.2,90.9,105.7,122.7,196.8,259.1,97.6,118.1,61.1
2009-02,83.3,57.3,118.1,178.2,86.9,81.6,31.5,189.3,47.4,87.5,76.4,33.3,88.6,99,74,82.6,94.5,87,106.8,160.4,138.8,275,285.2,119.2,69.9
2009-03,98.3,62.9,142.7,147.5,76.2,81,37.6,138.6,54.1,152.9,152.6,38.1,94.9,85.9,72.8,99.8,95.6,98.8,119,150.6,110.7,278,263,110.8,76.4
2009-04,73,69.8,134.8,129.1,54.3,60.8,27.8,93.6,55.3,57.9,53.3,38.5,94.2,90.8,76.4,106,97,103.6,114.6,103.5,142.4,264.8,62.8,75.5,71.8
2009-05,71.4,78.3,138.1,125.5,57.1,63.1,28.3,101.4,53.4,63.6,44.4,39,85.3,74,80.8,108.6,94.1,96.1,119.2,98.6,149,193.7,73.7,80.2,63
2009-06,85.5,90.5,158.1,141.8,77.9,72.8,54.1,123.2,63.7,77.2,78.2,47.4,101.1,83.3,99.1,116,113.3,104.5,124.8,124.8,228.1,217.4,57.3,108.1,84.1
2009-07,83.1,97.3,135.9,144,71.8,75.8,42.3,118.8,70.2,71.8,64.6,52,110.6,82,97.1,106,103.5,105.4,109.8,141.7,244,232.1,89.5,131.9,90.7
2009-08,76.8,93.2,149.9,123,67.2,67.6,44.8,104.9,65.8,72.9,58.4,41,88.4,69.1,89.7,79.9,121.9,98.6,109.1,136.2,221.1,217.9,123.9,118.7,73.4
2009-09,97.4,113.2,160,150.7,95.2,92.8,68.2,142.9,77.3,117.6,96.8,58.5,107,78.3,134.7,106.1,117.9,97.1,110.8,157.8,292.1,227.6,118.5,115.3,88.3
2009-10,90.7,114.8,180.1,154.3,87.5,88.6,53.6,144.6,81.2,67.1,65.9,62.6,110.8,89.5,128.8,127.3,146.9,100.2,117.7,149.4,279.3,222.1,88.6,72.5,101.2
2009-11,90.4,115.9,135.7,142.7,86.6,86.3,55.7,139.4,78.3,76.9,65.9,67.6,94.5,89.2,126.5,123.5,138.7,101.5,111,137.3,256.8,192.7,78.4,82.2,95.2
2009-12,95.2,106.5,144.1,127.9,101.1,90.8,65.6,171.5,80.3,87.4,93.2,69.4,97.9,79.1,133.6,96.5,100.9,111.4,115.8,130.8,207.3,192.7,85.1,117.4,98.1
2010-01,89.3,102.8,132.5,130.8,99.7,92.7,64.5,166.6,73.2,85.7,71.2,63.8,71.9,70.6,111.8,86.1,133.4,86.6,118.8,143.5,201.9,215.6,157.1,104.3,85.5
2010-02,98.9,111.1,129.7,137.9,113.3,86.4,81.6,192.8,75.2,95,109.6,72,88,83.3,138.2,90.2,104,83.3,117.1,152.9,213.2,224.8,165.6,108,94.8
2010-03,123.9,111.8,147.3,157.6,141.9,101.4,142.2,175.1,91.6,164.4,173.5,85,106.1,80.9,130.6,113.4,95.3,100.4,124.4,175.4,231.7,229.4,243.1,103.8,91.9
2010-04,89,108.7,148.6,128.6,97.3,75,97.7,114.4,87.5,60.9,67.5,68.2,98.8,76.5,112.5,111.3,93.1,107,118.7,132.4,234.7,213,88.3,55.3,89.4
2010-05,86,108.8,142.2,137.9,95.9,76.6,95.8,110.9,84.4,68.6,54.9,63.9,88.8,67.7,107.2,109.5,107.6,93.8,122,122.5,221.7,168.1,66.3,66.7,93.2
2010-06,101.6,121.4,149.3,143,111.1,82.1,105.8,144.3,90.6,93.9,75.3,74.7,100.3,92.9,138.7,127,102.1,106.5,131.6,137.1,221.9,182.3,82,108.6,111.2
2010-07,98.6,115.3,154.3,143.8,118.3,86.8,119.2,142.5,90,77,74.2,76.6,98.4,99.3,133.4,118.7,96.4,101.3,116.4,135.5,212.6,198.1,74.3,123.1,112
2010-08,92.4,95.6,131.6,129.8,120.8,80.5,122.4,152.2,80,88.6,76.8,60.3,90.4,78.5,98.9,72.8,114.2,97.2,115,126.2,180.3,190.2,82.8,107.3,106.3
2010-09,108.8,108.5,126.6,144.2,132.2,89.3,133.1,167.4,80.4,143.9,103.8,76.1,95.2,83.1,114.9,74.1,125.1,101.9,115.2,140,214.7,200,86.2,113.1,115.8
2010-10,96.2,113.2,130.1,135.3,102.4,88.6,98.2,119.4,81.9,82.3,105.7,65.8,100.7,86.6,103,118.5,115.3,108.2,116.7,139.4,213.4,189.2,87.9,78.6,121.9
2010-11,96.3,116.9,128,133,111.5,95,106,133.1,82.9,93.9,57.9,75.4,103.6,86.9,123.8,127.3,125.3,98.7,109.6,144.3,212.4,179.4,97.4,90.4,129.6
2010-12,96.6,103.1,118.7,129.9,104.8,95.5,89.9,136.7,85.4,94,67.2,75.8,107.1,89.2,114.1,94.3,113.2,110.6,114.7,129.1,192.4,172.9,70.3,109.8,117.8
2011-01,87,99.6,99.3,127.9,97.5,94.7,78.6,130.7,74.7,84.9,63.9,71.5,86.6,65.3,103.3,88.1,122.5,84.3,108.4,127.7,161.1,177.4,113.9,106.2,104.8
2011-02,95.3,106.8,110.9,134.5,111.2,97.4,96.3,147.3,74,103.4,66.9,76.8,98.8,84.3,118.5,87.8,97.5,81,109.4,140,173.5,189.6,146,98.8,107.3
2011-03,105,104.5,116.5,166.4,142.3,83.4,158,165.8,74.7,151.3,123.6,47.7,98,64.3,99.5,104.3,98.8,94.9,117.9,143.8,134.8,198.5,216.4,75.5,96.8
2011-04,81.4,97.9,119.9,129.2,93.7,58.3,104,105.8,62.8,72,63.3,41.7,99,82.7,73.4,111.8,117.8,95.4,117.4,112.2,155.6,192.9,88.9,63,87.2
2011-05,84.2,91.3,118,126.2,108.8,65.4,131.9,105,64.5,65.5,53.7,51.7,98.9,90.9,74.7,116.3,123.6,93.2,114.6,119.9,182.4,159.9,57.5,86.5,114.6
2011-06,98.9,104.9,121.7,132.4,120.1,89,117.9,149.5,66.1,87.2,70,80,106.3,96,102.2,125.2,117.7,104.8,124.9,126.4,180.5,159.5,61.1,113.6,126.1
2011-07,97.6,105.1,120.3,131.2,136.8,103.8,128.7,178.5,66.3,80.7,66.5,81.1,106.2,87.3,111.2,117,115.2,103,112.4,128.1,181.3,174.2,58.4,123.5,127.1
