"年月[西暦]","施設名称","施設所在地","施設方書","施設廃止日","緯度","経度"
"202309","肌管理クリニック","東京都港区南青山三丁目3番14号","チェリーズガーデン南青山2階","2023/8/16","35.667515","139.716828"
"202310","麻布十番クリニック","東京都港区麻布十番一丁目7番11号","深瀬ビル2階","2023/8/26","35.656252","139.734677"
"202310","みなとウィメンズクリニック","東京都港区芝浦四丁目12番39号","ロジックビル3階","2023/9/30","35.641097","139.748658"
"202310","虎の門龍醫院","東京都港区西新橋一丁目20番9号","TSRビル地下1階～2階","2023/9/12","35.667721","139.752396"
"202310","東京エムケイ株式会社　診療所","東京都港区東新橋一丁目3番9号","第4小田ビル3階","2023/5/26","35.664190","139.758919"
"202310","ＳＡＨＡＮＡ　Ｒｅｔｒｅａｔ　Ｃｌｉｎｉｃ","東京都港区南青山三丁目18番4号","ブライト南青山302号室","2023/9/20","35.664999","139.713377"
"202311","クリニカベラフォーマ","東京都港区赤坂二丁目3番5号","赤坂スターゲートプラザ16階","2023/10/31","35.671237","139.741652"
"202311","東京疲労・睡眠クリニック","東京都港区新橋一丁目15番7号","新橋NFビル3階","2023/10/31","35.668089","139.757282"
"202311","ＡＩＭ　Ｂｅａｕｔｙ　Ｍｅｄｉｃａｌ　Ｃｌｉｎｉｃ　泉岳寺院","東京都港区高輪二丁目19番20号","財界二世学院ビル8階","2023/10/24","35.640009","139.741113"
"202311","えがおクリニック","東京都港区西麻布四丁目22番12号","2階","2023/11/15","35.657442","139.718514"
"202311","クエスク　スキンクリニック","東京都港区東新橋二丁目14番1号","NBFコモディオ汐留5階","2023/10/31","35.660571","139.757809"
"202311","青山メディカルクリニック","東京都港区南青山三丁目10番21号","T'S BRIGHTIA 南青山EAST 1階","2023/10/31","35.665614","139.716047"
"202311","青山スキンクリニック","東京都港区南青山三丁目13番1号","小林ビル6階","2023/10/20","35.665974","139.713638"
"202311","東京オンライン診療クリニック","東京都港区元麻布三丁目1番35号","VORT元麻布5F","2023/10/31","35.658019","139.727525"
"202312","麻布十番今林クリニック","東京都港区麻布十番二丁目8番6号","ラベイユ麻布十番3階A","2023/11/30","35.655631","139.734632"
"202312","Ｃｌｉｎｉｃ　Ｎｅｏ　Ｖｉｓｔａ","東京都港区白金六丁目2番12号","倉木アパート3号","2023/11/30","35.644059","139.722704"
"202312","株式会社商船三井医務室","東京都港区虎ノ門二丁目1番1号","(商船三井ビル15階)","2023/12/25","35.669722","139.747018"
"202312","医療法人社団和邇会三井メディカルクリニック","東京都港区虎ノ門二丁目4番1号","虎ノ門ピアザビル7階","2023/11/30","35.668884","139.74768"
"202312","Ｔケアクリニック　浜松町","東京都港区浜松町二丁目13番9号","G1ビル2階","2023/12/23","35.653219","139.755529"
"202312","広尾訪問クリニック","東京都港区南麻布四丁目5番56号","キャッスル佐藤102号","2023/12/18","35.650121","139.724111"
"202401","株式会社小松製作所本社診療所","東京都港区赤坂二丁目3番6号",,"2023/12/29","35.670873","139.74211"
"202401","赤坂インターナショナルクリニック","東京都港区赤坂五丁目5番10号","赤坂大高ビル2階","2024/1/1","35.670617","139.734254"
"202401","医療法人社団南青山アイクリニック　南青山アイクリニック東京","東京都港区北青山三丁目3番11号","ルネ青山ビル4階","2023/12/31","35.668000","139.714554"
"202401","加藤プラチナクリニック","東京都港区白金台三丁目14番35号","白金台ドルチェ701号、501号","2024/1/2","35.637038","139.724739"
"202401","高輪ハッピークリニック","東京都港区高輪二丁目1番2号","高輪ハイツ103","2023/11/23","35.640594","139.73792"
"202401","虎ノ門診療所","東京都港区虎ノ門一丁目1番25号","虎ノ門一丁目ビル5階","2023/12/31","35.670492","139.749856"
"202401","かもみーる心のクリニック","東京都港区虎ノ門三丁目17番7号","虎ノ門平井ビル2階","2023/12/31","35.664174","139.746439"
"202401","金杉橋クリニック","東京都港区浜松町二丁目13番4号","KTビルディング3階","2022/11/1","35.653305","139.754699"
"202402","仁保医院","東京都港区北青山三丁目2番5号","NH青山ビル3階","2024/2/21","35.668937","139.715415"
"202402","ホスピタリティークリニック東京","東京都港区台場二丁目6番1号","グランドニッコー東京 3階","2024/1/23","35.625144","139.771569"
"202402","高輪スキンクリニック","東京都港区高輪四丁目24番44号","1階","2024/1/20","35.625538","139.736395"
"202402","パナソニック虎ノ門健康管理室","東京都港区虎ノ門三丁目4番10号","虎ノ門35森ビル2階","2024/1/28","35.665742","139.746642"
"202402","雫－Ｓｈｉｚｕｋｕ－Ｃｌｉｎｉｃ","東京都港区西麻布三丁目6番1号","六本木センチュリオンタワー10階","2024/1/31","35.656290","139.726345"
"202402","ＰＨＣ株式会社　首都圏地区　健康管理室","東京都港区西新橋二丁目38番5号","西新橋NKビル9階","2024/2/9","35.664994","139.752471"
"202402","あおきクリニック","東京都港区浜松町一丁目9番12号","中野ビル5階","2024/2/14","35.659436","139.755854"
"202402","Ｃｌｉｎｉｃ　Ｒｅｖａ","東京都港区南麻布一丁目27番20号","カーサ麻布ANNEX 402号","2024/2/1","35.649803","139.734131"
"202403","Ｍ＋美容医療クリニック　ｂｙ　ｅ．","東京都港区麻布十番一丁目6番7号","FIプラザビル3階","2024/1/31","35.656490","139.734145"
"202403","医療法人深緑会　麻布ミューズクリニック","東京都港区麻布十番二丁目18番2号","101号室","2024/2/29","35.654510","139.736062"
"202403","Ｃｌｉｎｉｑｕｅ　ｄｅ　ｌ’Ａｎｇｅ　（クリニック　ドゥ　ランジュ）","東京都港区北青山三丁目3番13号","共和五番館6階","2024/2/29","35.667825","139.714474"
"202403","森永健康管理室","東京都港区芝五丁目33番1号","本館8階","2024/3/12","35.646587","139.747739"
"202403","ＲｅＭ　ＣＬＩＮＩＣ","東京都港区芝五丁目36番7号","三田ベルジュビル地下1階","2024/3/17","35.644815","139.744846"
"202403","神谷町皮フ科形成外科","東京都港区虎ノ門四丁目1番6号","第二大石ビル3階","2024/2/29","35.664297","139.745364"
"202403","医療法人社団進興会　セラヴィ新橋クリニック","東京都港区西新橋二丁目39番3号","SVAX西新橋ビル3階、4階、5階、6階","2024/3/17","35.664828","139.75295"
"202403","Ｙ’ｓ　ｃｌｉｎｉｃ内科・美容皮膚科　六本木院","東京都港区六本木五丁目16番4号","ZONE麻布六本木ビル8階","2024/3/6","35.662664","139.732639"
"202403","表参道メディカルクリニック　六本木院","東京都港区六本木六丁目1番26号","六本木天城ビル7階、8階","2024/2/29","35.662959","139.732196"
"202403","日本美容・医療クリニック","東京都港区六本木六丁目1番26号","天城ビル6階","2024/3/10","35.662959","139.732196"
"202403","六本木ウィメンズヘルスクリニック","東京都港区六本木七丁目18番11号","六本木DMビル4B","2024/2/29","35.662059","139.729183"

"診療所廃止一覧(令和6年3月31日現在)","Ver202403",,,,,
