"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","性・年代別","女性 18～29歳","26","2","7","5","0","10","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","性・年代別","女性 30～39歳","49","2","21","6","0","18","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","性・年代別","女性 40～49歳","78","3","23","5","3","43","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","性・年代別","女性 50～59歳","62","3","15","13","6","25","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","性・年代別","女性 60～69歳","56","5","18","9","4","20","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","性・年代別","女性 70歳以上","42","0","16","14","1","10","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","性・年代別","女性 無回答","0","0","0","0","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","性・年代別","無回答","14","0","3","2","2","5","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","職業別","自営業主・家族従業","86","5","29","13","4","35","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","職業別","会社員・団体職員・公務員","243","17","85","25","7","105","4"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","職業別","アルバイト・パートタイマー","35","1","11","9","3","10","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","職業別","家事専業","55","6","15","7","4","22","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","職業別","学生","13","2","4","2","1","4","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","職業別","無職","81","6","23","26","5","20","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","職業別","その他","31","0","10","6","2","13","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","職業別","無回答","14","0","3","3","2","4","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","居住地区別","芝地区","86","4","25","16","3","37","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","居住地区別","麻布地区","87","8","28","15","4","31","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","居住地区別","赤坂地区","81","4","24","18","6","28","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","居住地区別","高輪地区","146","12","46","22","8","57","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","居住地区別","芝浦港南地区","139","8","51","17","5","55","3"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","居住地区別","無回答","19","1","6","3","2","5","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","持家（一戸建）","64","7","26","10","2","18","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","持家（マンション）","267","18","78","55","12","100","4"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","借家（一戸建）","9","0","2","0","1","6","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","民間の賃貸マンション・アパート","151","7","54","16","8","65","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","都営住宅・区営住宅・区立住宅","26","1","9","5","3","8","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","11","3","3","0","0","4","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","社宅・公務員宿舎","10","1","3","2","0","4","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","寮・寄宿舎・住み込み・間借り","4","0","1","1","0","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","その他","5","0","2","0","0","3","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","住居形態別","無回答","11","0","2","2","2","3","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","定住意向別","ずっと住み続けていたい","279","21","103","51","15","86","3"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","定住意向別","当分は住んでいたい","203","12","53","28","9","96","5"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","45","2","12","11","1","19","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","5","2","1","0","1","1","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","定住意向別","近いうちに区外に転居する予定である","13","0","4","0","0","9","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","定住意向別","わからない","10","0","6","0","2","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(18)地域での支え合いと区民の自分らしく自立した地域生活を支援する","定住意向別","無回答","3","0","1","1","0","0","1"

"第33回港区民世論調査クロス集計表・区基本計画Q12-18","Ver202203",,,,,,,,,,,,
