地域階層,地域,和暦（年度）,西暦（年度）,学校数（校）,学校数／全日制（校）,学校数／定時制（校）,学校数／併置（校）,学校数／国立／全日制（校）,学校数／公立（校）,学校数／公立／全日制（校）,学校数／公立／定時制（校）,学校数／公立／併置（校）,学校数／私立（校）,学校数／私立／全日制（校）,学校数／私立／定時制（校）,学校数／私立／併置（校）,分校（再掲）（校）,分校（再掲）／全日制（校）,分校（再掲）／定時制（校）,分校（再掲）／併置（校）,分校（再掲）／国立／全日制（校）,分校（再掲）／公立（校）,分校（再掲）／公立／全日制（校）,分校（再掲）／公立／定時制（校）,分校（再掲）／公立／併置（校）,分校（再掲）／私立（校）,分校（再掲）／私立／全日制（校）,分校（再掲）／私立／定時制（校）,分校（再掲）／私立／併置（校）,中高一貫教育を行う学校（再掲）／併設型（校）,中高一貫教育を行う学校（再掲）／併設型／国立（校）,中高一貫教育を行う学校（再掲）／併設型／公立（校）,中高一貫教育を行う学校（再掲）／併設型／私立（校）,中高一貫教育を行う学校（再掲）／連携型（校）,中高一貫教育を行う学校（再掲）／連携型／国立（校）,中高一貫教育を行う学校（再掲）／連携型／公立（校）,中高一貫教育を行う学校（再掲）／連携型／私立（校）,公立の学級数／全日制（学級）,公立の学級数／定時制（学級）
2,新宿区,令和4,2022,11,10,1,－,－,4,3,1,－,7,7,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,4,－,－,4,－,－,－,－,60,24
2,文京区,令和4,2022,25,23,1,1,2,3,2,－,1,20,19,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,12,－,－,12,－,－,－,－,55,16
2,台東区,令和4,2022,8,6,1,1,1,5,3,1,1,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,2,－,1,1,1,－,1,－,75,36
2,墨田区,令和4,2022,7,6,－,1,－,5,4,－,1,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,3,－,1,2,－,－,－,－,90,5
2,江東区,令和4,2022,12,8,1,3,－,8,5,1,2,4,3,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,3,－,－,3,－,－,－,－,130,32
2,品川区,令和4,2022,12,6,－,6,－,3,1,－,2,9,5,－,4,－,－,－,－,－,－,－,－,－,－,－,－,－,4,－,－,4,－,－,－,－,63,8
2,目黒区,令和4,2022,10,10,－,－,－,3,3,－,－,7,7,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,3,－,－,3,－,－,－,－,60,－
2,大田区,令和4,2022,14,11,－,3,－,8,6,－,2,6,5,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,131,12
2,世田谷区,令和4,2022,38,30,2,6,2,9,4,1,4,27,24,1,2,－,－,－,－,－,－,－,－,－,－,－,－,－,14,－,－,14,－,－,－,－,139,40
2,渋谷区,令和4,2022,10,10,－,－,－,3,3,－,－,7,7,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,3,－,－,3,1,－,1,－,55,－
2,中野区,令和4,2022,12,9,1,2,－,5,3,1,1,7,6,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,4,－,1,3,－,－,－,－,68,36
2,杉並区,令和4,2022,19,16,1,2,－,7,5,1,1,12,11,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,6,－,－,6,－,－,－,－,114,36
2,豊島区,令和4,2022,17,14,－,3,－,3,2,－,1,14,12,－,2,－,－,－,－,－,－,－,－,－,－,－,－,－,6,－,－,6,－,－,－,－,66,4
2,北区,令和4,2022,15,11,1,3,－,4,2,1,1,11,9,－,2,－,－,－,－,－,－,－,－,－,－,－,－,－,10,－,－,10,－,－,－,－,43,31
2,荒川区,令和4,2022,4,3,－,1,－,2,1,－,1,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,29,4
2,板橋区,令和4,2022,12,9,－,3,－,6,3,－,3,6,6,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,5,－,－,5,－,－,－,－,112,12
2,練馬区,令和4,2022,14,13,－,1,－,9,9,－,－,5,4,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,4,－,1,3,－,－,－,－,153,－
2,足立区,令和4,2022,11,9,1,1,－,9,7,1,1,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,140,18
2,葛飾区,令和4,2022,8,3,1,4,－,6,2,1,3,2,1,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,87,24
2,江戸川区,令和4,2022,10,8,－,2,－,7,5,－,2,3,3,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,2,－,－,2,－,－,－,－,147,12
1,市部,令和4,2022,114,102,3,9,－,63,51,3,9,51,51,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,30,－,1,29,1,－,1,－,1166,126
2,八王子市,令和4,2022,18,17,1,－,－,8,7,1,－,10,10,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,7,－,－,7,－,－,－,－,143,40
2,立川市,令和4,2022,4,2,1,1,－,2,－,1,1,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,24,28
2,武蔵野市,令和4,2022,6,6,－,－,－,2,2,－,－,4,4,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,5,－,1,4,－,－,－,－,29,－
2,三鷹市,令和4,2022,3,3,－,－,－,－,－,－,－,3,3,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
2,青梅市,令和4,2022,2,1,－,1,－,2,1,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,33,11
2,府中市,令和4,2022,6,5,－,1,－,5,4,－,1,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,98,8
2,昭島市,令和4,2022,3,3,－,－,－,2,2,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,43,－
2,調布市,令和4,2022,7,6,－,1,－,3,2,－,1,4,4,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,2,－,－,2,－,－,－,－,57,4
2,町田市,令和4,2022,12,11,－,1,－,7,6,－,1,5,5,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,3,－,－,3,－,－,－,－,129,7
2,小金井市,令和4,2022,6,5,1,－,－,3,2,1,－,3,3,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,36,8
2,小平市,令和4,2022,6,6,－,－,－,3,3,－,－,3,3,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,63,－
2,日野市,令和4,2022,3,3,－,－,－,3,3,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,71,－
2,東村山市,令和4,2022,5,5,－,－,－,2,2,－,－,3,3,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,32,－
2,国分寺市,令和4,2022,2,2,－,－,－,1,1,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,24,－
2,国立市,令和4,2022,4,3,－,1,－,2,1,－,1,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,42,4
2,福生市,令和4,2022,2,1,－,1,－,2,1,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,35,4
2,狛江市,令和4,2022,1,1,－,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,24,－
2,東大和市,令和4,2022,2,2,－,－,－,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,42,－
2,清瀬市,令和4,2022,2,2,－,－,－,1,1,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,20,－
2,東久留米市,令和4,2022,3,2,－,1,－,2,1,－,1,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,33,8
2,武蔵村山市,令和4,2022,3,3,－,－,－,2,2,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,36,－
2,多摩市,令和4,2022,3,3,－,－,－,1,1,－,－,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,2,－,－,2,1,－,1,－,22,－
2,稲城市,令和4,2022,2,2,－,－,－,1,1,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,18,－
2,羽村市,令和4,2022,1,1,－,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,21,－
2,あきる野市,令和4,2022,3,2,－,1,－,2,1,－,1,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,－,1,－,－,－,－,29,4
2,西東京市,令和4,2022,5,5,－,－,－,3,3,－,－,2,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,2,－,－,2,－,－,－,－,62,－
1,郡部,令和4,2022,1,－,－,1,－,1,－,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,15,4
2,瑞穂町,令和4,2022,1,－,－,1,－,1,－,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,15,4
2,日の出町,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
2,檜原村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
2,奥多摩町,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
1,島部,令和4,2022,7,5,－,2,－,7,5,－,2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,2,－,2,－,39,8
2,大島町,令和4,2022,2,1,－,1,－,2,1,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,15,4
2,利島村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
2,新島村,令和4,2022,1,1,－,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,1,－,3,－
2,神津島村,令和4,2022,1,1,－,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,3,－
2,三宅村,令和4,2022,1,1,－,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,1,－,1,－,6,－
2,御蔵島村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
2,八丈町,令和4,2022,1,－,－,1,－,1,－,－,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,9,4
2,青ヶ島村,令和4,2022,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
2,小笠原村,令和4,2022,1,1,－,－,－,1,1,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,3,－
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
令和４年度　学校基本統計（学校基本調査報告書）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
７－１　高等学校（全日制・定時制）　区市町村、設置者、課程別学校数及び公立の学級数（中高一貫校数再掲）　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注１）国立は全日制課程のみである。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注２）学級数は、ホームルームの数である（分校を含む。）。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部　2:区市町村）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
