分類/品目/銘柄/単位,2000年12月,2001年10月,2001年11月,2001年12月,銘柄改正等
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量４３５ｇ/１缶  (円),194,186,192,192,
（果物）/りんご/ジョナゴールド、１個２６０～３５０ｇ/１kg  (円),450,549,459,531,
（果物）/りんご/ふじ、１個２６０～３５０ｇ/１kg  (円),475,        -,493,462,
（果物）/みかん/１個１００～１２０ｇ/１kg  (円),504,567,425,376,
（果物）/なつみかん/甘なつみかん、１個３７０～４７０ｇ/１kg  (円),        -,        -,        -,        -,
（果物）/レモン/１個１１０～１６０ｇ/１kg  (円),457,613,592,542,
（果物）/グレープフルーツ/１個３７０～４３０ｇ/１kg  (円),364,372,391,358,
（果物）/オレンジ/輸入品１個１８０～２４０ｇ/１kg  (円),370,395,388,380,
（果物）/いよかん/１個２００～３００ｇ/１kg  (円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、１個３００～３５０ｇ/１kg  (円),        -,377,        -,        -,
（果物）/ぶどう/デラウェア/１kg  (円),        -,        -,        -,        -,
（果物）/ぶどう/巨峰/１kg  (円),        -,1023,        -,        -,
（果物）/かき/１個１９０～２６０ｇ/１kg  (円),479,484,414,473,
（果物）/もも/１個２００～２５０ｇ/１kg  (円),        -,        -,        -,        -,
（果物）/すいか/１kg  (円),        -,        -,        -,        -,
（果物）/メロン/プリンス１個４５０～６５０ｇ/１kg  (円),        -,        -,        -,        -,
（果物）/メロン/アンデス１個８００～１２００ｇ/１kg  (円),        -,        -,        -,        -,
（果物）/いちご/１００ｇ  (円),182,        -,        -,159,
（果物）/さくらんぼ/国内産/１００g  (円),        -,        -,        -,        -,
（果物）/バナナ/１kg  (円),220,226,220,222,
（果物）/キウイフルーツ/１個１００～１３０ｇ/１kg  (円),649,694,656,667,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量４２５ｇ入り/１缶  (円),194,128,128,115,
（果物）/パイナップル缶詰/スライス、３号缶（５６５ｇ又は５６７ｇ入り）、輸入品を除く/１缶  (円),182,189,184,187,
（果物）/もも缶詰/黄桃、内容総量４１０～４２５ｇ入り、普通品/１缶  (円),152,164,159,153,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（１５００ｇ入り）/１本  (円),476,473,463,470,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（４５０ｇ入り）/１箱  (円),266,271,272,265,
（油脂・調味料）/食塩/家庭用、袋入り（１kg入り）、食塩/１袋  (円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、ＪＡＳ規格品、ポリ容器入り（１L入り）/１本  (円),310,305,310,305,
（油脂・調味料）/みそ/並、袋入り（１kg入り）/１袋  (円),321,301,316,299,
（油脂・調味料）/砂糖/上白、袋入り（１kg入り）/１袋  (円),207,201,201,201,
（油脂・調味料）/酢/瓶詰（５００ml入り）、「ミツカン酢（黒マーク）」/１本  (円),155,155,144,152,
（油脂・調味料）/ソース/中濃ソース、特級、ポリ容器入り（５００ml入り）/１本  (円),289,290,291,298,
（油脂・調味料）/トマトケチャップ/ポリ容器（５００ｇ入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/１本  (円),285,287,277,277,
（油脂・調味料）/マヨネーズ/ポリ容器入り（５００ｇ入り）/１本  (円),293,302,299,301,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（１７０ｇ入り）/１瓶  (円),212,220,220,215,
（油脂・調味料）/うま味調味料/「味の素、青袋（１２０ｇ入り）」/１袋  (円),295,296,293,295,
（油脂・調味料）/即席カレー/固形、２４０～２５０ｇ/１箱  (円),241,250,253,230,
（油脂・調味料）/即席スープ/粉末「クノールカップスープ　コーンクリーム」（４袋入り）/１箱  (円),192,192,190,184,
（油脂・調味料）/風味調味料/「味の素ほんだし（５０ｇ×３袋入り）」/１箱  (円),378,372,381,366,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（２１０ｇ入り）/１本  (円),312,315,282,301,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（６２ｇ入り）/１袋  (円),215,213,208,211,
（菓子類）/ようかん/練りようかん、普通品/１００ｇ  (円),279,274,274,274,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、１個売り、並/１００ｇ  (円),157,155,148,147,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/１００g  (円),133,133,132,131,
（菓子類）/カステラ/「長崎カステラ」/１００ｇ  (円),215,205,206,205,
（菓子類）/ケーキ/いちごショートケーキ（１個６０～１００ｇ）/１００ｇ  (円),377,373,372,374,
（菓子類）/シュークリーム/カスタードクリーム入り/１００ｇ  (円),221,195,185,184,
（菓子類）/プリン/カスタードプリン（１７６ｇ又は１８０ｇ入り）/１個  (円),131,133,133,133,
（菓子類）/ビスケット/パッケージ入り、「森永マリー」/１００ｇ  (円),139,135,140,133,
（菓子類）/キャラメル/「森永ミルクキャラメル（１２粒入り）」/１箱  (円),98,99,99,99,
（菓子類）/あめ/「のどあめ」「特選果のどあめ」「はちみつきんかんのどあめ」袋入り（１２０ｇ入り）/１袋  (円),169,184,186,185,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/１００ｇ  (円),128,135,135,134,
（菓子類）/かわらせんべい/小麦粉製、並/１００ｇ  (円),140,142,142,140,
（菓子類）/チョコレート/板チョコレート、５０ｇ/１００ｇ  (円),193,131,131,131,
（菓子類）/チョコレート/輸入品、「ｍ＆ｍ’ｓ」袋入り（５０ｇ入り）/１袋  (円),101,101,101,101,
（菓子類）/落花生/バターピーナッツ/１００ｇ  (円),130,130,130,127,
（菓子類）/チューインガム/板ガム（９枚入り）/１個  (円),98,98,98,98,
（菓子類）/アイスクリーム/乳脂肪分８．０％以上カップ(１２０ml）入り/１個  (円),260,259,256,259,
（菓子類）/ポテトチップス/袋入り（７５～９０ｇ入り）/１００ｇ  (円),147,145,146,147,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（１５０～２５０ｇ入り）/１個  (円),125,146,138,132,
（調理食品）/弁当/持ち帰り弁当　幕の内　並/１個  (円),539,526,526,526,
（調理食品）/サンドイッチ/タマゴサンド/１００ｇ  (円),158,157,157,155,
（調理食品）/おにぎり/さけ入り/１個  (円),133,131,131,131,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（５００ｇ入り）/１袋  (円),413,447,468,454,
（調理食品）/うなぎかば焼き/長焼き、１匹（１２０～１８０ｇ）、並/１００ｇ  (円),572,491,480,477,
（調理食品）/野菜サラダ/並、ポテトサラダ/１００ｇ  (円),118,121,122,122,
（調理食品）/煮豆/金時豆/１００g  (円),116,115,115,113,
（調理食品）/コロッケ/並/１００ｇ  (円),106,106,106,105,
（調理食品）/豚カツ/ロース１００ｇ程度を揚げたもの/１枚  (円),376,371,371,371,
（調理食品）/フライ/小あじ、長さ１０～１５cm/１００ｇ  (円),141,142,142,141,
（調理食品）/からあげ/鶏肉、骨なし/１００g  (円),170,171,174,174,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/１００ｇ  (円),120,122,114,115,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド２１」（２１０ｇ）/１箱  (円),139,148,156,144,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、１０～１５個入り/１００ｇ  (円),110,115,116,115,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（１３４ｇ）/１箱  (円),230,217,218,220,
（飲料）/緑茶/番茶、上/１００ｇ  (円),346,333,331,332,
（飲料）/緑茶/せん茶、中/１００ｇ  (円),632,651,649,651,
（飲料）/紅茶/ティーバッグ、２５袋入り/１箱  (円),284,300,292,302,
（飲料）/紅茶/輸入品リーフティー缶入り（１２５ｇ入り）「ロイヤルブレンド」/１缶  (円),1678,1678,1678,1678,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（２０００ml）/１本  (円),106,266,277,264,
（飲料）/インスタントコーヒー/瓶入り（１００ｇ入り）/１本  (円),829,789,767,817,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（２５０ｇ入り）/１袋  (円),562,543,592,581,
（飲料）/コーヒー飲料/コーヒー、缶入り（１９０ｇ入り）/１缶  (円),110,109,110,111,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（１，０００ml入り）/１本  (円),196,194,197,191,
（飲料）/果実飲料/２０～３０％果汁入り飲料、ペットボトル入り（５００ml入り）/１缶  (円),126,137,137,137,
（飲料）/野菜ジュース/トマトジュース、缶入り（１９０ｇ入り）「カゴメ」/１本  (円),107,113,107,107,
（飲料）/コーラ/ペットボトル入り（５００ml入り）/１本  (円),118,141,141,139,
（飲料）/サイダー/缶入り（３５０ml入り）/１缶  (円),118,120,120,120,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（５００ml入り）」/１本  (円),415,410,400,408,
（飲料）/乳酸菌飲料/「ヤクルト（６５ml入り）」、配達１本月極め/１本  (円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（５００ml入り）、「ポカリスウェット」又は「アクエリアス」/１缶  (円),133,135,135,136,
（飲料）/ミネラルウォーター/ペットボトル入り（２L入り）/１本  (円),206,203,203,197,
（酒類）/清酒/Ａ（特撰又は特撰に相当するもの、１８００ml）/１本  (円),2248,2252,2254,2253,
（酒類）/清酒/Ｂ（上撰又は上撰に相当するもの、１８００ml）/１本  (円),1911,1910,1910,1910,
（酒類）/清酒/Ｃ（佳撰又は佳撰に相当するもの、１８００ml）/１本  (円),1660,1669,1669,1669,
（酒類）/焼ちゅう/乙類、アルコール分２５度（１８００ml入り）/１本  (円),1420,1604,1611,1605,
（酒類）/ビール（国産品）/淡色、缶入り（３５０ml入り）、６缶入り/１パック  (円),1237,1220,1224,1214,
（酒類）/ビール（輸入品）/淡色、缶入り（３５０ml入り）/１缶  (円),213,211,211,210,
（酒類）/発泡酒/缶入り（３５０ml入り）、麦芽使用率２５％未満/１缶  (円),147,147,147,146,
（酒類）/ウイスキー（輸入品）/瓶詰（７００ml入り）「シーバスリーガル１２年」/１本  (円),2987,2947,2964,2934,
（酒類）/ウイスキー（国産品）/瓶詰（７５０ml入り）「サントリー＜リザーブ１０年＞」/１本  (円),2250,2245,2246,2244,
（酒類）/ウイスキー（国産品）/瓶詰（７００ml入り）「サントリー新・角瓶」/１本  (円),1427,1419,1408,1422,
（酒類）/ウイスキー（国産品）/瓶詰（６４０ml入り）「サントリーウイスキー＜レッド＞」/１本  (円),918,917,916,914,
（酒類）/ぶどう酒/瓶詰（７２０ml入り）、アルコール分１５％未満/１本  (円),846,376,380,380,
（酒類）/ぶどう酒/輸入品、瓶詰（７５０ml入り）、「ボジョレー（赤）」/１本  (円),1250,1204,1233,1233,
（外食）/かけうどん/並/１杯  (円),474,478,478,478,
（外食）/中華そば/ラーメン/１杯  (円),548,548,548,548,
（外食）/スパゲッティ（外食）/ミート・ソース/１皿  (円),718,746,807,802,
（外食）/すし/にぎりずし（江戸前）、並/１人前  (円),1216,1226,1226,1243,
（外食）/すし/のり巻（かんぴょう入り）、並/１人前  (円),863,858,858,863,
（外食）/親子どんぶり/並/１杯  (円),792,793,793,793,
（外食）/天どん/えび天どん、並/１杯  (円),941,943,976,990,
（外食）/カレーライス/並/１皿  (円),656,656,656,656,
（外食）/ぎょうざ（外食）/焼きぎょうざ/１人前  (円),463,462,462,462,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/１個  (円),126,110,110,110,
（外食）/牛どん/並/１杯  (円),400,319,319,317,
（外食）/ハンバーグ/定食/１人前  (円),848,1068,1097,1116,
（外食）/えびフライ/定食/１人前  (円),1251,1436,1449,1461,
（外食）/お子様ランチ/並/１皿  (円),733,732,732,746,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜３種類、肉・魚介類２種類程度）、サイズＭ/１枚  (円),2079,2048,2048,2048,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/１皿  (円),654,660,661,661,
（外食）/コーヒー/喫茶店のコーヒー代/１杯  (円),422,430,429,429,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（５００ml入り）/１本  (円),526,531,531,531,
（外食）/学校給食費/公立小学校、完全給食、低学年（２年生）/１か月  (円),3255,3262,3262,3262,
（外食）/学校給食費/　　〃　　　　〃　　　高学年（５年生）/１か月  (円),3769,3760,3760,3760,
（外食）/学校給食費/公立中学校、完全給食、２年生/１か月  (円),4123,4134,4134,4134,
（家賃）/民営家賃/民営家賃平均　３．３m2/１か月  (円),8654,8610,8601,8591,
（家賃）/民営家賃/木造３０m2未満　３．３m2/１か月  (円),8492.55,8434.83,8445.6,8392.85,
（家賃）/民営家賃/木造３０m2以上　３．３m2/１か月  (円),6701.01,6644.71,6636.91,6638.7,
（家賃）/民営家賃/木造以外　３．３m2/１か月  (円),9274.56,        -,        -,        -,
（家賃）/公営家賃/公営家賃平均　３．３m2/１か月  (円),3307,3241,3243,3245,
（家賃）/公営家賃/都営住宅　３．３m2/１か月  (円),2076,1930,1925,1928,
（家賃）/公営家賃/区営住宅　３．３m2/１か月  (円),1693,1671,1684,1686,
（家賃）/公営家賃/都市基盤整備公団住宅　３．３m2/１か月  (円),4498,4585,4592,4596,
（家賃）/公営家賃/都住宅供給公社住宅　３．３m2/１か月  (円),4586,4620,4622,4623,
（設備修繕・維持）/浴槽/ステンレス製、容量２８０～３００L、埋込式/１台  (円),89230,82560,81090,81090,
（設備修繕・維持）/温水洗浄便座/シートタイプ/１台  (円),57870,60200,57170,57170,
（設備修繕・維持）/給湯機/ガス、給湯専用タイプ、屋外壁掛型/１台  (円),101970,99040,99040,99040,
（設備修繕・維持）/物置ユニット/スチール製、引戸式、棚板２～４枚/１棟  (円),125580,127120,127120,127120,
（設備修繕・維持）/板材/ラワン材、棚板、１．４cm×３０．０cm×１８０～１８２cm/１枚  (円),3358,3263,3263,3263,
（設備修繕・維持）/くぎ/丸くぎ、３８㎜、メッキ加工/１００ｇ  (円),105,101,101,101,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、０．７L入り/１缶  (円),1843,1597,1597,1583,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/１枚  (円),6939,6920,6913,6900,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ３㎜、８１cm×９１cm、出張施工/１枚  (円),8744,8744,8744,8694,
（設備修繕・維持）/ふすま張替費/〔紙〕新鳥の子、片面、下張り１枚/１枚  (円),3743,3743,3743,3743,
（設備修繕・維持）/大工手間代/家屋修理、常用１人分/１日  (円),18520,18790,18790,18790,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用１人分/１日  (円),17710,18380,18380,18300,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、１人分日当/１日  (円),20810,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕Ａ種、厚さ１００㎜/１m2  (円),13870,13870,13870,14250,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/１ｍ  (円),4613,4386,4386,4386,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/１回  (円),18470,16180,16180,16170,
（設備修繕・維持）/火災保険料/一般住宅、木造１か年契約、保険金額１，５００万円/１件  (円),19650,19650,19650,19650,
（設備修繕・維持）/火災保険料/一般住宅、保険金額１千円に対する年率/％  (円),1.31,1.31,1.31,1.31,
（電気代）/電気代/アンペア制（契約電流１０アンペア）基本料金/１か月  (円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、１２０ＫＷＨまで/１ＫＷＨ  (円),17.23,17.23,17.23,17.23,
（電気代）/電気代/アンペア制電力量料金、１２１ＫＷＨから２５０ＫＷＨまで/１ＫＷＨ  (円),22.87,22.87,22.87,22.87,
（電気代）/電気代/アンペア制電力量料金、２５１ＫＷＨ以上/１ＫＷＨ  (円),25.04,25.04,25.04,25.04,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量１１０００Ｋｃａｌ／m3/１か月  (円),1229,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/１m3  (円),115.41,117.61,117.61,117.61,
（ガス代）/プロパンガス/体積売り、一般家庭用/５m3  (円),3384,3380,3375,3375,
（ガス代）/プロパンガス/体積売り、一般家庭用/１０m3  (円),5743,5738,5738,5738,
（ガス代）/プロパンガス/体積売り、一般家庭用/１５m3  (円),8111,8116,8116,8116,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/１８ｌ  (円),1142,1124,1112,1081,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、１０m3まで/１か月  (円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金１１m3から２０m3まで/１m3  (円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金２１m3から３０m3まで/１m3  (円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金　８m3まで/１か月  (円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金　９m3から２０m3まで/１m3  (円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金２１m3から３０m3まで/１m3  (円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金３１m3から５０m3まで/１m3  (円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/ＩＨジャー炊飯器、１．０L、１０００～１１００Ｗ/１台  (円),20030,20210,20420,20110,
（家庭用耐久財）/電子レンジ/連続出力５００～７００Ｗ又は短時間高出力７００～９００Ｗ、オーブン・グリル自動解凍機能付き/１台  (円),35360,34480,34590,34250,
（家庭用耐久財）/電気ポット/電動給湯式、容量３L/１台  (円),11350,10040,10190,10340,
（家庭用耐久財）/ガステーブル/２口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式/１台  (円),25340,28140,27090,27090,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、５号、元止式/１台  (円),27080,26870,26870,26870,
（家庭用耐久財）/電気冷蔵庫/５ドア（独立製氷室付き）、４０１～４５６L/１台  (円),150580,167300,175060,175620,
（家庭用耐久財）/電気掃除機/家庭用５３０～５７０Ｗ/１台  (円),24390,21170,21270,21220,
（家庭用耐久財）/電気洗濯機/２槽式、容量４．０～４．５kg/１台  (円),33650,30690,30690,30690,
（家庭用耐久財）/電気洗濯機/全自動、インバーター内蔵、７．０kg/１台  (円),42290,78530,82020,81600,
（家庭用耐久財）/ミシン/電子ミシン（６kg以上）、自動糸調子付き/１台  (円),77450,85650,87220,87220,
