"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2024-07-03 15:24:28","高輪区民協働スペース","009019001000","区民協働施設","区民協働スペース","https://www.city.minato.tokyo.jp/shisetsu/kyoudou/space09.html","高輪地区","","港区高輪一丁目5番38号　HUG高輪2階","","月曜日～金曜日
開館時間は午前9時～午後8時30分です。

土曜日・日曜日　9時00分～17時00分","祝日
12月29日～1月3日","■会議室内容
集会スペース　40人","","","","","","","","","","","","","","","","35.641764","139.736806",""
"2024-07-03 15:25:22","高輪台区民協働スペース","009019001000","区民協働施設","区民協働スペース","https://www.city.minato.tokyo.jp/shisetsu/kyoudou/space10.html","高輪地区","","港区高輪三丁目10番16号　優っくり村高輪台1階","","月曜日～金曜日　9時00分～21時00分
土曜日・日曜日・祝日　9時00分～17時00分
12時30分～13時00分、17時00分～17時30分を除く","12月29日～1月3日","■会議室内容
集会スペース　30人

■その他の設備等
給湯室","","","","","","","","","","","","","","","","35.6310012838376","139.7321635913482",""
"2024-07-03 15:26:25","白金台区民協働スペース","009019001000","区民協働施設","区民協働スペース","https://www.city.minato.tokyo.jp/shisetsu/kyoudou/space11.html","高輪地区","","港区白金台四丁目6番2号　ゆかしの杜6階","","月曜日～金曜日　9時00分～21時00分

土曜日・日曜日・祝日　9時00分～17時00分
12時30分～13時00分、17時00分～17時30分を除く","12月29日～1月3日","■会議室内容
会議室1　24人
会議室2　57人
会議室3　24人","","","","","","","","","","","","","","","","35.639189","139.726725",""
"2024-07-03 15:29:34","芝浦区民協働スペース","009019001000","区民協働施設","区民協働スペース","https://www.city.minato.tokyo.jp/shisetsu/kyoudou/space12.html","芝浦港南地区","","港区芝浦一丁目16番1号　みなとパーク芝浦1階","","午前9時～午後9時30分","12月29日～1月3日","■会議室内容
多目的室1　30人
多目的室2　20人
多目的室3　20人

■その他の設備等
協働コーナー
給湯室
機器：コピー機、印刷機等","","","","","","","","","","","","","","","","35.646680","139.751847",""
"2024-07-03 15:30:08","品川駅港南口協働スペース","009019001000","区民協働施設","区民協働スペース","https://www.city.minato.tokyo.jp/shisetsu/kyoudou/space13.html","芝浦港南地区","","港区港南ニ丁目3番13号　品川フロントビルキッズ館1階","","午前7時～午後9時30分","12月31日～1月3日","■会議室内容
A集会室　18人","","","","","","","","","","","","","","","","35.629252","139.743192",""
"2024-07-03 15:31:06","港南区民協働スペース","009019001000","区民協働施設","区民協働スペース","https://www.city.minato.tokyo.jp/shisetsu/kyoudou/space14.html","芝浦港南地区","","港区港南四丁目3番7号　さんぽーと港南1階・2階","","午前9時～午後9時30分","12月29日～1月3日","■会議室内容
多目的室1　15人
多目的室2　22人
多目的室3　22人
多目的室4　24人

■その他の設備等
協働コーナー
ロビースペース
給湯室
機器：コピー機、印刷機等","","","","","","","","","","","","","","","","35.631088","139.749802",""
"2023-05-23 16:07:24","高輪コミュニティーぷらざ","009019000000","区民協働施設","","https://www.city.minato.tokyo.jp/shisetsu/sonota/sonota05.html","高輪地区","竣工年等：H7(1995)竣工
施設名称：高輪地区総合支所、高輪図書館、高輪区民センター、シティハイツ高輪","高輪1-16-25","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/images/building_image_007.jpg","","","","","","","","","","35.641905","139.734192",""
"2021-08-10 15:31:31","台場コミュニティーぷらざ","009019000000","区民協働施設","","https://www.city.minato.tokyo.jp/shisetsu/sonota/sonota07.html","芝浦港南地区","竣工年等：H8(1996)竣工
施設名称：芝浦港南地区総合支所台場分室、台場保育園、台場児童館、台場区民センター、台場区民センター図書室","台場1-5-1","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/images/building_image_011.jpg","","","","","","","","","","35.630050","139.776878",""
"2024-07-03 15:28:51","神応区民協働スペース","009019001000","区民協働施設","区民協働スペース","https://www.city.minato.tokyo.jp/shisetsu/kyoudou/space15.html","高輪地区","","港区白金六丁目9番5号　神応ほっとプラザ4階・屋外","","月曜日～土曜日9時00分～21時30分
12時30分～13時00分、17時00分～17時30分を除く
多目的ひろば1・2は9時00分～17時00分

日曜日9時00分～17時00分
12時30分～13時00分を除く","12月29日～1月3日","■会議室内容
会議室A　27人
会議室B　45人
多目的ひろば1
多目的ひろば2
■その他の設備等
給湯室、印刷機、多目的ひろば更衣室","","","","","","","","","","","","","","","","35.6436049159968","139.72452356639198",""

"港区施設情報 区民協働施設","Ver20240904"
