"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","職業別","自営業主・家族従業","92","3","26","19","7","33","4"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","職業別","会社員・団体職員・公務員","280","33","92","48","21","83","3"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","職業別","アルバイト・パートタイマー","58","7","19","10","6","15","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","職業別","家事専業","94","8","30","14","11","26","5"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","職業別","学生","20","4","6","5","0","5","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","職業別","無職","83","3","19","7","6","37","11"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","職業別","その他","26","3","5","5","1","11","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","職業別","無回答","5","0","1","1","1","0","2"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","居住地区別","芝地区","107","11","37","22","8","23","6"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","居住地区別","麻布地区","140","15","36","17","9","60","3"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","居住地区別","赤坂地区","88","4","22","14","10","35","3"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","居住地区別","高輪地区","155","12","50","26","12","52","3"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","居住地区別","芝浦港南地区","164","19","52","29","14","39","11"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","居住地区別","無回答","4","0","1","1","0","1","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","持家（一戸建）","95","8","31","18","4","29","5"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","持家（マンション）","302","29","92","49","28","96","8"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","借家（一戸建）","7","2","1","2","1","1","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","民間の賃貸マンション・アパート","171","17","44","28","16","61","5"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","都営住宅・区営住宅・区立住宅","28","2","5","5","1","9","6"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","18","1","7","3","1","5","1"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","社宅・公務員宿舎","20","1","11","2","1","5","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","寮・寄宿舎・住み込み・間借り","6","0","4","0","0","2","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","その他","5","1","1","1","1","1","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","住居形態別","無回答","6","0","2","1","0","1","2"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","定住意向別","ずっと住み続けていたい","366","41","113","50","28","113","21"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","定住意向別","当分は住んでいたい","224","15","69","45","19","72","4"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","42","4","7","9","5","15","2"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","2","0","0","0","0","2","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","定住意向別","近いうちに区外に転居する予定である","9","1","3","1","0","4","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","定住意向別","わからない","14","0","6","3","1","4","0"
"202003","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(19)就学前児童ケアサービスを総合的に推進する","定住意向別","無回答","1","0","0","1","0","0","0"

"第32回港区民世論調査クロス集計表・区基本計画Q12-19","Ver202003",,,,,,,,,,,,
