事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,G 情報通信業,令和３,2021,11月,19.1,164,146.7,17.3,13.2,86.1,83.3,2.8
５人以上,G 情報通信業,令和３,2021,12月,18.9,162.8,146.3,16.5,12.5,82.2,79.6,2.6
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,19.6,173.6,153.7,19.9,15.4,109.9,99,10.9
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.8,171.6,152.1,19.5,16.4,117.9,105.8,12.1
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,19.7,166.9,147.4,19.5,15.1,102.9,94,8.9
５人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,19.3,168.9,146.8,22.1,14.5,102.9,93.9,9
５人以上,"H 運輸業,郵便業",令和２,2020,年平均,18.4,159.4,139.5,19.9,14.5,101.9,92.8,9.1
５人以上,"H 運輸業,郵便業",令和３,2021,年平均,18.4,160.1,140.1,20,14.3,96.8,90,6.8
５人以上,"H 運輸業,郵便業",令和３,2021,1月,17.1,148.9,130.5,18.4,13.5,92.1,85.5,6.6
５人以上,"H 運輸業,郵便業",令和３,2021,2月,16.9,146.7,128.3,18.4,13.2,88.5,81.7,6.8
５人以上,"H 運輸業,郵便業",令和３,2021,3月,17.8,155.2,136.1,19.1,13.9,94.1,87,7.1
５人以上,"H 運輸業,郵便業",令和３,2021,4月,18.7,166.1,145.5,20.6,15,103.2,95.6,7.6
５人以上,"H 運輸業,郵便業",令和３,2021,5月,17.6,151.4,133.4,18,13.3,90.4,83.5,6.9
５人以上,"H 運輸業,郵便業",令和３,2021,6月,19,163.4,144.5,18.9,14.9,99.9,92.7,7.2
５人以上,"H 運輸業,郵便業",令和３,2021,7月,19.2,166.4,146.3,20.1,15.1,101.5,94.8,6.7
５人以上,"H 運輸業,郵便業",令和３,2021,8月,18.1,157.5,138.2,19.3,13.2,90.7,85.1,5.6
５人以上,"H 運輸業,郵便業",令和３,2021,9月,18.4,160.6,139.3,21.3,14.1,92,86.2,5.8
５人以上,"H 運輸業,郵便業",令和３,2021,10月,19,166.1,145.6,20.5,14.9,101,94.4,6.6
５人以上,"H 運輸業,郵便業",令和３,2021,11月,19.4,169.5,147.6,21.9,14.7,101,94.3,6.7
５人以上,"H 運輸業,郵便業",令和３,2021,12月,19.2,169.4,146.1,23.3,15.6,108.3,100.2,8.1
５人以上,"I 卸売業,小売業",平成28,2016,年平均,19.7,160.8,150.4,10.4,14.9,91.9,89.1,2.8
５人以上,"I 卸売業,小売業",平成29,2017,年平均,19.7,162.4,152.2,10.2,14.6,90.9,87.6,3.3
５人以上,"I 卸売業,小売業",平成30,2018,年平均,19.6,161.5,151.1,10.4,14.4,87.2,83.9,3.3
５人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,19.1,157.9,147.1,10.8,14.3,89.4,85.7,3.7
５人以上,"I 卸売業,小売業",令和２,2020,年平均,18.8,154.2,144.5,9.7,13.7,86.4,83.3,3.1
５人以上,"I 卸売業,小売業",令和３,2021,年平均,18.9,156.6,145.2,11.4,13.5,82.3,79.8,2.5
５人以上,"I 卸売業,小売業",令和３,2021,1月,17.9,148.7,138.2,10.5,13.1,80.8,78.4,2.4
５人以上,"I 卸売業,小売業",令和３,2021,2月,18.1,149.5,138.6,10.9,13,79.5,77.4,2.1
５人以上,"I 卸売業,小売業",令和３,2021,3月,18.9,156.7,144.8,11.9,13.1,80.6,78.2,2.4
５人以上,"I 卸売業,小売業",令和３,2021,4月,20.1,166.2,153.9,12.3,13.9,85.9,83.4,2.5
５人以上,"I 卸売業,小売業",令和３,2021,5月,18.3,152.1,140.9,11.2,13.3,82.1,79.9,2.2
５人以上,"I 卸売業,小売業",令和３,2021,6月,19.5,160.2,149,11.2,13.9,84.3,81.9,2.4
５人以上,"I 卸売業,小売業",令和３,2021,7月,19.8,163.9,152.1,11.8,13.9,83.3,80.8,2.5
５人以上,"I 卸売業,小売業",令和３,2021,8月,18.1,149.9,139,10.9,13.4,81,78.6,2.4
５人以上,"I 卸売業,小売業",令和３,2021,9月,18.6,153.4,142.6,10.8,13.6,81.7,79,2.7
５人以上,"I 卸売業,小売業",令和３,2021,10月,19.2,159,147.2,11.8,13.6,81.7,79,2.7
５人以上,"I 卸売業,小売業",令和３,2021,11月,19.5,160.8,148.9,11.9,13.9,84.5,81.7,2.8
５人以上,"I 卸売業,小売業",令和３,2021,12月,19.2,158.7,146.9,11.8,13.7,83,80,3
５人以上,"J 金融業,保険業",平成28,2016,年平均,18.7,158.3,139,19.3,14.4,90.2,89.1,1.1
５人以上,"J 金融業,保険業",平成29,2017,年平均,18.9,158.6,139.8,18.8,15.1,96.5,95.6,0.9
５人以上,"J 金融業,保険業",平成30,2018,年平均,19.1,157.1,140.4,16.7,15.5,101.8,100.1,1.7
５人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,18.4,151.5,134.1,17.4,15.7,97.7,95.4,2.3
５人以上,"J 金融業,保険業",令和２,2020,年平均,18.4,153,134.4,18.6,15.2,98.6,96.6,2
５人以上,"J 金融業,保険業",令和３,2021,年平均,18.6,154.3,136.8,17.5,15.5,99.3,97.3,2
５人以上,"J 金融業,保険業",令和３,2021,1月,17.6,147.1,130.2,16.9,14.2,93.8,92.2,1.6
５人以上,"J 金融業,保険業",令和３,2021,2月,16.6,139,122.7,16.3,13.7,90,88.6,1.4
５人以上,"J 金融業,保険業",令和３,2021,3月,19.8,163.7,145.2,18.5,16.2,102.8,101,1.8
５人以上,"J 金融業,保険業",令和３,2021,4月,20,166.7,147.5,19.2,16.2,102.1,99.9,2.2
５人以上,"J 金融業,保険業",令和３,2021,5月,17.4,145.9,128.5,17.4,14.8,93.9,91.9,2
５人以上,"J 金融業,保険業",令和３,2021,6月,19.6,161.9,144.2,17.7,16.1,103.2,101.1,2.1
５人以上,"J 金融業,保険業",令和３,2021,7月,18.9,156.1,138.3,17.8,15.7,100.2,98.2,2
５人以上,"J 金融業,保険業",令和３,2021,8月,18.1,149.2,133.3,15.9,15.5,100.5,98.6,1.9
５人以上,"J 金融業,保険業",令和３,2021,9月,18.2,150.5,133.4,17.1,15.4,98.6,96.6,2
５人以上,"J 金融業,保険業",令和３,2021,10月,19.1,158.4,140.6,17.8,16.1,102.9,100.7,2.2
５人以上,"J 金融業,保険業",令和３,2021,11月,18.6,154.7,136.5,18.2,15.6,98.7,96.4,2.3
５人以上,"J 金融業,保険業",令和３,2021,12月,19.2,158.7,140.9,17.8,16.2,104.3,101.9,2.4
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,19.9,166.8,151.7,15.1,14.4,85.5,80.9,4.6
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,19.9,167.6,151.7,15.9,13.7,85.6,80.8,4.8
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,19.7,165.5,150.1,15.4,13.7,79.9,77.5,2.4
５人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,19.3,162.8,146.6,16.2,13.7,80.7,77.8,2.9
５人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,19,159.6,145.3,14.3,13.5,77.6,74.7,2.9
５人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,19.3,162.6,146.3,16.3,14,84.4,81.1,3.3
５人以上,"K 不動産業,物品賃貸業",令和３,2021,1月,18,153.6,139,14.6,13.3,80.8,78.2,2.6
５人以上,"K 不動産業,物品賃貸業",令和３,2021,2月,18.3,155.5,139.9,15.6,13.8,82.8,80.4,2.4
５人以上,"K 不動産業,物品賃貸業",令和３,2021,3月,19.9,169.7,151.5,18.2,13.8,82.8,80.2,2.6
５人以上,"K 不動産業,物品賃貸業",令和３,2021,4月,20.9,177.5,158.4,19.1,14.5,85.4,83,2.4
５人以上,"K 不動産業,物品賃貸業",令和３,2021,5月,18.6,157.5,141.1,16.4,13.6,80.8,77.9,2.9
５人以上,"K 不動産業,物品賃貸業",令和３,2021,6月,19.9,166.9,151.2,15.7,14.3,85.7,82.4,3.3
５人以上,"K 不動産業,物品賃貸業",令和３,2021,7月,19.8,165.9,150.6,15.3,14.1,84.1,80.7,3.4
５人以上,"K 不動産業,物品賃貸業",令和３,2021,8月,18.2,153.3,138.6,14.7,13.6,82.9,79.2,3.7
５人以上,"K 不動産業,物品賃貸業",令和３,2021,9月,18.9,159.2,144.1,15.1,14,86.5,82.7,3.8
５人以上,"K 不動産業,物品賃貸業",令和３,2021,10月,19.6,165.8,148.6,17.2,14.2,85.3,81.5,3.8
５人以上,"K 不動産業,物品賃貸業",令和３,2021,11月,19.6,165.3,148.2,17.1,14.5,91,86.2,4.8
５人以上,"K 不動産業,物品賃貸業",令和３,2021,12月,19.2,161.8,145.1,16.7,14.1,85.3,81.1,4.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,19,157.8,141.5,16.3,13.4,90.8,88.9,1.9
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,19,160.7,143.4,17.3,14.5,101.2,97.7,3.5
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,19.1,159.8,144.5,15.3,12.6,80.7,78.9,1.8
５人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,18.9,156.9,141.6,15.3,12.1,81.8,79.1,2.7
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,18.8,155.7,141.9,13.8,11.3,76.3,73.9,2.4
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,18.9,159.6,142.8,16.8,13.5,92.1,89.6,2.5
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,1月,17.3,147.7,131.7,16,13,89.3,87.3,2
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,2月,17.8,150.6,134.3,16.3,13.1,90.3,88,2.3
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,3月,19.6,166.7,147.4,19.3,14.3,98.1,95.6,2.5
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,4月,20.4,173.5,154.3,19.2,14.7,102.4,98.6,3.8
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,5月,18.1,153.7,136.8,16.9,12.1,81.8,79.6,2.2
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,6月,19.8,169.2,151,18.2,14.2,96.1,93.9,2.2
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,7月,19.3,161.7,145.7,16,13.9,93.1,90.8,2.3
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,8月,17.9,149.3,135.4,13.9,12.8,86.5,84.6,1.9
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,9月,18.4,154.1,139.4,14.7,13.2,89.6,86.8,2.8
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,10月,19.4,163.6,146.7,16.9,13.4,91.2,88.9,2.3
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,11月,19.4,163.7,146.9,16.8,13.7,93.4,90.7,2.7
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,12月,19,161.1,144.2,16.9,13.4,92.9,89.7,3.2
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,21.5,189,170.9,18.1,12.8,76.9,73.6,3.3
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,21.3,188.2,167.5,20.7,12.7,75.4,72.8,2.6
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,21.2,189.6,168.1,21.5,12.4,74.4,71.4,3
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,20.5,181.9,162.7,19.2,11.7,69.8,66.5,3.3
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,18,151.4,139.2,12.2,10.2,56.4,54.4,2
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,17.8,147.8,137.5,10.3,10.3,55.6,54.4,1.2
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,1月,17.3,142.8,134.9,7.9,9.1,47.8,46.9,0.9
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,2月,15.5,127.2,119.4,7.8,9.3,49,48.1,0.9
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,3月,17.6,144.9,134.8,10.1,10.3,54.4,53.4,1
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,4月,18.4,152.7,142.9,9.8,10.6,56.5,55.4,1.1
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,5月,16.9,134.2,127.3,6.9,9.8,52.4,51.4,1
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,6月,17.3,138.8,131.3,7.5,10.1,53.4,52.5,0.9
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,7月,18,147.4,138.7,8.7,10.3,55.3,54.2,1.1
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,8月,17.5,144.1,135.5,8.6,10.1,55.2,54.2,1
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,9月,17.2,142,134,8,10.2,54.4,53.5,0.9
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,10月,19.3,163.3,150,13.3,11,60.2,58.7,1.5
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,11月,19.7,169.4,151.8,17.6,11.1,62.9,61.1,1.8
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,12月,19.9,173.4,154.3,19.1,11.4,65.6,63.7,1.9
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,20.7,169.8,160.1,9.7,14.2,93.5,91.5,2
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,20.6,171.2,159.1,12.1,12.9,84.8,83.8,1
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,20.5,169.7,156.1,13.6,12.9,79.2,77.9,1.3
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,20.1,166.8,154.5,12.3,11.9,68.1,66.6,1.5
５人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,18.2,146.2,138.1,8.1,10.7,60,58.7,1.3
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,19,154.6,145.4,9.2,10.1,58.7,57,1.7
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,1月,17.8,146,136.1,9.9,9.3,52.3,51.1,1.2
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,2月,17.4,143,133.1,9.9,8.3,44.2,43.7,0.5
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,3月,18.7,153.1,143.2,9.9,9.4,52.8,52,0.8
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,4月,19.8,162.9,154,8.9,11,63.7,62.1,1.6
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,5月,18.7,153.7,145,8.7,8.5,50.3,49.4,0.9
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,6月,19.5,159.5,150.2,9.3,9.9,57.1,55.5,1.6
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,7月,19.7,158.6,149.7,8.9,10.5,59.7,58,1.7
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,8月,19,151.9,143.4,8.5,9.7,59.2,57,2.2
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,9月,19,154.1,145.4,8.7,9.6,57.2,55.1,2.1
