事業所規模,和暦年,西暦年,年平均・月・前年比・前年同月比,調査産業計,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
５人以上,平成31・令和元,2019,年平均（前年比（％））,4.6,-2,-5.6,14.8,15.3,13.6,4.7,7.1,2.9,1.4,-6.8,-3,-4,-2.6,-7.7,9.1
５人以上,令和２,2020,年平均（前年比（％））,-9.6,-11.7,-17,0.2,-2.2,-10.3,-11,5.5,-11.8,-10.1,-35.8,-30.5,-22.7,-6.3,-23.5,-8.6
５人以上,令和３,2021,年平均（前年比（％））,8.6,4.1,9.6,-11.1,1.9,-0.3,17.2,-6.5,19,22.4,-20.9,23.2,9.2,9.6,0.3,18.6
５人以上,令和３,2021,1月（前年同月比（％））,-5.5,-12.9,-3.9,-13.5,-3.8,-14.8,0,-5.9,0.8,14.4,-61.8,-20.3,-14.3,-3.6,-9.2,8.6
５人以上,令和３,2021,2月（前年同月比（％））,-5.4,-9.8,-3.6,-20.3,-3,-23.4,6.1,-10,1.5,5.6,-60.4,-21.7,-13.1,-1.9,-19.2,3.9
５人以上,令和３,2021,3月（前年同月比（％））,5.4,1.5,8.6,-16.1,4,-20.1,9.3,-6.5,15.3,24.9,-33.3,18.2,22.6,3.7,-14,15
５人以上,令和３,2021,4月（前年同月比（％））,21.4,10.8,24.7,4.7,9.6,1,37.5,-2.2,43,50.8,13.8,90.5,35.7,16,8.4,33
５人以上,令和３,2021,5月（前年同月比（％））,34.9,23.3,37.7,6.9,18.4,21.4,53.5,4.5,49.4,45.8,44.4,111.3,85.3,28.5,14,54.7
５人以上,令和３,2021,6月（前年同月比（％））,19.6,7.3,23.1,2,9.9,15.4,30.9,-1.8,29,48.6,-16.8,69.4,16.3,15.9,15.6,26.9
５人以上,令和３,2021,7月（前年同月比（％））,8.7,1,25.8,-10.3,0.6,0,17.5,-13.4,14.3,21.8,-25.7,52.4,7.1,26.2,-16,19.1
５人以上,令和３,2021,8月（前年同月比（％））,6.1,4.1,1.9,-13.7,2.7,2.9,20.9,-15.4,12.7,8.4,-30,60,-24.5,10.4,-9.6,20
５人以上,令和３,2021,9月（前年同月比（％））,7.8,5.6,8.8,-17.6,-1.3,13.4,10.2,-3,14.1,12.2,-36.5,42.4,-7.3,14.6,14,17.3
５人以上,令和３,2021,10月（前年同月比（％））,5.5,8.9,0.8,-10.7,-3.6,-1.1,13.2,-11.1,19.2,20.5,-12.8,6.1,14.8,13.7,1.2,10.6
５人以上,令和３,2021,11月（前年同月比（％））,8.3,9.1,3.5,-10.3,0,6.6,14.3,-6.1,18.2,15.2,23.3,4.8,16.7,3.8,-5.5,12.5
５人以上,令和３,2021,12月（前年同月比（％））,7.4,5.9,3.5,-23.3,-5.8,13.2,10.5,-5,21.8,11.1,39.1,24.1,6,-4,30.6,16.5
30人以上,平成28,2016,年平均,94.3,91.5,96.9,111.2,96.6,94,91.1,96.5,96.5,95.9,105.1,58,98.4,98.9,78.4,91.8
30人以上,平成29,2017,年平均,92.2,105,98.2,87.9,87.1,91,88.5,92.6,91.7,97.8,122.6,71.6,108.5,91.3,82.9,83.3
30人以上,平成30,2018,年平均,91,112.3,110.4,97,74.2,91.8,89.3,84,101.1,90.6,126.6,99.2,160.5,105.8,153.3,82.5
30人以上,平成31・令和元,2019,年平均,96.4,112.3,107.2,112,84.8,106.1,96.7,89.8,101.7,94.6,120.6,80.6,161.3,99.3,142.5,90.3
30人以上,令和２,2020,年平均,87.9,94.9,91.9,107.2,81.7,98.5,90.8,97.3,88,82.4,58.1,60.8,116.7,98.1,119.2,77.8
30人以上,令和３,2021,年平均,96.1,98.2,100.7,98.6,83.5,95.3,110.3,93.5,105.2,98.1,67.3,79.9,145.4,110.6,120.6,89.8
30人以上,令和３,2021,1月,89.6,85,92.4,93.9,78.1,86.9,99,92.5,94.5,96.6,42.9,75.7,121.4,116.7,142.5,87.8
30人以上,令和３,2021,2月,91.1,100.9,94.7,92,81.6,87.9,104,86.5,95.9,94.9,42.9,80.6,138.1,108.3,99.1,82.9
30人以上,令和３,2021,3月,101.5,107.5,103.1,110.4,92.5,92.4,112.9,99.5,109,111.4,58.7,86.4,169,116.7,125.5,90.2
30人以上,令和３,2021,4月,102.2,107.1,104.6,104.3,87.6,101.5,119.8,102.5,117.9,115.9,63.5,77.7,150,118.3,114.2,90.2
30人以上,令和３,2021,5月,93.3,95.1,96.2,92.6,79.1,87.9,109.9,92,107.6,99.4,41.3,69.9,166.7,113.3,104.7,87
30人以上,令和３,2021,6月,94.8,94.2,99.2,99.4,85.1,92.9,107.9,93.5,101.4,108,47.6,80.6,147.6,103.3,117.9,87.8
30人以上,令和３,2021,7月,97.8,98.2,104.6,96.9,84.6,94.4,114.9,95,100.7,95.5,65.1,81.6,157.1,116.7,108.5,94.3
30人以上,令和３,2021,8月,89.6,92.9,93.1,92,78.6,90.4,106.9,84.5,97.2,83,61.9,72.8,88.1,103.3,84.9,89.4
30人以上,令和３,2021,9月,94.1,95.6,101.5,92.6,81.1,101.5,105,90.5,100,86.4,50.8,81.6,133.3,110,128.3,91.1
30人以上,令和３,2021,10月,98.5,102.2,106.9,108,85.6,94.4,114.9,94.5,114.5,95.5,85.7,78.6,164.3,118.3,116,88.6
30人以上,令和３,2021,11月,100.7,100.9,106.9,106.1,86.1,103,115.8,97,114.5,96,114.3,84.5,169,105,112.3,92.7
30人以上,令和３,2021,12月,100,99.1,105.3,95.1,82.1,110.6,112.9,94.5,109.7,94.9,133.3,89.3,140.5,96.7,193.4,95.1
30人以上,平成29,2017,年平均（前年比（％））,-2.2,14.8,1.3,-21,-9.8,-3.2,-2.9,-4,-5,2,16.7,23.4,10.3,-7.7,5.7,-9.3
30人以上,平成30,2018,年平均（前年比（％））,-1.3,7,12.4,10.4,-14.8,0.9,0.9,-9.3,10.3,-7.4,3.3,38.5,47.9,15.9,84.9,-1
30人以上,平成31・令和元,2019,年平均（前年比（％））,5.9,0,-2.9,15.5,14.3,15.6,8.3,6.9,0.6,4.4,-4.7,-18.8,0.5,-6.1,-7,9.5
30人以上,令和２,2020,年平均（前年比（％））,-8.8,-15.5,-14.3,-4.3,-3.7,-7.2,-6.1,8.4,-13.5,-12.9,-51.8,-24.6,-27.7,-1.2,-16.4,-13.8
30人以上,令和３,2021,年平均（前年比（％））,9.3,3.5,9.6,-8,2.2,-3.2,21.5,-3.9,19.5,19.1,15.8,31.4,24.6,12.7,1.2,15.4
30人以上,令和３,2021,1月（前年同月比（％））,-3.2,-10.2,-1.6,-8.9,-4.3,-16.4,2.1,-0.5,3.8,13.4,-63.9,-24.3,-7.3,7.8,-7.9,0.9
30人以上,令和３,2021,2月（前年同月比（％））,-3.2,-2.1,0,-17.1,-1.8,-24.7,9.5,-7,3.8,7.1,-53.4,-13.5,-1.7,1.5,-14.6,-2
30人以上,令和３,2021,3月（前年同月比（％））,7.9,3.9,14.4,-17.1,3.2,-21.5,18.8,-1,12.1,22.6,-15.9,50.8,33.9,16.7,-10.7,12
30人以上,令和３,2021,4月（前年同月比（％））,21.1,6.7,26.9,21.4,10.1,-0.5,40.8,1.5,34.6,46.7,59.9,116.4,53.7,20.3,7.1,29
30人以上,令和３,2021,5月（前年同月比（％））,31.2,17.4,34,13.5,16,21.7,54.1,7,54.4,36.7,136,111.8,112.1,30.7,4.7,40.8
30人以上,令和３,2021,6月（前年同月比（％））,18.5,8,19.2,-1.2,9,15.7,31.3,2.7,40.1,45.2,76.3,93.3,31.9,19.1,14.7,16.1
30人以上,令和３,2021,7月（前年同月比（％））,11,3.3,24.5,-3.7,1.2,-5.1,22.1,-10.8,14,17.5,24.2,91.1,26.9,27.3,-17.9,20.9
30人以上,令和３,2021,8月（前年同月比（％））,7,3.9,0,-10.2,2.6,-2.2,27,-14.2,10.1,7.4,34.6,59.6,-11.9,6.8,-10,20.8
30人以上,令和３,2021,9月（前年同月比（％））,9.5,5.4,9,-19.3,-0.6,9.8,14,-2.2,14.2,13.5,0,58.4,5.6,17.9,14.2,20.5
30人以上,令和３,2021,10月（前年同月比（％））,4.7,1.8,0.8,-10.7,-1.7,-7.9,17.2,-10.4,19.4,14.4,38.4,-7,35.3,16.3,2.5,7.9
30人以上,令和３,2021,11月（前年同月比（％））,7.9,5.5,1.5,-6.5,0.6,2.5,19.4,-4.9,20.3,9,89.6,17.7,33.9,1.6,-4,10.8
30人以上,令和３,2021,12月（前年同月比（％））,7.2,0.9,0.7,-19.7,-4.1,9,14,-3.6,21.5,3.7,121.1,24.4,20.4,-6.4,37.6,17
,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年年報,,,,,,,,,,,,,,,,,,,
第20表　規模、産業別労働時間指数（所定外労働時間）,,,,,,,,,,,,,,,,,,,
（平成27年平均=100）,,,,,,,,,,,,,,,,,,,
