事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"K 不動産業,物品賃貸業",令和３,2021,11月,19.5,165.3,146.7,18.6,15,85.7,82.7,3
30人以上,"K 不動産業,物品賃貸業",令和３,2021,12月,18.9,160.6,142.7,17.9,14.6,81.6,78.4,3.2
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,18.9,156.9,139.4,17.5,13.3,92.4,90.1,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,18.9,159.2,141.1,18.1,14.6,108.7,103.7,5
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,19,160.7,143.5,17.2,11.6,77.5,75.2,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,18.8,157.3,139.8,17.5,12,84.2,81.3,2.9
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,18.8,157.3,142,15.3,11.6,80.9,78.3,2.6
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,18.8,160.9,142.8,18.1,13.5,93.6,90.5,3.1
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,1月,17.4,150.2,132.4,17.8,12.9,90.1,87.6,2.5
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,2月,17.7,150.5,133,17.5,12.7,91.2,87.5,3.7
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,3月,19.7,169.1,148.6,20.5,13.8,93.8,90.8,3
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,4月,20.4,176.3,154.9,21.4,15.1,104.8,101.3,3.5
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,5月,18,154.7,136.4,18.3,12.7,87.6,84.7,2.9
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,6月,19.9,172.1,152.1,20,13.9,96.3,93.3,3
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,7月,19.3,163.6,146,17.6,13.6,93.4,90.6,2.8
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,8月,17.9,151.5,136.3,15.2,12.9,89.3,86.6,2.7
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,9月,18.4,156.3,140.4,15.9,13.2,92,89,3
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,10月,19.2,163.1,145.5,17.6,13.6,94.2,91.1,3.1
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,11月,19.1,162.8,145.1,17.7,13.9,96,92.9,3.1
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,12月,18.8,160,142.5,17.5,13.4,94,90.3,3.7
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,20.8,178.6,163,15.6,13.2,76.7,74.2,2.5
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,20.4,178.3,158.2,20.1,13.5,77.8,75.4,2.4
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,20.2,178.9,160.5,18.4,13.3,77.8,74.9,2.9
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,19.8,176.8,159,17.8,12.1,71.3,68,3.3
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,16.2,136,127.3,8.7,9.8,53,51.4,1.6
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,16.9,140.9,131.5,9.4,10.2,56.1,54.8,1.3
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,1月,15.6,129.6,123.3,6.3,9.1,48.9,48.1,0.8
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,2月,14.4,120.7,114.3,6.4,8.9,47.7,47,0.7
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,3月,16.9,140.4,132,8.4,9.9,52.4,51.4,1
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,4月,17.2,143.7,135,8.7,10.5,56.1,54.8,1.3
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,5月,16,130.1,124.7,5.4,9.6,52.2,51.2,1
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,6月,17.1,140.3,134.2,6.1,10.2,54.9,53.8,1.1
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,7月,17.6,145.4,136.5,8.9,10.6,58.7,57.4,1.3
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,8月,17.3,141.5,133,8.5,10.7,59,57.7,1.3
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,9月,16.9,137.7,130.6,7.1,10.3,56.5,55.4,1.1
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,10月,17.8,149.8,137.7,12.1,10.9,61.2,59.3,1.9
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,11月,18,154.4,137.7,16.7,10.8,62.4,60.2,2.2
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,12月,18.5,161.4,141,20.4,11.1,64.5,62.2,2.3
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,20.3,164.1,154.2,9.9,14.3,94.7,93.1,1.6
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,20.3,168.9,155.6,13.3,13.4,87.1,85.8,1.3
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,20,169,151.6,17.4,12.6,77.5,75.5,2
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,19.5,162.9,148.7,14.2,11.9,63.7,61.8,1.9
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,17.9,144.3,134.9,9.4,10.3,52.4,50.7,1.7
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,18.3,151.9,139.9,12,10.5,55.2,54.1,1.1
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,1月,17.2,142,130.6,11.4,10,52.6,51.7,0.9
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,2月,16.2,136.4,124.3,12.1,9.4,46.4,45.7,0.7
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,3月,18.1,152.5,139.2,13.3,9.6,50.3,49.4,0.9
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,4月,19.4,163.2,151.8,11.4,11.3,60.8,59.2,1.6
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,5月,17.8,147.3,136.5,10.8,8.3,45.2,44.4,0.8
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,6月,18.7,155,142.9,12.1,9.6,50.4,49.7,0.7
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,7月,19.3,157.2,145.1,12.1,11.5,59,58,1
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,8月,18.4,150.6,139.9,10.7,10.2,55.7,54.5,1.2
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,9月,18.2,150.9,138.9,12,10.3,55.5,54.5,1
