"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考"
"131032","BB0000000094","東京都港区","亜墨利加ミニストル旅宿記",,,,"有形文化財","古記録",,"131032",,"東京都港区元麻布一丁目6番21号","東京都","港区","元麻布一丁目","6番21号",,"35.6535625","139.7328288",,,,,,,,,"4","冊",,"宗教法人善福寺","1981/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/89.html","指定 1981/10/24"
"131032","BB0000000174","東京都港区","ヒュースケン墓",,,,"史跡",,,"131032",,"東京都港区南麻布四丁目11番25号","東京都","港区","南麻布四丁目","11番25号",,"35.6474075","139.7274461",,,,,,,,,,,,"宗教法人光林寺","1981/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/174.html","指定 1981/10/24"
"131032","BB0000000036","東京都港区","一の谷・屋島合戦図屏風",,,,"有形文化財","絵画",,"131032",,"東京都港区南麻布三丁目1番15号","東京都","港区","南麻布三丁目","1番15号",,"35.6517071","139.729132",,,,,,,,,"六曲一双",,,"宗教法人天真寺","1982/10/30",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/122.html","指定 1982/10/30"
"131032","BB0000000175","東京都港区","伊澤蘭軒墓",,,,"史跡",,,"131032",,"東京都港区西麻布二丁目21番34号","東京都","港区","西麻布二丁目","21番34号",,"35.6611362","139.7190104",,,,,,,,,,,,"宗教法人長谷寺 伊澤家","1982/10/30",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/175.html","指定 1982/10/30"
"131032","BB0000000178","東京都港区","尾崎紅葉生誕の地",,,,"旧跡",,,"131032",,"東京都港区芝大門二丁目7番","東京都","港区","芝大門二丁目","7番",,"35.6552435","139.7533464",,,,,,,,,,,,,"1982/10/30",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/31.html","指定 1982/10/30"
"131032","BB0000000030","東京都港区","羅漢図",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪三丁目16番16号","東京都","港区","高輪三丁目","16番16号",,"35.6340316","139.7355375",,,,,,,,,"3","幅",,"宗教法人東禅寺","1983/10/18",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/68.html","指定 1983/10/18"
"131032","BB0000000180","東京都港区","大槻玄沢埋葬の地",,,,"旧跡",,,"131032",,"東京都港区高輪三丁目16番16号","東京都","港区","高輪三丁目","16番16号",,"35.6340316","139.7355375",,,,,,,,,,,,"宗教法人東禅寺","1983/10/18",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/177.html","指定 1983/10/18"
"131032","BB0000000019","東京都港区","法然上人行状絵",,,,"有形文化財","絵画",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"44","巻",,"宗教法人増上寺","1984/10/15",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/10.html","指定 1984/10/15"
"131032","BB0000000068","東京都港区","足利成氏文書",,,,"有形文化財","古文書",,"131032",,"東京都港区新橋二丁目15番5号","東京都","港区","新橋二丁目","15番5号",,"35.6664811","139.7565902",,,,,,,,,"1","通",,"宗教法人烏森神社","1984/10/15",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/1.html","指定 1984/10/15"
"131032","BB0000000021","東京都港区","法然上人伝絵詞(紙本着色)",,,,"有形文化財","絵画",,"131032",,"東京都港区芝公園四丁目9番8号","東京都","港区","芝公園四丁目","9番8号",,"35.6541767","139.7464637",,,,,,,,,"9","巻",,"宗教法人妙定院","1985/10/15",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/20.html","指定 1985/10/15"
"131032","BB0000000061","東京都港区","奈良時代写経",,,,"有形文化財","書跡",,"131032",,"東京都港区芝公園四丁目9番8号","東京都","港区","芝公園四丁目","9番8号",,"35.6541767","139.7464637",,,,,,,,,"2","巻",,"宗教法人妙定院","1985/10/15",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/22.html","指定 1985/10/15"
"131032","BB0000000091","東京都港区","外国書願留",,,,"有形文化財","古記録",,"131032",,"東京都港区三田四丁目16番23号","東京都","港区","三田四丁目","16番23号",,"35.6436501","139.7414283",,,,,,,,,"1","冊",,"宗教法人済海寺","1985/10/15",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/56.html","指定 1985/10/15"
"131032","BB0000000022","東京都港区","琴棋書画図屏風",,,,"有形文化財","絵画",,"131032",,"東京都港区芝公園四丁目9番8号","東京都","港区","芝公園四丁目","9番8号",,"35.6541767","139.7464637",,,,,,,,,"六曲一双",,,"宗教法人妙定院","1986/10/20",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/21.html","指定 1986/10/20"
"131032","BB0000000049","東京都港区","銅造阿弥陀如来及両脇侍立像",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝公園四丁目9番8号","東京都","港区","芝公園四丁目","9番8号",,"35.6541767","139.7464637",,,,,,,,,"3","躯",,"宗教法人妙定院","1986/10/20",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/19.html","指定 1986/10/20"
"131032","BB0000000117","東京都港区","弥陀種子板碑",,,,"有形文化財","歴史資料",,"131032",,"東京都港区虎ノ門三丁目13番6号","東京都","港区","虎ノ門三丁目","13番6号",,"35.6642339","139.7474188",,,,,,,,,"1","基",,"宗教法人天徳寺","1986/10/20",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/140.html","指定 1986/10/20"
"131032","BB0000000007","東京都港区","旧乃木邸及び馬小屋",,,,"有形文化財","建造物",,"131032",,"東京都港区赤坂八丁目11番32号","東京都","港区","赤坂八丁目","11番32号",,"35.6681606","139.7276816",,,,,,,,,"2","棟",,"港区","1987/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/78.html","指定 1987/10/28"
"131032","BB0000000037","東京都港区","阿弥陀三尊図(絹本着色)",,,,"有形文化財","絵画",,"131032",,"東京都港区虎ノ門三丁目13番6号","東京都","港区","虎ノ門三丁目","13番6号",,"35.6642339","139.7474188",,,,,,,,,"3","幅",,"宗教法人天徳寺","1987/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/123.html","指定 1987/10/28"
"131032","BB0000000077","東京都港区","徳川将軍家朱印状付目録・条目・写し",,,,"有形文化財","古文書",,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,"14","通",,"宗教法人氷川神社","1987/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/80.html","指定 1987/10/28"
"131032","BB0000000176","東京都港区","肥前佐賀藩主鍋島家墓所",,,,"史跡",,,"131032",,"東京都港区元麻布一丁目2番12号","東京都","港区","元麻布一丁目","2番12号",,"35.6545902","139.733326",,,,,,,,,,,,"宗教法人賢崇寺 鍋島家","1987/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/176.html","指定 1987/10/28"
"131032","BB0000000026","東京都港区","英一蝶筆釈迦如来画像(絹本着色)",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪二丁目8番2号","東京都","港区","高輪二丁目","8番2号",,"35.6366035","139.7346819",,,,,,,,,"1","幅",,"宗教法人承教寺","1988/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/58.html","指定 1988/10/26"
"131032","BB0000000055","東京都港区","木造釈迦如来及阿難・迦葉像",,,,"有形文化財","彫刻",,"131032",,"東京都港区白金台三丁目2番19号","東京都","港区","白金台三丁目","2番19号",,"35.6371338","139.7271132",,,,,,,,,"3","躯",,"宗教法人瑞聖寺","1988/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/73.html","指定 1988/10/26"
"131032","BB0000000073","東京都港区","吉良氏朱印状",,,,"有形文化財","古文書",,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"1","通",,"宗教法人芝大神宮","1988/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/28.html","指定 1988/10/26"
"131032","BB0000000005","東京都港区","明治学院礼拝堂",,,,"有形文化財","建造物",,"131032",,"東京都港区白金台一丁目2番37号","東京都","港区","白金台一丁目","2番37号",,"35.6376977","139.7310961",,,,,,,,,"1","棟",,"学校法人明治学院","1989/10/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/71.html","指定 1989/10/25"
"131032","BB0000000031","東京都港区","寒山拾得図(紙本墨画)",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪三丁目16番16号","東京都","港区","高輪三丁目","16番16号",,"35.6340316","139.7355375",,,,,,,,,"2","幅",,"宗教法人東禅寺","1989/10/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/69.html","指定 1989/10/25"
"131032","BB0000000020","東京都港区","涅槃図(紙本着色)",,,,"有形文化財","絵画",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","幅",,"宗教法人増上寺","1990/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/11.html","指定 1990/10/24"
"131032","BB0000000065","東京都港区","瑞聖寺所蔵墨蹟",,,,"有形文化財","書跡",,"131032",,"東京都港区白金台三丁目2番19号","東京都","港区","白金台三丁目","2番19号",,"35.6371338","139.7271132",,,,,,,,,"17","点",,"宗教法人瑞聖寺","1990/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/76.html","指定 1990/10/24"
"131032","BB0000000095","東京都港区","伊皿子貝塚遺跡出土遺物",,,,"有形文化財","考古資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"一括",,,"港区教育委員会","1990/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/42.html","指定 1990/10/24"
"131032","BB0000000177","東京都港区","日本近代初等教育発祥の地(小学第一校・源流院跡)",,,,"旧跡",,,"131032",,"東京都港区芝公園一丁目1番","東京都","港区","芝公園一丁目","1番",,"35.6605095","139.7518019",,,,,,,,,,,,"東京都(管理者)","1990/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/4.html","指定 1990/10/24"
"131032","BB0000000051","東京都港区","神楽面 付「神楽面目録」",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"28面一巻",,,"宗教法人芝大神宮","1991/10/9",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/24.html","指定 1991/10/09"
"131032","BB0000000093","東京都港区","御祭礼番附留",,,,"有形文化財","古記録",,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,"1","冊",,"宗教法人氷川神社","1991/10/9",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/81.html","指定 1991/10/09"
"131032","BB0000000103","東京都港区","黒田清輝墓誌及び副葬品",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"一括",,,"港区教育委員会","1991/10/9",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/36.html","指定 1991/10/09"
"131032","BB0000000057","東京都港区","神楽面",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"5","面",,"宗教法人芝大神宮","1992/3/30",,,,,,,,,,,,"登録 1992/03/30"
"131032","BB0000000125","東京都港区","梵鐘",,,,"有形文化財","歴史資料",,"131032",,"東京都港区赤坂七丁目6番20号","東京都","港区","赤坂七丁目","6番20号",,"35.671088","139.732767",,,,,,,,,"1","点",,"宗教法人報土寺","1992/3/30",,,,,,,,,,,,"登録 1992/03/30"
"131032","BB0000000126","東京都港区","梵鐘",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","点",,"宗教法人増上寺","1992/3/30",,,,,,,,,,,,"登録 1992/03/30"
"131032","BB0000000158","東京都港区","ゆうれい地蔵",,,,"有形民俗文化財",,,"131032",,"東京都港区高輪三丁目14番30号","東京都","港区","高輪三丁目","14番30号",,"35.6334575","139.732922",,,,,,,,,"1","躯",,"宗教法人光福寺","1992/3/30",,,,,,,,,,,,"登録 1992/03/30"
"131032","BB0000000159","東京都港区","化粧延命地蔵(おしろい地蔵)",,,,"有形民俗文化財",,,"131032",,"東京都港区三田四丁目11番19号","東京都","港区","三田四丁目","11番19号",,"35.6440164","139.7381159",,,,,,,,,"1","躯",,"宗教法人玉鳳寺","1992/3/30",,,,,,,,,,,,"登録 1992/03/30"
"131032","BB0000000160","東京都港区","石造閻魔王像(こんにゃく閻魔)",,,,"有形民俗文化財",,,"131032",,"東京都港区虎ノ門三丁目10番8号","東京都","港区","虎ノ門三丁目","10番8号",,"35.6651132","139.747476",,,,,,,,,"1","躯",,"宗教法人興昭院","1992/3/30",,,,,,,,,,,,"登録 1992/03/30"
"131032","BB0000000182","東京都港区","ガス創業の地",,,,"旧跡",,,"131032",,"東京都港区海岸一丁目5番20号","東京都","港区","海岸一丁目","5番20号",,"35.653664","139.7560241",,,,,,,,,,,,"東京ガス株式会社","1992/3/30",,,,,,,,,,,,"登録 1992/03/30"
"131032","BB0000000032","東京都港区","涅槃図",,,,"有形文化財","絵画",,"131032",,"東京都港区白金台三丁目2番19号","東京都","港区","白金台三丁目","2番19号",,"35.6371338","139.7271132",,,,,,,,,"1","幅",,"宗教法人瑞聖寺","1992/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/74.html","指定 1992/10/28"
"131032","BB0000000110","東京都港区","魚籃観世音霊験記等版木",,,,"有形文化財","歴史資料",,"131032",,"東京都港区三田四丁目8番34号","東京都","港区","三田四丁目","8番34号",,"35.6424306","139.7372371",,,,,,,,,"83","点",,"宗教法人魚籃寺","1992/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/52.html","指定 1992/10/28"
"131032","BB0000000150","東京都港区","芝金杉の漁具",,,,"有形民俗文化財",,,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"109","点",,"港区教育委員会","1992/10/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/45.html","指定 1992/10/28"
"131032","BB0000000127","東京都港区","梵鐘",,,,"有形文化財","歴史資料",,"131032",,"東京都港区赤坂五丁目2番39号","東京都","港区","赤坂五丁目","2番39号",,"35.672488","139.732716",,,,,,,,,"1","点",,"宗教法人円通寺","1993/3/23",,,,,,,,,,,,"登録 1993/03/23"
"131032","BB0000000161","東京都港区","奴地蔵(槍持勘助墓)",,,,"有形民俗文化財",,,"131032",,"東京都港区愛宕二丁目4番7号","東京都","港区","愛宕二丁目","4番7号",,"35.6629896","139.7485858",,,,,,,,,"1","基",,"宗教法人青松寺","1993/3/23",,,,,,,,,,,,"登録 1993/03/23"
"131032","BB0000000162","東京都港区","お竹流し板",,,,"有形民俗文化財",,,"131032",,"東京都港区東麻布一丁目1番5号","東京都","港区","東麻布一丁目","1番5号",,"35.6582051","139.7440815",,,,,,,,,"1","点",,"宗教法人心光院","1993/3/23",,,,,,,,,,,,"登録 1993/03/23"
"131032","BB0000000183","東京都港区","赤羽接遇所跡",,,,"旧跡",,,"131032",,"東京都港区東麻布一丁目21番","東京都","港区","東麻布一丁目","21番",,"35.655711","139.7433106",,,,,,,,,,,,"港区","1993/3/23",,,,,,,,,,,,"登録 1993/03/23"
"131032","BB0000000184","東京都港区","雑魚場跡",,,,"旧跡",,,"131032",,"東京都港区芝四丁目15番","東京都","港区","芝四丁目","15番",,"35.6466302","139.7495517",,,,,,,,,,,,"港区","1993/3/23",,,,,,,,,,,,"登録 1993/03/23"
"131032","BB0000000034","東京都港区","月岡芳年筆『ま』組火消し絵馬",,,,"有形文化財","絵画",,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,"1","点",,"宗教法人氷川神社","1993/9/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/79.html","指定 1993/09/28"
"131032","BB0000000074","東京都港区","伊奈半十郎忠治書状",,,,"有形文化財","古文書",,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"1","通",,"宗教法人芝大神宮","1993/9/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/29.html","指定 1993/09/28"
"131032","BB0000000156","東京都港区","銅造地蔵菩薩坐像",,,,"有形民俗文化財",,,"131032",,"東京都港区赤坂四丁目3番5号","東京都","港区","赤坂四丁目","3番5号",,"35.6745017","139.7356834",,,,,,,,,"1","躯",,"宗教法人浄土寺","1993/9/28",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/85.html","指定 1993/09/28"
"131032","BB0000000128","東京都港区","庚申塔",,,,"有形文化財","歴史資料",,"131032",,"東京都港区高輪二丁目14番18号","東京都","港区","高輪二丁目","14番18号",,"35.635386","139.73786",,,,,,,,,"1","基",,"宗教法人高輪神社","1994/3/22",,,,,,,,,,,,"登録 1994/03/22"
"131032","BB0000000129","東京都港区","三井家墓所出土資料",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"一括",,,"港区教育委員会","1994/3/22",,,,,,,,,,,,"登録 1994/03/22"
"131032","BB0000000130","東京都港区","近藤甫泉墓土資料",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"一括",,,"港区教育委員会","1994/3/22",,,,,,,,,,,,"登録 1994/03/22"
"131032","BB0000000163","東京都港区","め組の半鐘",,,,"有形民俗文化財",,,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"1","点",,"宗教法人芝大神宮","1994/3/22",,,,,,,,,,,,"登録 1994/03/22"
"131032","BB0000000164","東京都港区","力石",,,,"有形民俗文化財",,,"131032",,"東京都港区浜松町二丁目9番8号","東京都","港区","浜松町二丁目","9番8号",,"35.6539907","139.7560615",,,,,,,,,"2","点",,"宗教法人稲荷神社","1994/3/22",,,,,,,,,,,,"登録 1994/03/22"
"131032","BB0000000165","東京都港区","石灯籠(おしゃもじさま)",,,,"有形民俗文化財",,,"131032",,"東京都港区高輪四丁目10番23号","東京都","港区","高輪四丁目","10番23号",,"35.6281501","139.7370422",,,,,,,,,"1","基",,"宗教法人高山稲荷神社","1994/3/22",,,,,,,,,,,,"登録 1994/03/22"
"131032","BB0000000052","東京都港区","木造阿弥陀如来立像",,,,"有形文化財","彫刻",,"131032",,"東京都港区三田四丁目1番38号","東京都","港区","三田四丁目","1番38号",,"35.6475135","139.7410949",,,,,,,,,"1","躯",,"宗教法人大松寺","1994/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/50.html","指定 1994/09/27"
"131032","BB0000000063","東京都港区","松平不昧 狂歌小幅",,,,"有形文化財","書跡",,,,"個人",,,,,,,,,,,,,,,,"1","幅",,"個人","1994/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/57.html","指定 1994/09/27"
"131032","BB0000000152","東京都港区","魚籃寺奉納絵馬及び掛軸",,,,"有形民俗文化財",,,"131032",,"東京都港区三田四丁目8番34号","東京都","港区","三田四丁目","8番34号",,"35.6424306","139.7372371",,,,,,,,,"7点2幅",,,"宗教法人魚籃寺","1994/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/53.html","指定 1994/09/27"
"131032","BB0000000190","東京都港区","氷川神社のイチョウ",,,,"天然記念物",,,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,,,,"宗教法人氷川神社","1994/9/27",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2010/01/84.html","指定 1994/09/27"
"131032","BB0000000131","東京都港区","石燈籠",,,,"有形文化財","歴史資料",,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,"4","基",,"宗教法人氷川神社","1995/3/27",,,,,,,,,,,,"登録 1995/03/27"
"131032","BB0000000166","東京都港区","力石",,,,"有形民俗文化財",,,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,"1","基",,"宗教法人氷川神社","1995/3/27",,,,,,,,,,,,"登録 1995/03/27"
"131032","BB0000000185","東京都港区","高縄原古戦場跡",,,,"旧跡",,,"131032",,"東京都港区高輪3丁目辺り","東京都","港区","高輪3丁目","辺り",,"35.632648","139.73327",,,,,,,,,,,," ","1995/3/27",,,,,,,,,,,,"登録 1995/03/27"
"131032","BB0000000186","東京都港区","一ツ木原古戦場跡",,,,"旧跡",,,"131032",,"東京都港区赤坂5丁目辺り","東京都","港区","赤坂5丁目","辺り",,"35.672506","139.733908",,,,,,,,,,,," ","1995/3/27",,,,,,,,,,,,"登録 1995/03/27"
"131032","BB0000000108","東京都港区","金杉町 焼印札",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","点",,"個人","1995/9/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/46.html","指定 1995/09/26"
"131032","BB0000000111","東京都港区","弥陀種子板碑",,,,"有形文化財","歴史資料",,"131032",,"東京都港区三田四丁目14番18号","東京都","港区","三田四丁目","14番18号",,"35.645822","139.7419921",,,,,,,,,"3","基",,"宗教法人亀塚稲荷神社","1995/9/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/54.html","指定 1995/09/26"
"131032","BB0000000149","東京都港区","芝大神宮の力石",,,,"有形民俗文化財",,,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"1","点",,"宗教法人芝大神宮","1995/9/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/30.html","指定 1995/09/26"
"131032","BB0000000132","東京都港区","板碑",,,,"有形文化財","歴史資料",,"131032",,"東京都港区三田四丁目14番18号","東京都","港区","三田四丁目","14番18号",,"35.645822","139.7419921",,,,,,,,,"2","基",,"宗教法人亀塚稲荷神社","1996/3/27",,,,,,,,,,,,"登録 1996/03/27"
