"年月[西暦]","調査項目","設問","政策目標","調査回答者の属性種別","調査回答者の属性","調査数[人]","強くそう思う[人]","どちらかといえばそう思う[人]","あまりそう思わない[人]","全くそう思わない[人]","無回答[人]"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","居住地区別","麻布地区","140","14","33","65","15","13"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","居住地区別","赤坂地区","88","2","25","44","15","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","居住地区別","高輪地区","155","3","53","79","15","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","居住地区別","芝浦港南地区","164","7","58","78","13","8"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","居住地区別","無回答","4","0","1","1","1","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","持家（一戸建）","95","3","35","42","10","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","持家（マンション）","302","15","84","163","28","12"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","借家（一戸建）","7","1","2","3","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","民間の賃貸マンション・アパート","171","10","48","88","16","9"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","都営住宅・区営住宅・区立住宅","28","0","11","10","3","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","18","0","6","9","3","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","社宅・公務員宿舎","20","1","12","5","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","寮・寄宿舎・住み込み・間借り","6","1","3","1","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","その他","5","0","1","3","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","住居形態別","無回答","6","0","2","1","1","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","定住意向別","ずっと住み続けていたい","366","20","111","179","34","22"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","定住意向別","当分は住んでいたい","224","7","76","108","25","8"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","42","2","10","22","5","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","2","0","0","2","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","定住意向別","近いうちに区外に転居する予定である","9","2","3","4","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","定住意向別","わからない","14","0","4","9","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(25)区の政策や事業の検討に参加する機会が充実している","定住意向別","無回答","1","0","0","1","0","0"

"第32回港区民世論調査クロス集計表・区基本計画Q14-25","Ver202003",,,,,,,,,,
