"年月[西暦]","調査項目","設問","政策目標","調査回答者の属性種別","調査回答者の属性","調査数[人]","強くそう思う[人]","どちらかといえばそう思う[人]","あまりそう思わない[人]","全くそう思わない[人]","無回答[人]"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(7)治安が良く、安心して暮らすことができる","住居形態別","無回答","6","2","1","2","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(7)治安が良く、安心して暮らすことができる","定住意向別","ずっと住み続けていたい","366","106","212","30","7","11"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(7)治安が良く、安心して暮らすことができる","定住意向別","当分は住んでいたい","224","55","134","31","3","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(7)治安が良く、安心して暮らすことができる","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","42","7","26","6","1","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(7)治安が良く、安心して暮らすことができる","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","2","0","0","2","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(7)治安が良く、安心して暮らすことができる","定住意向別","近いうちに区外に転居する予定である","9","4","4","1","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(7)治安が良く、安心して暮らすことができる","定住意向別","わからない","14","1","11","2","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(7)治安が良く、安心して暮らすことができる","定住意向別","無回答","1","0","1","0","0","0"

"第32回港区民世論調査クロス集計表・区基本計画Q14-07","Ver202003",,,,,,,,,,
