一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
176,世田谷区野毛1-25,35.605839,139.641632,JGD2011,都道環状八号線（環八通り）,b,2009-09-08,2009-09-18,4,6,2.7 ,1.2 ,73,71
177,世田谷区八幡山2-10,35.660618,139.615280,JGD2011,都道環状八号線（環八通り）,b,2009-10-06,2009-10-16,4,6,4.3 ,1.2 ,67,66
178,世田谷区北烏山9-3,35.669880,139.594879,JGD2011,国道20号線 （甲州街道）,b,2009-12-01,2009-12-11,3,4,3.0 ,1.2 ,74,74
179,世田谷区等々力4-19,35.610359,139.652618,JGD2011,都道白金台町等々力線（目黒通り）,b,2009-04-14,2009-04-24,4,4,8.8 ,1.8 ,70,67
180,世田谷区世田谷1-11,35.641205,139.653061,JGD2011,都道世田谷町田線（世田谷通り）,c,2009-06-09,2009-06-19,4,2,3.5 ,1.2 ,70,68
181,世田谷区上北沢2-1,35.669216,139.617523,JGD2011,都道調布経堂停車場線（赤堤通り）,a,2009-06-23,2009-07-03,4,2,1.7 ,1.2 ,66,61
182,世田谷区大原1-16,35.668655,139.664810,JGD2011,都道赤坂杉並線（井の頭通り）,a,2009-07-07,2009-07-17,4,2,10.9 ,1.2 ,64,63
183,世田谷区野沢3-4,35.629002,139.674240,JGD2011,都道環状七号線（環七通り）,b,2009-12-08,2009-12-09,4,6,2.7 ,1.2 ,74,72
184,世田谷区太子堂2-13,35.644962,139.672821,JGD2011,国道246号線（玉川通り）,c,2009-12-08,2009-12-09,3,7,2.6 ,1.2 ,73,72
185,世田谷区上北沢4-31,35.670887,139.618103,JGD2011,国道20号線 （甲州街道）,c,2009-12-08,2009-12-09,3,4,4.7 ,1.2 ,70,69
186,世田谷区砧公園7,35.632093,139.624210,JGD2011,都道環状八号線（環八通り）,b,2009-12-15,2009-12-16,4,6,4.6 ,1.2 ,70,69
187,世田谷区瀬田2-31,35.618965,139.629761,JGD2011,国道246号線（玉川通り）,b,2009-12-15,2009-12-16,3,8,3.0 ,1.2 ,76,75
188,世田谷区野毛3-20,35.604420,139.637070,JGD2011,都道大田調布線（多摩堤通り）,a,2009-12-17,2009-12-18,4,2,0.8 ,1.2 ,69,65
189,世田谷区松原1-39,35.669838,139.651657,JGD2011,国道20号線 （甲州街道）,c,2009-12-08,2009-12-09,3,8,3.5 ,1.2 ,72,71
190,世田谷区成城3-18,35.633675,139.598297,JGD2011,都道世田谷町田線（世田谷通り）,b,2009-12-15,2009-12-16,4,2,2.5 ,1.2 ,70,69
191,世田谷区大蔵6-8,35.626938,139.610611,JGD2011,東名高速道路,A,2009-10-28,2009-10-28,1,6,11.5 ,1.2 ,61,59
192,世田谷区太子堂1-4,35.646374,139.677002,JGD2011,一般国道246号／高速3号渋谷線,C,2009-10-28,2009-10-29,3,10,5.0 ,1.2 ,73,73
193,世田谷区瀬田2-31,35.618965,139.629761,JGD2011,一般国道246号,B,2009-10-28,2009-10-29,3,6,2.5 ,1.2 ,68,66
194,世田谷区上野毛2-5,35.609451,139.638748,JGD2011,一般国道466号,C,2009-10-28,2009-10-29,3,6,3.5 ,1.2 ,75,74
195,世田谷区玉川田園調布2-6,35.600880,139.665237,JGD2011,環状8号線,B,2009-10-28,2009-10-29,4,6,2.5 ,1.2 ,73,71
196,世田谷区下馬5-34,35.637367,139.683090,JGD2011,鮫洲大山線,A,2009-10-28,2009-10-29,4,2,3.8 ,1.2 ,63,62
197,世田谷区給田4-22,35.670319,139.589752,JGD2011,世田谷三鷹線,A,2009-10-28,2009-10-29,4,2,1.5 ,1.2 ,73,73
198,渋谷区本町3-8,35.688694,139.683105,JGD2011,環状6号線,C,2009-12-08,2009-12-09,4,4,13.0 ,1.2 ,66,64
199,渋谷区代々木5-12,35.672737,139.688217,JGD2011,環状6号線,B,2009-12-08,2009-12-09,4,4,11.9 ,1.2 ,65,62
200,渋谷区千駄ヶ谷4-8,35.679340,139.705566,JGD2011,芝新宿王子線,C,2009-12-08,2009-12-09,4,4,4.2 ,1.2 ,67,65
201,渋谷区東3-14,35.651119,139.709732,JGD2011,芝新宿王子線,C,2009-12-08,2009-12-09,4,4,5.9 ,1.2 ,66,62
202,渋谷区笹塚3-3,35.678726,139.669754,JGD2011,鮫洲大山線,B,2009-12-08,2009-12-09,4,2,3.5 ,1.2 ,68,68
203,中野区大和町1-12,35.712528,139.653717,JGD2011,都道環状７号線(環七通り),c,2009-12-15,2009-12-16,4,4,4.5 ,1.2 ,78,77
204,中野区江原町3-5,35.730846,139.675552,JGD2011,都道千代田練馬田無線(目白通り),c,2009-12-15,2009-12-16,4,4,4.1 ,1.2 ,70,70
205,中野区本町4-18,35.696976,139.672409,JGD2011,都道東京所沢線(青梅街道),c,2009-12-15,2009-12-16,4,4,4.2 ,1.2 ,68,68
206,中野区中野2-17,35.702869,139.669495,JGD2011,都道神楽坂高円寺線(大久保通り),c,2009-12-15,2009-12-16,4,2,1.9 ,1.2 ,67,65
207,中野区中野5-68,35.709263,139.665207,JGD2011,都道鮫洲大山線(中野通り),c,2009-12-15,2009-12-16,4,3,3.5 ,1.2 ,68,68
208,中野区弥生町4-20,35.686672,139.671631,JGD2011,都道新宿国立線(方南通り),c,2009-12-15,2009-12-16,4,2,4.5 ,1.2 ,64,62
209,中野区江古田4-3,35.724350,139.665359,JGD2011,都道落合井草線(新青梅街道),c,2009-12-15,2009-12-16,4,2,3.1 ,1.2 ,70,69
210,中野区上鷺宮3-17,35.735073,139.631134,JGD2011,都道椎名町上石神井線(千川通り),c,2009-12-15,2009-12-16,4,2,2.8 ,1.2 ,70,67
211,中野区白鷺2-35,35.719379,139.636078,JGD2011,都道瀬田貫井線(中杉通り),c,2010-01-13,2010-01-14,4,2,1.1 ,1.2 ,68,66
212,中野区中野5-4,35.709061,139.672165,JGD2011,都道飯田橋石神井新座線(早稲田通り),c,2009-12-15,2009-12-16,4,2,3.0 ,1.2 ,70,67
213,中野区中央2-18,35.700245,139.682617,JGD2011,都道環状６号線(山手通り),c,2009-12-15,2009-12-16,4,4,6.0 ,1.2 ,65,62
214,中野区弥生町2-41,35.691360,139.671951,JGD2011,区道補助63号(本郷通り),c,2009-12-15,2009-12-16,6,2,2.1 ,1.2 ,66,62
215,中野区上鷺宮3-17-4,35.734886,139.631210,JGD2011,椎名町上石神井線,C,2010-01-13,2010-01-14,4,2,2.8 ,1.2 ,70,68
216,中野区白鷺2-35-12,35.719250,139.636246,JGD2011,瀬田貫井線,C,2009-12-15,2009-12-16,4,2,1.1 ,1.2 ,68,66
217,中野区上鷺宮1-7-35,35.727757,139.639069,JGD2011,瀬田貫井線,C,2009-12-15,2009-12-16,4,2,2.5 ,1.2 ,65,63
218,杉並区高円寺北2-1,35.705902,139.653915,JGD2011,都道環状7号線,c,2009-12-08,2009-12-11,4,6,6.9 ,1.2 ,71,69
219,杉並区和田2-7,35.686996,139.656174,JGD2011,都道環状7号線,c,2009-05-12,2009-05-15,4,6,5.7 ,1.3 ,74,73
220,杉並区和泉1-21,35.674351,139.659515,JGD2011,都道環状7号線,c,2009-05-19,2009-05-22,4,6,2.8 ,1.3 ,70,69
221,杉並区桃井1-39,35.713997,139.614243,JGD2011,都道環状8号線,b,2009-06-30,2009-07-03,4,4,3.7 ,1.3 ,74,72
222,杉並区荻窪5-10,35.701599,139.617706,JGD2011,都道環状8号線,c,2010-01-12,2010-01-15,4,4,2.8 ,1.2 ,72,70
223,杉並区高井戸西1-5,35.680756,139.613739,JGD2011,都道環状8号線,b,2009-06-23,2009-06-26,4,4,3.6 ,1.3 ,75,75
224,杉並区下高井戸3-3,35.670132,139.631882,JGD2011,国道20号線（甲州街道）,c,2009-09-08,2009-09-11,3,8,4.9 ,1.3 ,70,69
225,杉並区高井戸東2-3,35.677635,139.615311,JGD2011,都道新宿国立線（放射5号線）,b,2009-09-15,2009-09-18,4,6,4.5 ,1.2 ,70,68
226,杉並区上高井戸2-16,35.679134,139.606979,JGD2011,都道新宿国立線（放射5号線）,b,2009-09-29,2009-10-02,4,2,8.7 ,1.3 ,65,65
227,杉並区高円寺南2-11,35.698475,139.650757,JGD2011,都道東京所沢線（青梅街道）,c,2009-10-06,2009-10-09,4,4,4.0 ,1.3 ,72,71
228,杉並区成田東5-34,35.700737,139.631714,JGD2011,都道東京所沢線（青梅街道）,c,2009-10-20,2009-10-23,4,4,5.8 ,1.2 ,70,69
229,杉並区桃井4-2,35.712292,139.603058,JGD2011,都道東京所沢線（青梅街道）,c,2009-10-27,2009-10-30,4,4,4.7 ,1.2 ,71,70
230,杉並区高井戸東4-3,35.687462,139.620407,JGD2011,都道赤坂杉並線（井の頭通り）,b,2009-11-03,2009-11-06,4,4,2.9 ,1.2 ,72,71
231,杉並区宮前1-14,35.689945,139.609360,JGD2011,都道杉並あきる野線（井の頭通り）,b,2009-11-10,2009-11-13,4,4,4.1 ,1.4 ,71,69
232,杉並区成田東3-7,35.692486,139.637650,JGD2011,都道杉並あきる野線（五日市街道）,c,2009-10-13,2009-10-16,4,2,3.0 ,1.7 ,68,65
233,杉並区宮前1-18,35.690220,139.613647,JGD2011,都道杉並あきる野線（五日市街道）,c,2009-11-24,2009-11-27,4,2,1.8 ,1.2 ,68,69
234,杉並区阿佐谷北5-45,35.711430,139.641129,JGD2011,都道飯田橋石神井新座線（早稲田通り）,c,2010-01-19,2010-01-22,4,2,3.1 ,2.3 ,68,67
235,杉並区上井草3-6,35.719406,139.602066,JGD2011,都道向井町新町線（早稲田通り）,a,2009-12-01,2009-12-04,4,2,3.0 ,1.2 ,66,63
236,杉並区堀ﾉ内1-9,35.683540,139.650314,JGD2011,都道新宿国立線（方南通り）,b,2010-01-26,2010-01-29,4,4,3.9 ,1.2 ,66,63
237,杉並区阿佐谷北1-31,35.708443,139.636154,JGD2011,都道瀬田貫井線（中杉通り）,c,2010-02-02,2010-02-05,4,2,6.9 ,1.2 ,67,67
238,杉並区宮前3-27,35.696415,139.609192,JGD2011,区道2132号線（神明通り）,a,2009-06-09,2009-06-12,6,1,0.4 ,1.3 ,67,63
239,杉並区西荻北2-32,35.706882,139.605515,JGD2011,区道2103－1号線（真中橋通り）,a,2009-06-16,2009-06-19,6,2,1.3 ,1.9 ,66,60
240,杉並区高井戸西1-17,35.681786,139.606659,JGD2011,区道2133－1号線,a,2009-05-26,2009-05-29,6,2,0.6 ,1.2 ,66,64
241,杉並区上高井戸3-6,35.675556,139.617264,JGD2011,高速4号新宿線／都道新宿国立線,B,2009-11-04,2009-11-05,2,8,10.5 ,1.2 ,70,68
242,杉並区高井戸東2-1,35.676998,139.617569,JGD2011,高速4号新宿線／都道新宿国立線,B,2009-11-04,2009-11-05,2,8,9.8 ,1.2 ,73,71
243,杉並区高井戸東3-33,35.686672,139.620056,JGD2011,一般都道赤坂杉並線（井の頭通り）,B,2009-11-04,2009-11-05,4,4,2.8 ,1.2 ,72,70
244,杉並区宮前5-19,35.695087,139.601562,JGD2011,杉並あきるの線（井の頭通り）,B,2009-11-04,2009-11-05,4,4,3.7 ,1.2 ,71,69
245,杉並区西荻南1-6,35.697247,139.600800,JGD2011,杉並あきるの線（五日市街道）,B,2009-11-04,2009-11-05,4,2,2.0 ,1.2 ,69,68
246,杉並区井草4-22,35.728741,139.611160,JGD2011,椎名町上石神井線（千川通り）,A,2009-11-04,2009-11-05,4,2,2.5 ,1.2 ,69,66
247,杉並区井草5-18,35.726543,139.604767,JGD2011,椎名町上石神井線（千川通り）,A,2009-11-04,2009-11-05,4,4,4.3 ,1.2 ,62,60
248,杉並区井草2-8,35.725739,139.621033,JGD2011,飯田橋石神井新座線（旧早稲田通り）,A,2009-11-04,2009-11-05,4,2,1.0 ,1.2 ,65,61
249,豊島区巣鴨1-11,35.732189,139.740540,JGD2011,一般国道17号（白山通り）,c,2009-10-27,2009-10-28,3,8,5.9 ,1.2 ,69,66
250,豊島区巣鴨4-31,35.739250,139.732391,JGD2011,一般国道17号（白山通り）,c,2009-10-27,2009-10-28,3,4,3.7 ,1.2 ,71,69
251,豊島区池袋本町1-7,35.738117,139.712723,JGD2011,一般国道254号（川越街道）,c,2009-10-29,2009-10-30,3,6,5.3 ,1.2 ,71,69
252,豊島区池袋1-13,35.737099,139.713638,JGD2011,一般国道254号（川越街道）,c,2009-10-27,2009-10-30,3,4,9.2 ,1.2 ,74,72
253,豊島区池袋1-13,35.737099,139.713638,JGD2011,首都高速5号線,c,2009-10-27,2009-10-30,2,4,8.3 ,22.2 ,77,75
254,豊島区南長崎6-1,35.728416,139.679932,JGD2011,都道８号千代田練馬田無線（目白通り）,c,2009-10-29,2009-10-30,4,4,4.3 ,1.2 ,68,68
255,豊島区高田3-20,35.714901,139.708984,JGD2011,都道８号（新目白通り）,c,2009-10-29,2009-10-30,4,6,2.7 ,1.2 ,70,69
256,豊島区目白2-5,35.720997,139.712143,JGD2011,都道305号芝浦新宿王子線（明治通り）,c,2009-10-29,2009-10-30,4,4,3.3 ,1.2 ,69,68
257,豊島区東池袋3-4,35.730648,139.717163,JGD2011,都道435号,c,2009-10-29,2009-10-30,4,6,4.5 ,1.2 ,69,66
258,豊島区北大塚3-30,35.735489,139.726135,JGD2011,都道436号小石川西巣鴨線（宮仲公園通り）,c,2009-10-27,2009-10-28,4,2,4.8 ,1.2 ,65,63
259,豊島区南大塚1-19,35.728470,139.732513,JGD2011,都道436号小石川西巣鴨線,c,2009-10-27,2009-10-28,4,4,3.6 ,1.2 ,65,61
260,豊島区巣鴨1-11,35.732189,139.740540,JGD2011,国道17号,C,2009-10-27,2009-10-28,3,8,5.9 ,1.2 ,69,66
261,豊島区巣鴨4-31,35.739250,139.732391,JGD2011,国道17号,C,2009-10-27,2009-10-28,3,4,4.6 ,1.2 ,71,69
262,豊島区池袋本町1-7,35.738117,139.712723,JGD2011,国道254号／高速5号池袋線,C,2009-10-29,2009-10-30,3,10,5.7 ,1.2 ,71,69
263,豊島区南長崎6-1,35.728416,139.679932,JGD2011,都道8号,C,2009-10-29,2009-10-30,4,4,4.3 ,1.2 ,68,68
264,豊島区高田3-20,35.714901,139.708984,JGD2011,都道8号,C,2009-10-29,2009-10-30,4,6,3.2 ,1.2 ,70,69
265,豊島区目白2-5,35.720997,139.712143,JGD2011,都道305号,C,2009-10-29,2009-10-30,4,4,4.6 ,1.2 ,69,68
266,豊島区東池袋3-4,35.730648,139.717163,JGD2011,都道435号／高速5号池袋線,C,2009-10-29,2009-10-30,4,11,4.5 ,1.2 ,69,66
267,豊島区北大塚3-30,35.735489,139.726135,JGD2011,都道436号,C,2009-10-27,2009-10-28,4,2,4.8 ,1.2 ,65,63
268,豊島区南大塚1-19,35.728470,139.732513,JGD2011,都道436号,C,2009-10-27,2009-10-28,4,4,3.6 ,1.2 ,65,61
269,北区岩淵町26-6,35.785576,139.721802,JGD2011,一般国道122号(北本通り),c,2009-10-29,2009-10-30,3,5,4.5 ,1.2 ,71,68
270,北区神谷3-30,35.771313,139.733536,JGD2011,一般国道122号(北本通り),c,2009-11-04,2009-11-05,3,6,3.4 ,1.2 ,73,69
271,北区神谷1-10,35.769032,139.734085,JGD2011,一般国道122号(北本通り),c,2009-11-09,2009-11-10,3,7,3.2 ,1.2 ,70,66
272,北区昭和町3-9,35.749084,139.751450,JGD2011,都道王子千住南砂町線(明治通り),c,2009-11-12,2009-11-13,4,4,3.8 ,1.2 ,70,66
273,北区滝野川1-90,35.745979,139.730972,JGD2011,一般国道122号(明治通り),c,2009-11-16,2009-11-17,3,4,4.6 ,1.2 ,73,72
274,北区赤羽北1-12,35.785969,139.711655,JGD2011,都道環状8号線,c,2009-11-18,2009-11-19,4,4,4.0 ,1.2 ,72,68
275,北区上十条5-4,35.764984,139.717239,JGD2011,都道環状7号線,c,2009-11-25,2009-11-26,4,4,4.7 ,1.2 ,75,74
276,北区上十条3-3,35.760319,139.718597,JGD2011,本郷赤羽線（2）,C,2009-12-01,2009-12-02,4,2,4.2 ,1.2 ,66,64
277,北区田端2-6,35.734402,139.758759,JGD2011,白山小台線,C,2009-12-01,2009-12-02,4,2,3.5 ,1.2 ,69,67
278,荒川区南千住1-59,35.734081,139.793381,JGD2011,国道4号（日光街道）,c,2009-05-11,2009-05-15,3,4,4.1 ,1.4 ,68,66
279,荒川区荒川2-2,35.736259,139.783386,JGD2011,都道王子千住南砂町線（明治通り）,c,2009-06-01,2009-06-05,4,4,4.2 ,1.5 ,73,68
280,荒川区東尾久2-43,35.742863,139.769562,JGD2011,都道台東鳩ヶ谷線（尾久橋通り）,c,2009-04-20,2009-04-24,4,4,6.1 ,1.2 ,69,63
281,荒川区荒川3-67,35.734917,139.778183,JGD2011,都道上野尾竹橋線（尾竹橋通り）,c,2009-09-28,2009-10-02,4,4,3.4 ,1.4 ,68,65
282,荒川区町屋3-8,35.746952,139.782974,JGD2011,都道上野尾竹橋線（尾竹橋通り）,c,2009-10-19,2009-10-23,4,2,3.5 ,1.5 ,68,65
283,荒川区東日暮里6-17,35.729103,139.777298,JGD2011,特別区道荒107号（日暮里中央通り）,c,2009-11-09,2009-11-13,6,2,4.1 ,1.7 ,66,61
284,荒川区東尾久6-35,35.749165,139.772858,JGD2011,特別区道荒111号（旭電化通り）,c,2009-12-07,2009-12-11,6,2,2.5 ,1.5 ,65,59
285,荒川区南千住5-6,35.733055,139.793564,JGD2011,国道4号,C,2009-09-15,2009-09-16,3,5,4.3 ,1.2 ,70,71
286,荒川区南千住3-37,35.730507,139.808746,JGD2011,言問大谷田線,A,2009-09-16,2009-09-17,4,2,6.6 ,1.2 ,66,62
287,板橋区板橋2-67,35.751736,139.709290,JGD2011,国道17号(中山道）,c,2009-07-14,2009-07-17,3,6,4.0 ,1.0 ,67,65
288,板橋区高島平1-9,35.782066,139.668015,JGD2011,都道補助201号,c,2009-10-05,2009-10-08,4,6,2.0 ,1.0 ,72,69
289,板橋区双葉町42-1,35.759457,139.700028,JGD2011,都道環状7号線（環七通り）,c,2009-10-13,2009-10-16,4,4,4.0 ,1.0 ,69,68
290,板橋区蓮根3-6,35.786236,139.675888,JGD2011,都道補助202号,c,2009-10-19,2009-10-22,4,6,4.0 ,1.0 ,71,68
291,板橋区南常盤台2-8,35.756954,139.686340,JGD2011,国道254号（川越街道）,c,2009-09-01,2009-09-04,3,4,4.0 ,1.0 ,69,68
292,板橋区熊野町25-2,35.744221,139.707901,JGD2011,都道環状6号線（山手通り）／首都高５号池袋線,c,2009-07-01,2009-07-02,4,6,4.0 ,1.0 ,74,72
293,板橋区大山町13-1,35.747094,139.700047,JGD2011,国道254号（川越街道）,c,2009-09-08,2009-09-09,3,4,4.0 ,1.0 ,71,68
294,板橋区本町41-3,35.757792,139.707237,JGD2011,国道17号(中山道）／首都高５号池袋線,c,2009-09-09,2009-09-10,3,6,4.0 ,1.0 ,76,74
295,板橋区小茂根4-9,35.746487,139.675751,JGD2011,都道環状7号線（環七通り）,c,2009-07-06,2009-07-07,4,4,4.0 ,1.0 ,75,73
296,板橋区大原町6-5,35.770150,139.700783,JGD2011,国道17号(中山道）,c,2009-07-07,2009-07-08,3,4,4.0 ,1.0 ,70,69
297,板橋区東坂下2-20,35.787846,139.685287,JGD2011,国道17号(中山道）,c,2009-09-24,2009-09-25,3,4,4.0 ,1.0 ,71,70
298,板橋区小豆沢4-29,35.781399,139.696838,JGD2011,都道環状8号線（環八通り）,c,2009-09-14,2009-09-15,4,4,4.0 ,1.0 ,72,68
299,板橋区稲荷台22-4,35.762180,139.710297,JGD2011,都道環状7号線（環七通り）,c,2009-10-26,2009-10-27,4,4,3.0 ,1.0 ,76,74
300,板橋区熊野町11-2,35.741886,139.706751,JGD2011,都道環状6号（山手通り）,c,2009-07-02,2009-07-03,4,9,4.0 ,1.0 ,70,67
301,板橋区高島平6-1,35.791908,139.645660,JGD2011,首都高速5号池袋線,c,2009-09-17,2009-09-18,2,4,4.0 ,1.0 ,72,69
302,板橋区赤塚7-25,35.779480,139.649689,JGD2011,国道新大宮バイパス,b,2009-09-29,2009-09-30,3,2,4.0 ,1.0 ,67,65
303,板橋区赤塚新町3-3,35.770729,139.641541,JGD2011,国道254号（川越街道）,c,2009-09-30,2009-10-01,3,4,4.0 ,1.0 ,74,73
304,板橋区板橋4-4,35.749229,139.719070,JGD2011,一般国道17号／高速中央環状線,C,2009-11-04,2009-11-05,3,10,6.5 ,1.2 ,71,68
305,板橋区本町39,35.759197,139.706772,JGD2011,一般国道17号／高速5号池袋線,C,2009-11-04,2009-11-05,3,10,5.0 ,1.2 ,75,70
306,板橋区大和町18,35.761681,139.705078,JGD2011,一般国道17号／高速5号池袋線,C,2009-11-04,2009-11-05,3,10,5.0 ,1.2 ,73,72
307,板橋区志村1-13,35.775364,139.695328,JGD2011,一般国道17号,C,2009-11-04,2009-11-05,3,4,5.5 ,1.2 ,73,71
308,板橋区東坂下2-17,35.786636,139.685806,JGD2011,一般国道17号,C,2009-11-04,2009-11-05,3,4,5.5 ,1.2 ,71,70
309,板橋区赤塚1-21,35.772030,139.650757,JGD2011,一般国道17号,B,2009-11-04,2009-11-05,3,2,14.0 ,1.2 ,59,55
310,足立区新田2-4,35.773075,139.740738,JGD2011,主地道318号（環状7号線）,c,2009-12-21,2009-12-22,4,4,3.0 ,1.5 ,70,68
311,足立区大谷田4-1,35.777340,139.837265,JGD2011,主地道318号（環状7号線）,c,2009-12-01,2009-12-02,4,4,4.0 ,1.5 ,67,65
312,足立区千住河原町10,35.743710,139.797867,JGD2011,国道4号線,c,2009-12-07,2009-12-08,3,7,4.0 ,1.5 ,72,70
313,足立区中央本町1-5,35.771072,139.803894,JGD2011,国道4号線,c,2009-11-09,2009-11-10,3,4,4.0 ,1.5 ,66,64
314,足立区西保木間1-15,35.796452,139.801788,JGD2011,国道4号線,c,2009-11-09,2009-11-10,3,4,4.8 ,1.5 ,73,72
315,足立区西新井本町2-3,35.777035,139.775955,JGD2011,主地道307号王子金町江戸川線,c,2009-12-17,2009-12-18,4,2,1.0 ,1.5 ,65,62
316,足立区本木南町2,35.760323,139.781052,JGD2011,都道450号新荒川葛西堤防線,c,2009-11-18,2009-11-19,4,4,7.1 ,1.5 ,71,67
317,足立区綾瀬3-12,35.763535,139.828522,JGD2011,主地道314号言問大谷田線,b,2009-12-01,2009-12-02,4,2,6.0 ,1.5 ,68,63
318,足立区綾瀬1-11,35.756969,139.821121,JGD2011,都道,b,2009-11-18,2009-11-19,4,2,3.0 ,1.5 ,67,64
319,足立区中央本町1-17,35.775124,139.805023,JGD2011,一般国道4号,C,2009-12-14,2009-12-15,3,4,4.3 ,1.2 ,70,69
320,足立区谷中2-23,35.776302,139.835541,JGD2011,王子金町江戸川線（環状7号線）,C,2009-12-14,2009-12-15,4,4,5.0 ,1.2 ,69,69
321,足立区足立2-2,35.760349,139.808762,JGD2011,首都高速環状線／都道千住小松川葛西沖線,C,2009-12-14,2009-12-15,2,7,10.6 ,1.2 ,69,66
322,足立区入谷4-17,35.807903,139.759354,JGD2011,首都高速川口線／区道足立川口線,C,2009-12-08,2009-12-09,2,8,6.2 ,1.2 ,73,70
323,足立区島根1-9,35.778774,139.798126,JGD2011,王子金町江戸川線（環状7号線）,C,2009-12-14,2009-12-15,4,4,4.7 ,1.2 ,73,72
324,足立区皿沼1-9,35.791840,139.762344,JGD2011,東京鳩ヶ谷線,C,2009-12-08,2009-12-09,4,2,4.1 ,1.2 ,67,63
325,足立区竹の塚7-18,35.800102,139.795868,JGD2011,吉場安行東京線,C,2009-12-08,2009-12-09,4,2,4.0 ,1.2 ,63,59
326,足立区鹿浜8-11,35.788483,139.762253,JGD2011,東京鳩ヶ谷線,C,2009-12-08,2009-12-09,4,2,4.0 ,1.2 ,66,62
327,葛飾区水元3-20,35.782383,139.865417,JGD2011,都道王子金町江戸川線(岩槻街道),b,2009-09-11,2009-09-18,4,2,5.0 ,1.2 ,63,59
328,葛飾区西水元6-16,35.788822,139.856949,JGD2011,都道王子金町江戸川線,b,2009-09-25,2009-10-02,4,2,1.5 ,1.2 ,67,63
329,葛飾区東金町8-2,35.779060,139.883957,JGD2011,都道松戸草加線,c,2009-09-25,2009-10-02,4,4,4.9 ,1.2 ,67,62
330,葛飾区柴又4-30,35.752903,139.877029,JGD2011,都道王子金町江戸川線(柴又街道),c,2009-09-11,2009-09-18,4,2,5.0 ,1.2 ,65,62
331,葛飾区亀有3-38,35.763786,139.850296,JGD2011,都道環状７号線(環七通り),c,2009-08-18,2009-08-25,4,4,4.3 ,1.2 ,70,67
332,葛飾区高砂1-2,35.741302,139.863144,JGD2011,都道環状７号線(環七通り),c,2009-08-18,2009-08-25,4,5,4.1 ,2.3 ,72,69
333,葛飾区金町5-24,35.765957,139.868622,JGD2011,国道６号(水戸街道),c,2009-09-25,2009-10-02,3,8,3.8 ,1.2 ,66,65
334,葛飾区四つ木5-15,35.742584,139.841217,JGD2011,国道６号(水戸街道),c,2009-08-26,2009-09-02,3,4,4.7 ,1.2 ,69,68
335,葛飾区堀切6-1,35.752026,139.827789,JGD2011,都道言問大谷田線,c,2009-09-11,2009-09-18,4,4,8.6 ,1.2 ,69,66
336,葛飾区小菅3-6,35.755337,139.824203,JGD2011,都道千住小松川葛西沖線,c,2009-09-11,2009-09-18,4,2,0.3 ,1.2 ,68,62
337,葛飾区小菅2-19,35.750191,139.825821,JGD2011,都道千住小松川葛西沖線(平和橋通り),c,2009-08-26,2009-09-02,4,5,4.1 ,1.2 ,67,61
338,葛飾区堀切3-32,35.743622,139.833282,JGD2011,都道千住小松川葛西沖線(平和橋通り),c,2009-08-26,2009-09-02,4,2,3.8 ,1.6 ,70,66
339,葛飾区東立石2-1,35.733753,139.843430,JGD2011,都道千住小松川葛西沖線(平和橋通り),c,2009-08-26,2009-09-02,4,3,4.0 ,1.2 ,66,63
340,葛飾区奥戸2-37,35.734699,139.861832,JGD2011,都道市川四つ木線(奥戸街道),c,2009-08-18,2009-08-25,4,2,3.2 ,1.8 ,65,62
341,葛飾区新小岩1-53,35.714451,139.861130,JGD2011,都道千住小松川葛西沖線(平和橋通り),c,2009-08-26,2009-09-02,4,3,3.7 ,1.2 ,67,64
342,葛飾区東新小岩3-12,35.722919,139.861862,JGD2011,都道御徒町小岩線(蔵前橋通り),c,2009-08-26,2009-09-02,4,4,4.6 ,1.4 ,67,64
343,葛飾区小菅1-35,35.756767,139.818176,JGD2011,都道千住小松川葛西沖線（平和橋通り）,b,2009-07-09,2009-07-16,4,4,4.6 ,1.8 ,71,67
344,葛飾区小菅1-2,35.752621,139.818939,JGD2011,首都高速道路中央環状線,c,2009-09-03,2009-09-10,2,4,98.0 ,13.6 ,61,59
345,葛飾区小菅1-35,35.756767,139.818176,JGD2011,首都高速道路三郷線,b,2009-07-09,2009-07-16,2,4,51.0 ,1.2 ,59,57
346,葛飾区堀切2-4,35.742863,139.825012,JGD2011,都道新荒川葛西堤防線,b,2009-09-03,2009-09-10,4,2,13.0 ,1.2 ,67,64
347,葛飾区堀切2-4,35.742863,139.825012,JGD2011,都道新荒川葛西堤防線,b,2009-09-03,2009-09-10,4,2,17.2 ,7.5 ,67,65
348,葛飾区堀切2-4,35.742863,139.825012,JGD2011,首都高速道路中央環状線,b,2009-09-03,2009-09-10,2,4,17.2 ,19.7 ,65,62
349,葛飾区東四つ木1-3,35.725761,139.841141,JGD2011,都道新荒川葛西堤防線,c,2009-09-11,2009-09-18,4,3,10.0 ,1.2 ,66,63
350,葛飾区東四つ木1-3,35.725761,139.841141,JGD2011,都道新荒川葛西堤防線,c,2009-09-11,2009-09-18,4,3,25.5 ,9.4 ,63,60
