項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
3,選択的支出,2019,0.6,2,-,-,424,0.2,1230,0.6,4340,1.7,1706,0.6,3233,0.8,3198,0.4
1,光熱・水道,18615,5.8,-5.4,12354,10.9,15527,8.9,16397,7.6,18094,7.1,22431,7.4,22710,5.8,22745,2.9
2,基礎的支出,18615,5.8,-5.4,12354,10.9,15527,8.9,16397,7.6,18094,7.1,22431,7.4,22710,5.8,22745,2.9
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,12954,4,-5.6,4058,3.6,7400,4.2,5966,2.8,10983,4.3,10324,3.4,15034,3.8,36820,4.7
2,基礎的支出,7183,2.2,7.3,3063,2.7,5168,3,4251,2,5824,2.3,6138,2,9695,2.5,16102,2
3,選択的支出,5772,1.8,-17.9,995,0.9,2232,1.3,1715,0.8,5159,2,4186,1.4,5338,1.4,20718,2.6
1,被服及び履物,15153,4.7,-1.4,4519,4,8556,4.9,9620,4.5,10427,4.1,14425,4.8,23150,5.9,35280,4.5
2,基礎的支出,1306,0.4,0.7,401,0.4,953,0.5,939,0.4,1215,0.5,1513,0.5,1780,0.5,2334,0.3
3,選択的支出,13847,4.3,-1.6,4118,3.6,7603,4.4,8680,4,9212,3.6,12912,4.3,21370,5.5,32946,4.2
1,保健医療,14442,4.5,-4.9,5299,4.7,8120,4.6,8938,4.2,10406,4.1,14883,4.9,19235,4.9,34119,4.3
2,基礎的支出,10143,3.2,-2.1,4384,3.9,6698,3.8,7058,3.3,8196,3.2,9967,3.3,12975,3.3,21668,2.7
3,選択的支出,4299,1.3,-10.8,915,0.8,1422,0.8,1880,0.9,2210,0.9,4916,1.6,6260,1.6,12451,1.6
1,交通・通信,43354,13.5,-1,8665,7.7,15727,9,22169,10.3,29772,11.7,31834,10.5,41615,10.6,153240,19.4
2,基礎的支出,7534,2.4,-18.3,3405,3,5568,3.2,4975,2.3,7460,2.9,8153,2.7,8371,2.1,14765,1.9
3,選択的支出,35820,11.2,3.7,5260,4.6,10160,5.8,17194,8,22311,8.8,23681,7.8,33244,8.5,138476,17.5
1,教育,12529,3.9,-9.4,528,0.5,1626,0.9,4891,2.3,7051,2.8,12271,4,15562,4,45633,5.8
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,12529,3.9,-9.4,528,0.5,1626,0.9,4891,2.3,7051,2.8,12271,4,15562,4,45633,5.8
1,教養娯楽,40354,12.6,-15.3,11599,10.2,16956,9.7,26130,12.1,31609,12.4,35675,11.8,54734,14,105488,13.4
2,基礎的支出,8550,2.7,5.6,5274,4.7,5939,3.4,7961,3.7,6874,2.7,8316,2.7,11230,2.9,14224,1.8
3,選択的支出,31804,9.9,-19.5,6326,5.6,11018,6.3,18170,8.4,24735,9.7,27359,9,43504,11.1,91264,11.6
1,その他の消費支出,54231,16.9,-15.9,10029,8.9,21832,12.5,34173,15.9,37512,14.8,44413,14.7,64656,16.5,166495,21.1
2,基礎的支出,21762,6.8,-4.8,4960,4.4,7318,4.2,14145,6.6,11931,4.7,14778,4.9,18665,4.8,80290,10.2
3,選択的支出,32469,10.1,-22,5069,4.5,14514,8.3,20028,9.3,25582,10.1,29634,9.8,45991,11.8,86205,10.9
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年7月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―全世帯―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
