区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,3,非耐久財,75,0,-31.8,-,-,98,0.1,-,-,132,0,107,0,34,0,156,0
2,4,サービス,11271,3.2,-9.1,537,0.4,1711,0.9,4367,1.8,4910,1.7,7778,2.2,17617,3.9,41717,5.3
2,0,教養娯楽,46486,13.3,15.8,9755,7.9,18929,9.8,25080,10.5,29661,10.2,48979,14.1,69889,15.3,122452,15.5
2,1,耐久財,2355,0.7,-36.1,276,0.2,885,0.5,862,0.4,825,0.3,1447,0.4,2995,0.7,9131,1.2
2,2,半耐久財,6590,1.9,9.5,1187,1,2317,1.2,4006,1.7,4325,1.5,7711,2.2,8879,1.9,17608,2.2
2,3,非耐久財,8756,2.5,-3.4,3250,2.6,6403,3.3,7248,3,8551,2.9,9936,2.9,12299,2.7,13542,1.7
2,4,サービス,28786,8.3,34.7,5042,4.1,9324,4.8,12963,5.4,15961,5.5,29886,8.6,45715,10,82171,10.4
2,0,諸雑費,30948,8.9,3.2,7412,6,14765,7.7,15983,6.7,20931,7.2,25656,7.4,46233,10.1,85139,10.8
2,1,耐久財,475,0.1,-71.9,32,0,260,0.1,193,0.1,262,0.1,769,0.2,983,0.2,825,0.1
2,2,半耐久財,2829,0.8,-12.6,440,0.4,1357,0.7,1017,0.4,2073,0.7,2462,0.7,6503,1.4,5929,0.8
2,3,非耐久財,6635,1.9,8.2,2772,2.2,4562,2.4,4111,1.7,4965,1.7,5565,1.6,10561,2.3,13843,1.8
2,4,サービス,21008,6,11.1,4169,3.4,8586,4.5,10661,4.5,13632,4.7,16861,4.9,28185,6.2,64543,8.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年12月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
