区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,26025,9.3,6.7,6218,6.1,12767,7.9,21027,10.4,22984,9.6,30039,10.3,35032,9.7,53861,8.9
2,0,教育,10327,3.7,-10.9,516,0.5,1255,0.8,3590,1.8,7348,3.1,9198,3.2,11810,3.3,38372,6.3
2,3,非耐久財,179,0.1,27,65,0.1,119,0.1,39,0,123,0.1,161,0.1,424,0.1,322,0.1
2,4,サービス,10148,3.6,-11.4,452,0.4,1136,0.7,3551,1.8,7225,3,9037,3.1,11386,3.2,38050,6.3
2,0,教養娯楽,36758,13.1,0.5,8720,8.6,16911,10.4,22074,10.9,26288,11,36762,12.7,44399,12.3,101655,16.7
2,1,耐久財,2286,0.8,-9.4,31,0,84,0.1,723,0.4,1907,0.8,1031,0.4,753,0.2,11408,1.9
2,2,半耐久財,3775,1.3,-9.5,636,0.6,876,0.5,2104,1,2950,1.2,5270,1.8,6782,1.9,7771,1.3
2,3,非耐久財,6881,2.5,6.1,3419,3.4,6779,4.2,5540,2.7,5515,2.3,7776,2.7,8779,2.4,10321,1.7
2,4,サービス,23817,8.5,1.9,4634,4.6,9172,5.7,13707,6.8,15916,6.7,22685,7.8,28084,7.8,72155,11.9
2,0,諸雑費,24783,8.8,-10.6,7721,7.6,11006,6.8,14181,7,16600,6.9,25638,8.8,36825,10.2,61233,10.1
2,1,耐久財,220,0.1,-90.5,192,0.2,96,0.1,195,0.1,230,0.1,212,0.1,117,0,495,0.1
2,2,半耐久財,2575,0.9,-17.2,991,1,543,0.3,934,0.5,1869,0.8,3137,1.1,3156,0.9,7361,1.2
2,3,非耐久財,5203,1.9,-10.4,2666,2.6,3555,2.2,3666,1.8,4005,1.7,6128,2.1,7595,2.1,8776,1.4
2,4,サービス,16785,6,1.8,3872,3.8,6812,4.2,9386,4.7,10495,4.4,16160,5.6,25958,7.2,44601,7.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年11月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
