項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,0,準公共料金等,27771,7.6,-13.4,8318,6.8,13188,7,20954,8.6,19854,6.7,23048,6.4,31684,6.8,77046,8.7
2,1,牛乳,1277,0.3,-1,900,0.7,1208,0.6,1000,0.4,1525,0.5,1382,0.4,1544,0.3,1371,0.2
2,1,灯油,870,0.2,72.6,947,0.8,1179,0.6,463,0.2,679,0.2,1088,0.3,873,0.2,860,0.1
2,1,プロパンガス,593,0.2,-0.3,588,0.5,632,0.3,982,0.4,426,0.1,568,0.2,454,0.1,507,0.1
2,1,理髪料,415,0.1,-4.6,175,0.1,272,0.1,400,0.2,449,0.2,301,0.1,835,0.2,472,0.1
2,1,パーマネント代,546,0.1,16.2,208,0.2,671,0.4,585,0.2,441,0.1,405,0.1,630,0.1,881,0.1
2,1,洗濯代,1030,0.3,16.8,156,0.1,472,0.2,449,0.2,1034,0.4,496,0.1,2101,0.4,2488,0.3
2,1,新聞,3062,0.8,-2.6,2154,1.8,3062,1.6,2812,1.2,3317,1.1,2916,0.8,3302,0.7,3857,0.4
2,1,私立小学校,57,0,16.3,-,-,-,-,-,-,-,-,-,-,-,-,400,0
2,1,私立中学校,691,0.2,60,-,-,-,-,-,-,-,-,193,0.1,23,0,4605,0.5
2,1,私立高校,674,0.2,-21.5,-,-,358,0.2,-,-,46,0,423,0.1,881,0.2,2996,0.3
2,1,私立大学,6651,1.8,-7.3,-,-,-,-,-,-,-,-,617,0.2,-,-,45736,5.2
2,1,幼稚園,1842,0.5,-19.9,501,0.4,518,0.3,1692,0.7,2214,0.8,4324,1.2,1198,0.3,2442,0.3
2,1,民営家賃,9378,2.6,-29.7,2354,1.9,3889,2.1,11818,4.8,9164,3.1,10129,2.8,18321,3.9,9959,1.1
2,1,地代,683,0.2,16.2,334,0.3,928,0.5,754,0.3,559,0.2,208,0.1,1523,0.3,474,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年3月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
