区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,520,0.2,-42.5,83,0.1,545,0.4,251,0.1,391,0.2,868,0.3,838,0.3,662,0.1
2,0,被服及び履物,11352,4.3,-12.6,2790,2.8,3621,2.5,5545,3.1,7530,3.5,11525,4.4,16829,5.1,31438,5.1
2,2,半耐久財,10757,4.1,-12.1,2623,2.6,3531,2.4,5344,2.9,7056,3.3,11190,4.2,14981,4.6,30401,4.9
2,4,サービス,595,0.2,-20.7,167,0.2,90,0.1,201,0.1,473,0.2,335,0.1,1848,0.6,1037,0.2
2,0,保健医療,14435,5.4,4.1,5190,5.2,6672,4.5,9395,5.2,12332,5.8,11854,4.5,18082,5.5,37337,6
2,1,耐久財,888,0.3,-12.6,218,0.2,29,0,643,0.4,709,0.3,1145,0.4,1858,0.6,1601,0.3
2,2,半耐久財,488,0.2,163.8,128,0.1,59,0,69,0,66,0,205,0.1,424,0.1,2453,0.4
2,3,非耐久財,4606,1.7,2.4,2378,2.4,3547,2.4,3584,2,5644,2.6,4794,1.8,6287,1.9,5983,1
2,4,サービス,8454,3.2,3.6,2466,2.5,3037,2.1,5099,2.8,5913,2.8,5711,2.2,9513,2.9,27299,4.4
2,0,交通・通信,30687,11.6,-9.5,8839,8.8,13192,9,17965,9.9,21983,10.3,24890,9.4,43707,13.4,83777,13.5
2,1,耐久財,4081,1.5,-5.8,234,0.2,452,0.3,-,-,93,0,198,0.1,3527,1.1,23924,3.9
2,2,半耐久財,1124,0.4,-0.3,215,0.2,149,0.1,49,0,384,0.2,496,0.2,1271,0.4,5271,0.8
2,3,非耐久財,2003,0.8,-17.3,663,0.7,1226,0.8,1471,0.8,1737,0.8,1613,0.6,3474,1.1,3813,0.6
2,4,サービス,23480,8.8,-9.7,7727,7.7,11366,7.7,16445,9.1,19769,9.3,22582,8.6,35434,10.8,50768,8.2
2,0,教育,12178,4.6,-3.5,454,0.5,1649,1.1,2235,1.2,3662,1.7,4902,1.9,11206,3.4,60796,9.8
2,3,非耐久財,121,0,65.8,-,-,22,0,70,0,59,0,61,0,336,0.1,299,0
2,4,サービス,12057,4.5,-3.9,454,0.5,1627,1.1,2164,1.2,3603,1.7,4841,1.8,10870,3.3,60497,9.7
2,0,教養娯楽,28848,10.9,-16.2,6792,6.8,13032,8.9,18119,10,24112,11.3,30207,11.5,35995,11,73307,11.8
2,1,耐久財,1823,0.7,49.5,270,0.3,263,0.2,273,0.2,2259,1.1,712,0.3,2728,0.8,6215,1
2,2,半耐久財,3564,1.3,7.7,794,0.8,1129,0.8,1857,1,2552,1.2,5121,1.9,4585,1.4,8862,1.4
2,3,非耐久財,5869,2.2,-5.5,2604,2.6,4238,2.9,4884,2.7,6852,3.2,6716,2.5,7780,2.4,7977,1.3
2,4,サービス,17592,6.6,-25.8,3125,3.1,7401,5,11104,6.1,12449,5.8,17659,6.7,20902,6.4,50252,8.1
2,0,諸雑費,25766,9.7,13.1,5692,5.7,12009,8.2,14674,8.1,18032,8.5,20468,7.8,27621,8.4,81450,13.1
2,1,耐久財,435,0.2,250.8,65,0.1,238,0.2,153,0.1,189,0.1,352,0.1,671,0.2,1365,0.2
2,2,半耐久財,2174,0.8,-23.7,560,0.6,531,0.4,1760,1,669,0.3,1456,0.6,4214,1.3,5993,1
2,3,非耐久財,4752,1.8,-6.6,1543,1.5,2834,1.9,3792,2.1,3869,1.8,6192,2.3,6158,1.9,8837,1.4
2,4,サービス,18405,6.9,25,3524,3.5,8405,5.7,8969,4.9,13306,6.2,12467,4.7,16578,5.1,65256,10.5
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
