項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,固定電話通信料,2111,0.6,-7,1485,0.5,2060,0.8,1952,0.8,1736,0.6,2023,0.6,2517,0.6,2987,0.6
1,1,移動電話通信料,11974,3.5,14.1,6478,2.3,9140,3.4,11559,4.5,14930,5.1,10365,3.1,14980,3.4,16235,3.3
1,1,ＮＨＫ放送受信料,1291,0.4,15.4,1397,0.5,880,0.3,1715,0.7,815,0.3,801,0.2,1212,0.3,2226,0.4
1,1,ケーブルテレビ受信料,1098,0.3,24.2,881,0.3,993,0.4,1118,0.4,1373,0.5,991,0.3,1047,0.2,1276,0.3
1,1,他の受信料,217,0.1,93.8,312,0.1,158,0.1,274,0.1,207,0.1,102,0,427,0.1,43,0
1,1,国公立小学校,308,0.1,23.2,200,0.1,131,0,253,0.1,352,0.1,348,0.1,287,0.1,580,0.1
1,1,国公立中学校,356,0.1,5.6,232,0.1,52,0,52,0,445,0.2,630,0.2,254,0.1,825,0.2
1,1,国公立高校,179,0.1,-49.7,-,-,-,-,326,0.1,719,0.2,206,0.1,-,-,-,-
1,1,国公立大学,486,0.1,-57.8,-,-,3389,1.3,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,879,0.3,-26.6,1465,0.5,871,0.3,157,0.1,469,0.2,1535,0.5,1186,0.3,481,0.1
2,0,準公共料金等,43051,12.7,-13.1,22868,8.3,22031,8.2,36332,14.2,26311,9.1,45132,13.3,93026,21.2,55079,11
2,1,牛乳,1364,0.4,-2.2,987,0.4,1422,0.5,1032,0.4,1263,0.4,1284,0.4,1926,0.4,1625,0.3
2,1,灯油,28,0,-55.6,-,-,-,-,-,-,-,-,142,0,52,0,-,-
2,1,プロパンガス,256,0.1,-7.6,333,0.1,320,0.1,459,0.2,358,0.1,198,0.1,125,0,-,-
2,1,理髪料,306,0.1,10.5,129,0,625,0.2,181,0.1,168,0.1,434,0.1,385,0.1,216,0
2,1,パーマネント代,261,0.1,5.7,270,0.1,216,0.1,184,0.1,217,0.1,189,0.1,185,0,567,0.1
2,1,洗濯代,838,0.2,-6.6,473,0.2,990,0.4,392,0.2,321,0.1,926,0.3,1509,0.3,1248,0.3
2,1,新聞,2465,0.7,-5.4,1763,0.6,2196,0.8,2210,0.9,2727,0.9,2431,0.7,3084,0.7,2827,0.6
2,1,私立小学校,1426,0.4,...,-,-,-,-,-,-,-,-,928,0.3,9001,2.1,-,-
2,1,私立中学校,487,0.1,-65.6,-,-,-,-,664,0.3,94,0,-,-,2511,0.6,123,0
2,1,私立高校,3553,1,143.5,731,0.3,-,-,670,0.3,4063,1.4,71,0,10599,2.4,8668,1.7
2,1,私立大学,9700,2.9,-50.2,99,0,-,-,-,-,-,-,8347,2.5,33118,7.6,26075,5.2
2,1,幼稚園,4529,1.3,72.5,5370,1.9,4871,1.8,2043,0.8,3978,1.4,6174,1.8,6284,1.4,2990,0.6
2,1,民営家賃,17596,5.2,-2.4,11802,4.3,11391,4.2,28498,11.1,13123,4.5,23206,6.9,24247,5.5,10741,2.2
2,1,地代,242,0.1,-68.4,911,0.3,-,-,-,-,-,-,801,0.2,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年10月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
