区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,1101,0.4,31.9,348,0.3,484,0.3,785,0.4,752,0.3,1199,0.4,960,0.3,3171,0.5
2,0,被服及び履物,12343,4.3,5,3685,3.4,4345,2.7,8227,4,11268,4.6,13372,4.5,14873,4.1,30528,4.9
2,2,半耐久財,11642,4.1,6.4,3587,3.3,4145,2.6,7717,3.7,10423,4.3,12708,4.3,14084,3.8,28733,4.6
2,4,サービス,701,0.2,-13.7,98,0.1,200,0.1,510,0.2,845,0.3,663,0.2,788,0.2,1795,0.3
2,0,保健医療,16018,5.6,9.9,5744,5.2,8261,5.2,8797,4.2,13439,5.5,16422,5.6,21622,5.9,37718,6.1
2,1,耐久財,1429,0.5,80.4,100,0.1,484,0.3,346,0.2,712,0.3,2389,0.8,3075,0.8,2881,0.5
2,2,半耐久財,1224,0.4,240.9,30,0,221,0.1,274,0.1,265,0.1,878,0.3,499,0.1,6388,1
2,3,非耐久財,4788,1.7,-1.3,2582,2.4,3331,2.1,4167,2,6454,2.6,5334,1.8,4909,1.3,6729,1.1
2,4,サービス,8577,3,0.1,3031,2.8,4225,2.7,4010,1.9,6007,2.5,7822,2.7,13139,3.6,21720,3.5
2,0,交通・通信,35256,12.3,-22.6,9050,8.3,16325,10.3,23310,11.2,31309,12.8,38826,13.2,49228,13.4,78422,12.6
2,1,耐久財,587,0.2,-94.8,-,-,162,0.1,7,0,909,0.4,673,0.2,377,0.1,1980,0.3
2,2,半耐久財,1000,0.3,-6.8,25,0,397,0.3,562,0.3,227,0.1,1040,0.4,2515,0.7,2212,0.4
2,3,非耐久財,3640,1.3,-2.3,1504,1.4,1761,1.1,3479,1.7,3705,1.5,4211,1.4,4825,1.3,5966,1
2,4,サービス,30029,10.5,2,7520,6.9,14005,8.8,19263,9.3,26467,10.8,32902,11.2,41511,11.3,68264,11
2,0,教育,8322,2.9,-8.3,251,0.2,938,0.6,2440,1.2,6698,2.7,6161,2.1,11648,3.2,30009,4.8
2,3,非耐久財,51,0,-68.3,74,0.1,8,0,30,0,16,0,122,0,12,0,97,0
2,4,サービス,8271,2.9,-7.2,177,0.2,931,0.6,2409,1.2,6682,2.7,6039,2.1,11636,3.2,29912,4.8
2,0,教養娯楽,45963,16,4.2,11993,10.9,16937,10.7,27399,13.2,29612,12.1,44855,15.2,61867,16.9,128570,20.6
2,1,耐久財,1175,0.4,-37,245,0.2,326,0.2,756,0.4,947,0.4,1898,0.6,918,0.3,3131,0.5
2,2,半耐久財,3576,1.2,-5.4,498,0.5,2039,1.3,2617,1.3,1980,0.8,4341,1.5,4992,1.4,8531,1.4
2,3,非耐久財,7352,2.6,10.6,4816,4.4,5776,3.6,6895,3.3,5931,2.4,7355,2.5,9602,2.6,11042,1.8
2,4,サービス,33859,11.8,6.4,6434,5.9,8796,5.5,17131,8.2,20755,8.5,31261,10.6,46356,12.7,105866,17
2,0,諸雑費,28836,10.1,14.1,5453,5,11078,7,17860,8.6,20573,8.4,21892,7.4,31751,8.7,92937,14.9
2,1,耐久財,1243,0.4,253.1,180,0.2,504,0.3,403,0.2,208,0.1,169,0.1,582,0.2,6636,1.1
2,2,半耐久財,2255,0.8,-51.5,345,0.3,603,0.4,1238,0.6,1382,0.6,2405,0.8,4299,1.2,5481,0.9
2,3,非耐久財,4554,1.6,-12.3,1927,1.8,2620,1.7,4034,1.9,4190,1.7,4184,1.4,7352,2,7524,1.2
2,4,サービス,20784,7.2,37.8,3000,2.7,7351,4.6,12185,5.9,14794,6,15134,5.1,19517,5.3,73296,11.8
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年8月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
