項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,上下水道料,4637,1.4,-1.6,5013,2,4741,1.7,4597,1.8,2823,0.9,4231,1.4,5584,1.4,5465,1.1
1,1,医科診療代,2937,0.9,-10,5000,2,1860,0.7,2605,1,3515,1.1,1884,0.6,3469,0.8,2238,0.5
1,1,歯科診療代,1447,0.4,-26.8,578,0.2,1490,0.5,1232,0.5,1012,0.3,3198,1.1,817,0.2,1791,0.4
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2376,0.7,368.6,351,0.1,4754,1.7,5847,2.3,-,-,-,-,5656,1.4,-,-
1,1,鉄道運賃,3472,1.1,9.6,1807,0.7,1279,0.5,1119,0.4,5814,1.9,5770,2,5293,1.3,3238,0.7
1,1,鉄道通学定期代,248,0.1,-31.1,-,-,-,-,-,-,482,0.2,125,0,632,0.2,500,0.1
1,1,鉄道通勤定期代,2836,0.9,-32.1,2152,0.9,288,0.1,2864,1.1,1133,0.4,2034,0.7,7728,1.9,3603,0.7
1,1,バス代,370,0.1,9.5,450,0.2,444,0.2,142,0.1,356,0.1,305,0.1,438,0.1,458,0.1
1,1,バス通学定期代,118,0,353.8,533,0.2,-,-,-,-,52,0,126,0,84,0,32,0
1,1,バス通勤定期代,171,0.1,375,-,-,705,0.3,-,-,235,0.1,40,0,-,-,231,0
1,1,タクシー代,742,0.2,8.5,631,0.3,575,0.2,220,0.1,301,0.1,490,0.2,754,0.2,2215,0.5
1,1,航空運賃,355,0.1,-70.6,-,-,228,0.1,2216,0.9,-,-,-,-,-,-,-,-
1,1,郵便料,1229,0.4,12.8,858,0.3,772,0.3,658,0.3,1428,0.5,1244,0.4,1635,0.4,2009,0.4
1,1,固定電話通信料,2035,0.6,-1.6,1623,0.7,2591,0.9,2151,0.8,1217,0.4,1595,0.5,2278,0.6,2787,0.6
1,1,移動電話通信料,10869,3.3,13.3,5577,2.3,8735,3.1,9426,3.7,11765,3.8,10593,3.6,13379,3.2,16549,3.4
1,1,ＮＨＫ放送受信料,1020,0.3,18.6,1182,0.5,1128,0.4,639,0.2,161,0.1,790,0.3,2084,0.5,1165,0.2
1,1,ケーブルテレビ受信料,1041,0.3,7.2,1061,0.4,582,0.2,1367,0.5,644,0.2,1319,0.4,1167,0.3,1129,0.2
1,1,他の受信料,238,0.1,77.6,126,0.1,98,0,84,0,293,0.1,114,0,250,0.1,699,0.1
1,1,国公立小学校,509,0.2,271.5,128,0.1,172,0.1,13,0,360,0.1,423,0.1,2066,0.5,407,0.1
1,1,国公立中学校,437,0.1,308.4,216,0.1,-,-,-,-,729,0.2,838,0.3,355,0.1,918,0.2
1,1,国公立高校,63,0,-58,-,-,-,-,-,-,313,0.1,130,0,-,-,-,-
1,1,国公立大学,534,0.2,-44.4,-,-,-,-,-,-,-,-,-,-,243,0.1,3469,0.7
1,1,たばこ,820,0.3,-44.3,763,0.3,558,0.2,626,0.2,901,0.3,932,0.3,1194,0.3,769,0.2
2,0,準公共料金等,34169,10.5,-4.6,25766,10.4,27175,9.8,26882,10.5,37904,12.4,30314,10.3,48699,11.8,42440,8.7
2,1,牛乳,1233,0.4,-10.6,1054,0.4,1401,0.5,967,0.4,1036,0.3,1117,0.4,1613,0.4,1452,0.3
2,1,灯油,305,0.1,8.9,10,0,757,0.3,240,0.1,185,0.1,334,0.1,401,0.1,213,0
2,1,プロパンガス,252,0.1,-34.4,465,0.2,237,0.1,494,0.2,227,0.1,292,0.1,47,0,-,-
2,1,理髪料,399,0.1,-12.3,529,0.2,331,0.1,59,0,544,0.2,177,0.1,417,0.1,741,0.2
2,1,パーマネント代,177,0.1,67,-,-,341,0.1,-,-,191,0.1,609,0.2,102,0,-,-
2,1,洗濯代,951,0.3,-5.3,1015,0.4,1353,0.5,610,0.2,703,0.2,611,0.2,846,0.2,1530,0.3
2,1,新聞,2506,0.8,0.8,2488,1,2445,0.9,2092,0.8,2130,0.7,2430,0.8,2763,0.7,3193,0.7
2,1,私立小学校,1906,0.6,...,-,-,-,-,-,-,-,-,-,-,1905,0.5,11362,2.3
2,1,私立中学校,194,0.1,-75.9,-,-,-,-,-,-,-,-,-,-,1301,0.3,59,0
2,1,私立高校,1168,0.4,67.8,-,-,80,0,-,-,2196,0.7,1554,0.5,2078,0.5,2265,0.5
2,1,私立大学,2030,0.6,-66.4,-,-,-,-,-,-,170,0.1,620,0.2,13455,3.3,-,-
2,1,幼稚園,4945,1.5,17.5,493,0.2,1078,0.4,2508,1,8289,2.7,3794,1.3,5896,1.4,12492,2.6
2,1,民営家賃,17976,5.5,3.4,18812,7.6,19152,6.9,19912,7.8,22233,7.3,18776,6.4,17874,4.3,9134,1.9
2,1,地代,128,0,-72.9,899,0.4,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年11月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
