区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,5393,1.9,-13.2,805,0.7,1936,1.2,1170,0.6,4073,1.7,2782,1,5765,1.6,21164,3.1
2,2,半耐久財,3454,1.2,-6.2,1353,1.2,2120,1.3,2132,1.1,2776,1.2,3718,1.3,5269,1.5,6793,1
2,3,非耐久財,2915,1,-1.3,1697,1.5,2868,1.7,2230,1.1,3339,1.4,2780,1,3509,1,3975,0.6
2,4,サービス,1193,0.4,35.9,204,0.2,478,0.3,434,0.2,795,0.3,1044,0.4,491,0.1,4888,0.7
2,0,被服及び履物,15153,5.2,-1.4,4519,4.1,8556,5.2,9620,4.9,10427,4.4,14425,5.2,23150,6.4,35280,5.2
2,2,半耐久財,14362,4.9,-0.7,4361,3.9,8173,5,9361,4.7,9401,4,13639,4.9,22445,6.2,33065,4.8
2,4,サービス,791,0.3,-11.5,158,0.1,383,0.2,258,0.1,1026,0.4,786,0.3,706,0.2,2215,0.3
2,0,保健医療,14442,5,-4.9,5299,4.8,8120,4.9,8938,4.5,10406,4.4,14883,5.3,19235,5.3,34119,5
2,1,耐久財,1359,0.5,43.4,104,0.1,224,0.1,429,0.2,650,0.3,2967,1.1,3035,0.8,2093,0.3
2,2,半耐久財,303,0.1,-46.1,199,0.2,203,0.1,143,0.1,492,0.2,303,0.1,104,0,676,0.1
2,3,非耐久財,4607,1.6,-5.9,2496,2.2,4001,2.4,4098,2.1,4832,2,5602,2,4735,1.3,6466,0.9
2,4,サービス,8173,2.8,-6.9,2500,2.2,3692,2.2,4269,2.2,4432,1.9,6011,2.1,11362,3.2,24885,3.6
2,0,交通・通信,43354,14.9,-1,8665,7.8,15727,9.6,22169,11.2,29772,12.6,31834,11.4,41615,11.6,153240,22.4
2,1,耐久財,11548,4,24.3,275,0.2,238,0.1,436,0.2,405,0.2,331,0.1,174,0,78738,11.5
2,2,半耐久財,2366,0.8,54.8,43,0,350,0.2,1281,0.6,663,0.3,649,0.2,2236,0.6,11308,1.7
2,3,非耐久財,2699,0.9,-13.2,1199,1.1,2373,1.4,1210,0.6,2421,1,3088,1.1,3148,0.9,5439,0.8
2,4,サービス,26741,9.2,-10.4,7148,6.4,12767,7.8,19242,9.7,26283,11.1,27765,9.9,36058,10,57756,8.4
2,0,教育,12529,4.3,-9.4,528,0.5,1626,1,4891,2.5,7051,3,12271,4.4,15562,4.3,45633,6.7
2,3,非耐久財,43,0,-76,14,0,50,0,19,0,9,0,68,0,28,0,114,0
2,4,サービス,12486,4.3,-8.6,513,0.5,1576,1,4872,2.5,7042,3,12203,4.4,15534,4.3,45519,6.7
2,0,教養娯楽,40354,13.9,-15.3,11599,10.4,16956,10.3,26130,13.2,31609,13.3,35675,12.8,54734,15.2,105488,15.4
2,1,耐久財,2063,0.7,56.5,779,0.7,205,0.1,1196,0.6,2039,0.9,2772,1,2003,0.6,5433,0.8
2,2,半耐久財,3849,1.3,2.5,942,0.8,1826,1.1,1479,0.7,2967,1.3,3556,1.3,6294,1.7,9855,1.4
2,3,非耐久財,7245,2.5,-7.8,4262,3.8,5687,3.5,5534,2.8,6024,2.5,7946,2.8,10773,3,10472,1.5
2,4,サービス,27196,9.3,-21.6,5616,5,9239,5.6,17922,9,20579,8.7,21400,7.7,35664,9.9,79729,11.7
2,0,諸雑費,24760,8.5,-21.6,8080,7.3,11605,7.1,17120,8.6,20373,8.6,21030,7.5,33429,9.3,61524,9
2,1,耐久財,444,0.2,-81,167,0.2,335,0.2,376,0.2,335,0.1,555,0.2,954,0.3,385,0.1
2,2,半耐久財,4683,1.6,-37.4,731,0.7,1222,0.7,927,0.5,1182,0.5,2610,0.9,2281,0.6,23754,3.5
2,3,非耐久財,4462,1.5,-25.8,2383,2.1,3129,1.9,3881,2,4388,1.9,3844,1.4,6786,1.9,6815,1
2,4,サービス,15171,5.2,-3.6,4800,4.3,6918,4.2,11936,6,14468,6.1,14021,5,23407,6.5,30571,4.5
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年7月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
