項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
2,6,1,4,3,卵,836,0.2,447,0.1,772,0.2,736,0.2,896,0.2,964,0.2,918,0.2,968,0.2,936,0.2
2,5,1,5,0,野菜・海藻,9971,2.4,6307,2.1,7816,2.2,7451,1.9,9091,2.1,13551,3,12060,2.5,12846,3.3,12024,3
2,6,1,5,1,生鮮野菜,6805,1.7,4490,1.5,5283,1.5,5220,1.3,6260,1.4,9096,2,8392,1.7,8445,2.2,8155,2.1
2,6,1,5,2,乾物・海藻,890,0.2,523,0.2,762,0.2,678,0.2,686,0.2,1354,0.3,1110,0.2,1229,0.3,805,0.2
2,6,1,5,3,大豆加工品,1073,0.3,696,0.2,949,0.3,833,0.2,978,0.2,1405,0.3,1091,0.2,1337,0.3,1558,0.4
2,6,1,5,4,他の野菜・海藻加工品,1203,0.3,599,0.2,822,0.2,720,0.2,1167,0.3,1696,0.4,1467,0.3,1835,0.5,1506,0.4
2,5,1,6,0,果物,3384,0.8,2052,0.7,2307,0.6,2402,0.6,3695,0.8,4084,0.9,4067,0.8,4371,1.1,4559,1.2
2,6,1,6,1,生鮮果物,2921,0.7,1820,0.6,1932,0.5,2161,0.5,3112,0.7,3433,0.8,3631,0.8,3840,1,3732,0.9
2,6,1,6,2,果物加工品,463,0.1,232,0.1,375,0.1,241,0.1,583,0.1,650,0.1,436,0.1,531,0.1,827,0.2
2,5,1,7,0,油脂・調味料,4239,1,2897,0.9,3952,1.1,3513,0.9,4515,1,5283,1.2,4427,0.9,4934,1.3,4273,1.1
2,6,1,7,1,油脂,428,0.1,290,0.1,413,0.1,392,0.1,339,0.1,586,0.1,370,0.1,498,0.1,661,0.2
2,6,1,7,2,調味料,3811,0.9,2608,0.9,3539,1,3122,0.8,4177,0.9,4698,1.1,4057,0.8,4436,1.1,3611,0.9
2,5,1,8,0,菓子類,8259,2,5063,1.7,9332,2.6,8488,2.1,10176,2.3,8669,1.9,8812,1.8,6172,1.6,7197,1.8
2,5,1,9,0,調理食品,13807,3.4,8430,2.7,10392,2.9,11932,3,16481,3.7,16024,3.6,16281,3.4,16387,4.2,11960,3
2,6,1,9,1,主食的調理食品,5321,1.3,3619,1.2,4323,1.2,5232,1.3,6943,1.6,6027,1.4,6032,1.3,5342,1.4,2990,0.8
2,6,1,9,2,他の調理食品,8487,2.1,4811,1.6,6068,1.7,6700,1.7,9538,2.2,9997,2.2,10249,2.1,11045,2.8,8970,2.3
2,5,1,10,0,飲料,4780,1.2,3153,1,4578,1.3,4955,1.2,5042,1.1,5459,1.2,5067,1.1,5071,1.3,3839,1
2,6,1,10,1,茶類,1195,0.3,571,0.2,968,0.3,969,0.2,969,0.2,1493,0.3,1400,0.3,1857,0.5,1386,0.4
2,6,1,10,2,コーヒー・ココア,1080,0.3,665,0.2,1105,0.3,1315,0.3,1413,0.3,1177,0.3,1043,0.2,822,0.2,518,0.1
2,6,1,10,3,他の飲料,2505,0.6,1917,0.6,2506,0.7,2671,0.7,2660,0.6,2788,0.6,2624,0.5,2392,0.6,1934,0.5
2,5,1,11,0,酒類,4879,1.2,4901,1.6,4727,1.3,2660,0.7,5832,1.3,4839,1.1,3901,0.8,7348,1.9,5793,1.5
2,5,1,12,0,外食,24624,6,19760,6.4,24450,6.8,23701,6,32377,7.3,30151,6.8,21157,4.4,18237,4.7,24377,6.2
2,6,1,12,1,一般外食,22919,5.6,19251,6.3,21888,6.1,20994,5.3,29308,6.6,28527,6.4,20274,4.2,17950,4.6,24377,6.2
2,6,1,12,2,学校給食,1706,0.4,509,0.2,2562,0.7,2707,0.7,3069,0.7,1624,0.4,883,0.2,287,0.1,-,-
2,4,2,0,0,住居,36017,8.8,56955,18.6,27164,7.5,36468,9.2,23089,5.2,31592,7.1,31667,6.6,35972,9.2,73497,18.6
2,5,2,1,0,家賃地代,28792,7.1,50249,16.4,26997,7.5,35206,8.9,21210,4.8,22363,5,27183,5.6,33595,8.6,11322,2.9
2,5,2,2,0,設備修繕・維持,7225,1.8,6706,2.2,167,0,1262,0.3,1879,0.4,9229,2.1,4484,0.9,2376,0.6,62175,15.7
2,6,2,2,1,設備材料,1959,0.5,47,0,167,0,332,0.1,1113,0.3,1639,0.4,60,0,371,0.1,21551,5.4
2,6,2,2,2,工事その他のサービス,5266,1.3,6659,2.2,-,-,931,0.2,765,0.2,7590,1.7,4423,0.9,2006,0.5,40624,10.3
2,4,3,0,0,光熱・水道,24949,6.1,17850,5.8,21585,6,21698,5.5,24503,5.5,31291,7,28938,6,29083,7.4,23799,6
2,5,3,1,0,電気代,10510,2.6,7522,2.5,8696,2.4,8961,2.3,10781,2.4,11366,2.6,13894,2.9,11377,2.9,11573,2.9
2,5,3,2,0,ガス代,7075,1.7,5321,1.7,6312,1.7,6823,1.7,7054,1.6,9122,2.1,7296,1.5,7291,1.9,7220,1.8
2,5,3,3,0,他の光熱,691,0.2,638,0.2,532,0.1,470,0.1,459,0.1,788,0.2,633,0.1,1517,0.4,545,0.1
2,5,3,4,0,上下水道料,6674,1.6,4369,1.4,6045,1.7,5444,1.4,6209,1.4,10015,2.3,7114,1.5,8899,2.3,4460,1.1
2,4,4,0,0,家具・家事用品,13386,3.3,16493,5.4,10871,3,9596,2.4,13848,3.1,14519,3.3,22100,4.6,11410,2.9,8634,2.2
2,5,4,1,0,家庭用耐久財,3001,0.7,9008,2.9,2000,0.6,1754,0.4,3681,0.8,3839,0.9,1708,0.4,3001,0.8,172,0
2,6,4,1,1,家事用耐久財,1165,0.3,2010,0.7,437,0.1,292,0.1,839,0.2,2173,0.5,1042,0.2,2716,0.7,172,0
2,6,4,1,2,冷暖房用器具,1055,0.3,2243,0.7,463,0.1,799,0.2,2553,0.6,1160,0.3,666,0.1,167,0,-,-
2,6,4,1,3,一般家具,781,0.2,4755,1.6,1100,0.3,663,0.2,289,0.1,507,0.1,-,-,118,0,-,-
2,5,4,2,0,室内装備・装飾品,936,0.2,812,0.3,549,0.2,699,0.2,941,0.2,1058,0.2,1693,0.4,622,0.2,1418,0.4
2,5,4,3,0,寝具類,667,0.2,190,0.1,742,0.2,259,0.1,285,0.1,611,0.1,2650,0.5,240,0.1,292,0.1
2,5,4,4,0,家事雑貨,3711,0.9,2473,0.8,4067,1.1,3532,0.9,4879,1.1,3930,0.9,3553,0.7,3547,0.9,2419,0.6
2,5,4,5,0,家事用消耗品,3422,0.8,3352,1.1,3203,0.9,2867,0.7,3636,0.8,4647,1,3101,0.6,3499,0.9,3335,0.8
2,5,4,6,0,家事サービス,1648,0.4,659,0.2,310,0.1,486,0.1,426,0.1,434,0.1,9395,1.9,501,0.1,998,0.3
2,4,5,0,0,被服及び履物,20456,5,16624,5.4,18256,5.1,19423,4.9,24701,5.6,20884,4.7,21417,4.4,22409,5.7,15278,3.9
2,5,5,1,0,和服,51,0,-,-,-,-,-,-,-,-,-,-,291,0.1,104,0,-,-
2,5,5,2,0,洋服,9412,2.3,9026,2.9,7722,2.1,9400,2.4,12699,2.9,8428,1.9,10102,2.1,9997,2.6,4153,1
2,6,5,2,1,男子用洋服,3590,0.9,5936,1.9,3161,0.9,2890,0.7,6164,1.4,3396,0.8,1716,0.4,3972,1,127,0
2,6,5,2,2,婦人用洋服,4409,1.1,2060,0.7,2210,0.6,3775,0.9,4248,1,4349,1,7971,1.7,5875,1.5,4026,1
2,6,5,2,3,子供用洋服,1414,0.3,1030,0.3,2352,0.7,2735,0.7,2287,0.5,682,0.2,415,0.1,151,0,-,-
2,5,5,3,0,シャツ・セーター類,2978,0.7,1634,0.5,2948,0.8,2694,0.7,3056,0.7,2616,0.6,3642,0.8,3935,1,2722,0.7
2,6,5,3,1,男子用シャツ・セーター類,1213,0.3,668,0.2,1481,0.4,1255,0.3,949,0.2,775,0.2,1362,0.3,1672,0.4,1453,0.4
2,6,5,3,2,婦人用シャツ・セーター類,1535,0.4,455,0.1,1087,0.3,983,0.2,1814,0.4,1768,0.4,2280,0.5,2263,0.6,1270,0.3
2,6,5,3,3,子供用シャツ・セーター類,231,0.1,511,0.2,380,0.1,456,0.1,292,0.1,74,0,-,-,-,-,-,-
2,5,5,4,0,下着類,1628,0.4,1127,0.4,1281,0.4,1507,0.4,1605,0.4,1198,0.3,2287,0.5,2154,0.6,1715,0.4
2,6,5,4,1,男子用下着類,625,0.2,231,0.1,219,0.1,443,0.1,322,0.1,457,0.1,1405,0.3,937,0.2,1293,0.3
2,6,5,4,2,婦人用下着類,755,0.2,285,0.1,499,0.1,546,0.1,1200,0.3,719,0.2,790,0.2,1187,0.3,422,0.1
2,6,5,4,3,子供用下着類,249,0.1,612,0.2,562,0.2,518,0.1,82,0,22,0,92,0,29,0,-,-
2,5,5,5,0,生地・糸類,133,0,255,0.1,234,0.1,105,0,91,0,91,0,69,0,143,0,148,0
2,5,5,6,0,他の被服,2130,0.5,2190,0.7,2270,0.6,1896,0.5,2671,0.6,2105,0.5,2137,0.4,1677,0.4,1994,0.5
2,5,5,7,0,履物類,3074,0.8,1942,0.6,3012,0.8,2838,0.7,3568,0.8,5220,1.2,2126,0.4,3561,0.9,1322,0.3
2,5,5,8,0,被服関連サービス,1048,0.3,450,0.1,790,0.2,983,0.2,1012,0.2,1227,0.3,763,0.2,838,0.2,3223,0.8
2,4,6,0,0,保健医療,15429,3.8,10441,3.4,11323,3.1,21531,5.4,11169,2.5,12875,2.9,13701,2.8,22068,5.6,18197,4.6
2,5,6,1,0,医薬品,2764,0.7,1999,0.7,1488,0.4,3345,0.8,1883,0.4,3360,0.8,3081,0.6,4507,1.2,1765,0.4
2,5,6,2,0,健康保持用摂取品,753,0.2,331,0.1,88,0,880,0.2,604,0.1,1037,0.2,984,0.2,1133,0.3,915,0.2
2,5,6,3,0,保健医療用品・器具,3304,0.8,3779,1.2,3797,1.1,4511,1.1,3035,0.7,3939,0.9,3293,0.7,2154,0.6,441,0.1
2,5,6,4,0,保健医療サービス,8608,2.1,4332,1.4,5950,1.6,12796,3.2,5647,1.3,4539,1,6344,1.3,14273,3.6,15076,3.8
2,4,7,0,0,交通・通信,47264,11.6,35543,11.6,66048,18.3,45781,11.5,53041,12,49099,11,46632,9.7,36975,9.5,33986,8.6
2,5,7,1,0,交通,11800,2.9,10912,3.6,12014,3.3,11882,3,14224,3.2,12816,2.9,13748,2.9,8516,2.2,7320,1.8
2,5,7,2,0,自動車等関係費,17246,4.2,10399,3.4,37256,10.3,18852,4.7,16118,3.7,13481,3,10306,2.1,12650,3.2,14528,3.7
2,6,7,2,1,自動車等購入,2188,0.5,-,-,16974,4.7,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,404,0.1,336,0.1,1277,0.4,868,0.2,-,-,493,0.1,-,-,-,-,-,-
2,6,7,2,3,自動車等維持,14654,3.6,10063,3.3,19004,5.3,17984,4.5,16118,3.7,12988,2.9,10306,2.1,12650,3.2,14528,3.7
2,5,7,3,0,通信,18218,4.5,14232,4.6,16779,4.6,15047,3.8,22699,5.1,22802,5.1,22577,4.7,15809,4,12139,3.1
2,4,8,0,0,教育,18507,4.5,6971,2.3,13276,3.7,18933,4.8,40022,9.1,13152,3,32270,6.7,3700,0.9,-,-
2,5,8,1,0,授業料等,11236,2.8,5457,1.8,11012,3,10056,2.5,16960,3.8,6080,1.4,30794,6.4,495,0.1,-,-
2,5,8,2,0,教科書・学習参考教材,133,0,-,-,73,0,240,0.1,231,0.1,182,0,164,0,-,-,-,-
2,5,8,3,0,補習教育,7138,1.8,1515,0.5,2191,0.6,8637,2.2,22831,5.2,6890,1.5,1313,0.3,3205,0.8,-,-
2,4,9,0,0,教養娯楽,51984,12.7,34247,11.2,43733,12.1,72590,18.3,61059,13.8,60086,13.5,44634,9.3,41161,10.5,34283,8.7
2,5,9,1,0,教養娯楽用耐久財,2827,0.7,6345,2.1,2067,0.6,2999,0.8,4185,0.9,3407,0.8,1712,0.4,1424,0.4,6,0
2,5,9,2,0,教養娯楽用品,11702,2.9,7581,2.5,13928,3.9,13461,3.4,15988,3.6,14596,3.3,6650,1.4,8423,2.2,8607,2.2
2,5,9,3,0,書籍・他の印刷物,4641,1.1,1585,0.5,3559,1,3898,1,4841,1.1,6915,1.6,6274,1.3,5378,1.4,3680,0.9
2,5,9,4,0,教養娯楽サービス,32814,8,18735,6.1,24179,6.7,52232,13.1,36044,8.2,35168,7.9,29998,6.2,25937,6.6,21990,5.6
2,6,9,4,1,宿泊料,4161,1,2583,0.8,1034,0.3,9906,2.5,6417,1.5,2476,0.6,2630,0.5,1161,0.3,2771,0.7
2,6,9,4,2,パック旅行費,5310,1.3,-,-,1099,0.3,7182,1.8,2138,0.5,243,0.1,10466,2.2,14189,3.6,3832,1
2,6,9,4,3,月謝類,9090,2.2,7552,2.5,6690,1.9,21500,5.4,12259,2.8,6498,1.5,5394,1.1,1109,0.3,1614,0.4
2,6,9,4,4,他の教養娯楽サービス,14253,3.5,8600,2.8,15356,4.2,13645,3.4,15231,3.4,25951,5.8,11508,2.4,9477,2.4,13772,3.5
2,4,10,0,0,その他の消費支出,76716,18.8,40233,13.1,57999,16,61074,15.4,72510,16.4,85808,19.3,131546,27.3,79488,20.3,84806,21.4
2,5,10,1,0,諸雑費,31663,7.8,18657,6.1,28012,7.8,25057,6.3,34930,7.9,30767,6.9,56731,11.8,26464,6.8,28112,7.1
2,6,10,1,1,理美容サービス,3893,1,2396,0.8,5056,1.4,3872,1,4229,1,6398,1.4,2645,0.5,3075,0.8,2625,0.7
2,6,10,1,2,理美容用品,6817,1.7,5128,1.7,6512,1.8,5106,1.3,8647,2,8935,2,7275,1.5,7120,1.8,4577,1.2
2,6,10,1,3,身の回り用品,3909,1,1786,0.6,2177,0.6,4149,1,7499,1.7,3779,0.8,1451,0.3,3185,0.8,6676,1.7
2,6,10,1,4,たばこ,1141,0.3,1025,0.3,1161,0.3,539,0.1,2403,0.5,605,0.1,830,0.2,1129,0.3,1228,0.3
2,6,10,1,5,他の諸雑費,15903,3.9,8321,2.7,13105,3.6,11391,2.9,12153,2.8,11050,2.5,44530,9.2,11954,3.1,13006,3.3
2,5,10,2,0,こづかい,16819,4.1,5598,1.8,9791,2.7,14499,3.6,14380,3.3,20993,4.7,36067,7.5,17521,4.5,11365,2.9
2,5,10,3,0,交際費,27001,6.6,15935,5.2,19280,5.3,20487,5.2,23200,5.3,30552,6.9,35431,7.3,34674,8.9,45330,11.5
2,6,10,3,1,食料,7785,1.9,4264,1.4,4971,1.4,6188,1.6,7503,1.7,10476,2.4,10269,2.1,9494,2.4,9978,2.5
2,6,10,3,2,家具・家事用品,297,0.1,88,0,181,0.1,231,0.1,110,0,54,0,1082,0.2,346,0.1,226,0.1
2,6,10,3,3,被服及び履物,1134,0.3,347,0.1,609,0.2,780,0.2,594,0.1,573,0.1,3117,0.6,674,0.2,3450,0.9
2,6,10,3,4,教養娯楽,1813,0.4,2110,0.7,1117,0.3,1212,0.3,2167,0.5,267,0.1,1670,0.3,1646,0.4,6653,1.7
2,6,10,3,5,他の物品サービス,576,0.1,225,0.1,414,0.1,976,0.2,413,0.1,-,-,402,0.1,1252,0.3,617,0.2
2,6,10,3,6,贈与金,9285,2.3,3808,1.2,6780,1.9,6219,1.6,6012,1.4,10510,2.4,11685,2.4,16162,4.1,17080,4.3
2,6,10,3,7,他の交際費,6109,1.5,5093,1.7,5208,1.4,4880,1.2,6402,1.4,8671,1.9,7206,1.5,5100,1.3,7326,1.9
2,5,10,4,0,仕送り金,1234,0.3,43,0,916,0.3,1030,0.3,-,-,3496,0.8,3317,0.7,829,0.2,-,-
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,22625,5.5,8548,2.8,17653,4.9,25586,6.4,44730,10.1,19589,4.4,36388,7.5,4870,1.2,512,0.1
2,3,0,0,0,（再掲）教養娯楽関係費,57803,14.2,41221,13.4,48184,13.3,79502,20,63672,14.4,66214,14.9,51969,10.8,46520,11.9,43801,11.1
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,10519,2.6,3851,1.3,7696,2.1,7249,1.8,6012,1.4,14006,3.1,15002,3.1,16991,4.3,17080,4.3
2,3,0,0,0,（再掲）経常消費支出,316170,77.5,241069,78.6,294658,81.5,308021,77.5,324571,73.5,376204,84.6,337486,70,327290,83.7,290190,73.3
2,3,0,0,0,（再掲）情報通信関係費,20222,5,15815,5.2,21291,5.9,16102,4.1,20907,4.7,25700,5.8,24853,5.2,19909,5.1,15691,4
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,359127,88.1,245967,80.2,309594,85.7,353834,89,412455,93.4,399171,89.7,435690,90.3,338230,86.5,305282,77.1
2,2,0,0,0,その他の実支出,176813,-,118279,-,167971,-,197157,-,237384,-,214809,-,255628,-,57780,-,82723,-
2,3,0,0,0,直接税,77130,-,45012,-,62686,-,74050,-,110558,-,95793,-,133083,-,19238,-,46148,-
2,4,0,0,0,勤労所得税,48139,-,26035,-,30538,-,37359,-,79290,-,65043,-,101716,-,6593,-,12216,-
2,4,0,0,0,個人住民税,23288,-,17788,-,23095,-,30291,-,27689,-,26588,-,27608,-,9491,-,14307,-
2,4,0,0,0,他の税,5703,-,1189,-,9053,-,6400,-,3579,-,4162,-,3758,-,3154,-,19625,-
2,3,0,0,0,社会保険料,99655,-,73256,-,105271,-,122967,-,126826,-,119016,-,122545,-,38541,-,36575,-
2,4,0,0,0,公的年金保険料,58747,-,44798,-,64914,-,74870,-,75612,-,69544,-,72249,-,20906,-,10171,-
2,4,0,0,0,健康保険料,33393,-,25781,-,35867,-,38561,-,41359,-,39871,-,40039,-,14123,-,19080,-
2,4,0,0,0,介護保険料,4253,-,88,-,1101,-,5644,-,5339,-,5577,-,6299,-,2183,-,7036,-
2,4,0,0,0,他の社会保険料,3263,-,2590,-,3389,-,3893,-,4515,-,4024,-,3958,-,1330,-,287,-
2,3,0,0,0,その他,28,-,10,-,14,-,140,-,-,-,-,-,-,-,-,-,-,-
