項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,上下水道料,4711,1.4,-13.4,4641,1.9,3241,1.2,3815,1.4,4894,1.4,5418,1.5,5337,1.4,5622,1.1
1,1,医科診療代,2247,0.7,0,1623,0.7,3058,1.2,1489,0.5,2288,0.7,2165,0.6,2931,0.8,2156,0.4
1,1,歯科診療代,855,0.3,-80.4,480,0.2,546,0.2,742,0.3,1510,0.4,500,0.1,988,0.3,1196,0.2
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,396,0.1,29.8,217,0.1,-,-,-,-,-,-,610,0.2,1496,0.4,456,0.1
1,1,鉄道運賃,3460,1,4.7,2369,1,5084,2,3317,1.2,2059,0.6,1867,0.5,3202,0.9,6264,1.2
1,1,鉄道通学定期代,454,0.1,-39.8,420,0.2,-,-,-,-,556,0.2,75,0,1028,0.3,1086,0.2
1,1,鉄道通勤定期代,3374,1,-17.7,1767,0.7,664,0.3,1950,0.7,1794,0.5,3631,1,7017,1.9,6746,1.3
1,1,バス代,419,0.1,15.4,174,0.1,165,0.1,596,0.2,680,0.2,312,0.1,305,0.1,690,0.1
1,1,バス通学定期代,123,0,223.7,313,0.1,-,-,144,0.1,-,-,107,0,309,0.1,-,-
1,1,バス通勤定期代,123,0,2.5,93,0,601,0.2,168,0.1,-,-,-,-,-,-,-,-
1,1,タクシー代,721,0.2,-11.2,287,0.1,520,0.2,1114,0.4,789,0.2,441,0.1,1015,0.3,869,0.2
1,1,航空運賃,2478,0.7,13.8,-,-,-,-,-,-,1386,0.4,3123,0.9,9484,2.6,3316,0.6
1,1,郵便料,303,0.1,-26.1,160,0.1,225,0.1,353,0.1,364,0.1,241,0.1,317,0.1,453,0.1
1,1,固定電話通信料,2440,0.7,-5.2,2387,1,2245,0.9,3026,1.1,2322,0.7,2344,0.7,1681,0.5,3068,0.6
1,1,移動電話通信料,11796,3.5,1.3,7803,3.2,8971,3.5,12704,4.5,14159,4,11288,3.2,12016,3.3,15450,3
1,1,ＮＨＫ放送受信料,853,0.3,8.7,642,0.3,608,0.2,897,0.3,449,0.1,664,0.2,1392,0.4,1312,0.3
1,1,ケーブルテレビ受信料,982,0.3,-7.7,554,0.2,1121,0.4,793,0.3,1110,0.3,759,0.2,886,0.2,1626,0.3
1,1,他の受信料,71,0,-50,14,0,127,0,120,0,120,0,52,0,32,0,31,0
1,1,国公立小学校,232,0.1,-9.7,111,0,25,0,381,0.1,407,0.1,183,0.1,348,0.1,166,0
1,1,国公立中学校,176,0.1,-49.7,54,0,-,-,131,0,124,0,322,0.1,192,0.1,406,0.1
1,1,国公立高校,46,0,-85,-,-,-,-,-,-,70,0,29,0,196,0.1,28,0
1,1,国公立大学,110,0,-78.8,-,-,-,-,-,-,-,-,-,-,769,0.2,-,-
1,1,たばこ,1415,0.4,35,532,0.2,535,0.2,3536,1.3,1857,0.5,998,0.3,1665,0.5,758,0.1
2,0,準公共料金等,38466,11.4,-11.6,35922,14.9,29415,11.3,30878,11.1,30259,8.6,37771,10.7,41987,11.4,62802,12.2
2,1,牛乳,1218,0.4,9.7,1326,0.5,1045,0.4,1000,0.4,1109,0.3,1143,0.3,1439,0.4,1468,0.3
2,1,灯油,884,0.3,27.2,923,0.4,608,0.2,674,0.2,825,0.2,1544,0.4,1277,0.3,348,0.1
2,1,プロパンガス,506,0.1,2.6,323,0.1,669,0.3,553,0.2,172,0,1454,0.4,122,0,260,0.1
2,1,理髪料,298,0.1,21.6,81,0,236,0.1,401,0.1,457,0.1,478,0.1,221,0.1,209,0
2,1,パーマネント代,378,0.1,143.9,-,-,793,0.3,-,-,284,0.1,497,0.1,357,0.1,704,0.1
2,1,洗濯代,675,0.2,5.1,290,0.1,189,0.1,923,0.3,724,0.2,700,0.2,640,0.2,1239,0.2
2,1,新聞,2375,0.7,-0.5,2062,0.9,2018,0.8,1866,0.7,2663,0.8,2677,0.8,2574,0.7,2751,0.5
2,1,私立小学校,591,0.2,-47.5,-,-,-,-,-,-,-,-,-,-,-,-,4087,0.8
2,1,私立中学校,2517,0.7,34.4,10175,4.2,-,-,640,0.2,3332,1,-,-,2994,0.8,672,0.1
2,1,私立高校,3625,1.1,-43.3,5682,2.4,-,-,-,-,1405,0.4,2448,0.7,10197,2.8,5711,1.1
2,1,私立大学,5113,1.5,-35.9,-,-,-,-,-,-,3411,1,-,-,4523,1.2,27456,5.3
2,1,幼稚園,2782,0.8,-17,2142,0.9,493,0.2,3695,1.3,2342,0.7,4711,1.3,2482,0.7,3608,0.7
2,1,民営家賃,15640,4.6,-6.7,12527,5.2,22536,8.7,21126,7.6,10230,2.9,21801,6.2,14567,3.9,6821,1.3
2,1,地代,1862,0.5,483.7,390,0.2,826,0.3,-,-,3306,0.9,317,0.1,593,0.2,7468,1.5
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年1月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
