項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,0,準公共料金等,25131,8.2,-8.6,5359,5.1,8606,5.1,20773,9.5,28751,11,22061,6.9,35178,8.9,54959,8.2
2,1,牛乳,1302,0.4,-2.8,848,0.8,1342,0.8,1205,0.6,1496,0.6,1505,0.5,1275,0.3,1437,0.2
2,1,灯油,520,0.2,-2.8,283,0.3,641,0.4,522,0.2,527,0.2,672,0.2,209,0.1,783,0.1
2,1,プロパンガス,318,0.1,-22.6,457,0.4,328,0.2,259,0.1,525,0.2,331,0.1,60,0,268,0
2,1,理髪料,397,0.1,-22.8,210,0.2,211,0.1,290,0.1,457,0.2,338,0.1,629,0.2,644,0.1
2,1,パーマネント代,347,0.1,-4.7,173,0.2,142,0.1,192,0.1,157,0.1,676,0.2,717,0.2,375,0.1
2,1,洗濯代,858,0.3,-4.2,235,0.2,407,0.2,552,0.3,481,0.2,805,0.3,1353,0.3,2160,0.3
2,1,新聞,2987,1,2.8,1981,1.9,2858,1.7,3071,1.4,2384,0.9,3117,1,3649,0.9,3835,0.6
2,1,私立小学校,916,0.3,...,-,-,-,-,-,-,-,-,912,0.3,-,-,5466,0.8
2,1,私立中学校,258,0.1,-62.6,-,-,-,-,-,-,-,-,-,-,1157,0.3,648,0.1
2,1,私立高校,896,0.3,30,-,-,-,-,-,-,38,0,1134,0.4,900,0.2,4175,0.6
2,1,私立大学,1078,0.4,-64.6,-,-,-,-,655,0.3,299,0.1,142,0,123,0,6292,0.9
2,1,幼稚園,2677,0.9,8.4,122,0.1,170,0.1,2081,1,3649,1.4,1789,0.6,3232,0.8,7657,1.1
2,1,民営家賃,11919,3.9,-5.1,846,0.8,1509,0.9,10858,5,18266,7,10226,3.2,20685,5.2,20975,3.1
2,1,地代,658,0.2,-34.9,204,0.2,998,0.6,1084,0.5,471,0.2,413,0.1,1189,0.3,243,0
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年11月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
