項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,タクシー代,588,0.2,-19.6,160,0.2,219,0.1,466,0.2,703,0.3,374,0.1,1129,0.3,1058,0.2
1,1,航空運賃,454,0.2,-83.9,-,-,-,-,-,-,-,-,-,-,952,0.3,2213,0.3
1,1,郵便料,164,0.1,50.5,71,0.1,151,0.1,168,0.1,88,0,110,0,274,0.1,286,0
1,1,固定電話通信料,2382,0.8,-7.9,1361,1.3,2220,1.5,2600,1.3,2727,1.2,2404,0.8,3279,0.9,2079,0.3
1,1,移動電話通信料,7658,2.7,-3,3807,3.7,4919,3.2,7334,3.8,7895,3.4,9337,3.3,9691,2.7,10594,1.6
1,1,ＮＨＫ放送受信料,1292,0.4,4.2,394,0.4,806,0.5,1675,0.9,1250,0.5,1337,0.5,1145,0.3,2434,0.4
1,1,ケーブルテレビ受信料,1013,0.4,-15.3,205,0.2,1281,0.8,963,0.5,932,0.4,1648,0.6,888,0.2,1174,0.2
1,1,他の受信料,171,0.1,17.1,52,0.1,124,0.1,125,0.1,79,0,376,0.1,160,0,276,0
1,1,国公立小学校,100,0,-24.8,-,-,1,0,65,0,217,0.1,14,0,218,0.1,185,0
1,1,国公立中学校,115,0,-14.8,121,0.1,-,-,63,0,224,0.1,13,0,184,0.1,200,0
1,1,国公立高校,5,0,-96.1,-,-,-,-,-,-,-,-,37,0,-,-,-,-
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,1049,0.4,-2.2,143,0.1,975,0.6,687,0.4,1118,0.5,2558,0.9,955,0.3,907,0.1
2,0,準公共料金等,25547,8.9,-17.1,6260,6.1,12095,8,17030,8.8,20046,8.6,28193,9.8,31770,8.7,63125,9.3
2,1,牛乳,1177,0.4,1.1,989,1,998,0.7,1257,0.7,1052,0.5,1135,0.4,1343,0.4,1461,0.2
2,1,灯油,1305,0.5,37.7,1002,1,2277,1.5,1012,0.5,1725,0.7,1003,0.3,853,0.2,1261,0.2
2,1,プロパンガス,675,0.2,50.7,517,0.5,427,0.3,656,0.3,1487,0.6,503,0.2,561,0.2,575,0.1
2,1,理髪料,335,0.1,1.2,168,0.2,167,0.1,378,0.2,299,0.1,300,0.1,375,0.1,658,0.1
2,1,パーマネント代,423,0.1,-8.8,102,0.1,106,0.1,782,0.4,393,0.2,296,0.1,740,0.2,546,0.1
2,1,洗濯代,426,0.1,-14.5,154,0.1,79,0.1,143,0.1,371,0.2,273,0.1,983,0.3,973,0.1
2,1,新聞,2794,1,-4.7,1643,1.6,2634,1.7,2731,1.4,3364,1.4,3315,1.2,2577,0.7,3288,0.5
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,1316,0.5,-65.5,-,-,281,0.2,-,-,-,-,-,-,3,0,8880,1.3
2,1,私立高校,1470,0.5,92.7,153,0.1,-,-,-,-,368,0.2,214,0.1,1112,0.3,8397,1.2
2,1,私立大学,2708,0.9,20.9,-,-,-,-,-,-,-,-,-,-,-,-,18856,2.8
2,1,幼稚園,1874,0.7,-13.5,-,-,1143,0.8,1077,0.6,1590,0.7,2600,0.9,3091,0.8,3592,0.5
2,1,民営家賃,9636,3.3,-33.8,1532,1.5,2660,1.8,8410,4.4,8003,3.4,15201,5.3,19625,5.4,11948,1.8
2,1,地代,1409,0.5,205.6,-,-,1323,0.9,584,0.3,1395,0.6,3352,1.2,508,0.1,2690,0.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年2月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
