項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
2,6,1,6,2,果物加工品,660,0.2,19.8,682,0.2,493,0.2,509,0.2,722,0.2,743,0.2,342,0.1
2,5,1,7,0,油脂・調味料,4801,1.5,23.6,4874,1.5,3657,1.7,3725,1.6,5221,1.5,5277,1.5,3749,1.4
2,6,1,7,1,油脂,495,0.2,28.9,515,0.2,379,0.2,389,0.2,538,0.2,559,0.2,204,0.1
2,6,1,7,2,調味料,4306,1.4,23,4359,1.3,3279,1.5,3336,1.5,4683,1.3,4717,1.3,3545,1.4
2,5,1,8,0,菓子類,5542,1.7,8.3,5515,1.7,4418,2,4423,1.9,5954,1.7,5897,1.7,5933,2.3
2,5,1,9,0,調理食品,14376,4.5,14.9,14233,4.4,11738,5.3,11798,5.2,15342,4.3,15087,4.2,16437,6.3
2,6,1,9,1,主食的調理食品,4102,1.3,-3.5,4097,1.3,3203,1.4,2981,1.3,4432,1.2,4488,1.3,4181,1.6
2,6,1,9,2,他の調理食品,10273,3.2,24.3,10136,3.1,8535,3.9,8817,3.9,10910,3.1,10599,3,12256,4.7
2,5,1,10,0,飲料,4150,1.3,12.4,4120,1.3,3113,1.4,3077,1.4,4531,1.3,4486,1.3,4584,1.8
2,6,1,10,1,茶類,1407,0.4,11,1401,0.4,1155,0.5,1187,0.5,1500,0.4,1476,0.4,1498,0.6
2,6,1,10,2,コーヒー・ココア,889,0.3,36.3,897,0.3,659,0.3,629,0.3,974,0.3,992,0.3,772,0.3
2,6,1,10,3,他の飲料,1854,0.6,4.7,1822,0.6,1299,0.6,1261,0.6,2057,0.6,2018,0.6,2315,0.9
2,5,1,11,0,酒類,5473,1.7,11.3,5512,1.7,4053,1.8,4154,1.8,5993,1.7,5988,1.7,4896,1.9
2,5,1,12,0,外食,9873,3.1,-13.8,10191,3.2,7150,3.2,7645,3.4,10871,3.1,11084,3.1,5264,2
2,6,1,12,1,一般外食,9841,3.1,-14,10168,3.1,7150,3.2,7645,3.4,10826,3.1,11052,3.1,5101,1.9
2,6,1,12,2,学校給食,33,0,50,24,0,-,-,-,-,45,0,32,0,163,0.1
2,4,2,0,0,住居,22726,7.1,-12.8,19949,6.2,21301,9.6,18667,8.2,23248,6.6,20399,5.7,62977,24.1
2,5,2,1,0,家賃地代,5880,1.8,-37.7,1969,0.6,5637,2.5,1364,0.6,5969,1.7,2181,0.6,62582,23.9
2,5,2,2,0,設備修繕・維持,16846,5.3,1.4,17980,5.6,15664,7.1,17304,7.6,17279,4.9,18217,5.1,395,0.2
2,6,2,2,1,設備材料,1995,0.6,-58.6,2133,0.7,555,0.3,613,0.3,2523,0.7,2665,0.7,-,-
2,6,2,2,2,工事その他のサービス,14850,4.7,25.9,15848,4.9,15109,6.8,16691,7.4,14756,4.2,15552,4.4,395,0.2
2,4,3,0,0,光熱・水道,24951,7.8,6.2,25359,7.9,22543,10.2,23228,10.2,25834,7.3,26106,7.3,19039,7.3
2,5,3,1,0,電気代,11092,3.5,8.7,11308,3.5,10367,4.7,10846,4.8,11357,3.2,11469,3.2,7962,3
2,5,3,2,0,ガス代,6997,2.2,4.7,6976,2.2,5554,2.5,5402,2.4,7525,2.1,7528,2.1,7290,2.8
2,5,3,3,0,他の光熱,1817,0.6,25.3,1890,0.6,1852,0.8,2045,0.9,1804,0.5,1836,0.5,755,0.3
2,5,3,4,0,上下水道料,5046,1.6,-2.4,5185,1.6,4771,2.2,4935,2.2,5147,1.5,5272,1.5,3032,1.2
2,4,4,0,0,家具・家事用品,15608,4.9,44,16157,5,8123,3.7,8271,3.6,18351,5.2,18920,5.3,7659,2.9
2,5,4,1,0,家庭用耐久財,6885,2.2,104.4,7312,2.3,1263,0.6,1294,0.6,8944,2.5,9421,2.6,688,0.3
2,6,4,1,1,家事用耐久財,1688,0.5,10.9,1784,0.6,34,0,38,0,2294,0.6,2395,0.7,307,0.1
2,6,4,1,2,冷暖房用器具,4844,1.5,177.8,5152,1.6,457,0.2,404,0.2,6452,1.8,6816,1.9,381,0.1
2,6,4,1,3,一般家具,352,0.1,245.1,376,0.1,771,0.3,851,0.4,199,0.1,210,0.1,-,-
2,5,4,2,0,室内装備・装飾品,892,0.3,-30.7,952,0.3,1529,0.7,1689,0.7,659,0.2,693,0.2,31,0
2,5,4,3,0,寝具類,590,0.2,23.9,602,0.2,285,0.1,314,0.1,701,0.2,703,0.2,414,0.2
2,5,4,4,0,家事雑貨,2674,0.8,23.6,2595,0.8,1704,0.8,1491,0.7,3030,0.9,2982,0.8,3820,1.5
2,5,4,5,0,家事用消耗品,3052,1,23.2,3088,1,2720,1.2,2796,1.2,3174,0.9,3191,0.9,2527,1
2,5,4,6,0,家事サービス,1515,0.5,41.7,1607,0.5,622,0.3,687,0.3,1842,0.5,1930,0.5,179,0.1
2,4,5,0,0,被服及び履物,9158,2.9,9.6,9376,2.9,4158,1.9,4199,1.9,10989,3.1,11190,3.1,5991,2.3
2,5,5,1,0,和服,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,2,0,洋服,2854,0.9,10.2,2835,0.9,925,0.4,1006,0.4,3560,1,3476,1,3129,1.2
2,6,5,2,1,男子用洋服,989,0.3,30.1,938,0.3,675,0.3,730,0.3,1104,0.3,1011,0.3,1727,0.7
2,6,5,2,2,婦人用洋服,1865,0.6,1.9,1897,0.6,250,0.1,276,0.1,2457,0.7,2465,0.7,1401,0.5
2,6,5,2,3,子供用洋服,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,3,0,シャツ・セーター類,1577,0.5,-26,1659,0.5,739,0.3,727,0.3,1884,0.5,1985,0.6,395,0.2
2,6,5,3,1,男子用シャツ・セーター類,475,0.1,-38.2,488,0.2,146,0.1,102,0,595,0.2,623,0.2,286,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1102,0.3,-19.1,1171,0.4,593,0.3,626,0.3,1289,0.4,1362,0.4,108,0
2,6,5,3,3,子供用シャツ・セーター類,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,4,0,下着類,1471,0.5,19.3,1522,0.5,1098,0.5,1138,0.5,1607,0.5,1657,0.5,719,0.3
2,6,5,4,1,男子用下着類,778,0.2,41.2,782,0.2,582,0.3,567,0.2,850,0.2,858,0.2,719,0.3
2,6,5,4,2,婦人用下着類,692,0.2,1.6,740,0.2,517,0.2,571,0.3,757,0.2,799,0.2,-,-
2,6,5,4,3,子供用下着類,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,79,0,0,85,0,25,0,27,0,99,0,105,0,-,-
2,5,5,6,0,他の被服,1203,0.4,12.2,1204,0.4,637,0.3,615,0.3,1411,0.4,1411,0.4,1190,0.5
2,5,5,7,0,履物類,1482,0.5,61.8,1546,0.5,529,0.2,458,0.2,1831,0.5,1927,0.5,559,0.2
2,5,5,8,0,被服関連サービス,492,0.2,61.8,526,0.2,206,0.1,228,0.1,597,0.2,630,0.2,-,-
2,4,6,0,0,保健医療,19876,6.2,1.7,20495,6.3,13545,6.1,14253,6.3,22196,6.3,22682,6.4,10910,4.2
2,5,6,1,0,医薬品,4213,1.3,7.7,4259,1.3,4191,1.9,4167,1.8,4222,1.2,4291,1.2,3556,1.4
2,5,6,2,0,健康保持用摂取品,1427,0.4,-49.6,1487,0.5,909,0.4,947,0.4,1617,0.5,1677,0.5,556,0.2
2,5,6,3,0,保健医療用品・器具,3065,1,46.9,3225,1,1071,0.5,1135,0.5,3795,1.1,3958,1.1,735,0.3
2,5,6,4,0,保健医療サービス,11171,3.5,4.3,11523,3.6,7376,3.3,8004,3.5,12561,3.5,12756,3.6,6063,2.3
2,4,7,0,0,交通・通信,22494,7.1,2.7,22450,7,17039,7.7,17829,7.9,24493,6.9,24069,6.8,23135,8.8
2,5,7,1,0,交通,5486,1.7,26.7,5261,1.6,3748,1.7,4082,1.8,6123,1.7,5673,1.6,8752,3.3
2,5,7,2,0,自動車等関係費,7279,2.3,-6.7,7544,2.3,5886,2.7,6363,2.8,7790,2.2,7957,2.2,3442,1.3
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,335,0.1,...,358,0.1,-,-,-,-,458,0.1,484,0.1,-,-
2,6,7,2,3,自動車等維持,6944,2.2,-11,7185,2.2,5886,2.7,6363,2.8,7331,2.1,7473,2.1,3442,1.3
2,5,7,3,0,通信,9729,3.1,-0.5,9646,3,7405,3.3,7384,3.3,10581,3,10438,2.9,10942,4.2
2,4,8,0,0,教育,69,0,-87.2,24,0,-,-,-,-,94,0,32,0,723,0.3
2,5,8,1,0,授業料等,22,0,-95.7,24,0,-,-,-,-,30,0,32,0,-,-
2,5,8,2,0,教科書・学習参考教材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,8,3,0,補習教育,47,0,74.1,-,-,-,-,-,-,64,0,-,-,723,0.3
2,4,9,0,0,教養娯楽,33039,10.4,9.8,34219,10.6,18739,8.5,19319,8.5,38278,10.8,39439,11.1,15937,6.1
2,5,9,1,0,教養娯楽用耐久財,1937,0.6,37.2,2064,0.6,889,0.4,955,0.4,2322,0.7,2453,0.7,102,0
2,5,9,2,0,教養娯楽用品,6784,2.1,8.8,6958,2.2,4807,2.2,4942,2.2,7509,2.1,7665,2.1,4264,1.6
2,5,9,3,0,書籍・他の印刷物,5063,1.6,2.1,5046,1.6,3885,1.8,3883,1.7,5494,1.5,5453,1.5,5305,2
2,5,9,4,0,教養娯楽サービス,19254,6,10.2,20150,6.2,9158,4.1,9540,4.2,22953,6.5,23868,6.7,6265,2.4
2,6,9,4,1,宿泊料,2009,0.6,234.8,2147,0.7,906,0.4,1001,0.4,2413,0.7,2549,0.7,-,-
2,6,9,4,2,パック旅行費,4798,1.5,-11,5091,1.6,344,0.2,235,0.1,6430,1.8,6793,1.9,546,0.2
2,6,9,4,3,月謝類,1793,0.6,-2.3,1883,0.6,551,0.2,609,0.3,2248,0.6,2329,0.7,494,0.2
2,6,9,4,4,他の教養娯楽サービス,10654,3.3,10.5,11029,3.4,7356,3.3,7694,3.4,11863,3.3,12197,3.4,5225,2
2,4,10,0,0,その他の消費支出,73751,23.1,5.4,76362,23.6,39956,18.1,43135,19,86133,24.3,88005,24.7,35894,13.7
2,5,10,1,0,諸雑費,31128,9.8,16.9,32587,10.1,15085,6.8,16206,7.1,37006,10.4,38326,10.7,9983,3.8
2,6,10,1,1,理美容サービス,4068,1.3,-26.8,4232,1.3,2499,1.1,2742,1.2,4643,1.3,4754,1.3,1702,0.7
2,6,10,1,2,理美容用品,4744,1.5,20.9,4877,1.5,4052,1.8,4367,1.9,4997,1.4,5056,1.4,2806,1.1
2,6,10,1,3,身の回り用品,858,0.3,-55.8,908,0.3,158,0.1,174,0.1,1114,0.3,1166,0.3,119,0
2,6,10,1,4,たばこ,444,0.1,-60.5,372,0.1,990,0.4,923,0.4,243,0.1,179,0.1,1476,0.6
2,6,10,1,5,他の諸雑費,21015,6.6,49.1,22197,6.9,7385,3.3,7999,3.5,26009,7.3,27171,7.6,3881,1.5
2,5,10,2,0,こづかい,7921,2.5,16.8,8121,2.5,4685,2.1,5176,2.3,9106,2.6,9153,2.6,5024,1.9
2,5,10,3,0,交際費,33512,10.5,-6.3,34383,10.6,20186,9.1,21754,9.6,38394,10.8,38808,10.9,20887,8
2,6,10,3,1,食料,13614,4.3,-15.5,14167,4.4,7989,3.6,8714,3.8,15675,4.4,16077,4.5,5603,2.1
2,6,10,3,2,家具・家事用品,197,0.1,97,211,0.1,125,0.1,138,0.1,224,0.1,236,0.1,-,-
2,6,10,3,3,被服及び履物,822,0.3,-4.9,875,0.3,399,0.2,440,0.2,977,0.3,1028,0.3,48,0
2,6,10,3,4,教養娯楽,1370,0.4,-13.9,1355,0.4,706,0.3,780,0.3,1613,0.5,1557,0.4,1578,0.6
2,6,10,3,5,他の物品サービス,559,0.2,-54.5,562,0.2,204,0.1,225,0.1,689,0.2,680,0.2,517,0.2
2,6,10,3,6,贈与金,15971,5,18.6,16222,5,10375,4.7,11039,4.9,18021,5.1,18038,5.1,12323,4.7
2,6,10,3,7,他の交際費,980,0.3,-59.2,991,0.3,388,0.2,417,0.2,1197,0.3,1192,0.3,819,0.3
2,5,10,4,0,仕送り金,1190,0.4,50.6,1272,0.4,-,-,-,-,1626,0.5,1718,0.5,-,-
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,748,0.2,-56.1,687,0.2,429,0.2,430,0.2,865,0.2,776,0.2,1641,0.6
2,3,0,0,0,（再掲）教養娯楽関係費,37507,11.8,11,38379,11.9,21373,9.7,22224,9.8,43417,12.2,44039,12.4,24860,9.5
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,17161,5.4,20.4,17494,5.4,10375,4.7,11039,4.9,19647,5.5,19756,5.5,12323,4.7
2,3,0,0,0,（再掲）経常消費支出,259698,81.4,6.3,261944,81.1,188817,85.3,192251,84.7,285667,80.5,286364,80.3,227137,86.8
2,3,0,0,0,（再掲）情報通信関係費,12108,3.8,4.3,12025,3.7,9906,4.5,9898,4.4,12915,3.6,12770,3.6,13320,5.1
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,279069,87.5,7.1,285458,88.4,189624,85.7,197145,86.9,311840,87.9,316401,88.7,186449,71.2
2,2,0,0,0,その他の実支出,42869,-,1.7,40450,-,21863,-,22725,-,50565,-,46660,-,77942,-
2,3,0,0,0,直接税,15460,-,-11.4,12717,-,8091,-,8598,-,18160,-,14160,-,55229,-
2,4,0,0,0,勤労所得税,118,-,-85.7,102,-,-,-,-,-,161,-,138,-,346,-
2,4,0,0,0,個人住民税,4909,-,5.7,4169,-,416,-,460,-,6555,-,5468,-,15640,-
2,4,0,0,0,他の税,10433,-,-13,8446,-,7675,-,8139,-,11444,-,8554,-,39242,-
2,3,0,0,0,社会保険料,27266,-,10.5,27698,-,13361,-,14126,-,32360,-,32453,-,21003,-
2,4,0,0,0,公的年金保険料,1689,-,-41.4,1628,-,475,-,525,-,2134,-,2014,-,2573,-
2,4,0,0,0,健康保険料,17108,-,22.1,17333,-,7985,-,8235,-,20451,-,20521,-,13845,-
2,4,0,0,0,介護保険料,8422,-,9.9,8693,-,4901,-,5366,-,9712,-,9859,-,4490,-
2,4,0,0,0,他の社会保険料,47,-,-59.1,44,-,-,-,-,-,64,-,59,-,94,-
2,3,0,0,0,その他,143,-,495.8,35,-,411,-,-,-,44,-,47,-,1710,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),388759,-,2.6,385756,-,227125,-,242832,-,447978,-,435834,-,432293,-
2,2,0,0,0,預貯金,351578,-,0.7,348734,-,209908,-,225668,-,403483,-,391855,-,392806,-
2,2,0,0,0,保険料,7503,-,12.4,7585,-,6335,-,5773,-,7931,-,8219,-,6321,-
2,3,0,0,0,個人・企業年金保険料,294,-,1.7,314,-,-,-,-,-,401,-,424,-,-,-
2,3,0,0,0,他の保険料,7210,-,12.9,7271,-,6335,-,5773,-,7530,-,7796,-,6321,-
2,2,0,0,0,有価証券購入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,2,0,0,0,土地家屋借金返済,3306,-,45.2,3534,-,744,-,822,-,4244,-,4484,-,-,-
2,2,0,0,0,他の借金返済,1350,-,345.5,121,-,-,-,-,-,1845,-,163,-,19172,-
2,2,0,0,0,分割払購入借入金返済,2935,-,381.1,2974,-,785,-,237,-,3723,-,3933,-,2370,-
2,2,0,0,0,一括払購入借入金返済,21262,-,22.7,21957,-,7709,-,8516,-,26227,-,26666,-,11183,-
2,2,0,0,0,実支出以外の支払のその他,825,-,-65.5,851,-,1643,-,1815,-,525,-,513,-,440,-
2,1,0,0,0,繰越金,84856,-,-18.2,86971,-,64160,-,65429,-,92439,-,94519,-,54196,-
3,0,0,0,0,現物総額,13352,100,-17.5,13805,100,8399,100,8848,100,15167,100,15542,100,6783,100
3,1,0,0,0,勤め先収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,その他,13352,100,-17.5,13805,100,8399,100,8848,100,15167,100,15542,100,6783,100
3,0,0,0,0,現物総額,13352,100,-17.5,13805,100,8399,100,8848,100,15167,100,15542,100,6783,100
3,1,0,0,0,食料,12024,90.1,-18.6,12416,89.9,7580,90.2,8061,91.1,13653,90,13942,89.7,6342,93.5
3,1,0,0,0,住居,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,家具・家事用品,218,1.6,-44.7,234,1.7,240,2.9,266,3,210,1.4,222,1.4,-,-
3,1,0,0,0,被服及び履物,373,2.8,103.8,398,2.9,51,0.6,56,0.6,491,3.2,518,3.3,-,-
3,1,0,0,0,保健医療,38,0.3,-55.3,40,0.3,140,1.7,155,1.8,0,0,0,0,-,-
3,1,0,0,0,交通・通信,23,0.2,...,24,0.2,-,-,-,-,31,0.2,33,0.2,-,-
3,1,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,教養娯楽,457,3.4,-27.9,458,3.3,207,2.5,111,1.3,549,3.6,580,3.7,440,6.5
3,1,0,0,0,その他の消費支出,219,1.6,78,234,1.7,180,2.1,199,2.2,233,1.5,246,1.6,-,-
3,0,0,0,0,可処分所得,306245,-,0.1,300748,-,211826,-,224654,-,340838,-,327410,-,385937,-
3,0,0,0,0,黒字,-12711,-,-352.9,-22154,-,-9474,-,-2198,-,-13897,-,-29146,-,124188,-
3,1,0,0,0,金融資産純増,-26394,-,-168,-34726,-,-14277,-,-4574,-,-30833,-,-45290,-,94399,-
3,3,0,0,0,貯蓄純増,-26394,-,-166.4,-34726,-,-14277,-,-4574,-,-30833,-,-45290,-,94399,-
3,4,0,0,0,預貯金純増,14466,-,-51,8714,-,-16019,-,-5273,-,25634,-,13615,-,97849,-
3,4,0,0,0,保険純増,-40859,-,-3.7,-43440,-,1742,-,699,-,-56467,-,-58905,-,-3450,-
3,3,0,0,0,有価証券純購入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
