項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
3,選択的支出,6559,1.7,17.9,1565,1.2,1911,0.9,4431,1.7,2647,0.9,3940,1,6494,1.3,24763,2.8
1,被服及び履物,17652,4.7,1.9,4275,3.4,5743,2.8,12170,4.7,13424,4.3,18642,4.8,24715,5,44375,5.1
2,基礎的支出,1836,0.5,30.2,799,0.6,531,0.3,1494,0.6,1383,0.4,2809,0.7,3127,0.6,2711,0.3
3,選択的支出,15816,4.2,-0.6,3477,2.7,5211,2.5,10676,4.2,12042,3.9,15833,4.1,21588,4.4,41664,4.8
1,保健医療,16834,4.4,6.7,4471,3.5,9415,4.6,12648,4.9,15126,4.9,17685,4.6,26683,5.4,31668,3.6
2,基礎的支出,11938,3.1,3.5,3882,3.1,7889,3.9,9961,3.9,11162,3.6,12359,3.2,18961,3.8,19276,2.2
3,選択的支出,4896,1.3,15.3,589,0.5,1526,0.7,2687,1,3964,1.3,5326,1.4,7723,1.6,12392,1.4
1,交通・通信,36701,9.7,-7.1,8385,6.6,17655,8.6,21867,8.5,30156,9.7,39283,10.2,54915,11.1,84194,9.7
2,基礎的支出,10376,2.7,2.4,3909,3.1,7409,3.6,6247,2.4,9748,3.1,11320,2.9,17661,3.6,16277,1.9
3,選択的支出,26324,6.9,-10.3,4476,3.5,10246,5,15620,6.1,20408,6.6,27964,7.3,37255,7.5,67917,7.8
1,教育,11347,3,-9.3,537,0.4,1810,0.9,4367,1.7,5042,1.6,7884,2,17651,3.6,41873,4.8
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,11347,3,-9.3,537,0.4,1810,0.9,4367,1.7,5042,1.6,7884,2,17651,3.6,41873,4.8
1,教養娯楽,46486,12.3,15.8,9755,7.7,18929,9.2,25080,9.8,29661,9.5,48979,12.7,69889,14.1,122452,14.1
2,基礎的支出,11127,2.9,-0.5,3872,3.1,7471,3.6,8896,3.5,10959,3.5,12119,3.1,15821,3.2,18666,2.1
3,選択的支出,35359,9.3,22.1,5883,4.6,11458,5.6,16183,6.3,18702,6,36860,9.6,54068,10.9,103787,11.9
1,その他の消費支出,61606,16.2,2.5,10592,8.3,26771,13.1,33565,13.1,41987,13.5,63919,16.6,85211,17.2,168182,19.3
2,基礎的支出,22956,6.1,-3.5,4740,3.7,11342,5.5,11677,4.6,12021,3.9,24068,6.3,24786,5,71576,8.2
3,選択的支出,38650,10.2,6.5,5852,4.6,15430,7.5,21889,8.5,29966,9.6,39851,10.4,60425,12.2,96606,11.1
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年12月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―全世帯―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
