項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,灯油,1066,0.3,13.5,837,0.7,906,0.4,1055,0.4,1416,0.5,1112,0.3,1198,0.2,935,0.1
2,1,プロパンガス,400,0.1,-34.4,514,0.4,512,0.2,227,0.1,264,0.1,712,0.2,205,0,369,0
2,1,理髪料,528,0.1,5.2,102,0.1,288,0.1,371,0.1,575,0.2,421,0.1,1062,0.2,874,0.1
2,1,パーマネント代,510,0.1,13.1,424,0.3,577,0.3,-,-,311,0.1,644,0.2,854,0.2,759,0.1
2,1,洗濯代,780,0.2,-3.3,177,0.1,551,0.3,472,0.2,841,0.3,816,0.2,954,0.2,1640,0.2
2,1,新聞,3077,0.8,1,1424,1.1,2931,1.4,2978,1.2,3472,1.1,3552,0.9,3724,0.8,3443,0.4
2,1,私立小学校,474,0.1,...,-,-,-,-,-,-,-,-,-,-,-,-,3289,0.4
2,1,私立中学校,689,0.2,-4.3,-,-,-,-,-,-,327,0.1,560,0.1,2962,0.6,979,0.1
2,1,私立高校,1423,0.4,16.6,-,-,342,0.2,-,-,327,0.1,560,0.1,1858,0.4,6821,0.8
2,1,私立大学,2259,0.6,-27.4,-,-,-,-,872,0.3,-,-,289,0.1,4219,0.9,10371,1.2
2,1,幼稚園,2031,0.5,36.4,349,0.3,453,0.2,1474,0.6,2387,0.8,3447,0.9,3663,0.7,2451,0.3
2,1,民営家賃,13406,3.5,9.9,3035,2.4,10396,5.1,17412,6.8,15813,5.1,12164,3.2,16394,3.3,18525,2.1
2,1,地代,2252,0.6,-8.5,-,-,1057,0.5,1629,0.6,1688,0.5,2409,0.6,-,-,8900,1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年12月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
