項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,航空運賃,209,0.1,-11.4,-,-,-,-,1104,0.4,-,-,344,0.1,-,-,-,-
1,1,郵便料,297,0.1,99.3,122,0.1,141,0,102,0,158,0,214,0.1,143,0,1199,0.2
1,1,固定電話通信料,2447,0.7,-1.2,2547,1.2,2024,0.4,2212,0.8,1812,0.5,1996,0.5,3593,0.9,2945,0.6
1,1,移動電話通信料,11346,3,1.2,5316,2.4,9506,2.1,10356,3.9,12746,3.9,14167,3.3,11678,3,15551,3
1,1,ＮＨＫ放送受信料,614,0.2,-34.2,391,0.2,460,0.1,594,0.2,1123,0.3,524,0.1,324,0.1,876,0.2
1,1,ケーブルテレビ受信料,1066,0.3,4.5,878,0.4,681,0.2,1330,0.5,929,0.3,1211,0.3,1246,0.3,1179,0.2
1,1,他の受信料,168,0,12,176,0.1,194,0,86,0,277,0.1,97,0,291,0.1,55,0
1,1,国公立小学校,405,0.1,-18.8,546,0.2,436,0.1,414,0.2,157,0,447,0.1,593,0.2,243,0
1,1,国公立中学校,621,0.2,80.5,227,0.1,212,0,-,-,868,0.3,867,0.2,772,0.2,1395,0.3
1,1,国公立高校,1718,0.5,346.2,-,-,-,-,2598,1,635,0.2,342,0.1,3321,0.9,5087,1
1,1,国公立大学,299,0.1,-16.2,-,-,-,-,-,-,249,0.1,-,-,484,0.1,1355,0.3
1,1,たばこ,867,0.2,-26.9,1048,0.5,841,0.2,609,0.2,533,0.2,1461,0.3,1539,0.4,43,0
2,0,準公共料金等,41183,11.1,-33.3,16272,7.4,23714,5.3,32547,12.2,38295,11.6,66307,15.6,37409,9.7,73158,14
2,1,牛乳,1292,0.3,-9.7,1153,0.5,1041,0.2,871,0.3,1183,0.4,1465,0.3,1817,0.5,1512,0.3
2,1,灯油,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,279,0.1,-23.8,62,0,450,0.1,425,0.2,407,0.1,220,0.1,389,0.1,-,-
2,1,理髪料,331,0.1,-8.8,129,0.1,311,0.1,193,0.1,393,0.1,322,0.1,530,0.1,439,0.1
2,1,パーマネント代,222,0.1,-15.3,490,0.2,261,0.1,-,-,154,0,-,-,659,0.2,-,-
2,1,洗濯代,774,0.2,5.3,686,0.3,1411,0.3,215,0.1,298,0.1,600,0.1,676,0.2,1550,0.3
2,1,新聞,2368,0.6,-8,2182,1,2096,0.5,2057,0.8,2057,0.6,2049,0.5,3034,0.8,3099,0.6
2,1,私立小学校,304,0.1,-67,-,-,-,-,-,-,-,-,-,-,-,-,2124,0.4
2,1,私立中学校,1397,0.4,-65.2,1423,0.6,-,-,-,-,7433,2.2,-,-,928,0.2,-,-
2,1,私立高校,4198,1.1,9.5,16,0,-,-,-,-,8462,2.6,1081,0.3,9895,2.6,9886,1.9
2,1,私立大学,8816,2.4,-65.1,-,-,-,-,-,-,239,0.1,29356,6.9,6070,1.6,25807,4.9
2,1,幼稚園,2881,0.8,-21.3,2278,1,1109,0.2,4579,1.7,1594,0.5,5410,1.3,1939,0.5,3194,0.6
2,1,民営家賃,18055,4.9,0,7266,3.3,17036,3.8,24209,9,16075,4.9,24986,5.9,11472,3,25086,4.8
2,1,地代,266,0.1,11.8,586,0.3,-,-,-,-,-,-,819,0.2,-,-,461,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年9月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
