区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,943,0.3,-32,26,0,176,0.1,269,0.1,181,0.1,2324,0.8,1867,0.5,1754,0.3
2,3,非耐久財,2751,0.9,5.4,712,0.7,2205,1.3,1809,0.9,3183,1.3,3749,1.3,2553,0.7,5028,0.7
2,4,サービス,25658,8.7,-2.2,6109,5.7,12615,7.7,18598,9.4,23967,9.7,26823,9.1,38891,10.6,52438,7.7
2,0,教育,19161,6.5,28.8,184,0.2,2540,1.6,3791,1.9,5853,2.4,9751,3.3,14550,4,97105,14.2
2,3,非耐久財,404,0.1,30.7,-,-,143,0.1,18,0,101,0,638,0.2,1260,0.3,666,0.1
2,4,サービス,18757,6.4,28.8,184,0.2,2397,1.5,3773,1.9,5752,2.3,9112,3.1,13290,3.6,96439,14.1
2,0,教養娯楽,43061,14.6,4.7,10186,9.5,18806,11.5,19121,9.6,31138,12.6,38023,12.9,56119,15.3,127598,18.6
2,1,耐久財,2787,0.9,40.9,1,0,301,0.2,142,0.1,1409,0.6,2690,0.9,6708,1.8,8229,1.2
2,2,半耐久財,4109,1.4,5.3,1060,1,2094,1.3,2388,1.2,2557,1,3948,1.3,6058,1.6,10625,1.6
2,3,非耐久財,8580,2.9,9,4521,4.2,6097,3.7,5883,3,8448,3.4,7810,2.7,10952,3,16301,2.4
2,4,サービス,27585,9.3,0.8,4604,4.3,10314,6.3,10709,5.4,18724,7.6,23576,8,32402,8.8,92444,13.5
2,0,諸雑費,24673,8.4,-1.2,6314,5.9,12735,7.8,15213,7.7,22444,9.1,22520,7.6,31500,8.6,61773,9
2,1,耐久財,907,0.3,-48.1,344,0.3,232,0.1,125,0.1,250,0.1,927,0.3,508,0.1,3954,0.6
2,2,半耐久財,2143,0.7,16.9,253,0.2,573,0.3,1200,0.6,945,0.4,1448,0.5,4422,1.2,6138,0.9
2,3,非耐久財,4771,1.6,-20.3,1987,1.9,2466,1.5,3655,1.8,4041,1.6,6148,2.1,5693,1.5,9384,1.4
2,4,サービス,16852,5.7,9.4,3731,3.5,9464,5.8,10232,5.2,17209,7,13997,4.8,20876,5.7,42298,6.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年5月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
