項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,国公立高校,197,0.1,-36.5,-,-,505,0.3,271,0.1,127,0,157,0,95,0,221,0
1,1,国公立大学,1450,0.5,53.8,-,-,-,-,-,-,-,-,-,-,-,-,10114,1.4
1,1,たばこ,697,0.2,-41.6,358,0.3,334,0.2,1553,0.7,583,0.2,799,0.3,716,0.2,536,0.1
2,0,準公共料金等,32016,10.1,1.8,7425,6.6,13918,8.1,16756,7.8,20330,7.7,21941,6.9,34837,8.7,108524,14.9
2,1,牛乳,1376,0.4,0.4,986,0.9,1102,0.6,1333,0.6,1184,0.5,1473,0.5,1768,0.4,1786,0.2
2,1,灯油,43,0,-40.3,11,0,-,-,111,0.1,-,-,169,0.1,12,0,-,-
2,1,プロパンガス,495,0.2,-5.5,314,0.3,419,0.2,865,0.4,634,0.2,850,0.3,317,0.1,72,0
2,1,理髪料,438,0.1,7.4,195,0.2,339,0.2,316,0.1,620,0.2,529,0.2,514,0.1,554,0.1
2,1,パーマネント代,573,0.2,52,552,0.5,236,0.1,407,0.2,720,0.3,751,0.2,744,0.2,601,0.1
2,1,洗濯代,1741,0.6,-2.3,429,0.4,654,0.4,771,0.4,2539,1,1566,0.5,2288,0.6,3925,0.5
2,1,新聞,3112,1,0.3,2581,2.3,3351,2,2510,1.2,3611,1.4,2810,0.9,3291,0.8,3625,0.5
2,1,私立小学校,62,0,-49.2,-,-,-,-,-,-,-,-,-,-,-,-,430,0.1
2,1,私立中学校,1773,0.6,216.6,-,-,-,-,-,-,123,0,-,-,1058,0.3,11187,1.5
2,1,私立高校,3783,1.2,95.1,-,-,-,-,364,0.2,1506,0.6,2796,0.9,2190,0.5,19557,2.7
2,1,私立大学,5578,1.8,4.4,-,-,-,-,185,0.1,-,-,-,-,-,-,38717,5.3
2,1,幼稚園,1299,0.4,-15.1,66,0.1,768,0.4,1251,0.6,1324,0.5,1884,0.6,1685,0.4,2106,0.3
2,1,民営家賃,10745,3.4,-21.1,1895,1.7,5987,3.5,8068,3.8,7554,2.9,9112,2.9,18899,4.7,23611,3.2
2,1,地代,998,0.3,45.1,397,0.4,1063,0.6,576,0.3,516,0.2,-,-,2071,0.5,2353,0.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年5月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
