項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
2,6,1,2,2,塩干魚介,1111,0.3,601,0.2,600,0.2,783,0.2,896,0.3,788,0.2,944,0.3,1406,0.4,1401,0.5,1421,0.6
2,6,1,2,3,魚肉練製品,568,0.2,262,0.1,302,0.1,391,0.1,490,0.1,500,0.1,588,0.2,768,0.2,660,0.2,670,0.3
2,6,1,2,4,他の魚介加工品,857,0.3,371,0.1,470,0.2,506,0.2,591,0.2,668,0.2,596,0.2,813,0.2,1225,0.4,1277,0.5
2,5,1,3,0,肉類,7748,2.4,5443,2.1,7465,2.6,7830,2.5,8686,2.4,10117,2.4,7268,2,9093,2.6,7000,2.4,6704,2.6
2,6,1,3,1,生鮮肉,6211,1.9,4412,1.7,5883,2.1,6243,2,7036,2,8280,2,5833,1.6,7609,2.2,5497,1.9,5352,2.1
2,6,1,3,2,加工肉,1537,0.5,1031,0.4,1581,0.6,1587,0.5,1650,0.5,1837,0.4,1435,0.4,1484,0.4,1503,0.5,1352,0.5
2,5,1,4,0,乳卵類,4127,1.3,3108,1.2,4552,1.6,4074,1.3,3736,1.1,4702,1.1,3844,1.1,4647,1.3,4071,1.4,4285,1.7
2,6,1,4,1,牛乳,1413,0.4,661,0.3,1515,0.5,1359,0.4,1194,0.3,1503,0.4,1078,0.3,1264,0.4,1620,0.6,1749,0.7
2,6,1,4,2,乳製品,1922,0.6,1917,0.7,2185,0.8,1995,0.6,1769,0.5,2339,0.6,1955,0.5,2508,0.7,1660,0.6,1733,0.7
2,6,1,4,3,卵,793,0.2,530,0.2,852,0.3,720,0.2,773,0.2,860,0.2,811,0.2,875,0.3,792,0.3,804,0.3
2,5,1,5,0,野菜・海藻,10697,3.4,5620,2.2,8136,2.9,7703,2.5,8909,2.5,10116,2.4,10002,2.8,13499,3.9,12329,4.3,12933,5
2,6,1,5,1,生鮮野菜,7493,2.4,4085,1.6,5731,2,5585,1.8,6449,1.8,7208,1.7,7138,2,9427,2.7,8470,3,8700,3.4
2,6,1,5,2,乾物・海藻,749,0.2,352,0.1,681,0.2,586,0.2,529,0.1,433,0.1,805,0.2,769,0.2,940,0.3,993,0.4
2,6,1,5,3,大豆加工品,1201,0.4,719,0.3,1058,0.4,846,0.3,989,0.3,1314,0.3,1125,0.3,1581,0.5,1308,0.5,1311,0.5
2,6,1,5,4,他の野菜・海藻加工品,1253,0.4,464,0.2,665,0.2,685,0.2,942,0.3,1161,0.3,933,0.3,1722,0.5,1610,0.6,1929,0.8
2,5,1,6,0,果物,3369,1.1,1279,0.5,1767,0.6,2228,0.7,2439,0.7,2777,0.7,3048,0.9,3988,1.2,4367,1.5,4461,1.7
2,6,1,6,1,生鮮果物,3147,1,1131,0.4,1618,0.6,2022,0.6,2196,0.6,2445,0.6,2831,0.8,3819,1.1,4137,1.4,4234,1.7
2,6,1,6,2,果物加工品,222,0.1,148,0.1,149,0.1,206,0.1,243,0.1,331,0.1,216,0.1,168,0,230,0.1,227,0.1
2,5,1,7,0,油脂・調味料,3711,1.2,2483,1,3225,1.1,3410,1.1,3475,1,4047,1,3387,0.9,4389,1.3,3860,1.3,3435,1.3
2,6,1,7,1,油脂,347,0.1,190,0.1,331,0.1,370,0.1,269,0.1,398,0.1,324,0.1,349,0.1,370,0.1,353,0.1
2,6,1,7,2,調味料,3364,1.1,2292,0.9,2894,1,3040,1,3207,0.9,3648,0.9,3063,0.9,4039,1.2,3489,1.2,3081,1.2
2,5,1,8,0,菓子類,5652,1.8,4713,1.8,6326,2.2,7199,2.3,6844,1.9,5979,1.4,6656,1.9,6021,1.7,4529,1.6,4727,1.8
2,5,1,9,0,調理食品,10254,3.2,6637,2.6,7759,2.7,9961,3.2,11777,3.3,10990,2.7,9239,2.6,12959,3.7,10016,3.5,9649,3.8
2,6,1,9,1,主食的調理食品,4315,1.4,2688,1,3437,1.2,4699,1.5,5091,1.4,4606,1.1,3960,1.1,5467,1.6,4013,1.4,3801,1.5
2,6,1,9,2,他の調理食品,5939,1.9,3949,1.5,4322,1.5,5262,1.7,6687,1.9,6384,1.5,5279,1.5,7492,2.2,6003,2.1,5848,2.3
2,5,1,10,0,飲料,4465,1.4,3657,1.4,4277,1.5,4776,1.5,5281,1.5,4845,1.2,5028,1.4,5849,1.7,3721,1.3,3638,1.4
2,6,1,10,1,茶類,1118,0.4,573,0.2,686,0.2,1004,0.3,1048,0.3,1077,0.3,1259,0.4,1507,0.4,1160,0.4,1226,0.5
2,6,1,10,2,コーヒー・ココア,892,0.3,722,0.3,842,0.3,1070,0.3,1149,0.3,788,0.2,797,0.2,1289,0.4,742,0.3,787,0.3
2,6,1,10,3,他の飲料,2455,0.8,2362,0.9,2749,1,2702,0.9,3084,0.9,2981,0.7,2972,0.8,3053,0.9,1820,0.6,1625,0.6
2,5,1,11,0,酒類,3396,1.1,1466,0.6,3537,1.2,2802,0.9,3642,1,4875,1.2,4109,1.1,4553,1.3,2879,1,2292,0.9
2,5,1,12,0,外食,15316,4.8,14762,5.7,17056,6,21431,6.8,21365,6,21455,5.2,15317,4.3,13554,3.9,11109,3.9,7872,3.1
2,6,1,12,1,一般外食,14349,4.5,13332,5.2,14489,5.1,18132,5.8,19242,5.4,20445,4.9,14562,4.1,13554,3.9,11066,3.9,7774,3
2,6,1,12,2,学校給食,967,0.3,1430,0.6,2567,0.9,3299,1,2123,0.6,1010,0.2,754,0.2,-,-,42,0,98,0
2,4,2,0,0,住居,29943,9.4,36898,14.3,31721,11.1,32464,10.3,13783,3.9,42466,10.2,23319,6.5,23283,6.7,33139,11.6,34037,13.3
2,5,2,1,0,家賃地代,15458,4.8,36830,14.3,30035,10.6,29240,9.3,12200,3.4,30072,7.3,21317,5.9,11688,3.4,5312,1.9,1916,0.7
2,5,2,2,0,設備修繕・維持,14485,4.5,68,0,1686,0.6,3224,1,1583,0.4,12394,3,2003,0.6,11595,3.4,27827,9.7,32121,12.5
2,6,2,2,1,設備材料,4283,1.3,45,0,286,0.1,487,0.2,550,0.2,2558,0.6,100,0,10012,2.9,7030,2.5,3144,1.2
2,6,2,2,2,工事その他のサービス,10202,3.2,23,0,1400,0.5,2737,0.9,1032,0.3,9836,2.4,1902,0.5,1584,0.5,20797,7.3,28977,11.3
2,4,3,0,0,光熱・水道,20855,6.5,17290,6.7,19178,6.7,16951,5.4,19997,5.6,23397,5.6,24409,6.8,21571,6.2,21204,7.4,20808,8.1
2,5,3,1,0,電気代,10140,3.2,7840,3,8283,2.9,8715,2.8,10096,2.8,11022,2.7,12472,3.5,10341,3,10279,3.6,9802,3.8
2,5,3,2,0,ガス代,4516,1.4,4150,1.6,4677,1.6,3572,1.1,4562,1.3,4649,1.1,4927,1.4,4389,1.3,4676,1.6,4942,1.9
2,5,3,3,0,他の光熱,98,0,-,-,7,0,69,0,72,0,3,0,9,0,87,0,175,0.1,218,0.1
2,5,3,4,0,上下水道料,6101,1.9,5301,2.1,6210,2.2,4596,1.5,5266,1.5,7722,1.9,7000,2,6754,2,6075,2.1,5846,2.3
2,4,4,0,0,家具・家事用品,10947,3.4,24362,9.4,11627,4.1,8336,2.7,17834,5,8079,1.9,6800,1.9,13037,3.8,9620,3.4,7453,2.9
2,5,4,1,0,家庭用耐久財,2820,0.9,17612,6.8,2597,0.9,1339,0.4,5092,1.4,387,0.1,168,0,3144,0.9,2442,0.9,1471,0.6
2,6,4,1,1,家事用耐久財,1576,0.5,408,0.2,2518,0.9,951,0.3,2990,0.8,235,0.1,-,-,3003,0.9,1577,0.6,1358,0.5
2,6,4,1,2,冷暖房用器具,229,0.1,882,0.3,-,-,222,0.1,-,-,151,0,168,0,-,-,359,0.1,81,0
2,6,4,1,3,一般家具,1015,0.3,16323,6.3,79,0,167,0.1,2102,0.6,-,-,-,-,142,0,507,0.2,32,0
2,5,4,2,0,室内装備・装飾品,562,0.2,545,0.2,338,0.1,825,0.3,590,0.2,563,0.1,370,0.1,521,0.2,573,0.2,737,0.3
2,5,4,3,0,寝具類,1212,0.4,560,0.2,277,0.1,489,0.2,1966,0.6,36,0,336,0.1,2455,0.7,1525,0.5,1324,0.5
2,5,4,4,0,家事雑貨,2327,0.7,2730,1.1,3438,1.2,2837,0.9,2908,0.8,1971,0.5,2667,0.7,2867,0.8,1698,0.6,1260,0.5
2,5,4,5,0,家事用消耗品,2655,0.8,2764,1.1,2670,0.9,2665,0.8,2680,0.8,3188,0.8,2736,0.8,3206,0.9,2369,0.8,2139,0.8
2,5,4,6,0,家事サービス,1370,0.4,151,0.1,2306,0.8,180,0.1,4598,1.3,1934,0.5,523,0.1,843,0.2,1012,0.4,524,0.2
2,4,5,0,0,被服及び履物,15175,4.8,10528,4.1,11056,3.9,16722,5.3,21202,6,22503,5.4,23691,6.6,15733,4.5,10782,3.8,7879,3.1
2,5,5,1,0,和服,541,0.2,-,-,-,-,2128,0.7,-,-,-,-,537,0.1,-,-,634,0.2,-,-
2,5,5,2,0,洋服,5774,1.8,3713,1.4,5671,2,7062,2.2,9103,2.6,8598,2.1,9472,2.6,5943,1.7,3348,1.2,2129,0.8
2,6,5,2,1,男子用洋服,1861,0.6,455,0.2,1588,0.6,2018,0.6,2866,0.8,4347,1,2816,0.8,2163,0.6,933,0.3,503,0.2
2,6,5,2,2,婦人用洋服,3271,1,1658,0.6,2664,0.9,2464,0.8,4419,1.2,4014,1,6626,1.8,3780,1.1,2415,0.8,1626,0.6
2,6,5,2,3,子供用洋服,642,0.2,1600,0.6,1420,0.5,2580,0.8,1818,0.5,237,0.1,29,0,-,-,-,-,-,-
2,5,5,3,0,シャツ・セーター類,3169,1,2487,1,1455,0.5,2620,0.8,4334,1.2,4872,1.2,3363,0.9,3465,1,2879,1,2725,1.1
2,6,5,3,1,男子用シャツ・セーター類,1071,0.3,1148,0.4,273,0.1,648,0.2,1438,0.4,1619,0.4,672,0.2,2099,0.6,924,0.3,519,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1878,0.6,981,0.4,862,0.3,877,0.3,2418,0.7,3110,0.8,2678,0.7,1332,0.4,1955,0.7,2206,0.9
2,6,5,3,3,子供用シャツ・セーター類,219,0.1,359,0.1,320,0.1,1094,0.3,478,0.1,143,0,13,0,34,0,-,-,-,-
2,5,5,4,0,下着類,1125,0.4,957,0.4,1011,0.4,774,0.2,1299,0.4,2148,0.5,1731,0.5,1281,0.4,829,0.3,650,0.3
2,6,5,4,1,男子用下着類,381,0.1,182,0.1,94,0,154,0,521,0.1,709,0.2,407,0.1,538,0.2,355,0.1,238,0.1
2,6,5,4,2,婦人用下着類,639,0.2,329,0.1,561,0.2,285,0.1,573,0.2,1366,0.3,1303,0.4,729,0.2,473,0.2,412,0.2
2,6,5,4,3,子供用下着類,106,0,446,0.2,356,0.1,334,0.1,205,0.1,74,0,21,0,13,0,-,-,-,-
2,5,5,5,0,生地・糸類,157,0,174,0.1,90,0,198,0.1,142,0,29,0,97,0,342,0.1,151,0.1,37,0
2,5,5,6,0,他の被服,1452,0.5,1650,0.6,948,0.3,756,0.2,1755,0.5,1627,0.4,4988,1.4,1410,0.4,835,0.3,561,0.2
2,5,5,7,0,履物類,1927,0.6,1369,0.5,1315,0.5,2555,0.8,3906,1.1,3097,0.7,1843,0.5,1840,0.5,1198,0.4,931,0.4
2,5,5,8,0,被服関連サービス,1030,0.3,178,0.1,565,0.2,629,0.2,662,0.2,2132,0.5,1661,0.5,1452,0.4,907,0.3,847,0.3
2,4,6,0,0,保健医療,17776,5.6,8713,3.4,11695,4.1,12201,3.9,11486,3.2,15582,3.8,25305,7.1,15455,4.5,21978,7.7,20063,7.8
2,5,6,1,0,医薬品,2930,0.9,1834,0.7,1329,0.5,2009,0.6,1655,0.5,3226,0.8,3119,0.9,3143,0.9,3690,1.3,3286,1.3
2,5,6,2,0,健康保持用摂取品,2387,0.7,98,0,870,0.3,790,0.3,673,0.2,983,0.2,1544,0.4,4145,1.2,3700,1.3,2024,0.8
2,5,6,3,0,保健医療用品・器具,2159,0.7,1775,0.7,3427,1.2,2162,0.7,1774,0.5,2934,0.7,1154,0.3,897,0.3,2468,0.9,1587,0.6
2,5,6,4,0,保健医療サービス,10299,3.2,5006,1.9,6070,2.1,7240,2.3,7383,2.1,8440,2,19488,5.4,7270,2.1,12120,4.2,13166,5.1
2,4,7,0,0,交通・通信,32436,10.2,28079,10.9,27306,9.6,36457,11.6,42789,12.1,42639,10.3,49762,13.9,34750,10,23486,8.2,17040,6.6
2,5,7,1,0,交通,9707,3,5376,2.1,5052,1.8,9111,2.9,14045,4,17704,4.3,18171,5.1,8820,2.5,6616,2.3,5334,2.1
2,5,7,2,0,自動車等関係費,10350,3.2,6514,2.5,9454,3.3,11549,3.7,12085,3.4,6846,1.7,16102,4.5,12956,3.7,8854,3.1,4977,1.9
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,550,0.2,-,-,-,-,354,0.1,129,0,-,-,2938,0.8,-,-,577,0.2,1011,0.4
2,6,7,2,3,自動車等維持,9801,3.1,6514,2.5,9454,3.3,11195,3.6,11957,3.4,6846,1.7,13164,3.7,12956,3.7,8278,2.9,3966,1.5
2,5,7,3,0,通信,12379,3.9,16189,6.3,12800,4.5,15797,5,16659,4.7,18088,4.4,15489,4.3,12974,3.7,8016,2.8,6730,2.6
2,4,8,0,0,教育,18807,5.9,8403,3.3,23974,8.4,26416,8.4,45265,12.8,72331,17.4,14531,4.1,18634,5.4,131,0,304,0.1
2,5,8,1,0,授業料等,13897,4.4,7364,2.9,23430,8.2,16886,5.4,21738,6.1,63425,15.3,9236,2.6,18005,5.2,33,0,78,0
2,5,8,2,0,教科書・学習参考教材,217,0.1,345,0.1,175,0.1,199,0.1,258,0.1,1478,0.4,206,0.1,38,0,-,-,-,-
2,5,8,3,0,補習教育,4693,1.5,694,0.3,368,0.1,9332,3,23270,6.6,7428,1.8,5089,1.4,592,0.2,97,0,226,0.1
2,4,9,0,0,教養娯楽,36927,11.6,30938,12,30311,10.6,40364,12.8,48312,13.6,36287,8.8,36877,10.3,29678,8.6,36597,12.8,32321,12.6
2,5,9,1,0,教養娯楽用耐久財,1345,0.4,1886,0.7,2389,0.8,1625,0.5,671,0.2,1505,0.4,803,0.2,593,0.2,1509,0.5,542,0.2
2,5,9,2,0,教養娯楽用品,7711,2.4,5982,2.3,9768,3.4,8954,2.8,5896,1.7,8633,2.1,7641,2.1,4731,1.4,8243,2.9,3949,1.5
2,5,9,3,0,書籍・他の印刷物,4562,1.4,2611,1,3620,1.3,3211,1,4239,1.2,4585,1.1,5475,1.5,4900,1.4,5024,1.8,5103,2
2,5,9,4,0,教養娯楽サービス,23309,7.3,20459,7.9,14534,5.1,26575,8.5,37505,10.6,21564,5.2,22957,6.4,19455,5.6,21821,7.6,22727,8.9
2,6,9,4,1,宿泊料,2257,0.7,1047,0.4,-,-,5648,1.8,1155,0.3,1154,0.3,1553,0.4,1852,0.5,2571,0.9,1773,0.7
2,6,9,4,2,パック旅行費,6655,2.1,5058,2,42,0,1501,0.5,17740,5,2344,0.6,6998,2,9480,2.7,6442,2.3,8149,3.2
2,6,9,4,3,月謝類,3943,1.2,3775,1.5,6034,2.1,7683,2.4,6072,1.7,5243,1.3,4342,1.2,1334,0.4,2396,0.8,2809,1.1
2,6,9,4,4,他の教養娯楽サービス,10455,3.3,10579,4.1,8459,3,11743,3.7,12537,3.5,12824,3.1,10064,2.8,6790,2,10412,3.6,9995,3.9
2,4,10,0,0,その他の消費支出,53897,16.9,35741,13.9,43768,15.4,41582,13.2,46264,13,58953,14.2,73131,20.4,79591,23,50544,17.7,41840,16.3
2,5,10,1,0,諸雑費,25828,8.1,24149,9.4,25126,8.8,20731,6.6,25596,7.2,19996,4.8,28444,7.9,47350,13.7,22673,7.9,16334,6.4
2,6,10,1,1,理美容サービス,3297,1,1034,0.4,2584,0.9,3159,1,3833,1.1,3705,0.9,5125,1.4,3762,1.1,2899,1,2950,1.2
2,6,10,1,2,理美容用品,4788,1.5,4127,1.6,4319,1.5,4729,1.5,5644,1.6,6333,1.5,6806,1.9,4585,1.3,4015,1.4,3223,1.3
2,6,10,1,3,身の回り用品,3023,0.9,494,0.2,2180,0.8,2269,0.7,4073,1.1,2858,0.7,7927,2.2,2977,0.9,2282,0.8,2116,0.8
2,6,10,1,4,たばこ,705,0.2,131,0.1,620,0.2,776,0.2,1389,0.4,500,0.1,1243,0.3,774,0.2,480,0.2,170,0.1
2,6,10,1,5,他の諸雑費,14014,4.4,18363,7.1,15423,5.4,9798,3.1,10658,3,6600,1.6,7343,2,35251,10.2,12997,4.5,7875,3.1
2,5,10,2,0,こづかい,10743,3.4,7639,3,6038,2.1,8863,2.8,7497,2.1,19595,4.7,20236,5.6,13308,3.8,8579,3,7510,2.9
2,5,10,3,0,交際費,15239,4.8,3954,1.5,11912,4.2,9167,2.9,11377,3.2,10895,2.6,24281,6.8,17409,5,17672,6.2,14950,5.8
2,6,10,3,1,食料,3953,1.2,787,0.3,2197,0.8,2294,0.7,2141,0.6,2332,0.6,5318,1.5,4723,1.4,5235,1.8,4826,1.9
2,6,10,3,2,家具・家事用品,151,0,156,0.1,30,0,232,0.1,-,-,-,-,287,0.1,425,0.1,120,0,4,0
2,6,10,3,3,被服及び履物,470,0.1,-,-,323,0.1,331,0.1,192,0.1,232,0.1,1463,0.4,394,0.1,493,0.2,396,0.2
2,6,10,3,4,教養娯楽,474,0.1,465,0.2,207,0.1,184,0.1,243,0.1,394,0.1,441,0.1,321,0.1,715,0.2,194,0.1
2,6,10,3,5,他の物品サービス,367,0.1,47,0,459,0.2,416,0.1,170,0,45,0,740,0.2,277,0.1,425,0.1,138,0.1
2,6,10,3,6,贈与金,6453,2,748,0.3,1293,0.5,2152,0.7,2247,0.6,3352,0.8,11559,3.2,7652,2.2,9181,3.2,8361,3.3
2,6,10,3,7,他の交際費,3370,1.1,1752,0.7,7403,2.6,3558,1.1,6385,1.8,4540,1.1,4473,1.2,3617,1,1505,0.5,1030,0.4
2,5,10,4,0,仕送り金,2088,0.7,-,-,692,0.2,2821,0.9,1793,0.5,8467,2,170,0,1524,0.4,1620,0.6,3047,1.2
2,3,0,0,0,土地家屋購入,3238,-,-,-,49918,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,22966,7.2,10580,4.1,29078,10.2,34567,11,53459,15.1,88202,21.3,18242,5.1,19874,5.7,663,0.2,1133,0.4
2,3,0,0,0,（再掲）教養娯楽関係費,41638,13.1,33376,12.9,34427,12.1,46284,14.7,51142,14.4,41626,10,44535,12.4,33845,9.8,41123,14.4,35311,13.8
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8541,2.7,748,0.3,1985,0.7,4972,1.6,4040,1.1,11819,2.9,11729,3.3,9176,2.7,10801,3.8,11408,4.4
2,3,0,0,0,（再掲）経常消費支出,239199,75,201304,78,233973,82.2,236518,75.3,251310,70.8,277988,67.1,287003,80.1,247958,71.6,220326,77,196407,76.6
2,3,0,0,0,（再掲）情報通信関係費,16157,5.1,20160,7.8,16668,5.9,17630,5.6,19729,5.6,23910,5.8,20485,5.7,17198,5,11672,4.1,10212,4
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,280274,87.9,220322,85.4,250924,88.2,276762,88.1,337105,95,360307,86.9,323277,90.2,313648,90.6,242201,84.6,210931,82.3
3,2,0,0,0,現物総額,5090,100,5603,100,5602,100,5071,100,3301,100,3437,100,7607,100,5025,100,5240,100,3888,100
3,3,0,0,0,食料,3392,66.6,1703,30.4,3057,54.6,2121,41.8,2580,78.2,2825,82.2,2902,38.1,3863,76.9,4230,80.7,3145,80.9
3,3,0,0,0,住居,297,5.8,1312,23.4,8,0.1,1890,37.3,-,-,-,-,519,6.8,-,-,-,-,-,-
3,3,0,0,0,光熱・水道,0,0,-,-,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,71,1.4,-,-,246,4.4,87,1.7,30,0.9,35,1,1,0,25,0.5,89,1.7,117,3
3,3,0,0,0,被服及び履物,217,4.3,2361,42.1,505,9,16,0.3,170,5.1,145,4.2,-,-,9,0.2,177,3.4,217,5.6
3,3,0,0,0,保健医療,50,1,62,1.1,7,0.1,-,-,133,4,10,0.3,100,1.3,3,0.1,58,1.1,-,-
3,3,0,0,0,交通・通信,477,9.4,-,-,1608,28.7,278,5.5,245,7.4,312,9.1,1998,26.3,882,17.6,54,1,-,-
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,530,10.4,67,1.2,131,2.3,679,13.4,100,3,16,0.5,1986,26.1,216,4.3,571,10.9,379,9.7
3,3,0,0,0,その他の消費支出,55,1.1,99,1.8,40,0.7,-,-,43,1.3,94,2.7,101,1.3,25,0.5,61,1.2,31,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年10月,,,,,,,,,,,,,,,,,,,,,,,,,
第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
