項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,牛乳,1301,0.4,-11.9,786,0.3,1289,0.4,1025,0.3,1265,0.4,1159,0.3,1826,0.6,1740,0.4
2,1,灯油,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,303,0.1,-17.9,161,0.1,414,0.1,463,0.2,505,0.2,169,0,228,0.1,181,0
2,1,理髪料,400,0.1,12.7,270,0.1,242,0.1,54,0,522,0.2,719,0.2,471,0.1,522,0.1
2,1,パーマネント代,314,0.1,76.4,-,-,514,0.2,580,0.2,78,0,414,0.1,353,0.1,257,0.1
2,1,洗濯代,766,0.2,9.9,313,0.1,495,0.2,613,0.2,315,0.1,542,0.1,1819,0.6,1238,0.3
2,1,新聞,2423,0.7,-8.9,2082,0.8,2271,0.7,2261,0.7,2169,0.7,2283,0.6,2804,0.9,3076,0.6
2,1,私立小学校,134,0,...,-,-,-,-,-,-,-,-,-,-,-,-,937,0.2
2,1,私立中学校,650,0.2,-22.1,1481,0.6,-,-,-,-,-,-,2144,0.6,952,0.3,-,-
2,1,私立高校,1730,0.5,61.5,-,-,434,0.1,-,-,2183,0.7,-,-,2629,0.8,6803,1.4
2,1,私立大学,437,0.1,11.5,-,-,-,-,-,-,2395,0.7,664,0.2,-,-,-,-
2,1,幼稚園,1964,0.6,-12,365,0.1,373,0.1,1477,0.5,2072,0.6,5945,1.5,2771,0.9,745,0.2
2,1,民営家賃,14669,4.3,-23,9572,3.9,15506,5.1,15333,5,11268,3.5,32130,8.3,7621,2.4,11505,2.4
2,1,地代,401,0.1,48,610,0.2,875,0.3,-,-,-,-,866,0.2,-,-,480,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年8月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
