通級弱視中学校（人）,6,7,8,9,10,12,9,6,4,5,9,8,6,6,7,9,10,7,6,3,3,5,4,3,9,10,9,7
通級弱視計（人）,70,65,80,84,76,71,64,61,54,57,57,54,70,73,71,71,78,74,70,67,65,63,62,70,74,83,83,84
通級難聴小学校（人）,397,486,532,442,380,353,317,323,336,321,307,321,293,272,275,283,296,273,271,268,255,271,263,255,273,259,290,283
通級難聴中学校（人）,64,54,76,66,61,57,64,60,63,51,51,52,65,87,99,92,73,78,78,88,75,69,71,65,63,58,62,68
通級難聴計（人）,461,540,608,508,441,410,381,383,399,372,358,373,358,359,374,375,369,351,349,356,330,340,334,320,336,317,352,351
通級言語障害小学校（人）,432,595,765,827,796,808,812,818,941,1028,1101,1165,1195,1253,1290,1349,1424,1458,1487,1600,1695,1799,1847,1984,1994,2140,2214,2288
通級言語障害中学校（人）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
通級言語障害計（人）,432,595,765,827,796,808,812,818,941,1028,1101,1165,1195,1253,1290,1349,1424,1458,1487,1600,1695,1799,1847,1984,1994,2140,2214,2288
通級情緒障害等小学校（人）,224,489,452,424,424,396,373,380,382,388,401,449,478,540,582,627,667,743,844,988,1189,1458,1777,2115,2735,3238,3669,4147
通級情緒障害等中学校（人）,6,28,58,89,113,117,151,166,178,178,190,183,184,214,235,246,252,274,293,288,319,373,499,629,761,862,978,1047
通級情緒障害等計（人）,230,517,510,513,537,513,524,546,560,566,591,632,662,754,817,873,919,1017,1137,1276,1508,1831,2276,2744,3496,4100,4647,5194
通級通級小計小学校（人）,1117,1628,1821,1768,1666,1616,1557,1576,1709,1789,1857,1981,2030,2132,2211,2321,2455,2541,2666,2920,3201,3586,3945,4421,5067,5710,6247,6795
通級通級小計中学校（人）,76,89,142,164,184,186,224,232,245,234,250,243,255,307,341,347,335,359,377,379,397,447,574,697,833,930,1049,1122
通級通級小計計（人）,1193,1717,1963,1932,1850,1802,1781,1808,1954,2023,2107,2224,2285,2439,2552,2668,2790,2900,3043,3299,3598,4033,4519,5118,5900,6640,7296,7917
計小学校（人）,5031,5539,5159,4829,4636,4441,4274,4154,4177,4241,4269,4490,4624,4754,4872,5023,5301,5393,5581,6013,6481,7107,7601,8363,9268,10182,11012,11798
計中学校（人）,1796,1790,2122,2185,2140,2033,1916,1871,1817,1724,1662,1573,1533,1619,1662,1739,1691,1825,1918,2031,2090,2204,2505,2821,3174,3467,3824,4025
計計（人）,6827,7329,7281,7014,6776,6474,6190,6025,5994,5965,5931,6063,6157,6373,6534,6762,6992,7218,7499,8044,8571,9311,10106,11184,12442,13649,14836,15823
